Gene = PRELID2
index = 1071
Annotated 5SS: [  109 12209 15341 17392 38844 70355]
Annotated 3SS: [12150 15266 17230 38737 70284 74808]
SMsplice 5SS: [  109  4308  5674  9430 15341 17392 30099 30362 38844 52944 57436 70355]
SMsplice 3SS: [ 4214  5549  9287 15266 17230 29997 30187 38737 52889 57312 70284 74759]
top_k =  500
Partition function (log Z): -22.67167731586205

Sorted 5' Splice Sites (High to Low Probability):
Position 15341: 0.9999999999999978
Position 17392: 0.9663263947471733
Position 4308: 0.8732317786197556
Position 5674: 0.8361251906138356
Position 109: 0.6912835714876928
Position 15907: 0.6466400623320006
Position 7908: 0.6108589235796136
Position 20125: 0.5054716431975451
Position 9430: 0.48759283285940946
Position 22841: 0.4775381232955466
Position 9288: 0.46561800137817266
Position 4071: 0.40611306617077964
Position 11070: 0.3566804046446988
Position 8155: 0.29315075469725776
Position 12209: 0.2834515793885358
Position 132: 0.17619689283688222
Position 9583: 0.15288909039581675
Position 15788: 0.14991847285573418
Position 22336: 0.11700227503484549
Position 19859: 0.10522789220865965
Position 22703: 0.09933103079591338
Position 16887: 0.0912835633398597
Position 423: 0.08608582149398504
Position 16279: 0.0770232239239
Position 546: 0.07561103414108825
Position 8254: 0.06663548950949141
Position 640: 0.06463207957628114
Position 15654: 0.06176129321313617
Position 986: 0.053283333454853005
Position 4041: 0.05169852734018297
Position 5429: 0.049532154350948134
Position 795: 0.04139511699940459
Position 21729: 0.0408482257109638
Position 16988: 0.039741791473571375
Position 4166: 0.03719491752770536
Position 22481: 0.0320790482395442
Position 11231: 0.03132794215137561
Position 6771: 0.029224884321655372
Position 757: 0.027418960867752886
Position 21964: 0.027142188382060065
Position 2146: 0.02610871558896632
Position 3325: 0.02310897587313815
Position 1329: 0.02266190635571625
Position 2066: 0.021949488678039236
Position 2771: 0.020870424095565332
Position 22707: 0.019706596595314273
Position 17373: 0.01784932516595165
Position 16607: 0.016120002227166502
Position 5660: 0.015745719023347496
Position 927: 0.013119870611791462
Position 17101: 0.012244642626355502
Position 3257: 0.011708670403051727
Position 21798: 0.01169040117408761
Position 378: 0.011506979868482274
Position 4378: 0.011031121456864967
Position 240: 0.011028982730391695
Position 14643: 0.010994776955732826
Position 14632: 0.010714532503428452
Position 12122: 0.009085305625402792
Position 21658: 0.008314108903907177
Position 4108: 0.00828776650065652
Position 16825: 0.008012569461349605
Position 8: 0.007805543627181811
Position 16191: 0.007718296218532713
Position 20805: 0.007443812742546497
Position 5968: 0.006992427789631372
Position 4627: 0.006392752065140082
Position 6850: 0.005765085154459371
Position 7072: 0.005274327078909085
Position 22829: 0.0052300788502201295
Position 5131: 0.005180466114331217
Position 2671: 0.005063090817293143
Position 3225: 0.004939629145622955
Position 25235: 0.0035414019306640974
Position 9420: 0.0033793564027708696
Position 85: 0.0031685610290084604
Position 21475: 0.0031648857413550807
Position 1591: 0.0028236633316040902
Position 16879: 0.00281775840125188
Position 23310: 0.0027997354498078505
Position 4169: 0.00217456311791544
Position 5353: 0.002160261311676854
Position 9770: 0.0020541912962508363
Position 5127: 0.0019408559602995179
Position 9355: 0.0017972784036464663
Position 15772: 0.0016370776784883259
Position 4803: 0.0014459757236885491
Position 21598: 0.0013612576582785908
Position 1550: 0.0007548646986855857
Position 8101: 0.0006947076291001252
Position 244: 0.000653152476789669
Position 17335: 0.0005465088431912836
Position 238: 0.0002971574333350482
Position 69: 9.697417555476583e-05
Position 16114: 9.687827011601791e-05
Position 61: 8.558770617387035e-05
Position 16020: 7.316955966639552e-05
Position 21389: 3.0990871817355815e-05
Position 8179: 2.4335888887589314e-05
Position 408: 1.633964067067844e-05
Position 46: 1.535444998953945e-05
Position 492: 1.2690704094058013e-05
Position 204: 1.0719520099984028e-05
Position 202: 3.8363494855769335e-06
Position 475: 3.599439427423346e-06
Position 410: 3.1762418450328325e-06
Position 40: 2.443044974219372e-06
Position 88: 1.3920000719042063e-06
Position 311: 1.3608803432979075e-06
Position 63: 1.3266163258213795e-06
Position 52: 5.319443553784661e-07
Position 387: 3.1960482136456573e-07
Position 297: 1.5235502061763245e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15266: 0.9999999999999981
Position 17230: 0.9825462331427386
Position 5549: 0.8393411617272891
