Gene = PRELID1
index = 1070
Annotated 5SS: [ 304 1077 2211 2403]
Annotated 3SS: [ 850 2096 2323 2647]
SMsplice 5SS: [ 304 1077 2211 2403]
SMsplice 3SS: [ 850 2096 2323 2680]
top_k =  500
Partition function (log Z): -5.85010753771313

Sorted 5' Splice Sites (High to Low Probability):
Position 2211: 0.8324726606676627
Position 1077: 0.7264573315810211
Position 2403: 0.7013684153995612
Position 304: 0.6810514625252055
Position 80: 0.16414065091898677
Position 2415: 0.10172843517097421
Position 412: 0.0869164949602717
Position 657: 0.08305803904934243
Position 992: 0.04246333387964413
Position 115: 0.03148543853325895
Position 452: 0.028043106011967443
Position 364: 0.024778981289980576
Position 286: 0.01782697969359171
Position 2473: 0.015622607404981276
Position 465: 0.014992564950389519
Position 3067: 0.009883962939800194
Position 88: 0.005494060130639879
Position 888: 0.005278503053401295
Position 1968: 0.004955592863082205
Position 501: 0.004827824675537682
Position 311: 0.004128455200197679
Position 215: 0.004095299493591687
Position 2787: 0.003474266143576063
Position 375: 0.00274235094541753
Position 2793: 0.002131584753942755
Position 117: 0.0016260592743408276
Position 523: 0.001207453476751267
Position 186: 0.0008740489280460778
Position 220: 0.0008693219094647351
Position 741: 0.0006919163613336083
Position 85: 0.00037067538059604686
Position 265: 0.00019951031917603138
Position 3045: 0.00014902432342920558
Position 3019: 0.0001279189784093487
Position 3081: 0.00010915550848904516
Position 544: 6.447151436482588e-05
Position 627: 4.029772875331736e-05
Position 308: 3.354441658463218e-05
Position 1194: 6.46339733405777e-06
Position 610: 2.7257341214819287e-06
Position 479: 1.784127950269821e-06
Position 20: 1.60778679348048e-06
Position 3: 5.414878770885704e-07
Position 150: 3.269724248721949e-07
Position 710: 1.212270867260153e-07
Position 263: 1.1362314288269324e-07
Position 5: 5.077359087511022e-08
Position 239: 1.3115339404355674e-08
Position 249: 1.3859776194318553e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.8482869382014583
Position 2096: 0.6954366560162382
Position 2680: 0.4678958563378877
Position 850: 0.4201287065622637
Position 2647: 0.224951868395161
Position 1025: 0.21518057130205914
Position 2610: 0.15114782800137747
Position 160: 0.10920258000232771
Position 2140: 0.06473450822908478
Position 870: 0.045394239482110965
Position 1889: 0.03794681452967713
Position 518: 0.029015898127868932
Position 303: 0.028122162580077405
Position 2597: 0.028014813950038107
Position 932: 0.01918260654564498
Position 940: 0.01749309685424977
Position 1955: 0.01672898153098199
Position 2998: 0.01397070155900257
Position 2182: 0.012995894102133573
Position 2623: 0.012812783439885225
Position 1004: 0.012778365295188228
Position 2021: 0.012348279454284676
Position 3176: 0.009985957334128175
Position 722: 0.009460866376161952
Position 2349: 0.009215938531759532
Position 2888: 0.008765308438473582
Position 283: 0.008223312827529139
Position 2200: 0.007633885204908723
Position 902: 0.0074237038182503445
Position 2941: 0.006994700840178808
Position 3131: 0.006332522485978115
Position 2676: 0.00533569520499336
Position 3044: 0.004978616221395014
Position 235: 0.0036188616220438883
Position 876: 0.003556328496256133
Position 1252: 0.0029391892168885814
Position 2550: 0.002775321880587075
Position 411: 0.002683785153353476
Position 2927: 0.0026316675307370744
Position 2728: 0.0025340978576793524
Position 2627: 0.0020981601806780077
Position 492: 0.0015787196028434634
Position 2027: 0.0013510723582421508
Position 375: 0.0010795145459176975
Position 499: 0.0010287374808348262
Position 2973: 0.0009765446747275355
Position 1755: 0.0008440413278604771
Position 2435: 0.0006669667095499415
Position 766: 0.0006196089228464257
Position 641: 0.0005722867214740379
Position 809: 0.000502356037627184
Position 1295: 0.0004774855916038844
Position 2283: 0.00042359006539438354
Position 1867: 0.000365261876957161
Position 1031: 0.0003609103788884859
Position 220: 0.0003445735824389908
Position 2722: 0.00032378480782982097
Position 1614: 0.00031642955808015063
Position 2251: 0.0003013374468172229
Position 1973: 0.00029411912900458606
Position 1895: 0.000287145734998763
Position 1373: 0.00025430971305464336
Position 801: 0.00025367558887502044
Position 2295: 0.00021553901527197227
Position 740: 0.00019882622326307297
Position 1332: 0.0001877514975698428
Position 1392: 0.0001825017044662237
Position 237: 0.00016916607084596787
Position 1193: 0.0001542830709075749
Position 351: 0.00011019998224477078
Position 387: 9.44455979111578e-05
Position 644: 4.8162883744639254e-05
Position 321: 4.652009283319938e-05
Position 1696: 4.600545146741802e-05
Position 1809: 3.0403966817048055e-05
Position 505: 2.4384027611681224e-05
Position 263: 2.275974445874897e-05
Position 527: 1.4381104867630174e-05
Position 249: 1.3999350607356549e-05
Position 532: 1.2368704506127343e-05
Position 193: 8.192376130456422e-06
Position 415: 6.934279185584059e-06
Position 437: 6.363421052790293e-06
Position 535: 6.326088528590812e-06
Position 391: 4.217246224819072e-06
Position 626: 3.2363108836771122e-06
Position 559: 2.897669815517361e-06
Position 323: 2.6396840735961927e-06
Position 460: 1.2371686192045229e-06
Position 430: 1.1984623751926043e-06
Position 544: 1.930918789760872e-08
Position 451: 1.7434702239961917e-08
Position 464: 1.679437822928137e-08
Position 648: 1.3671339018601915e-08
Position 66: 4.299169452348746e-12
Position 126: 3.640882045432252e-13
Position 96: 1.5874712026205316e-15
Position 103: 1.442275219574189e-15
