Gene = SPDYE6
index = 1310
Annotated 5SS: [ 581 1742 3289 4381 5722 8166 8393]
Annotated 3SS: [1522 3057 4321 5635 7771 8287 9233]
SMsplice 5SS: [ 581 7870 8166]
SMsplice 3SS: [7771 8024 8287]
top_k =  500
Partition function (log Z): -4.498131550872825

Sorted 5' Splice Sites (High to Low Probability):
Position 8166: 0.9297172205678209
Position 581: 0.921897195998176
Position 7870: 0.8956857550373478
Position 8393: 0.4922209784021077
Position 4381: 0.45263657648291755
Position 5722: 0.28457699013914173
Position 325: 0.1916882354138398
Position 238: 0.14305083722767614
Position 3289: 0.11471384420859239
Position 1742: 0.11068469150814263
Position 142: 0.09880114460337755
Position 8413: 0.051771094455592345
Position 7945: 0.03924963008212044
Position 446: 0.03608468832618013
Position 8658: 0.02630151806035035
Position 7656: 0.020543200370330247
Position 3162: 0.01959528085016862
Position 9073: 0.01769553836321544
Position 8603: 0.012043420141290213
Position 8824: 0.009647061726803486
Position 300: 0.0073112579155909015
Position 6417: 0.007183219022875521
Position 4741: 0.006438394325896449
Position 534: 0.005963233190987482
Position 5527: 0.005556956851276214
Position 135: 0.005482417859142042
Position 8020: 0.005470934597839973
Position 6114: 0.003636475723087095
Position 605: 0.0035517069759630608
Position 9044: 0.0032967590758205593
Position 9111: 0.0030015284609518976
Position 3390: 0.0026966895133812246
Position 8374: 0.0020520592497880693
Position 21: 0.0020430490753054384
Position 8856: 0.001517613625466751
Position 550: 0.0014702367160336573
Position 5959: 0.0009566014826855656
Position 8194: 0.0008299232566919489
Position 706: 0.0006792867916847714
Position 314: 0.0004951135782271837
Position 915: 0.00034568881658505866
Position 212: 0.0002239575627649898
Position 1645: 0.00021646282388973755
Position 643: 0.0002065035096561972
Position 946: 0.000186252018948448
Position 1932: 0.0001781815327259921
Position 8105: 0.00012800353839667445
Position 297: 0.00012252313009852655
Position 2194: 9.997689202722787e-05
Position 104: 8.03535625533074e-05
Position 441: 5.290986580047788e-05
Position 567: 5.176087201033388e-05
Position 738: 5.1712816338058575e-05
Position 205: 5.1410975701008056e-05
Position 1475: 4.4482265996312716e-05
Position 8185: 4.3137462203191516e-05
Position 230: 3.2788795192962094e-05
Position 404: 3.2081629598257847e-05
Position 862: 2.702832496389961e-05
Position 996: 2.4114875237155015e-05
Position 1196: 1.958711836536456e-05
Position 61: 1.880603721855691e-05
Position 109: 9.421672437861298e-06
Position 761: 9.083247617516744e-06
Position 341: 1.5786201634578092e-06
Position 406: 1.4138912565970472e-06
Position 151: 1.5370177169884122e-07
Position 553: 2.330864843341912e-08
Position 1073: 2.050956093887972e-08
Position 214: 1.016878112100222e-08
Position 593: 1.7974284140786088e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7771: 0.9298956723841894
Position 8287: 0.7729774041052035
Position 8024: 0.45086301163213016
Position 9227: 0.31294405317483986
Position 4321: 0.26098571475119725
Position 5635: 0.2453461022147214
Position 8780: 0.21031695747384366
Position 401: 0.20788282556327706
Position 7949: 0.14989596083858475
Position 8270: 0.14390068374032505
Position 3088: 0.1113446612671328
Position 1553: 0.096655838026039
Position 8036: 0.08880611998822491
Position 4135: 0.08750231342283638
Position 7984: 0.08494805659148309
Position 365: 0.08241973323859714
Position 4172: 0.06307866885714593
Position 8567: 0.06255975969870192
Position 7750: 0.05485481899116537
Position 501: 0.04923052073555982
Position 7990: 0.0464014989038439
Position 7961: 0.04494598010253971
Position 8985: 0.03795153995189146
Position 237: 0.03300969714156168
Position 5595: 0.027559007592772636
Position 404: 0.023947083013644146
Position 9183: 0.021183500494172773
Position 7516: 0.02054320037033025
Position 8347: 0.01928580439783406
Position 4039: 0.0161018176405291
Position 3057: 0.015441315835375861
Position 4098: 0.011781238693915222
Position 8096: 0.011087240331015765
Position 8293: 0.010613572364798986
Position 5320: 0.010509466347518388
Position 8479: 0.010272118643735837
Position 459: 0.00898592494413613
Position 546: 0.008851035019005768
Position 1522: 0.00854084250965753
Position 7707: 0.007599196210834488
Position 6317: 0.007183219022875529
Position 3106: 0.005293588934700744
Position 3958: 0.005097518591879913
Position 8877: 0.004306504864200978
Position 4340: 0.0038149031854466486
Position 5657: 0.0036250779583840275
Position 5546: 0.0033308584771966788
Position 7840: 0.003310751889857414
Position 1671: 0.0032778776210291307
Position 9014: 0.0032705711993094746
Position 4112: 0.003266203568645065
Position 5882: 0.003147744488674837
Position 4575: 0.0029259153784631947
Position 440: 0.002725612808815475
Position 3218: 0.002562970479891077
Position 9044: 0.0023917012936975654
Position 4555: 0.0017759626242535732
Position 4611: 0.00173651632317968
Position 8799: 0.0016801197050490206
Position 8151: 0.001624131076839648
Position 5923: 0.0014453327170978224
Position 414: 0.0013270311998585407
Position 1571: 0.0012727480373743902
Position 3339: 0.001194279302531721
Position 428: 0.0010709443924023115
Position 8418: 0.0009386331372422152
Position 4083: 0.0008221470834764685
Position 9201: 0.0007603918926564893
Position 1605: 0.00047586406947305133
Position 3110: 0.0004173236621987365
Position 1534: 0.0003049267067466424
Position 3069: 0.0002447105690982338
Position 8306: 0.00023425648088085024
Position 670: 0.00020075025185620196
Position 3182: 0.0002001472658414808
Position 3008: 0.00018056386927020048
Position 9011: 0.00017665742161527165
Position 6974: 0.00016588364127327965
Position 450: 0.00012984499068310993
Position 5218: 0.00011553671738318733
Position 336: 9.905956302613837e-05
Position 4007: 9.777263500838261e-05
Position 3161: 9.73071183267674e-05
Position 3943: 8.82780528369986e-05
Position 471: 7.541185627030545e-05
Position 1611: 7.267584167798227e-05
Position 411: 6.352960338112396e-05
Position 8570: 6.224735183998636e-05
Position 1790: 6.166647760881552e-05
Position 3224: 5.8509954522875845e-05
