Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  500
Partition function (log Z): -4.2190221425742855

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.9787904161854799
Position 235: 0.9172548302684197
Position 5591: 0.509456210944989
Position 1180: 0.3768477095992515
Position 5781: 0.36339465060115067
Position 1848: 0.16694292856193557
Position 3348: 0.12930363617066828
Position 5804: 0.12630988554014796
Position 5830: 0.09914219261804108
Position 882: 0.08428479331719109
Position 6798: 0.06652122760708526
Position 839: 0.06565728994203916
Position 408: 0.03690792827377875
Position 7516: 0.023167308836181205
Position 5574: 0.01821650763757441
Position 1211: 0.018201304677447745
Position 6003: 0.01257082195340981
Position 8132: 0.010552624176993706
Position 746: 0.0101989363832267
Position 6048: 0.00876649410672179
Position 3477: 0.00798514834297825
Position 552: 0.007591901767014323
Position 4000: 0.007561026600450979
Position 4215: 0.006869988314802857
Position 1803: 0.005650916497107914
Position 468: 0.005635072841844472
Position 2676: 0.004811194176899169
Position 8339: 0.004461208168103571
Position 3168: 0.004018780414109877
Position 6771: 0.00399795928889553
Position 4209: 0.003065194848847034
Position 4087: 0.0029699214782454475
Position 2775: 0.0028435784022683053
Position 4105: 0.0028355886025125646
Position 6084: 0.0026345751648880816
Position 6063: 0.002252428111470187
Position 1205: 0.0022243561220143203
Position 7440: 0.0019365027402321272
Position 65: 0.0018811663189672893
Position 1948: 0.0018093257839116087
Position 3907: 0.001602168874876329
Position 8012: 0.0014696531489362143
Position 6909: 0.0013270573790053809
Position 1215: 0.001308767204050108
Position 3463: 0.001113671657955255
Position 3246: 0.0010588238540449571
Position 1833: 0.0009486987929252324
Position 2403: 0.0008317462434633535
Position 8434: 0.000820093221586467
Position 4922: 0.0007512509549180582
Position 1997: 0.000688076970127891
Position 2003: 0.0005946190028845938
Position 2156: 0.0005838173095673775
Position 2202: 0.0005750520500594418
Position 5814: 0.0005318521799432517
Position 6804: 0.0004981498398191252
Position 5751: 0.00041107310000551697
Position 7735: 0.00018638719886538728
Position 1189: 0.0001505571999214702
Position 95: 0.00011890832849449112
Position 5508: 0.00011686520947916265
Position 932: 0.00010480802642768115
Position 1194: 9.733984082900435e-05
Position 71: 8.764152241422963e-05
Position 1003: 8.430354419961988e-05
Position 161: 4.968618520364774e-05
Position 618: 3.3218808463586454e-05
Position 410: 2.0750287287283863e-05
Position 8153: 1.4132312791857097e-05
Position 389: 6.872179165339856e-06
Position 7995: 4.142818296106016e-06
Position 865: 3.796780651605417e-06
Position 163: 3.6907600264765123e-06
Position 1013: 3.614806513040103e-06
Position 446: 2.7677081150359926e-06
Position 367: 2.567678419047539e-06
Position 737: 1.9171719824549184e-06
Position 951: 1.482154745945808e-06
Position 841: 1.0772276110771638e-06
Position 438: 3.432783901582353e-07
Position 731: 3.2740430396728476e-07
Position 7240: 2.8185308932934164e-07
Position 459: 8.520025596603588e-08
Position 6903: 1.3906878389077524e-08
Position 24: 1.045456086036713e-09
Position 277: 9.24245438583917e-10
Position 105: 3.905027203962773e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9445345820162677
Position 6755: 0.8909840627092619
Position 7624: 0.41821806957075425
Position 1708: 0.17129417165153726
Position 6878: 0.17046629431394889
Position 5713: 0.133358253489153
Position 1071: 0.1331786384692495
Position 8791: 0.11776071681092148
Position 1139: 0.11655610768023072
Position 3167: 0.11516017748827119
Position 745: 0.08223096722102406
Position 694: 0.06392707391801541
Position 7056: 0.06207360467749072
Position 8246: 0.05708031883767215
Position 865: 0.052074815429967634
Position 8491: 0.04657317155773654
Position 9665: 0.041913503371845726
Position 922: 0.03929469753737436
Position 5725: 0.03880834108851614
Position 7505: 0.03250288454205743
Position 9186: 0.029139677466006375
Position 9038: 0.028046703436374762
Position 9115: 0.027336025928904616
Position 8747: 0.022896251341927076
Position 3782: 0.021189842827661908
Position 357: 0.018157460225973483
Position 8690: 0.017185794606819123
Position 7360: 0.014406998642952034
Position 7053: 0.012277711942514074
Position 324: 0.010510431900507164
Position 7227: 0.010469936821873038
Position 5570: 0.010030930789695344
Position 7456: 0.009741961336769535
Position 5844: 0.009087938594086454
Position 3241: 0.007626654928576506
Position 5872: 0.007379131414342146
Position 3347: 0.007232005409717311
Position 9269: 0.006934016745024584
Position 8508: 0.006829413602308702
Position 2585: 0.006782246417821169
Position 8382: 0.00670384771918738
Position 8041: 0.00618609270048257
Position 7786: 0.005153361995726497
Position 8338: 0.004853865950104948
Position 466: 0.004849420181910397
Position 3107: 0.004206910798721317
Position 3255: 0.004072268950218214
Position 7998: 0.0036412513934579636
Position 3104: 0.0036142595332443127
Position 8839: 0.0036068769970885213
Position 9198: 0.003486469097967775
Position 8255: 0.0034207114624733585
Position 959: 0.003282584739656572
Position 3948: 0.003123888520371141
Position 924: 0.0028918882310830637
Position 7245: 0.002759263488730265
Position 7484: 0.0026032240751499135
Position 9322: 0.0023702540885697414
Position 1789: 0.0021383522079106523
Position 9055: 0.0020625237674304396
Position 7127: 0.0019730601917746916
Position 7091: 0.0018908866440730404
Position 5404: 0.0016775153735183394
Position 7338: 0.0016639763676451647
Position 7802: 0.0016478922591807632
Position 1711: 0.0015579031207568184
Position 8646: 0.0015491604761475558
Position 6863: 0.00154086848127378
Position 9355: 0.0012458339998797417
Position 9299: 0.0011795633451422757
Position 9526: 0.001052720479968078
Position 8878: 0.000991700871390591
Position 7151: 0.0009909539839071148
Position 1752: 0.000990102442115559
Position 3178: 0.0009652535015962399
Position 8433: 0.0009193105349206098
Position 2520: 0.0008725261613463072
Position 6628: 0.000850402130993808
Position 7729: 0.000826435478863818
Position 2313: 0.000822905728297408
Position 4837: 0.0007512509549180582
Position 8131: 0.0007090409990782485
Position 532: 0.0007014122499455694
Position 4054: 0.0006292311284736906
Position 1947: 0.000601612386099963
Position 1621: 0.0005899190041793507
Position 1649: 0.000582706364543291
Position 3007: 0.0005814233698851397
Position 873: 0.0005589573809691916
Position 7955: 0.000557188866260515
Position 8113: 0.0005384111374020054
Position 8259: 0.00045073208626255626
Position 8602: 0.0003547171784082907
Position 7176: 0.00034512132653721523
Position 7515: 0.0003413271649287171
Position 8011: 0.00028865223914181814
Position 6908: 0.00027149275773033385
Position 7189: 0.00024287599872161562
Position 8760: 0.00018543120600670397
Position 306: 0.00014789595913868747
Position 8173: 0.00014323694499410563
Position 8299: 0.00014128768237782312
Position 367: 0.0001386206115008272
Position 334: 5.985616807564442e-05
Position 593: 5.1654888508252944e-05
Position 892: 4.691243977993535e-05
Position 1391: 4.115997190507061e-05
Position 480: 3.4103259969497964e-05
Position 3415: 2.1106459526456164e-05
Position 1179: 1.9366397358915524e-05
Position 1769: 1.6601566598032746e-05
Position 293: 1.642331369667133e-05
Position 584: 9.9170240756812e-06
Position 407: 8.427624300476503e-06
Position 557: 7.721804231971857e-06
Position 1146: 7.279739128739866e-06
Position 538: 7.279048252623454e-06
Position 1994: 6.742004561420892e-06
Position 2285: 5.8545994404023655e-06
Position 374: 4.51660270155074e-06
Position 137: 4.479333404724908e-06
Position 303: 4.026110845701857e-06
Position 555: 2.953857427577972e-06
Position 499: 2.672393694224757e-06
Position 218: 2.270734548050963e-06
Position 309: 2.162013314129877e-06
Position 561: 2.0639237369525076e-06
Position 2250: 1.7992499930569374e-06
Position 835: 1.5990901419507163e-06
Position 380: 1.466877907646159e-06
Position 2339: 1.1866657324856199e-06
Position 1663: 1.1049659280310908e-06
Position 415: 5.815563383612865e-07
Position 598: 3.5267450131478245e-07
Position 1412: 2.84758847941471e-07
Position 1570: 2.6252760432875816e-07
Position 418: 2.6151643890813777e-07
Position 393: 2.468542999443823e-07
Position 496: 2.3341782050795892e-07
Position 1567: 1.753328232818629e-07
Position 1725: 1.2329260846696902e-07
Position 1163: 1.6818494670174798e-08
Position 395: 8.924408301185592e-09
Position 389: 4.972235998824184e-09
Position 563: 2.280438082662201e-09
Position 275: 8.854741296869064e-10
Position 238: 4.972570980444508e-10
Position 1149: 4.780456435168416e-10
Position 234: 4.615350948354838e-10
Position 931: 3.15382302296842e-10
Position 267: 2.1914388733423923e-13
Position 95: 6.740900898159901e-19
