Gene = NEXN
index = 937
Annotated 5SS: [  132 27506 29130 29411 29646 36602 37984 38265 40877 44852 47417 53581]
Annotated 3SS: [27426 28937 29331 29496 36559 37785 38087 40687 44653 47194 53394 53832]
SMsplice 5SS: [  132   469 25075 27506 29411 29646 37984 38265 40877 44852 47417 53581
 53960 54191]
SMsplice 3SS: [  267 24980 27426 29331 29496 37785 38087 40687 44738 47194 53394 53832
 54100 54271]
top_k =  500
Partition function (log Z): -30.662822882430714

Sorted 5' Splice Sites (High to Low Probability):
Position 132: 0.9329347923125336
Position 469: 0.5644040954325561
Position 2792: 0.3741195926990967
Position 2910: 0.20643979673700613
Position 4738: 0.16523901268039204
Position 2212: 0.025616189308416415
Position 819: 0.016873453683090005
Position 760: 0.01621732592802328
Position 2807: 0.010253865765244645
Position 1484: 0.00834351744242061
Position 8450: 0.007629993265112932
Position 152: 0.0056816877679817775
Position 3118: 0.005375815231124812
Position 1247: 0.004921084212684678
Position 4806: 0.0038652324625217975
Position 1109: 0.0037166093205154745
Position 178: 0.003595807730966876
Position 2197: 0.002631997372301439
Position 363: 0.002105193408887817
Position 387: 0.0018810074543556363
Position 4823: 0.0013071011895841708
Position 1056: 0.001288902100180593
Position 193: 0.0009236296835355926
Position 1840: 0.0005796257758202134
Position 1469: 0.000546667984433017
Position 102: 0.00018731510373220926
Position 483: 0.0001816641824113078
Position 501: 0.00017190729683698387
Position 1863: 0.00016758941737727518
Position 114: 0.00016748707441008854
Position 615: 0.00016118313596999123
Position 141: 0.0001419525755109131
Position 1719: 0.00013631925444072544
Position 180: 0.00012766822549182055
Position 1426: 0.00011550303229814271
Position 300: 0.00010675845952801686
Position 185: 7.406027736624117e-05
Position 1773: 5.08158287130309e-05
Position 397: 4.247319816975759e-05
Position 637: 3.28394201857577e-05
Position 462: 3.1566024670422175e-05
Position 29: 7.4322220319479135e-06
Position 510: 5.73448160843905e-06
Position 237: 3.8065820362158547e-06
Position 395: 3.2277386916070193e-06
Position 2914: 2.2119559992781105e-06
Position 2902: 2.0890382655640833e-06
Position 166: 1.0829545261671933e-06
Position 514: 9.06641222357272e-07
Position 419: 7.612697727035013e-07
Position 453: 5.488756516066892e-07
Position 82: 5.059695024031463e-07
Position 967: 2.489050384630344e-07
Position 1499: 2.0583449848325604e-07
Position 27: 1.1347366740301306e-07
Position 297: 1.933159573234615e-08
Position 542: 1.8475508010475622e-08
Position 427: 1.3839924566748596e-10
Position 254: 1.005072738361906e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 267: 0.4931656973497464
Position 2865: 0.39029313748189126
Position 11374: 0.26961073660299195
Position 2717: 0.23241199530492665
Position 12260: 0.14345469468698302
Position 2699: 0.10264262268360745
Position 4695: 0.08513803457195915
Position 2676: 0.06595951048915116
Position 10814: 0.06236374184048523
Position 4603: 0.049063574481714015
Position 4671: 0.04073141739326141
Position 8218: 0.03623355649360559
Position 3022: 0.03561143961383855
Position 5225: 0.03459387275480422
Position 3040: 0.024674703739024004
Position 5837: 0.02243631431271092
Position 584: 0.021623327281358823
Position 4259: 0.017897965408744523
Position 4871: 0.01594271293109738
Position 4906: 0.015450880819922937
Position 4714: 0.015436154355756076
Position 609: 0.013385998938477145
Position 1374: 0.013145201174205808
Position 10730: 0.012816857546514397
Position 1987: 0.012091634002136148
Position 1568: 0.011145534904174947
Position 4732: 0.011059343992948476
Position 223: 0.009632094128654406
Position 2117: 0.008954206013099139
Position 373: 0.008580587741114077
Position 549: 0.007374727167560943
Position 385: 0.0072502676798924595
Position 606: 0.007193523378401973
Position 2533: 0.006950647829231029
Position 9105: 0.006262543432671373
Position 294: 0.006239963408590769
Position 2035: 0.005901451882243703
Position 5249: 0.004891516158070458
Position 2574: 0.004283547250650917
Position 4283: 0.0030387227998713304
Position 4182: 0.0026474004564047897
Position 5229: 0.0026410799864314666
Position 2991: 0.002343720953798394
Position 8799: 0.0022002449078438293
Position 892: 0.002134799297186429
Position 4984: 0.0016509746883193962
Position 1108: 0.0014109768750546253
Position 5074: 0.0014079842757635805
Position 3601: 0.0014049053742752344
Position 6106: 0.0012797928513056875
Position 1102: 0.0011547405663208444
Position 1522: 0.0011320576174018797
Position 1844: 0.001081029508645171
Position 1318: 0.0009438908258436028
Position 6987: 0.0009336669099424561
Position 759: 0.0008824935283942733
Position 3604: 0.0008752879617014791
Position 3676: 0.0008324121650880933
Position 5018: 0.0006861437870770489
Position 1011: 0.0006589149520566898
Position 2487: 0.0006498136674534202
Position 486: 0.000595332847138497
Position 2016: 0.0005761637713506228
Position 5857: 0.0005103890847981172
Position 649: 0.0003681643437250109
Position 930: 0.0003175550097453257
Position 2554: 0.0003051247720435772
