Gene = EMC3
index = 497
Annotated 5SS: [  614  9732 10164 12737 13493 16539 17402]
Annotated 3SS: [ 9673 10069 12631 13410 16458 17318 22922]
SMsplice 5SS: [  311   614 10164 12737 13493 16539 17402]
SMsplice 3SS: [  540 10069 12631 13410 16458 17318 22922]
top_k =  500
Partition function (log Z): -3.941225116151439

Sorted 5' Splice Sites (High to Low Probability):
Position 614: 0.9614419203948419
Position 12737: 0.9486800807189926
Position 10164: 0.9021498754584629
Position 16539: 0.8931208218581657
Position 17402: 0.8672741032152076
Position 311: 0.8614298874043624
Position 13493: 0.61645292489773
Position 17676: 0.4787832463481855
Position 9732: 0.4048433968972055
Position 13045: 0.18871158378199776
Position 1006: 0.1753175021943083
Position 2258: 0.14851347239023974
Position 15576: 0.13786206296857628
Position 16353: 0.1359642706962838
Position 245: 0.10614229083335783
Position 803: 0.0771921157677703
Position 18002: 0.06447156310797282
Position 16803: 0.06017300551786544
Position 968: 0.06004784438326378
Position 11714: 0.03418278896177912
Position 1731: 0.03350983200948819
Position 16388: 0.029912329439754942
Position 17445: 0.017258841288850368
Position 21472: 0.014698270063355055
Position 17297: 0.014305689872807146
Position 16286: 0.0132347266720436
Position 346: 0.012251171537413681
Position 10139: 0.011639463499406512
Position 13204: 0.01130560484759332
Position 16838: 0.011234967654605639
Position 22843: 0.011203639477392086
Position 15280: 0.010036247598866767
Position 16613: 0.009110687131889452
Position 10229: 0.008126853584362255
Position 10211: 0.007865616229359839
Position 17211: 0.006091860069528481
Position 2122: 0.005967363226787891
Position 14495: 0.005599092186504958
Position 13064: 0.0045815612847657314
Position 16780: 0.004492833140943528
Position 453: 0.003915822784368437
Position 12789: 0.0038968789978891917
Position 1126: 0.0038114457892535637
Position 13597: 0.0036425128460983946
Position 15015: 0.0029347020592794763
Position 17669: 0.002832574272712882
Position 10718: 0.0027382075265260826
Position 19123: 0.002546478730005153
Position 1822: 0.002428888797360444
Position 21444: 0.00236196123042465
Position 603: 0.002102562552692686
Position 828: 0.0019931756638092678
Position 18802: 0.0017220284874151016
Position 167: 0.0016719234989800668
Position 13678: 0.0015475557208139625
Position 16555: 0.0011135688889106973
Position 16460: 0.0009296271448856427
Position 1485: 0.0007209223230768608
Position 268: 0.0005588740570488354
Position 1793: 0.0002646874290883092
Position 914: 0.0002538396504671949
Position 697: 0.00016906229132530024
Position 2068: 0.0001688721638636895
Position 402: 0.00015880048504617305
Position 257: 0.00015081078392298932
Position 723: 0.00014937315778045822
Position 819: 9.874564955561602e-05
Position 670: 9.041759781280087e-05
Position 338: 8.304178915700893e-05
Position 1059: 6.362487481977656e-05
Position 104: 6.213319495905076e-05
Position 1443: 5.2928741632504675e-05
Position 1304: 4.9330652399781635e-05
Position 896: 4.412239021415803e-05
Position 71: 4.2615797891133275e-05
Position 678: 3.854440185728179e-05
Position 652: 3.798275641952198e-05
Position 16: 3.610077200010559e-05
Position 281: 3.2673984187338875e-05
Position 150: 2.548655306318654e-05
Position 91: 1.7004454866068594e-05
Position 82: 1.1207260298849808e-05
Position 476: 7.996820177455714e-06
Position 62: 6.448124031693544e-06
Position 123: 3.121839482602811e-06
Position 784: 2.84770690689272e-06
Position 537: 1.7294956255279752e-06
Position 262: 1.4195091489499683e-06
Position 504: 1.3455125267727359e-06
Position 327: 1.3209689011503372e-06
Position 507: 7.505579707230006e-07
Position 558: 2.8083845532845246e-07
Position 683: 2.6121434816264376e-07
Position 198: 1.3221662285461088e-07
Position 703: 5.067525375887145e-10
Position 824: 3.318162096390315e-10
Position 560: 1.5202404820475618e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12631: 0.959373145461134
Position 540: 0.9437911580232894
Position 10069: 0.9262647380006361
Position 16458: 0.9011012650309159
Position 17318: 0.781230915528946
Position 22922: 0.6543539622434044
Position 17560: 0.47654762367613496
Position 13410: 0.45624309334810204
Position 895: 0.22016677686186797
Position 9597: 0.17707794569887422
Position 22926: 0.17589180196319154
Position 9629: 0.17223876425683982
Position 16227: 0.16955205732329443
Position 2204: 0.13217698628535837
Position 12926: 0.13012106025767803
Position 15497: 0.12896989820983468
Position 13271: 0.12299113507125552
Position 17154: 0.11954992841349037
Position 19387: 0.05553677303996339
Position 9673: 0.0555266869414914
Position 721: 0.05339576195985394
Position 16664: 0.05046363591997421
Position 19343: 0.04068181411504508
Position 12930: 0.03498926547174079
Position 11615: 0.03418278896177912
Position 17894: 0.03414099025505022
Position 575: 0.03356488672297002
Position 17836: 0.030228993317741322
Position 13171: 0.02721308562029646
Position 21328: 0.019159712145386112
Position 1679: 0.01905991846815091
Position 16638: 0.01511917195822975
Position 18934: 0.014657158945189888
Position 22791: 0.01368175081630613
Position 16275: 0.012946180715202081
Position 23855: 0.01239099285952778
Position 17381: 0.010451551563333866
Position 13445: 0.010442593990581197
Position 17556: 0.010132502290597107
Position 15437: 0.0089967846675253
Position 16763: 0.00885366507335157
Position 696: 0.00885332289599305
Position 12840: 0.008491014364067441
Position 2068: 0.008456233086463875
Position 12995: 0.00800830211830506
Position 15114: 0.007709530316365873
Position 2121: 0.0076653763783841745
Position 1607: 0.00574595444752958
Position 14358: 0.004839167392914902
Position 17522: 0.004767798803253221
Position 20103: 0.004563201310109496
Position 13348: 0.004307622022119038
Position 17344: 0.003819890401458252
Position 13133: 0.0036652110814692513
Position 9893: 0.003517070770955562
Position 13376: 0.003128355228847082
Position 23800: 0.0030382454255136874
Position 1718: 0.002998116067755749
Position 14972: 0.0029347020592794776
Position 13415: 0.002821166704731995
Position 2169: 0.0025875723713973614
Position 798: 0.0025634799129525964
Position 1948: 0.0025565529507814203
Position 16342: 0.0025396790191436537
Position 13036: 0.0024514362343423268
Position 12903: 0.0024485396205694574
Position 15194: 0.002326717282500895
Position 17911: 0.0022635006755171
Position 1228: 0.0022014393725717464
Position 434: 0.002196737838877781
Position 24491: 0.0021768535319553503
Position 24513: 0.0020742809807479255
Position 1590: 0.002064804289502066
Position 21762: 0.0020574251533746965
Position 13068: 0.0017860165441133413
Position 17771: 0.0015864070171117315
Position 1253: 0.0014672060744088482
Position 10456: 0.0014162932316367078
Position 1046: 0.0013716135073941925
Position 10613: 0.0013238461026580915
Position 18725: 0.0013137586859427682
Position 1442: 0.0010965232448819856
Position 18848: 0.0010936374933010978
Position 1928: 0.0010202440730785244
Position 19620: 0.0009654437496140261
Position 1470: 0.0008903485581736854
Position 900: 0.0007723330202062498
Position 14427: 0.0007599247935900538
Position 18617: 0.0007272637445175622
Position 415: 0.0006677909832576072
Position 16715: 0.0006354362223167655
Position 18562: 0.0005911000327527681
Position 1628: 0.0005699590751528868
Position 959: 0.0005556278019182356
Position 1596: 0.0005395584018370473
Position 878: 0.0005076930679876877
Position 13457: 0.0004203881600535061
Position 17157: 0.00039260785946302945
Position 19292: 0.0003696352441147733
Position 635: 0.00034219138996432574
Position 16684: 0.0002745490617074872
Position 17716: 0.00023162044452465898
Position 17350: 0.00022920615663576954
Position 412: 0.0001854823535735732
Position 1001: 0.00014814107302000396
Position 1876: 0.00012632266513773919
Position 978: 0.00011571728635534287
Position 1190: 0.00011170637634655035
Position 13283: 0.00010686844350933281
Position 17000: 8.480883107493429e-05
Position 18344: 6.958086512097332e-05
Position 1393: 6.734795036704194e-05
Position 2072: 6.0484709660201316e-05
Position 453: 5.6838050688822985e-05
Position 1390: 5.552991623453835e-05
Position 1752: 4.32575335567472e-05
Position 840: 4.15822584852149e-05
Position 1484: 4.1314532201117965e-05
Position 1530: 3.870664192060196e-05
Position 1419: 3.3431581309044214e-05
Position 956: 3.0632047063730714e-05
Position 802: 2.9099678909277077e-05
Position 613: 2.6088192928357502e-05
Position 417: 1.9945364134038368e-05
Position 446: 1.69751776598288e-05
Position 217: 1.045616019346983e-05
Position 420: 8.955151266056233e-06
Position 845: 8.088888758697442e-06
Position 961: 7.567783706008166e-06
Position 577: 2.608746097726298e-06
Position 17424: 2.4682061980901232e-06
Position 1789: 1.4862446708874757e-06
Position 458: 1.4809821709782536e-06
Position 359: 1.4733826730214031e-06
Position 670: 1.2582262878014976e-06
Position 784: 1.0628419927769438e-06
Position 396: 1.0411788767369846e-06
Position 471: 8.051603670054752e-07
Position 465: 7.106307067881783e-07
Position 1006: 5.988478897844563e-07
Position 385: 5.591663462012685e-07
Position 391: 5.204412546643573e-07
Position 379: 4.0848803376208866e-07
Position 596: 3.763236702068351e-07
Position 832: 2.85393662611446e-07
Position 675: 2.428356863485029e-07
Position 333: 2.1492135699802183e-07
Position 327: 2.0693462573160124e-07
Position 368: 2.008564818720459e-07
Position 198: 1.740300546934975e-07
Position 371: 1.2746931798160073e-07
Position 618: 1.2372659040165342e-07
Position 244: 7.308660214865282e-08
Position 603: 6.889162668385844e-08
Position 1071: 6.287494765055257e-08
Position 150: 5.12702883426006e-08
Position 164: 3.333405983458379e-08
Position 584: 3.2669505870431245e-08
Position 393: 1.8106556157784267e-08
Position 587: 1.7776538914027836e-08
Position 818: 1.0210935705145703e-08
Position 281: 1.6234401608169106e-09
Position 336: 1.3495652680147615e-09
Position 338: 9.022819208062159e-10
Position 307: 4.8924285749632e-10
