Gene = PSMB4
index = 1087
Annotated 5SS: [ 194  654 1055 1312 1822 2097]
Annotated 3SS: [ 446  907 1229 1704 2007 2282]
SMsplice 5SS: [ 194  654 1312 1822 2097]
SMsplice 3SS: [ 446 1229 1704 2007 2282]
top_k =  500
Partition function (log Z): 1.7511246149837154

Sorted 5' Splice Sites (High to Low Probability):
Position 1822: 0.9643136275818771
Position 2097: 0.8995389162429068
Position 1312: 0.8693251259948959
Position 194: 0.7792543562503058
Position 654: 0.6729652778923891
Position 276: 0.2007124263741793
Position 1055: 0.17298983056380324
Position 1587: 0.15721582427542014
Position 1319: 0.0727294821920077
Position 689: 0.01811408709797933
Position 774: 0.014835604575180263
Position 1026: 0.004753440588722829
Position 830: 0.0040182062804531024
Position 1331: 0.003413041322017317
Position 77: 0.003263700032230002
Position 835: 0.002023513316941616
Position 2135: 0.0016066616864112238
Position 596: 0.0010630419623398725
Position 175: 0.0009270612120489854
Position 2101: 0.0007893150507383433
Position 1831: 0.0007569158119162814
Position 1196: 0.0007522057392670012
Position 502: 0.0006458354843037518
Position 97: 0.0006329363103202662
Position 1111: 0.0005918193640451523
Position 624: 0.0005904334627778578
Position 983: 0.0005835814669665559
Position 1458: 0.0004310469101194677
Position 1503: 0.000394365500367261
Position 1791: 0.0003436872160389717
Position 1295: 0.00034255270942090715
Position 584: 0.00029655527694928127
Position 1877: 0.00027455453000072754
Position 1137: 0.0002621952705081589
Position 244: 0.00020946042067830926
Position 652: 0.00019491729494344656
Position 1786: 0.0001487453221572087
Position 2119: 0.00012819197927574358
Position 2036: 0.00011600177911657227
Position 637: 0.00011524014303330617
Position 71: 7.14682582320787e-05
Position 198: 6.579864498241577e-05
Position 1289: 6.209592861383757e-05
Position 1108: 5.3903780203340954e-05
Position 1100: 5.108802791195333e-05
Position 386: 4.873945573403572e-05
Position 1316: 2.786314857879506e-05
Position 1599: 2.450940526491907e-05
Position 1238: 2.3754525812153658e-05
Position 813: 2.210621929921881e-05
Position 234: 2.1979311237853673e-05
Position 457: 2.0026175151751197e-05
Position 1549: 1.978135806048628e-05
Position 678: 1.8671631528430077e-05
Position 2215: 1.8571233554521655e-05
Position 45: 1.377758021910716e-05
Position 1507: 1.3317832501884042e-05
Position 219: 1.0712848327803387e-05
Position 1768: 1.0529686994044555e-05
Position 257: 8.738610462797076e-06
Position 574: 8.413738329977247e-06
Position 658: 7.023145507820714e-06
Position 1913: 5.60001146611814e-06
Position 815: 4.102738912121713e-06
Position 2207: 2.5394126546596334e-06
Position 545: 2.5373054833152863e-06
Position 158: 2.3946113943909404e-06
Position 486: 2.121082127068232e-06
Position 681: 1.9030568304744155e-06
Position 329: 1.3796414553046098e-06
Position 213: 1.2940709492583325e-06
Position 799: 1.0453158856630596e-06
Position 128: 1.9797807692024136e-07
Position 113: 6.812820105443113e-08
Position 12: 2.780361411733525e-08
Position 481: 3.207425117427804e-09
Position 701: 2.5939660181761784e-09
Position 62: 1.3011541679303618e-10
Position 406: 1.8400634240453375e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1704: 0.9209666915562088
Position 2282: 0.8933076250496831
Position 2007: 0.8596971975795669
Position 446: 0.6013377261969922
Position 1229: 0.3793451678429159
Position 1137: 0.2976985966106545
Position 1179: 0.21402028789911276
Position 907: 0.1529532900600772
Position 1964: 0.12375468883170511
Position 1447: 0.09023503529735782
Position 514: 0.06287506150819375
Position 1639: 0.04024231026806941
Position 1480: 0.03791862453952899
Position 1157: 0.03683550056648674
Position 976: 0.03376025443477211
Position 1461: 0.025425084023818094
Position 423: 0.023370529620471616
Position 486: 0.0058715262182356875
Position 2354: 0.005366771378879308
Position 2302: 0.0052965837098868426
Position 1720: 0.004705222071805066
Position 1431: 0.004318063660795001
Position 988: 0.0029744700300496332
Position 748: 0.002774585037327613
Position 1898: 0.0025096054002858846
Position 172: 0.0024964051991150263
Position 1100: 0.002446936153376956
Position 812: 0.002417179869724798
Position 2035: 0.002075644963492804
Position 2382: 0.0014781494432222556
Position 624: 0.001163221803643381
Position 2201: 0.0010922785072702977
Position 1972: 0.0010504486518779046
Position 1666: 0.0009324072027747191
Position 472: 0.0008744787775050463
Position 2215: 0.0007731666800133019
Position 2180: 0.0007337705868761416
Position 940: 0.0007268871249219495
Position 1893: 0.0005960479803915825
Position 1401: 0.000581975022947976
Position 2220: 0.0004827876249395291
Position 799: 0.00044253340920237066
Position 2230: 0.0003933366322201272
Position 1184: 0.00035371588551007894
Position 1261: 0.00032082238210886827
Position 1001: 0.0002954037304797659
Position 2315: 0.0002611774652408111
Position 1939: 0.00023249320273798594
Position 264: 0.00022704876931311236
Position 1575: 0.00022681594557412654
Position 2170: 0.00014678867075938116
Position 1731: 0.00013176903152230002
Position 310: 0.00012136273923076224
Position 574: 0.0001199194903265241
Position 860: 0.00011306988010253231
Position 584: 0.00010897585563576633
Position 952: 9.680418675479051e-05
Position 1111: 8.771903032024006e-05
Position 1549: 8.535739778048482e-05
Position 222: 8.157171608170649e-05
Position 1195: 7.578102526223352e-05
Position 2065: 7.42398708997924e-05
Position 930: 7.315377501649931e-05
Position 1771: 6.949817464812558e-05
Position 1734: 6.57675217551129e-05
Position 2365: 5.790452739872549e-05
Position 1487: 5.307277636575814e-05
Position 946: 4.9596124583222323e-05
Position 1572: 4.710616617487547e-05
Position 920: 4.607578486088402e-05
Position 344: 4.372263943059495e-05
Position 365: 3.9435679781016224e-05
Position 492: 3.670995091889436e-05
Position 2361: 3.056815414921916e-05
Position 1717: 2.687808296485598e-05
Position 2047: 2.5885803201290045e-05
Position 499: 2.098350284699048e-05
Position 174: 1.849798732077122e-05
Position 1654: 1.500664101734583e-05
Position 406: 1.198480918597487e-05
Position 648: 1.174168845844626e-05
Position 266: 1.0806961557209769e-05
Position 1768: 1.023548816287096e-05
Position 633: 9.030315299794875e-06
Position 1646: 8.396304308414219e-06
Position 2323: 8.375568964768368e-06
Position 356: 7.655354886883402e-06
Position 2049: 4.177981913292456e-06
Position 2153: 3.901094863502589e-06
Position 108: 3.272992433715256e-06
Position 829: 2.6681295590874e-06
Position 320: 2.586817820430181e-06
Position 1577: 2.4183729218969502e-06
Position 373: 2.3868775814044356e-06
Position 2096: 2.3759377649578864e-06
Position 386: 2.1217859535689062e-06
Position 692: 2.118810493725562e-06
Position 194: 1.3234865184041115e-06
Position 399: 9.498345070224199e-07
Position 198: 9.108399903495849e-07
Position 1311: 5.781286263677445e-07
Position 275: 4.488857719060536e-07
Position 2067: 3.5950781123348153e-07
Position 397: 2.564787424099143e-07
Position 1559: 2.493473078270382e-07
Position 637: 2.3870480901097756e-07
Position 381: 2.2537118146408465e-07
Position 762: 2.0160490325854898e-07
Position 673: 2.011575111935792e-07
Position 666: 1.681076325784695e-07
Position 113: 1.4488525814767146e-07
Position 329: 1.0899242325233163e-07
Position 689: 9.094563355069112e-08
Position 773: 8.4325822756927e-08
Position 658: 8.291456533922621e-08
