Gene = LVRN
index = 807
Annotated 5SS: [  819 20936 22216 25446 29784 31361 37409 38005 38165 38746 40418 40887
 43474 48401 49975 52034 52926 53272 59973]
Annotated 3SS: [20792 22075 25318 29628 31246 37267 37938 38098 38572 40340 40746 43417
 48246 49879 51925 52757 53133 59896 63483]
SMsplice 5SS: [  819  1471  5643 16065 17529 19808 20936 22216 25446 31361 32724 33069
 37409 38005 40887 43474 52034 52926 53272 59973 62654 62878]
SMsplice 3SS: [ 1368  5495 15953 17443 19750 20792 22075 25318 31246 32626 32913 37267
 37938 40746 43294 51925 52757 53133 59896 62513 62743 63483]
top_k =  500
Partition function (log Z): -28.591196403168563

Sorted 5' Splice Sites (High to Low Probability):
Position 5643: 0.9979665495599173
Position 16065: 0.988154186094883
Position 17529: 0.9839201386416657
Position 20936: 0.9783804259756994
Position 1471: 0.8823112853992162
Position 22216: 0.7429053917179049
Position 819: 0.5815929656508548
Position 2344: 0.3015512336440167
Position 25446: 0.2569570477507821
Position 906: 0.21721035058007682
Position 526: 0.12631569434176
Position 22238: 0.1047900034761758
Position 595: 0.0819079502429894
Position 2482: 0.06903663734333088
Position 22698: 0.05983985764630064
Position 2128: 0.030297944677583108
Position 2846: 0.02978988887087816
Position 3149: 0.028411307951133436
Position 701: 0.021714302324032316
Position 3365: 0.016911263922964378
Position 22550: 0.013968468737589956
Position 2824: 0.01148580438089231
Position 3917: 0.008550806379227753
Position 2208: 0.008469538189800325
Position 1496: 0.00798834133587976
Position 2044: 0.00687243010552165
Position 231: 0.005492117969251968
Position 154: 0.004631479227975351
Position 2841: 0.004614548392964345
Position 2933: 0.00457556399703514
Position 2429: 0.003898099737072365
Position 2048: 0.003542646548327337
Position 2124: 0.0031888106577684706
Position 1149: 0.002747954331236931
Position 2221: 0.0027145717871682813
Position 4620: 0.002473917567077493
Position 1018: 0.002413412928827286
Position 361: 0.0019221786131426684
Position 3195: 0.0018799078957183603
Position 8169: 0.0017061606805722042
Position 1863: 0.00162903403295428
Position 2132: 0.0016158035266958459
Position 4615: 0.0014634233096999295
Position 688: 0.0014443324166734848
Position 719: 0.0014330076298954134
Position 10146: 0.001107544147801326
Position 2749: 0.0009601698598045989
Position 11189: 0.0009370278447062867
Position 190: 0.0007104737083540823
Position 1084: 0.0006582517647819551
Position 1326: 0.0006471447448074171
Position 5610: 0.0006221061391870909
Position 1231: 0.0005378058403570607
Position 1298: 0.0004808571828526861
Position 115: 0.0004721578147470007
Position 757: 0.00042560596508915254
Position 492: 0.00042013467722689393
Position 10536: 0.000267813183566084
Position 997: 0.00024746600454494526
Position 538: 0.0002307355357808695
Position 1376: 0.00018897206818539364
Position 1341: 0.0001551044658774668
Position 870: 0.00015402714817130102
Position 1475: 0.0001026003983467243
Position 663: 0.00010004159573940381
Position 258: 9.89348013527926e-05
Position 1369: 7.358995533373289e-05
Position 1511: 5.906287127626082e-05
Position 828: 5.7600699628736324e-05
Position 634: 4.795582264209197e-05
Position 6290: 4.54073445748196e-05
Position 5724: 4.4712166194745155e-05
Position 6176: 2.936267872194404e-05
Position 6735: 1.2037164882475935e-05
Position 6406: 1.055949266057516e-05
Position 7165: 9.298740846971706e-06
Position 65: 6.871437195411525e-06
Position 7089: 6.798408686115137e-06
Position 6248: 6.518678350856142e-06
Position 2671: 5.042458673049441e-06
Position 83: 3.0394243781559576e-06
Position 793: 2.7966193286195286e-06
Position 514: 2.33205426634709e-06
Position 38: 1.7888050074446343e-06
Position 2054: 8.532983984625984e-07
Position 660: 6.843324987751863e-07
Position 1752: 4.626945123192127e-07
Position 1908: 3.260335834826989e-07
Position 658: 3.255795568613481e-07
Position 1899: 8.233816545929853e-08
Position 294: 8.061119565913371e-08
Position 217: 3.1278800778712237e-08
Position 344: 3.1254059882289706e-08
Position 166: 2.8669989694981336e-08
Position 456: 1.2294060156209538e-08
Position 883: 1.1837467862203478e-08
Position 250: 1.0013135684644396e-08
Position 430: 8.863849440730769e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15953: 0.988154186094883
Position 5495: 0.9683921686039038
Position 20792: 0.9291829059192903
Position 22075: 0.85774132889194
Position 1368: 0.8150432909760269
Position 17443: 0.6523684608150547
Position 17446: 0.33296695486948913
Position 2127: 0.31021770471395205
Position 25318: 0.2975218464357308
Position 24399: 0.2919896998055407
Position 26860: 0.23699405221341174
Position 22475: 0.1543197732851689
Position 22494: 0.12421144183582866
Position 25637: 0.11710868819456649
Position 20603: 0.05473723272237496
Position 22409: 0.047020601434910075
Position 2731: 0.043717059079598226
Position 1424: 0.034222658313696454
Position 1998: 0.03273773812061777
Position 5518: 0.030608270761826047
Position 2177: 0.027743520639105606
Position 3053: 0.026509661320130953
Position 2257: 0.021110301462258056
Position 1404: 0.017037997429275822
Position 875: 0.016650547254201294
Position 807: 0.015160647859340669
Position 1925: 0.013188897884208765
Position 1148: 0.011614909906149
Position 22290: 0.010728233511715172
Position 2413: 0.01014999514362521
Position 23923: 0.009953573566008135
Position 3195: 0.00981996398437951
Position 21521: 0.009251956129630073
Position 2282: 0.008968934394983773
Position 3828: 0.007760996064409151
Position 2687: 0.006902454655684788
Position 634: 0.005795723429034429
Position 1221: 0.005537659472211086
Position 3281: 0.004439037172739683
Position 4491: 0.003951892368226088
Position 12066: 0.0033963800183505377
Position 1314: 0.0033493947686756924
Position 2047: 0.003271974980248246
Position 725: 0.0030454880113617564
Position 10964: 0.002906600258350059
Position 2962: 0.002687623535547368
Position 722: 0.0025741595994221555
Position 7910: 0.0022580251284989596
Position 311: 0.0020472804478826466
Position 1387: 0.0020455490535562296
Position 762: 0.0017285930955810954
Position 3128: 0.001709602682246937
Position 1773: 0.001609928114935489
Position 16406: 0.0015410122572726078
Position 2709: 0.0015009433545409654
Position 10458: 0.0014090994052837003
Position 2998: 0.0013613764615843635
Position 1408: 0.001315546840080263
Position 2327: 0.0012904446691890169
Position 1225: 0.0012012105873493105
Position 2343: 0.0011501970063673068
Position 2374: 0.0009765152873257043
Position 15394: 0.0008743076103445082
Position 10025: 0.0008541926607818406
Position 931: 0.0008158074193126043
Position 701: 0.0007948001639094578
Position 3843: 0.0007909521866583874
Position 10454: 0.000734001647115262
Position 9487: 0.0007240368562465507
Position 1017: 0.0006706079778722435
Position 465: 0.0006648427233479979
Position 16512: 0.00065661412655252
Position 16533: 0.0006211440265136648
Position 2298: 0.0005265105787088003
Position 1083: 0.00047382248583148273
Position 738: 0.0004348499616500993
Position 989: 0.00039260497593070806
Position 8808: 0.00032573167773927714
Position 766: 0.00026477579575491766
Position 995: 0.000263309301327656
Position 5963: 0.0002627035277880905
Position 8074: 0.0002550851684259678
Position 10070: 0.00022709048123296282
Position 818: 0.00021375812057030245
Position 344: 0.0002079087170413722
Position 341: 0.00020340263838830399
Position 566: 0.00018027405405187023
Position 576: 0.00015801722637330252
Position 10237: 0.00015483551746831852
Position 1280: 0.00014048158978927465
Position 6624: 0.00013744243115266038
Position 8307: 0.0001314560745521396
Position 1068: 0.00012722182198527887
Position 408: 0.00012038337600216193
Position 6962: 9.956196946952132e-05
Position 696: 9.944749717993012e-05
Position 11155: 8.518611170287906e-05
Position 905: 8.238672946518152e-05
Position 773: 8.059340676946722e-05
Position 7933: 7.540203740177952e-05
Position 743: 6.884967869577184e-05
Position 9887: 6.245621821441197e-05
Position 9226: 4.9113924632382963e-05
Position 8456: 4.8825239441935674e-05
Position 10479: 4.768379403645852e-05
Position 10182: 4.412466190731327e-05
Position 1182: 3.906973686721309e-05
Position 6260: 3.785929983225233e-05
Position 7563: 3.570290115798354e-05
