Gene = INTS3
index = 706
Annotated 5SS: [  718 12668 13302 19004 19297 20689 23173 24342 26673 29697 31547 32324
 32852 33610 34781 35296 35820 36155 36668 36997 39761 40895 41778 42245
 42667 43897 44374 44645 45015]
Annotated 3SS: [12583 13217 18889 19211 20621 23027 24211 26574 29504 31458 32243 32759
 33502 34660 35165 35764 36050 36622 36876 39606 40825 41701 42130 42617
 43728 44272 44571 44857 45125]
SMsplice 5SS: [  718  3110 12668 13302 19004 19297 23173 24342 26402 26673 29697 31547
 32324 34781 35820 36997 40895 41778 42245 42667 43897 44645 45015]
SMsplice 3SS: [ 2874 12583 13217 18889 19211 23027 24211 26305 26574 29504 31458 32243
 34660 35764 36876 40825 41701 42130 42617 43728 44571 44857 45125]
top_k =  500
Partition function (log Z): 40.98405730986061

Sorted 5' Splice Sites (High to Low Probability):
Position 23173: 0.9984856372024735
Position 13302: 0.9971104974451427
Position 26673: 0.9884510803709243
Position 19297: 0.9739901734201691
Position 718: 0.971843295596378
Position 32324: 0.9594738844630202
Position 42667: 0.9561970254730563
Position 43897: 0.9231060705988186
Position 35820: 0.9224475903658189
Position 36997: 0.921995657641881
Position 42245: 0.9100951858112287
Position 29697: 0.8982207251331555
Position 31547: 0.892487784545856
Position 19004: 0.8907137786177275
Position 12668: 0.8433737211031956
Position 34781: 0.8012993850070107
Position 40895: 0.7520752884970453
Position 41778: 0.7386548544181988
Position 26402: 0.7109792226515758
Position 24342: 0.6436303374419562
Position 44645: 0.6215686586880363
Position 17991: 0.5770559439006491
Position 145: 0.5328603773220457
Position 3110: 0.5266572715371488
Position 35296: 0.518372336022894
Position 33043: 0.5086504007700353
Position 40434: 0.4033380957287468
Position 32852: 0.39783565054945835
Position 45015: 0.36639455014096356
Position 44374: 0.3090763189552654
Position 39761: 0.2862628275965896
Position 35675: 0.2495219946646447
Position 41088: 0.2319283576241671
Position 1233: 0.2239989607049578
Position 29263: 0.2184033454458008
Position 43617: 0.21686254774227623
Position 36013: 0.2091817345689503
Position 44408: 0.2089176510944605
Position 36155: 0.19412323710723745
Position 40218: 0.1766477112757765
Position 33610: 0.17508421012715544
Position 43630: 0.16950886399646123
Position 2985: 0.16758119019503812
Position 36129: 0.15027124348501675
Position 20689: 0.13489587464240446
Position 36017: 0.1305463075676754
Position 29247: 0.10622634432691692
Position 21603: 0.10535050363273864
Position 22407: 0.09891382906910637
Position 12664: 0.09149457735043348
Position 45265: 0.08904973147044123
Position 2172: 0.08901456929408917
Position 44676: 0.08895557873092466
Position 21717: 0.08001523330491953
Position 13681: 0.0782104888634803
Position 42408: 0.07590089515727337
Position 37001: 0.07532019967864235
Position 19494: 0.07032687581521309
Position 36668: 0.06882036740412471
Position 21992: 0.06472397610202206
Position 29660: 0.06324851126557005
Position 40444: 0.06134679951064574
Position 24154: 0.05624652888289608
Position 36327: 0.055791973866767375
Position 26067: 0.05421873220655288
Position 44500: 0.05158631461515991
Position 24245: 0.04482136671892937
Position 22482: 0.042313243108009
Position 12757: 0.0417604774603712
Position 45062: 0.040053434151390524
Position 20713: 0.039230043640640165
Position 14643: 0.038883105162800594
Position 41992: 0.037342343614019884
Position 22470: 0.03542617232181348
Position 43365: 0.03314772692366633
Position 43031: 0.032207463585573894
Position 2256: 0.03041542589395897
Position 30510: 0.029038681910287953
Position 18203: 0.02891123057438162
Position 44725: 0.027570918874986482
Position 14605: 0.026772033088073993
Position 17548: 0.026680665640739794
Position 43991: 0.025828302646254922
Position 3055: 0.025387186616634923
Position 36567: 0.025088094475088217
Position 7590: 0.02470344017409573
Position 23491: 0.023852109063608906
Position 21123: 0.02333607237356589
Position 36838: 0.022934435761174512
Position 13017: 0.02151825806984894
Position 44679: 0.02045861206284622
Position 15484: 0.020063531912406642
Position 12712: 0.01825778742987045
Position 4661: 0.018212779238171058
Position 17808: 0.017943673727594738
Position 24739: 0.017425654599572786
Position 43907: 0.016541262553177165
Position 29613: 0.0162247009318856
Position 236: 0.016079380069853728
Position 33213: 0.015813260630233226
Position 42898: 0.015663404653385563
Position 36523: 0.014906946558249565
Position 43037: 0.01474447576357662
Position 35300: 0.014521764461045425
Position 43387: 0.014341546940836343
Position 22390: 0.014285580779430429
Position 43269: 0.013952691550657918
Position 43813: 0.013435990800142489
Position 4187: 0.012853925843692177
Position 44804: 0.012225843656310867
Position 7799: 0.011815790682166455
Position 26012: 0.01124458675649861
Position 27601: 0.010930511159772434
Position 14963: 0.010653909593709996
Position 42261: 0.010388623134384517
Position 36745: 0.010371916542839858
Position 24643: 0.010358869824637724
Position 18911: 0.010089635941317624
Position 42890: 0.00955452332798331
Position 32796: 0.008328432617753925
Position 45822: 0.008169717859253585
Position 722: 0.008113755976432732
Position 24848: 0.007951720516013274
Position 33091: 0.0075330269300403225
Position 32413: 0.0073894032239075836
Position 23863: 0.007383430266710919
Position 15352: 0.007062136575016107
Position 3038: 0.006717768877926223
Position 32877: 0.006498295313619713
Position 27075: 0.006454731626399698
Position 29572: 0.0064431228896173615
Position 32864: 0.0063182000841907875
Position 32553: 0.006264495478051729
Position 20742: 0.006108207137742785
Position 20708: 0.0057274316727521325
Position 46292: 0.0053308844258994756
Position 40346: 0.005279246813231984
Position 21985: 0.004964898965543902
Position 16750: 0.0048267987660975745
Position 629: 0.0048155662002165745
Position 21298: 0.004810728784371002
Position 25162: 0.004427123538584148
Position 35811: 0.004419464161954843
Position 43935: 0.004413802338221913
Position 41798: 0.00433477582578666
Position 43634: 0.00433248362607075
Position 46619: 0.004260262271424984
Position 44172: 0.004214116731907528
Position 26320: 0.004144911437972247
Position 1113: 0.003921908800222018
Position 20113: 0.003783888454417764
Position 34995: 0.0036800237407043582
Position 27651: 0.003461919953787461
Position 2706: 0.003345203513452308
Position 44011: 0.0033155085418385367
Position 26: 0.0031851306092136934
Position 42249: 0.0031120458445251524
Position 29634: 0.0029507675825262802
Position 30159: 0.002769941090946801
Position 33231: 0.0026808849477517765
Position 17763: 0.0026306151669981768
Position 26732: 0.002578708968830927
Position 31919: 0.002577537578918265
Position 29169: 0.0025130775741940294
Position 30288: 0.0024262157377629334
Position 45056: 0.002390902778289635
Position 2214: 0.0023216169628848724
Position 18116: 0.002166149360361175
Position 34881: 0.002065467458447224
Position 18255: 0.0020371984764229506
Position 16128: 0.0019463197781560745
Position 43626: 0.0019312288301638197
Position 35415: 0.0019092307043203805
Position 26683: 0.0018447045478241356
Position 1059: 0.0018105232551477238
Position 30635: 0.0017317243726449126
Position 14903: 0.0016981436676326346
Position 1085: 0.0016679719687177875
Position 1618: 0.0016095692183622958
Position 42: 0.001501284795654691
Position 32589: 0.0014309738661737773
Position 15008: 0.001426201730763245
Position 1355: 0.001413747125417575
Position 20746: 0.0014101083624543744
Position 41909: 0.0013841726075980534
Position 904: 0.0011721166254229345
Position 34169: 0.0011716247094849398
Position 35328: 0.0011287858677049814
Position 29720: 0.0009912058496700335
Position 23957: 0.0009017366901481721
Position 35363: 0.0006868638644205153
Position 29608: 0.0006752338485146562
Position 25752: 0.0006735741033465511
Position 27429: 0.0006699317261663615
Position 23678: 0.0006227079995653447
Position 45254: 0.0006052884067299363
Position 13883: 0.000581642502685187
Position 13901: 0.0005779190510543481
Position 29641: 0.0005732770320686953
Position 29061: 0.0005553416388230398
Position 929: 0.0005129497518540311
Position 30096: 0.0004956204176464306
Position 44401: 0.000476100882913364
Position 26703: 0.00045362039629448736
Position 13713: 0.000424266409597026
Position 43113: 0.00039016764981902906
Position 19617: 0.00038605834773189156
Position 43393: 0.0003836043202660558
Position 43852: 0.0003812423224907012
Position 27056: 0.0003577414822342439
Position 29587: 0.00035566412393685893
Position 35062: 0.00033808858382438267
Position 35273: 0.0003357410876789116
Position 24508: 0.00033241584920503764
Position 14573: 0.0003302099802134171
Position 217: 0.00031754838186125574
Position 380: 0.0003052701410736381
Position 318: 0.00029731547781687394
Position 785: 0.00029112164807503226
Position 362: 0.0002871989574119568
Position 14128: 0.0002792631595706879
Position 43951: 0.0002772667712313344
Position 252: 0.0002573730985895725
Position 941: 0.0002216282718515541
Position 43745: 0.0002127699884526035
Position 30504: 0.00018543420087575646
Position 29727: 0.00018482247425494148
Position 1525: 0.00017810923803646727
Position 24415: 0.00016755044414610342
Position 1986: 0.00016644205654018474
Position 32806: 0.00016557025975426609
Position 30375: 0.00016517331323522006
Position 14722: 0.00015160966704295628
Position 44809: 0.0001170462589050196
Position 42555: 0.00011550205495109953
Position 21: 0.00011240615940358894
Position 708: 0.00010567090328457039
Position 979: 9.573611113026129e-05
Position 43982: 8.643400340783895e-05
Position 13709: 8.629394567058018e-05
Position 2638: 8.554629006853909e-05
Position 1080: 7.766059134560482e-05
Position 42482: 7.648481777940041e-05
Position 28: 6.716404226734106e-05
Position 35960: 6.642816068696594e-05
Position 14395: 6.0930600559059196e-05
Position 23: 4.292809259648658e-05
Position 954: 3.680074700211237e-05
Position 14134: 3.521840120421013e-05
Position 20553: 3.3017672726850204e-05
Position 24421: 2.6607253551982915e-05
Position 24703: 2.6528260981282552e-05
Position 742: 2.4085694120543138e-05
Position 13178: 2.323884289965213e-05
Position 428: 2.1979111381473564e-05
Position 13218: 1.6507052388215595e-05
Position 1970: 1.6385655561598916e-05
Position 14121: 1.1147200702851803e-05
Position 24695: 1.024111447435941e-05
Position 24713: 9.18748231476027e-06
Position 1072: 8.534159399429906e-06
Position 23205: 6.487033564769966e-06
Position 19224: 6.182258288252904e-06
Position 32908: 3.7610580992148114e-06
Position 23140: 3.451250052297666e-06
Position 33302: 3.4199525985685997e-06
Position 14358: 3.1308477972352814e-06
Position 33032: 2.6895907558708067e-06
Position 485: 1.4639886253627791e-06
Position 33101: 1.207183782246954e-06
Position 32376: 8.287405834308893e-07
Position 468: 6.223013524280718e-07
Position 800: 6.55181640298009e-08
Position 913: 3.3305595258204515e-08
Position 724: 2.793529508806727e-08
Position 689: 2.1761788191844613e-08
Position 755: 1.6750598169720627e-08
Position 42456: 1.5695822659203785e-08
Position 14614: 1.1524499405122114e-09
Position 838: 5.334879574801783e-10
Position 51: 4.912513546897419e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 23027: 0.9984969015209204
Position 12583: 0.9935492460504998
Position 43728: 0.9878608681556478
Position 42130: 0.9873580047556448
Position 29504: 0.9766712373047041
Position 32243: 0.9576671773774749
Position 19211: 0.9575928839704572
Position 35764: 0.9260544859091023
Position 44571: 0.9072139253229959
Position 31458: 0.8875469939879881
Position 18889: 0.886340645227225
Position 13217: 0.8756178325485304
Position 26574: 0.8500289709635542
Position 36876: 0.8452696329294589
Position 40825: 0.7692085937687909
Position 2874: 0.6730886904599699
Position 34660: 0.6353202675259209
Position 35914: 0.5995859306740536
Position 45125: 0.5944836253174411
Position 44857: 0.5556095315124061
Position 17669: 0.5287470389673067
Position 42617: 0.5253338508647986
Position 41701: 0.5175609996288962
Position 32952: 0.4930235540148366
Position 24211: 0.46425589156149377
Position 44272: 0.4551481513060171
Position 40368: 0.44093233191056314
Position 32759: 0.4132391288297107
Position 26186: 0.4116135532437395
Position 35165: 0.3950809049876623
Position 42532: 0.3935839888569892
Position 26305: 0.30143029170731106
Position 43460: 0.28380672661513745
Position 29146: 0.2702134151470108
Position 565: 0.26422820320357693
Position 485: 0.24063582914386333
Position 41664: 0.20395225936257164
