Gene = IGSF21
index = 682
Annotated 5SS: [   453 120265 184242 227265 254485 257952 268650 269247 269686]
Annotated 3SS: [120151 184119 227145 254368 257476 268563 269053 269646 270509]
SMsplice 5SS: [   453  13381  19164  46330  50234  50614  62367  63132  71940  83176
  83376  84397 117901 118631 120265 133172 146214 159378 161461 171139
 173425 175591 178400 184242 205434 215890 227265 235596 250835 252227
 254485 257952 265160 266095]
SMsplice 3SS: [ 13271  19076  46069  50175  50451  62185  62866  71820  82933  83287
  84307 117820 118483 120151 133113 146004 159220 161284 170832 173334
 175404 178270 184119 205321 215770 227145 235445 250706 252138 254368
 257775 265027 265871 266297]
top_k =  500
Partition function (log Z): -131.14463899190628

Sorted 5' Splice Sites (High to Low Probability):
Position 453: 0.9931167087760897
Position 13381: 0.5925112632003208
Position 7280: 0.20055720446949438
Position 7254: 0.19277455914514727
Position 1200: 0.18823364672132503
Position 7136: 0.07613191894054579
Position 7658: 0.043101409058978704
Position 3365: 0.03977598170087785
Position 5917: 0.02046978183875799
Position 10789: 0.012175560912785384
Position 8536: 0.009566444478692093
Position 7547: 0.0076839064845998055
Position 10998: 0.0059824884072519225
Position 4150: 0.004979382905003394
Position 8011: 0.0033851567246749384
Position 4798: 0.003299659709596339
Position 10229: 0.003217133168842707
Position 648: 0.0024286287121293225
Position 1119: 0.0023593952568458925
Position 3349: 0.002247309887949803
Position 6358: 0.0011703145274295356
Position 853: 0.0010466313235886855
Position 8710: 0.0009251387560728822
Position 7922: 0.0008612843710806504
Position 795: 0.0005793758777258146
Position 728: 0.00045239144927111246
Position 101: 0.000369847412423382
Position 692: 0.00033461213437205675
Position 2136: 0.0003021925544899129
Position 4015: 0.00026193212264933967
Position 576: 0.0002453862522520683
Position 2686: 0.0002447812521275364
Position 1867: 0.0002294343922473838
Position 4418: 0.00021484856424974937
Position 1107: 0.00021266925442723576
Position 492: 0.0001898643778264296
Position 457: 0.00018072194606909102
Position 762: 0.0001644642205015494
Position 1893: 0.00011284932393408271
Position 869: 0.00010335799499837352
Position 5626: 8.586498493022394e-05
Position 486: 7.805811902248065e-05
Position 2556: 6.639636194935275e-05
Position 2385: 6.523855945575614e-05
Position 652: 5.6583175546984376e-05
Position 3151: 5.3232630256282576e-05
Position 973: 5.1289090961555294e-05
Position 915: 4.538928269768629e-05
Position 4579: 4.320471630576597e-05
Position 4220: 3.875393924427364e-05
Position 754: 3.620886469618223e-05
Position 654: 3.598340118916028e-05
Position 799: 3.3978192978742014e-05
Position 4291: 3.288675255430779e-05
Position 1685: 3.2615328573257454e-05
Position 656: 3.099537758570224e-05
Position 658: 3.0452411592060072e-05
Position 650: 2.885520304773424e-05
Position 780: 2.1595407870788223e-05
Position 1228: 1.943154002525569e-05
Position 662: 1.9343815250964374e-05
Position 589: 1.748086512772078e-05
Position 2673: 1.1957593082132023e-05
Position 921: 9.698881480681188e-06
Position 969: 9.387645480170578e-06
Position 3649: 9.03050624108214e-06
Position 891: 8.245817163817068e-06
Position 1622: 7.969453015814133e-06
Position 1242: 7.837328572088955e-06
Position 861: 7.555653184723186e-06
Position 932: 6.8452111538243725e-06
Position 168: 6.510862479772663e-06
Position 768: 5.969472656581634e-06
Position 1159: 5.886675185389408e-06
Position 3173: 5.841281017654767e-06
Position 4322: 5.8290718860513544e-06
Position 4023: 5.677793418804605e-06
Position 2622: 5.634393738793177e-06
Position 2815: 5.224481187249868e-06
Position 928: 5.217838719831272e-06
Position 2065: 5.177723180510223e-06
Position 1731: 4.928798340323997e-06
Position 1113: 4.8142972147086685e-06
Position 3687: 4.741998183201021e-06
Position 1461: 4.508426402206706e-06
Position 756: 4.233656464869032e-06
Position 4278: 3.6793413018051856e-06
Position 2582: 3.589201811451008e-06
Position 1653: 3.517919629212922e-06
Position 4339: 3.4978984854613317e-06
Position 1155: 3.4331259375859915e-06
Position 4170: 3.3650778768273305e-06
Position 1240: 3.238999171640209e-06
Position 1244: 2.9608796039360744e-06
Position 2607: 2.447859774494939e-06
Position 1246: 2.4287118476855923e-06
Position 4546: 2.180638724426247e-06
Position 1899: 2.180373667764784e-06
Position 197: 4.553159802101826e-07
Position 758: 7.47755143012441e-08
Position 857: 7.317920934204538e-08
Position 766: 7.111800170977117e-08
Position 787: 6.39020021017259e-08
Position 770: 5.611549979457321e-08
Position 809: 5.20165634537173e-08
Position 3117: 4.891150016765105e-08
Position 1098: 2.0632683404330957e-08
Position 303: 1.1631590841966528e-08
Position 9: 7.106517140429899e-09
Position 564: 4.5244498711928495e-09
Position 948: 4.4080956590504994e-09
Position 507: 4.239623018124605e-09
Position 283: 3.7058422514996987e-09
Position 532: 3.038237766271093e-11
Position 413: 4.946526404857654e-12
Position 580: 5.277891860815333e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13271: 0.6111111591544022
Position 22540: 0.3523443678384419
Position 7158: 0.3454134424285813
Position 17268: 0.23091946775590474
Position 11856: 0.1919099913019113
Position 1014: 0.08693481034057018
Position 6984: 0.08669618892421503
Position 1060: 0.08386303550422665
Position 16758: 0.06457114412597985
Position 3268: 0.04958675587478119
Position 7349: 0.04722245052959164
Position 6937: 0.03218192890541073
Position 10111: 0.027251041692287533
Position 5794: 0.02089623484911686
Position 10446: 0.01854459677700532
Position 7519: 0.01797504722444752
Position 4722: 0.015223568985945832
