Gene = NADK
index = 907
Annotated 5SS: [  182 13243 16519 21290 21968 22213 23097 23927 24187 24420 24904]
Annotated 3SS: [13023 16434 21159 21861 22126 22993 23771 24086 24261 24820 25409]
SMsplice 5SS: [  182 13243 16519 21790 21968 22213 23927 24187 24420 24904]
SMsplice 3SS: [13023 16434 21691 21861 22126 23771 24086 24261 24820 27205]
top_k =  500
Partition function (log Z): 10.86192533066499

Sorted 5' Splice Sites (High to Low Probability):
Position 24187: 0.9825298445901529
Position 182: 0.9603598719870114
Position 24904: 0.9578576714369388
Position 16519: 0.9273583559349196
Position 21968: 0.9099162488731498
Position 13243: 0.8316948569271745
Position 22213: 0.7354661607720295
Position 24420: 0.6683655654793117
Position 23927: 0.6588753540124058
Position 26642: 0.46498531710693686
Position 21790: 0.43982542731016117
Position 23097: 0.4140237402648096
Position 19370: 0.3847302275584843
Position 7198: 0.3105500676484538
Position 23951: 0.2890031197247607
Position 16894: 0.21238273841554403
Position 19274: 0.19479371838806034
Position 16340: 0.17743387405461622
Position 22245: 0.14146376563792276
Position 26234: 0.13665188828575472
Position 24609: 0.10785596271747563
Position 2796: 0.10754122874236871
Position 24451: 0.09739480588338179
Position 24447: 0.07937431497295784
Position 18994: 0.07847741872552462
Position 18737: 0.07832380059202822
Position 16580: 0.07250716618885747
Position 3057: 0.06854936459933672
Position 18998: 0.060331459353999486
Position 23087: 0.05498814146164204
Position 22257: 0.054986729606365276
Position 13356: 0.04262532873105155
Position 24757: 0.04173713981577879
Position 14176: 0.0404651824147009
Position 93: 0.03613510933305964
Position 19227: 0.027643841384980328
Position 27093: 0.02396526007310221
Position 25567: 0.02392859079308266
Position 24715: 0.022898535205782954
Position 19254: 0.02103760485973406
Position 18426: 0.02025938226109577
Position 23862: 0.019359412636629512
Position 21364: 0.01921460233462927
Position 2857: 0.01867372961215428
Position 14790: 0.01791159205442222
Position 16837: 0.015506934860198161
Position 27069: 0.015482998119306517
Position 14476: 0.012129212431649975
Position 18092: 0.011939071903909705
Position 22378: 0.011840242889303186
Position 22365: 0.01048994388068845
Position 6892: 0.010255015697536991
Position 18932: 0.009322762150296399
Position 14167: 0.008281628103535532
Position 13441: 0.008204565437595296
Position 22883: 0.007960748258149438
Position 14649: 0.0070845125891029
Position 1306: 0.005768854799372701
Position 4982: 0.005598810653139833
Position 6882: 0.004838146914079265
