Gene = METTL13
index = 837
Annotated 5SS: [  419  2798  4377  6229  8915 10534 12826]
Annotated 3SS: [ 2037  4176  6032  8749 10314 12693 14779]
SMsplice 5SS: [  419  2338  2798  3066  6229 10534 12826]
SMsplice 3SS: [ 2232  2547  2924  6032 10391 12693 14779]
top_k =  500
Partition function (log Z): 0.40474859386442485

Sorted 5' Splice Sites (High to Low Probability):
Position 2798: 0.9635503972651224
Position 6229: 0.9512673072793748
Position 2338: 0.8394862024554045
Position 12826: 0.764284991775297
Position 8915: 0.72086330645212
Position 10534: 0.6484630476793347
Position 1956: 0.5011813961286073
Position 3066: 0.48991398819384496
Position 6564: 0.4781473388734704
Position 419: 0.45280305676020804
Position 4377: 0.3662727556517396
Position 8384: 0.2782305963413413
Position 94: 0.22635377716689564
Position 3062: 0.21428096300356214
Position 12611: 0.17316514149941575
Position 3051: 0.14732472467769658
Position 2123: 0.1272577161156152
Position 13910: 0.12267762463738507
Position 12622: 0.1184255585770877
Position 1599: 0.1029568753769426
Position 2153: 0.09703208990699837
Position 1188: 0.09551113006080565
Position 12842: 0.08177162692207918
Position 1171: 0.08161102149392628
Position 2128: 0.08136383812008356
Position 358: 0.07749393179995578
Position 213: 0.06346922561634291
Position 7648: 0.06302413867723242
Position 4285: 0.06221336193938142
Position 5328: 0.05998884840147428
Position 5441: 0.055971128757843644
Position 2320: 0.04958391800159007
Position 8369: 0.04473615004490712
Position 81: 0.041661652737189
Position 2299: 0.03812584574754072
Position 1204: 0.0361746709077099
Position 446: 0.03130368056482622
Position 2425: 0.030577878984063424
Position 6538: 0.028589825067704255
Position 2233: 0.025498859943015654
Position 2072: 0.023440956980372567
Position 462: 0.022093012517154113
Position 3283: 0.021193721839984664
Position 2637: 0.01943800206044793
Position 3932: 0.017987576658971733
Position 8334: 0.01740992543355813
Position 7490: 0.016839855784027368
Position 7914: 0.015703006797409397
Position 1305: 0.014389265493127903
Position 5455: 0.013765467396739353
Position 13900: 0.01353289608891801
Position 472: 0.012936227539618015
Position 1013: 0.012594955416990999
Position 969: 0.011262838530776862
Position 4789: 0.010463720975925543
Position 3484: 0.010350460171559194
Position 432: 0.010330923316621094
Position 7937: 0.009497165854683383
Position 7881: 0.008507252227297066
Position 2038: 0.008452233346675997
Position 6424: 0.007509437357374078
Position 193: 0.006354040954941916
Position 851: 0.0054864521179613865
Position 6203: 0.005342886455092049
Position 2082: 0.005341991398747031
Position 12733: 0.0052754081153216364
Position 4906: 0.004183711953450266
Position 6621: 0.0037158118029225664
Position 2461: 0.003579925272277579
Position 2044: 0.0031612272283620384
Position 4055: 0.0030895218615156644
Position 1165: 0.0027493479235284127
Position 3205: 0.0026232317563656946
Position 1661: 0.0025829833530637276
Position 2684: 0.001909710726408425
Position 60: 0.0017984351805138779
Position 379: 0.00165570166571499
Position 2052: 0.0015346128275811502
Position 56: 0.0012890396222941438
Position 638: 0.0008623976821878084
Position 2620: 0.0007261874471976903
Position 5216: 0.0005873964562482863
Position 12801: 0.0005734690484941456
Position 808: 0.0004319651080015649
Position 2089: 0.0002934853921744955
Position 2700: 0.00028888019692037696
Position 1394: 0.0002753197420871485
Position 7327: 0.00025952156096699445
Position 112: 0.00023959061739668155
Position 2740: 0.0002199237870905312
Position 889: 0.00016218114089044244
Position 2802: 0.00014969763693258124
Position 100: 0.00014419311577963984
Position 2975: 9.147854221612654e-05
Position 3003: 8.945817217668507e-05
Position 3101: 8.313258892708988e-05
Position 3596: 7.241534353803e-05
Position 2686: 7.163945850831119e-05
Position 3268: 6.996158928828451e-05
Position 2211: 6.51422436756941e-05
Position 3049: 6.480176248432548e-05
Position 386: 6.278520006576032e-05
Position 4858: 4.913482313359358e-05
Position 3356: 4.592801521915692e-05
Position 4835: 4.554404242040519e-05
Position 436: 4.253160201694228e-05
Position 258: 3.853954791656091e-05
Position 2649: 3.7246660625578874e-05
Position 1160: 3.6607173682651415e-05
Position 2584: 2.9202050447760548e-05
Position 3183: 2.880231488812752e-05
