Gene = LCN10
index = 771
Annotated 5SS: [ 173 1079 1708 2124 3010]
Annotated 3SS: [ 938 1597 2015 2910 3405]
SMsplice 5SS: [1079 1708 3010]
SMsplice 3SS: [1597 2910 3405]
top_k =  500
Partition function (log Z): -4.838877250525714

Sorted 5' Splice Sites (High to Low Probability):
Position 3010: 0.9208118020036481
Position 1079: 0.8146407091301793
Position 1708: 0.7469793309228767
Position 173: 0.4772470552726451
Position 2124: 0.31233781400684896
Position 2213: 0.20232008778022023
Position 677: 0.1839834307353666
Position 2347: 0.1486735103701401
Position 125: 0.12484625830161847
Position 2410: 0.026540572023223137
Position 1304: 0.022447741597221675
Position 2454: 0.020961766861004802
Position 2742: 0.014720132836188003
Position 2163: 0.012805576980793565
Position 521: 0.008135513898094809
Position 1350: 0.007375030172858319
Position 1035: 0.006435458518881169
Position 2396: 0.005837721042006964
Position 2154: 0.005834842012435399
Position 1521: 0.0053133715363895325
Position 1257: 0.004406743263022807
Position 844: 0.0036132124487093307
Position 3293: 0.0035752073012171124
Position 136: 0.0034808879111042214
Position 464: 0.003049970791238016
Position 1525: 0.002686211679624719
Position 440: 0.0025115012626130482
Position 3290: 0.0021745320955490395
Position 1029: 0.002153470609610522
Position 1917: 0.0020495026504474536
Position 374: 0.001770109176133689
Position 953: 0.0016064064455689885
Position 468: 0.0013204765443136902
Position 98: 0.0012153262247050008
Position 92: 0.0010832042895699296
Position 86: 0.0009402921750338922
Position 392: 0.0008183749640984183
Position 884: 0.0006135516470604618
Position 851: 0.0005204370468276396
Position 15: 0.0004094571294024462
Position 1489: 0.00039415450429603166
Position 572: 0.0003711568291174022
Position 860: 0.00035612962321501405
Position 50: 0.0003272726228613
Position 74: 0.0002550215135591685
Position 1623: 0.00024525797672948334
Position 1044: 0.00020311013207330233
Position 1947: 0.00018380420548413232
Position 1741: 0.00015541385929085624
Position 1447: 0.00013823981105310203
Position 1653: 0.00012009247938185449
Position 3113: 0.00011929000115766541
Position 652: 0.00011060029099289543
Position 1710: 0.00011007387605564226
Position 493: 0.00010985482436732966
Position 1846: 6.866397449212833e-05
Position 555: 6.091100484489347e-05
Position 118: 5.862929167481494e-05
Position 3340: 5.4126770678276353e-05
