Gene = TRNP1
index = 1489
Annotated 5SS: [906]
Annotated 3SS: [6139]
SMsplice 5SS: [225 906]
SMsplice 3SS: [ 757 6139]
top_k =  500
Partition function (log Z): -9.961166917316424

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.7107762527007719
Position 906: 0.6129109018760902
Position 924: 0.2785317438474969
Position 66: 0.12385229602260606
Position 2201: 0.10667631666024033
Position 1695: 0.07250798444785321
Position 5619: 0.06440076167130486
Position 1614: 0.039745253726477005
Position 142: 0.03521008622267597
Position 4882: 0.0302438575073316
Position 3054: 0.02795102175244151
Position 1603: 0.027405793785706373
Position 936: 0.017800886338888378
Position 1646: 0.01623944033426044
Position 1475: 0.010738512161821343
Position 6388: 0.010123609148242074
Position 808: 0.008987769945224489
Position 19: 0.007460751948948098
Position 416: 0.006017219973229975
Position 5367: 0.004558050068886626
Position 4091: 0.004534944492621645
Position 577: 0.0021695259387994126
Position 1858: 0.001441103748161088
Position 13: 0.001241478525226392
Position 5213: 0.0010417928775635476
Position 872: 0.001037007931387312
Position 5100: 0.001011704667104814
Position 891: 0.0009566239441412241
Position 4610: 0.0008757082548574778
Position 2203: 0.0008591715511668363
Position 3241: 0.0007549250101221706
Position 1880: 0.0007417718429370021
Position 5072: 0.0007345389389235801
Position 672: 0.0004944314049389784
Position 437: 0.000482138983899101
Position 439: 0.00041259822358784217
Position 1062: 0.00032234809196527385
Position 1232: 0.00030140887949225113
Position 1069: 0.00022047987337205118
Position 2563: 7.072529803652622e-05
Position 1795: 6.859934173707803e-05
Position 1651: 6.294539292748462e-05
Position 29: 6.0862094990958914e-05
Position 2159: 5.3912830550458874e-05
Position 1016: 3.785934413621636e-05
Position 2051: 3.3257829913814236e-05
Position 458: 2.77552446940721e-05
Position 1518: 1.4875097085814657e-05
Position 1827: 1.4459427000278685e-05
Position 21: 1.4156140394588993e-05
Position 940: 1.1533085379653827e-05
Position 3050: 1.0855912604462229e-05
Position 229: 9.486942723856771e-06
Position 1072: 7.9793461568563e-06
Position 1133: 7.156076683164318e-06
Position 3: 4.045061149895922e-06
Position 5: 3.029473989186419e-06
Position 950: 1.5053930366394336e-06
Position 1082: 1.4364623970995194e-06
Position 662: 7.990303325946488e-07
Position 911: 6.508514574366659e-07
Position 26: 5.181403279031316e-07
Position 542: 1.221396391715293e-07
Position 476: 5.1452697636950747e-11
Position 172: 2.5265017242686356e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 757: 0.7144265163532031
Position 6139: 0.3708896882828731
Position 6157: 0.24015277494971574
Position 1947: 0.14003411435240648
Position 1445: 0.11527797919993467
Position 7092: 0.10578448687745877
Position 729: 0.09417301433272986
Position 5476: 0.07146575407958913
Position 2798: 0.04735418163572626
Position 1429: 0.03863849951473876
Position 6484: 0.03189057394158424
Position 1474: 0.029276194544361013
Position 3755: 0.021573893480457525
Position 1721: 0.021179120709795742
Position 1968: 0.020672192315199546
Position 4733: 0.019200047130368422
Position 3875: 0.01780165864724443
Position 3171: 0.016872313194587065
Position 5099: 0.012342798233604317
Position 7146: 0.008988347849037345
Position 1448: 0.008758599013096242
Position 3898: 0.00826679578182298
Position 2107: 0.007547266551764367
Position 1943: 0.00741615769616051
Position 797: 0.006538741340740758
Position 4667: 0.006465096904068421
Position 4710: 0.005885965001095598
Position 6563: 0.00421068815459239
Position 3348: 0.0031152942629129295
Position 5993: 0.0025831010889444846
Position 5014: 0.0023081005507466787
Position 3142: 0.002295416036266455
Position 1630: 0.002157191203200136
Position 5563: 0.0019377461053513934
Position 6266: 0.0017617949203214839
Position 1538: 0.0013525149499227294
Position 2390: 0.0012636324078394694
Position 2545: 0.0012384766765820175
Position 2310: 0.001204159067101731
Position 4364: 0.0011948722019699722
Position 1364: 0.0011816965025524741
Position 2449: 0.0011280073787386128
Position 6542: 0.0011242848096964398
Position 2485: 0.001060201297275693
Position 6284: 0.0010358582117566534
Position 3784: 0.0009780972641451767
Position 5829: 0.0008658503749621761
Position 6055: 0.0008578137890614943
Position 7120: 0.0008198471026813621
Position 2133: 0.0007590302666880723
Position 3910: 0.0006982028978270494
Position 5940: 0.0006571334052968814
Position 3668: 0.0005631504090970393
Position 3759: 0.0005615348239175283
Position 1589: 0.0005558225612897744
Position 1178: 0.00048434488023979056
Position 1016: 0.0004373335542107064
Position 2838: 0.0004029068505352697
Position 1452: 0.00039444316573185393
Position 2579: 0.00032299240230510234
Position 251: 0.0002981824318516249
Position 3107: 0.00023543656853285542
Position 1818: 0.00022253856780802634
Position 2692: 0.0002071169004276318
Position 3310: 0.00020346284641364364
Position 3104: 0.00013926448912300702
Position 1847: 0.00012457302316901765
Position 1509: 7.99140033042034e-05
Position 181: 6.93143356339525e-05
Position 1491: 5.2246706685881235e-05
Position 2901: 4.07511363383608e-05
Position 807: 2.91127203221258e-05
Position 1552: 2.726982299784024e-05
Position 1645: 2.19577839981958e-05
Position 3010: 2.1241824306405325e-05
Position 1555: 2.0814488906813953e-05
Position 1119: 1.9144809724204274e-05
Position 1613: 1.76727802390228e-05
Position 1638: 1.715963955085226e-05
Position 1277: 1.571495577579675e-05
Position 706: 8.057206090141364e-06
Position 1095: 6.740712549267604e-06
Position 966: 6.288761754693919e-06
Position 121: 5.698758031196034e-06
Position 862: 2.2856093870381004e-06
Position 846: 1.8314016530085486e-06
Position 99: 1.8123231775305534e-06
Position 1021: 1.7099383333971618e-06
Position 415: 1.6378046639429354e-06
Position 229: 1.3209495955826525e-06
Position 550: 1.318934052887389e-06
Position 266: 7.97392362241646e-07
Position 1126: 6.934592522837552e-07
Position 991: 6.773748652856995e-07
Position 1229: 5.933259228050018e-07
Position 466: 4.2486073166968e-07
Position 385: 4.0649124975210937e-07
Position 589: 3.003842807625814e-07
Position 421: 2.831127072119759e-07
Position 341: 1.1483553906250286e-07
Position 134: 9.87588559619829e-08
Position 304: 7.460060362802972e-08
Position 592: 5.4385941031508334e-08
Position 263: 5.321693089900174e-08
Position 395: 4.562065644262049e-08
Position 451: 4.3710787399076425e-08
Position 292: 3.470141347321534e-08
Position 312: 2.6003280228498544e-08
Position 139: 2.5221511872395346e-08
Position 445: 2.158857342409314e-08
Position 493: 1.8301584358739027e-08
Position 124: 1.7903974982351977e-08
Position 519: 9.49149699305419e-09
Position 283: 7.539372263471036e-09
Position 517: 5.883311180190179e-09
Position 136: 2.824602030364267e-09
Position 286: 1.4266164226899818e-09
Position 141: 1.2147809479990523e-09
Position 453: 5.971280287713833e-10
Position 866: 4.0243561217112504e-10
Position 917: 3.781297015353999e-10
Position 556: 2.8135824512342495e-10
Position 868: 1.0295188390488658e-10
Position 277: 9.855532528072752e-11
Position 883: 7.481413182160518e-11
Position 894: 3.3359378657078556e-11
Position 525: 8.12851799021937e-12
