Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  500
Partition function (log Z): -22.58156941835027

Sorted 5' Splice Sites (High to Low Probability):
Position 21673: 0.9984838191350741
Position 2706: 0.9909520735840339
Position 81: 0.7720335147519035
Position 10223: 0.296295617185091
Position 1750: 0.23343177213386154
Position 10591: 0.1810292757866522
Position 296: 0.1410821066078712
Position 22229: 0.11489527084413463
Position 22223: 0.09649491954339941
Position 29113: 0.06655512593183369
Position 152: 0.057954423860006744
Position 713: 0.030742242747047517
Position 24814: 0.029315277174604523
Position 26467: 0.01822971515261037
Position 108: 0.010331721620483274
Position 1781: 0.008683161614013729
Position 389: 0.006574073405228187
Position 1756: 0.006481333669356391
Position 22450: 0.003970111544191356
Position 1720: 0.003946610617369596
Position 1597: 0.003664682526539664
Position 271: 0.0034517050252398135
Position 2668: 0.002931157172471067
Position 7248: 0.0027668757464752716
Position 24841: 0.0026174896348754545
Position 1372: 0.0024421726783796643
Position 281: 0.0023697449070527376
Position 690: 0.0019753857842260175
Position 2483: 0.0018887219218480691
Position 2685: 0.0016844477652742536
Position 1412: 0.0015435908778676966
Position 2423: 0.001461782433564747
Position 3858: 0.0012997322633852089
Position 4659: 0.0012785886068907707
Position 843: 0.001187508404564035
Position 9009: 0.0011420132031253467
Position 7273: 0.0011371680028557348
Position 1745: 0.0010545142679200083
Position 8727: 0.0009518999810520937
Position 23654: 0.0009423438935946833
Position 1612: 0.0008399263695867664
Position 9467: 0.0008060140510370846
Position 1926: 0.0007618777299890848
Position 10256: 0.0007276193099181087
Position 829: 0.0006027186494711502
Position 1601: 0.0005866686558239361
Position 1574: 0.00041025161886413836
Position 2198: 0.0003001862569275824
Position 91: 0.00024877369012490025
Position 183: 0.00019071803722828538
Position 1820: 9.124717087277315e-05
Position 921: 7.568641765326063e-05
Position 246: 2.4053811317199605e-05
Position 2693: 2.303347861120477e-05
Position 2584: 1.1194411858251196e-05
Position 520: 5.464989948007904e-06
Position 203: 2.1264233177526966e-06
Position 291: 1.7226812632987343e-06
Position 231: 1.4257619840547333e-06
Position 1096: 6.530763450079486e-07
Position 3390: 5.202764241828345e-07
Position 1105: 3.6275776877130095e-07
Position 420: 3.393181646001723e-07
Position 551: 2.906453595610424e-07
Position 455: 2.6254681719040345e-07
Position 285: 2.4872966434970584e-07
Position 525: 2.2822354753117096e-07
Position 1329: 1.8438232985183924e-07
Position 489: 1.6328525399383992e-07
Position 213: 1.4707957233474795e-07
Position 60: 1.1512899543171565e-07
Position 6952: 3.7388792977994125e-08
Position 300: 2.3050805580528906e-08
Position 581: 2.1001939378035105e-08
Position 570: 2.078924848528628e-08
Position 695: 1.3883408263209025e-08
Position 188: 7.653451228083606e-09
Position 38: 5.443606064659331e-09
Position 3089: 3.816072947156779e-09
Position 3938: 2.2463029401567564e-09
Position 3848: 1.60498573864369e-09
Position 4122: 1.494247610903568e-09
Position 838: 1.1763752029256213e-09
Position 730: 1.066971702384038e-09
Position 323: 2.1301278893311208e-10
Position 312: 1.9421439494182643e-10
Position 3396: 1.7094629841172833e-10
Position 1219: 2.828407082189696e-11
Position 9: 2.1874247562550878e-11
Position 932: 2.0296643044457427e-11
Position 359: 6.032934599608531e-19
Position 328: 5.083916699325837e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 21587: 0.9997609947407889
Position 2538: 0.9058243012004885
Position 29184: 0.34856676798729097
Position 10082: 0.29702323649500917
Position 22117: 0.22233731669152862
Position 24570: 0.16356800918400885
Position 10498: 0.1553897951304646
Position 1654: 0.13440571383685068
Position 1516: 0.09015923825779029
Position 29030: 0.084028546923106
Position 23128: 0.07339844221851137
Position 2580: 0.0635895429699934
Position 26343: 0.057173932287440304
Position 33023: 0.048326480594909314
Position 25897: 0.04554196954814627
Position 27321: 0.035464969729842234
Position 27719: 0.03108668574038575
Position 24940: 0.028022493935709117
Position 10501: 0.025717923392827413
Position 28520: 0.025239289834527872
Position 23153: 0.023114000145833716
Position 21835: 0.019602623496433144
Position 24046: 0.01685341505599796
Position 2548: 0.015838254710197466
Position 1745: 0.014794717228960459
Position 24189: 0.014370663582121008
Position 28047: 0.01125604868117596
Position 591: 0.0108432915346332
Position 26666: 0.009372311054696762
Position 2583: 0.00929685880156424
Position 507: 0.008752158595302173
Position 27008: 0.008533083668603869
Position 26367: 0.007573059157723563
Position 621: 0.007113647070075728
Position 1574: 0.005873691473652413
Position 24566: 0.00526658318763914
Position 22292: 0.005236809567964497
Position 24373: 0.004632759124263361
Position 24637: 0.004579513322137881
Position 24916: 0.004323325120796487
Position 7038: 0.003907968978279331
