Gene = RGP1
index = 1135
Annotated 5SS: [ 122  585 1093 1455 1703 2126 2468 2859]
Annotated 3SS: [ 449  955 1370 1552 1978 2339 2668 3363]
SMsplice 5SS: [ 122 1093 1455 1703 2468 3516]
SMsplice 3SS: [ 955 1370 1552 2339 3363 3894]
top_k =  500
Partition function (log Z): -3.59336779948749

Sorted 5' Splice Sites (High to Low Probability):
Position 2468: 0.9875933001070011
Position 1455: 0.8067523759827071
Position 1093: 0.7057082837746783
Position 3516: 0.6575914855747839
Position 122: 0.47071958619223914
Position 1703: 0.4600117877257994
Position 585: 0.4503050798137613
Position 2126: 0.3224289379286863
Position 2051: 0.276755755188281
Position 2859: 0.27287702662027935
Position 1614: 0.18935794071691084
Position 61: 0.13537131027362068
Position 5078: 0.1068958786504939
Position 416: 0.10171096428612912
Position 1135: 0.07115762451120106
Position 1126: 0.069849790757347
Position 6563: 0.0670455949201445
Position 4451: 0.06633238277206067
Position 606: 0.05962248788435742
Position 350: 0.04381840559528834
Position 751: 0.03302129310542385
Position 1371: 0.024858537391277503
Position 386: 0.02243102569029
Position 135: 0.020055267807020476
Position 662: 0.0182022071295116
Position 3159: 0.017368591886016537
Position 1601: 0.009507383387126851
Position 4409: 0.007690136959794955
Position 3477: 0.005958256872509716
Position 205: 0.005035813691658521
Position 881: 0.0037457749330930498
Position 1006: 0.0033075439620178526
Position 4251: 0.003256326334229192
Position 4646: 0.002859442364962701
Position 3690: 0.002826124320799413
Position 93: 0.0026965343972490735
Position 914: 0.002559019231734503
Position 868: 0.0021911774575013414
Position 531: 0.002025559684788935
Position 481: 0.0018884384524450648
Position 1163: 0.0014718608902258281
Position 3151: 0.0014294420763978897
Position 2847: 0.0012633796844024922
Position 1137: 0.0012211867007686978
Position 242: 0.0010839096447244074
Position 815: 0.0010176820957196366
Position 2699: 0.0010143059598669798
Position 709: 0.0009621727658715443
Position 670: 0.0008572631878443203
Position 872: 0.0007124958643142625
Position 186: 0.0006985896571514591
Position 2756: 0.0005988225390217379
Position 1459: 0.0005435786063692667
Position 2300: 0.0005289615873343187
Position 1605: 0.0004939752616904898
Position 2724: 0.00043233698077533016
Position 535: 0.0004188020171084586
Position 277: 0.00034331661365339517
Position 2899: 0.00031800365680422827
Position 49: 0.0002935597857390333
Position 3806: 0.00026453106694464046
Position 1042: 0.00024905687682563824
Position 500: 0.00019100280391310724
Position 505: 0.00016107693869171557
Position 2423: 0.0001471576777794065
Position 1386: 0.00013675559020630336
Position 3194: 0.00011791454267151635
Position 1687: 9.848961884566337e-05
Position 698: 9.488716700165511e-05
Position 478: 8.8787492204496e-05
Position 609: 8.353784529261045e-05
Position 538: 6.363934501469493e-05
Position 1241: 6.321386301902825e-05
Position 1516: 5.6993662566908776e-05
Position 2420: 5.1673435270759246e-05
Position 955: 5.012438124922915e-05
Position 793: 4.4681123040699063e-05
Position 106: 2.203204608569283e-05
Position 883: 1.492770760137619e-05
Position 736: 1.4280679779310913e-05
Position 438: 1.3799418966683329e-05
Position 1325: 1.2394055799480418e-05
Position 108: 9.126710805551151e-06
Position 284: 6.0162679794217185e-06
Position 261: 5.982620670748954e-06
Position 153: 3.1760610738387148e-06
Position 2736: 2.436577142420905e-06
Position 291: 1.8250283308765677e-06
Position 365: 2.8008403841807655e-07
Position 225: 4.657397533243348e-08
Position 410: 4.829201652189937e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2339: 0.9692497535417994
Position 955: 0.8344805073507602
Position 1370: 0.7911789455802987
Position 3363: 0.6373732127564579
Position 1978: 0.5546779393854585
Position 1552: 0.5048967578195469
Position 449: 0.315324333691793
Position 5000: 0.17902493070667228
Position 4608: 0.15818977094862507
Position 2668: 0.15760862428020112
Position 2627: 0.15519133839090524
Position 3894: 0.1344556124310894
Position 6678: 0.11769618196029198
Position 7108: 0.10383198733454325
Position 6481: 0.08093080769762921
Position 7186: 0.06683027052717007
Position 4165: 0.054462126985269414
Position 6653: 0.05123321065348857
Position 1265: 0.050380525228014034
Position 1193: 0.03969280786916383
Position 3443: 0.03846126629199186
Position 3414: 0.036122656323969396
Position 1605: 0.03253230989411134
Position 1562: 0.024675037651239885
Position 329: 0.024604507595805583
Position 2004: 0.02286658631925681
Position 3024: 0.021116886737267134
Position 1268: 0.02097255960901712
Position 712: 0.020558063233935654
Position 1949: 0.020251892279407817
Position 7059: 0.01873839252931834
Position 4326: 0.018055927463514043
Position 4296: 0.017550776721779158
Position 5778: 0.017315925882867858
Position 4250: 0.016541724040171818
Position 6950: 0.013737734138062261
Position 277: 0.011233399803298244
Position 584: 0.009320379586938968
Position 1491: 0.009034101759887824
Position 5307: 0.008549130598327414
Position 415: 0.008544619091981677
Position 6562: 0.007879878362700939
Position 3733: 0.007861836365448193
Position 5549: 0.007361824337963854
Position 372: 0.00666402789951863
Position 3609: 0.0064770716876422964
Position 4074: 0.005800461134366254
Position 1579: 0.005782845125310994
Position 2406: 0.005756995011272939
Position 3326: 0.005553690944973307
Position 2644: 0.005102605068205067
Position 4182: 0.005101209569808943
Position 8863: 0.005098577135504341
Position 2185: 0.005084897851574696
Position 2957: 0.005039344032996769
Position 1238: 0.004847583478956295
Position 4210: 0.004802806104330573
Position 995: 0.004750806731593715
Position 6616: 0.004622584628270032
Position 4088: 0.004602216847209464
Position 1986: 0.00391038304188001
Position 6203: 0.0035645555228867613
Position 3374: 0.0035620411758752633
Position 2283: 0.0032443673129217017
Position 4235: 0.0031134543504437624
Position 6817: 0.0027100582738070174
Position 3051: 0.0024988099506408393
Position 1673: 0.002470880321971632
Position 2675: 0.0021902333612170933
Position 3899: 0.0021456110255998317
Position 2597: 0.0020121438918048345
Position 2251: 0.001955827900092578
Position 3150: 0.0016432041733159745
Position 2829: 0.0015883002454286153
Position 2776: 0.0014670689986088395
Position 3270: 0.0013537314304713196
Position 5380: 0.0011645310595711695
Position 2631: 0.0011387798953261113
Position 4384: 0.0010928036394286574
Position 3465: 0.0009996823577260634
Position 3558: 0.0009891778279191672
Position 4381: 0.0009010749146895167
Position 4339: 0.000747989226619773
Position 1891: 0.0007173187781233207
Position 3408: 0.0006731651241512958
Position 1567: 0.0006699934789171749
Position 5844: 0.0006603775026808027
Position 1315: 0.0006383211671343902
Position 1644: 0.0006003918120564277
Position 793: 0.0004651372196986449
Position 1006: 0.00044258222799165275
Position 1042: 0.00033337869808309947
Position 3086: 0.0003132011090391073
Position 3967: 0.0003021339652761417
Position 379: 0.00027796930956072225
Position 976: 0.0002669031697628679
Position 959: 0.00021944114032314735
Position 385: 0.0002161692336444128
Position 247: 0.0001975343506516791
Position 2289: 0.00018172721187508536
Position 212: 0.00018126434181012436
Position 2990: 0.00017465411716423526
Position 673: 0.0001520800998514809
Position 850: 0.0001486808217101494
Position 4397: 0.00012570090575585117
Position 2679: 0.00011752858155839509
Position 877: 0.00010192711305411371
Position 1581: 9.436508024529288e-05
