Gene = ALAD
index = 69
Annotated 5SS: [  122  7887  9215  9807 10536 10741 10929 11561 11735 11896 12357]
Annotated 3SS: [ 7698  9163  9709 10399 10656 10839 11504 11646 11808 12226 12971]
SMsplice 5SS: [  122   400  7887 10536 10741 10929 11561 11735 11896 12357]
SMsplice 3SS: [  214  7698 10399 10599 10839 11504 11646 11808 12226 12971]
top_k =  500
Partition function (log Z): 25.13901633148123

Sorted 5' Splice Sites (High to Low Probability):
Position 11735: 0.9971872024997753
Position 10929: 0.9954881094492313
Position 10536: 0.9865754418891034
Position 7887: 0.9821488680195903
Position 10741: 0.9781725849025985
Position 12357: 0.9602934814283404
Position 122: 0.958860971761079
Position 11561: 0.88728004104725
Position 9215: 0.7169811661519985
Position 400: 0.5170277759078892
Position 11906: 0.4477167353850246
Position 11896: 0.4460063802487712
Position 9807: 0.38968229763139967
Position 13105: 0.3486132985503151
Position 5927: 0.2059760859375758
Position 9710: 0.1592404414568806
Position 11884: 0.10559069870346345
Position 12113: 0.09384636336776475
Position 14064: 0.09363688644709174
Position 6057: 0.056117194976605674
Position 424: 0.0489685352330548
Position 2989: 0.04282133757576401
Position 8853: 0.042581593579179115
Position 7581: 0.040672997054553954
Position 9978: 0.033033945359729526
Position 1947: 0.03267416697728112
Position 12639: 0.030672305235244602
Position 4687: 0.026696830260182044
Position 432: 0.02391873492540092
Position 4288: 0.02371955179200748
Position 412: 0.02223502673687396
Position 12972: 0.021816961026192953
Position 1539: 0.018501733532300935
Position 2596: 0.017877467138283747
Position 307: 0.0151759804860655
Position 3415: 0.013361768314524295
Position 5071: 0.012719726624773362
Position 10258: 0.011881311739242522
Position 9839: 0.009665161989664441
Position 30: 0.007203540859250131
Position 12091: 0.006930755990926099
Position 2328: 0.004925053686052754
Position 2288: 0.004571608868771276
Position 6157: 0.004273592059368914
Position 3256: 0.0041068495184175755
Position 3377: 0.003976754634633096
Position 12914: 0.003699541966948332
Position 9881: 0.0031808683507080493
Position 13093: 0.0027566909951411474
Position 8143: 0.002413016110111037
Position 11571: 0.0023868898768182865
Position 12140: 0.002133633252003301
Position 9269: 0.0016135429943621008
Position 11505: 0.0014199648239569334
Position 10727: 0.001302467121956494
Position 12083: 0.0012567572350797578
Position 11511: 0.0011791251323654743
Position 8163: 0.0009725279030592942
Position 11067: 0.0009049278140621454
Position 9961: 0.0008782352146250851
Position 320: 0.0008215170420731433
Position 12531: 0.0007738578030590001
Position 416: 0.0006129000879878092
Position 13267: 0.000585467375113993
Position 84: 0.0005627680894870473
Position 12876: 0.0004110186135896207
Position 10716: 0.0004037555399295638
Position 9970: 0.00034175072532583394
Position 13486: 0.00028558014047765627
Position 12371: 0.00028274254832691116
Position 54: 0.00022852795487826596
Position 11581: 0.0002020971180960633
Position 12570: 0.00019028905407803085
Position 11081: 0.0001870737330204114
Position 8195: 0.00018234021484334826
Position 1603: 0.00017546932633992387
Position 10362: 0.00017029290863641275
Position 11425: 0.0001517081403008256
Position 4147: 0.00014022784485475892
Position 10776: 0.00013754935084057715
Position 826: 8.580206921976542e-05
Position 11875: 7.271709178270724e-05
Position 1639: 5.445095983982055e-05
Position 1952: 5.075836186104619e-05
Position 11739: 4.6046869748685066e-05
Position 13305: 4.246533983736879e-05
Position 13453: 3.070514308448138e-05
Position 12562: 3.0532687818229996e-05
Position 10745: 2.8438873893689896e-05
Position 13260: 2.711277458181888e-05
Position 2612: 2.635369398888554e-05
Position 1552: 2.5400669282407863e-05
Position 223: 2.032400171798042e-05
Position 1054: 1.7259087438342772e-05
Position 12043: 1.721811296103888e-05
Position 406: 1.6620076169529522e-05
Position 11845: 1.2112000189581895e-05
Position 10624: 1.2026075643665866e-05
Position 10848: 1.178601130888928e-05
Position 1038: 1.124728895036895e-05
Position 409: 9.64846714203804e-06
Position 243: 5.584615284501515e-06
Position 11732: 4.706749875040026e-06
Position 11113: 3.3498546430163903e-06
Position 272: 3.295062425787469e-06
Position 58: 2.5259485413225896e-06
Position 729: 2.4594672133448833e-06
Position 11493: 2.0619491683909745e-06
Position 10601: 2.0459757018896085e-06
Position 348: 1.9908065235962037e-06
Position 1046: 1.6832978185698064e-06
Position 10527: 1.6274909440439969e-06
Position 218: 7.561740321941047e-07
Position 1370: 5.97724346594944e-07
Position 11: 4.477983395163059e-07
Position 200: 2.548978094874882e-07
Position 11818: 2.441845088944272e-07
Position 12668: 5.3833178939190946e-08
Position 12772: 5.3803218485998314e-08
Position 11659: 1.4265249204923006e-08
Position 207: 6.7915719286266735e-09
Position 188: 2.809767588138768e-09
Position 11227: 2.3175762689862644e-09
Position 260: 4.2606284243414207e-10
Position 276: 1.562773135753023e-10
Position 11942: 1.1064042241737854e-10
Position 265: 1.8075057315803916e-11
Position 11588: 5.386178015131963e-13
Position 251: 2.0459113992877895e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11808: 0.9981558747607747
Position 11646: 0.9857408770362922
Position 10839: 0.981526740526507
Position 10399: 0.9482278832408645
Position 7698: 0.9112565299178185
Position 12226: 0.8885099724120991
Position 11504: 0.8375797287906931
Position 12971: 0.6693241215675503
Position 10599: 0.5042985738219388
Position 214: 0.49652679923758497
Position 9709: 0.4158934555817584
Position 10656: 0.38950562638207337
Position 8997: 0.2938233402753168
Position 13738: 0.2636178081195377
Position 5904: 0.21600549651814663
Position 9130: 0.1841297169679462
Position 9163: 0.18177383527826302
Position 12022: 0.16147470880212297
Position 12859: 0.10431311746103031
Position 14146: 0.09062877322836557
Position 9629: 0.09045939786476073
Position 301: 0.08041115522145464
Position 9614: 0.0787486029905911
Position 10641: 0.07629527701359613
Position 13215: 0.06499350847523092
Position 13972: 0.05745533942032411
Position 9100: 0.057133874032215114
Position 5839: 0.04871459443045355
Position 10284: 0.041489831333476224
Position 7495: 0.040988246509328925
Position 11364: 0.03977229013015304
Position 13929: 0.037834519943714666
Position 12910: 0.03594090614704179
Position 7779: 0.03543641641252407
Position 14306: 0.033561487912083555
Position 8719: 0.032063756496077116
Position 7799: 0.0308496450411386
Position 1826: 0.029130530295221734
Position 12199: 0.02769651217281015
Position 13292: 0.026218962279646527
Position 4612: 0.022677549388495245
Position 3208: 0.02144537246757496
Position 2844: 0.017410685081372328
Position 1405: 0.016990773837822302
Position 4051: 0.016181069634905614
Position 2497: 0.016150539033073518
Position 12470: 0.015341423860738626
Position 10847: 0.014667159926896644
Position 13932: 0.013125373447363448
Position 10213: 0.01300510152159386
Position 234: 0.011580196159155827
Position 13795: 0.010458471726366752
Position 11424: 0.00887684637860141
Position 2727: 0.008371521210001542
Position 8798: 0.008056602226195047
Position 12879: 0.007982746325022202
Position 13316: 0.007789684862742253
Position 4849: 0.006984579316565594
Position 2126: 0.006654083787154932
Position 4124: 0.006620491348147036
Position 2784: 0.00594426756160507
Position 11419: 0.005793729635098436
Position 4877: 0.005735147308207775
Position 248: 0.005664123110600976
Position 14012: 0.0052001109792426175
Position 13191: 0.004749085598186394
Position 11654: 0.004617084923905249
Position 10610: 0.0045967261508956785
Position 11614: 0.004511926468549659
Position 7702: 0.004291027193334448
Position 12597: 0.004136428023357353
Position 4525: 0.004019280871686806
Position 9555: 0.003834431688036225
Position 13264: 0.003545786547267853
Position 14590: 0.0034381641929688827
Position 8015: 0.0034324255889697165
Position 2883: 0.0032844383608233952
Position 2902: 0.003137189204151117
Position 1778: 0.00312269398303951
Position 12913: 0.003082182189867247
Position 12482: 0.003063237265926403
Position 9433: 0.0027676301414492344
Position 9793: 0.0025779072116590505
Position 13006: 0.002516548944838928
Position 11390: 0.002440008352392401
Position 2913: 0.0023308657867489612
Position 8580: 0.002187404005557427
Position 14263: 0.002092693280200241
Position 12519: 0.001954186365338295
Position 2867: 0.001880226000509818
Position 12083: 0.0017119208357938467
Position 14888: 0.0017041148401240253
Position 5659: 0.0016467820249501965
Position 2179: 0.001548606047283777
Position 12944: 0.001452726349144803
Position 198: 0.001437119057685777
Position 13703: 0.0014055319189088303
Position 12419: 0.0013688943233139638
Position 13159: 0.0013350241754720021
Position 9014: 0.001253690777953995
Position 14918: 0.0011438959818569996
Position 12514: 0.0010879110517000824
Position 13446: 0.0010674265873061826
Position 10355: 0.0010612687116094534
Position 4048: 0.0010387020933276753
Position 14285: 0.0010061671037359964
Position 1478: 0.0010007303425051597
Position 12396: 0.0009844899095812166
Position 12536: 0.0009366362799584052
Position 2419: 0.0009018296237352637
Position 2476: 0.0008444295867748954
Position 2176: 0.0007910897620432677
Position 12566: 0.0007871670600980987
Position 1457: 0.0007512945620569036
Position 9656: 0.0006290322939038224
Position 14613: 0.0005266880191284653
Position 9796: 0.0005265039588864119
Position 2254: 0.0004833240189062594
Position 2677: 0.00046214437055183336
Position 1798: 0.0004272599061227184
Position 12498: 0.0003717996331194918
Position 8944: 0.0003673852766748837
Position 12543: 0.00036654114245377486
Position 11827: 0.0003246151279484391
Position 12540: 0.0003242079615854418
Position 9530: 0.00030246501202346374
Position 8551: 0.00027383085134946166
Position 11256: 0.00024837761135189894
Position 12500: 0.00020958974955064468
Position 11467: 0.00019538245853543382
Position 11396: 0.00018791514591798405
Position 10241: 0.00018214686763856863
Position 11850: 0.00016834460815076755
Position 11000: 0.0001552819597587703
Position 10691: 0.00014757132110619032
Position 11695: 0.00014249294408210083
