Gene = COA6
index = 390
Annotated 5SS: [211 922]
Annotated 3SS: [  761 10254]
SMsplice 5SS: [ 211  922 4142]
SMsplice 3SS: [  716  4049 10254]
top_k =  500
Partition function (log Z): -6.564485853309136

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.8569622077100542
Position 922: 0.8168741922643199
Position 3050: 0.3989518991234382
Position 211: 0.3537614401244969
Position 41: 0.3378194688954711
Position 142: 0.1902954954074066
Position 8281: 0.07034872090373981
Position 7458: 0.06485866842937868
Position 3326: 0.0565022537212584
Position 808: 0.05177479907245462
Position 233: 0.049446085602159656
Position 7517: 0.027623865191425984
Position 4436: 0.019740242856417033
Position 227: 0.016086996414409943
Position 195: 0.0154411831973411
Position 1310: 0.015087383185821602
Position 9776: 0.01488916441262667
Position 9747: 0.014334661228250126
Position 978: 0.013948782503601018
Position 373: 0.008782099034114805
Position 542: 0.007831201161785789
Position 7319: 0.007638528301024974
Position 8165: 0.007287162426214003
Position 1466: 0.007248749602287461
Position 918: 0.007158822319878417
Position 3530: 0.006294392521908431
Position 9953: 0.006128038226832094
Position 1350: 0.00593609054223496
Position 1470: 0.004757923561355654
Position 2861: 0.0046523705982113705
Position 1159: 0.003909155292936223
Position 1059: 0.003758165098511568
Position 8669: 0.0034271807861257072
Position 382: 0.003171739047860978
Position 264: 0.003031327867072881
Position 882: 0.002972822716837127
Position 5715: 0.0029513838316629834
Position 831: 0.0029047628882962195
Position 6821: 0.0026631934788540683
Position 8230: 0.002253567104822344
Position 1881: 0.002094666426351149
Position 422: 0.0020852847595058755
Position 6902: 0.0019702924916237346
Position 7327: 0.001569635346119189
Position 6947: 0.0015366083280037614
Position 9771: 0.0015192313651258684
Position 4155: 0.0015066889002824852
Position 1414: 0.0014487238307245554
Position 2469: 0.0012567421125407405
Position 5871: 0.0011871522881633525
Position 6540: 0.0010913455235530738
Position 67: 0.0010658884100632072
Position 1189: 0.0009775791190713555
Position 161: 0.0006882655536536758
Position 333: 0.0006416857747490837
Position 5965: 0.00047012536732859956
Position 596: 0.00029774347719067207
Position 31: 0.00026431750649291507
Position 390: 0.00023682684203186875
Position 564: 0.00021382140347583786
Position 146: 0.00013120973561884505
Position 289: 7.743438325310851e-05
Position 628: 7.316602163352877e-05
Position 540: 4.385257758114081e-05
Position 244: 3.037229387188361e-05
Position 24: 1.9649350547157214e-05
Position 15: 1.4131903593065011e-05
Position 155: 7.368979203726931e-06
Position 772: 3.029079610794858e-06
Position 842: 2.170199956557988e-06
Position 985: 1.8284066716425983e-06
Position 905: 9.640921277307386e-07
Position 171: 2.5032257650117024e-07
Position 310: 2.2353523388849727e-07
