Gene = LAMTOR2
index = 758
Annotated 5SS: [ 206  674 3316]
Annotated 3SS: [ 510 3225 3562]
SMsplice 5SS: [674]
SMsplice 3SS: [3562]
top_k =  500
Partition function (log Z): -7.649759658559586

Sorted 5' Splice Sites (High to Low Probability):
Position 674: 0.6684411979837459
Position 206: 0.41355536489137124
Position 924: 0.34468083899756913
Position 3316: 0.33757278310105177
Position 3456: 0.15646749837680676
Position 122: 0.0804836651067079
Position 367: 0.044092199106988784
Position 3320: 0.042130672641081376
Position 2959: 0.041497375248871766
Position 132: 0.03999518571149411
Position 1817: 0.01368641540215402
Position 844: 0.0123582066470119
Position 1530: 0.00856609070266384
Position 107: 0.008069841518983488
Position 275: 0.00585893974822538
Position 3019: 0.005484594529511982
Position 165: 0.0054844123776799595
Position 1809: 0.004433731815226886
Position 3269: 0.0038449036512836466
Position 434: 0.003095107137979832
Position 3640: 0.0025128200981704013
Position 3432: 0.0023248857701444236
Position 376: 0.0023073359595207773
Position 871: 0.001935442819979161
Position 1019: 0.0018767234190328293
Position 1863: 0.0013472789050796193
Position 343: 0.0011134216191763828
Position 1813: 0.0010341755081932484
Position 244: 0.0005923794151085406
Position 1706: 0.0005543034927653226
Position 3273: 0.0005142677753257124
Position 425: 0.0004306656745464541
Position 631: 0.00034511408959847663
Position 2869: 0.00032714869412258285
Position 591: 0.0003051925802574449
Position 2293: 0.0002474545283045967
Position 1220: 0.00023394880734133557
Position 1833: 0.00020344569206341638
Position 2930: 0.0001831703974758611
Position 1228: 0.00010497245172582586
Position 1677: 9.393210858561323e-05
Position 549: 7.897327679118392e-05
Position 369: 5.566913266139514e-05
Position 1353: 5.562701213000653e-05
Position 210: 2.5204404343881858e-05
Position 572: 1.856229706591634e-05
Position 389: 1.0545509646083761e-05
Position 751: 9.084936584985972e-06
Position 796: 5.6887066994141315e-06
Position 792: 4.966300711282513e-06
Position 812: 1.8108280320918723e-06
Position 192: 2.606328866935306e-07
Position 35: 2.551957434641306e-07
Position 1848: 1.3423253444336887e-07
Position 882: 2.4412661313325246e-08
Position 460: 1.4540044568526928e-08
Position 350: 1.3579604130399221e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3562: 0.9516183996080183
Position 3225: 0.41971110168051656
Position 510: 0.3143588567918236
Position 712: 0.13678657520287998
Position 3341: 0.0972704658419499
Position 587: 0.07394726645617164
Position 2858: 0.04665766561766518
Position 818: 0.038559515823624435
Position 3388: 0.02095248295601564
Position 838: 0.020771185951574483
Position 806: 0.017335300160934465
Position 1657: 0.014445674920342662
Position 3117: 0.009610014854421891
Position 3402: 0.008232816333193517
Position 763: 0.007776025315766296
Position 894: 0.00694618935624975
Position 1435: 0.005738151779775533
Position 803: 0.004991337073572695
Position 3228: 0.004900454555638046
Position 3733: 0.003945982833060142
Position 3568: 0.0037080681595052793
Position 909: 0.003687321284036173
Position 781: 0.0032720475577009875
Position 2914: 0.003030147695556542
Position 1461: 0.0025408563317585882
Position 822: 0.0025378687374254744
Position 3072: 0.002503588176946144
Position 3421: 0.0024319697423880672
