Gene = RIIAD1
index = 1142
Annotated 5SS: [  84  626 6085 7357]
Annotated 3SS: [ 548 6037 7228 7950]
SMsplice 5SS: [  84  626 2702]
SMsplice 3SS: [ 548 2601 7950]
top_k =  500
Partition function (log Z): -4.896547553455591

Sorted 5' Splice Sites (High to Low Probability):
Position 626: 0.9268342523931218
Position 84: 0.8960493632984111
Position 2702: 0.7046061553957189
Position 6939: 0.3499284614583244
Position 7357: 0.3489568975873146
Position 3199: 0.16740540563286269
Position 6299: 0.15217865552165125
Position 6927: 0.11035027391869963
Position 6085: 0.10302431314970667
Position 400: 0.0912906850512934
Position 88: 0.060640753184926253
Position 6143: 0.04302052317928304
Position 3117: 0.03313296773216432
Position 3247: 0.019076997339371682
Position 1377: 0.018485898143538692
Position 6943: 0.010498616902316507
Position 4468: 0.00892920984752875
Position 1165: 0.008548647860434284
Position 2937: 0.00655041288858313
Position 987: 0.006542047308189416
Position 7473: 0.0030596053709531154
Position 7621: 0.0024289422920591983
Position 2714: 0.0023824380975121635
Position 4812: 0.0023532195089107045
Position 1491: 0.0021891331669513197
Position 1425: 0.001747583387387126
Position 2434: 0.001691552449438621
Position 3176: 0.001626533692023166
Position 354: 0.001575192890076152
Position 2286: 0.001410705876626364
Position 688: 0.0011693467243646595
Position 123: 0.0009643711540631603
Position 630: 0.0007033659164045771
Position 1677: 0.0005745943383068047
Position 1542: 0.00045631429708968736
Position 597: 0.00033318419505913365
Position 1401: 0.0003077169266532351
Position 1145: 0.00030576263543912244
Position 203: 0.0002554195559206332
Position 1645: 0.00014518943814947042
Position 1240: 9.842083542906056e-05
Position 1140: 8.873189712746479e-05
Position 450: 5.753488978833398e-05
Position 412: 5.3775799362616036e-05
Position 121: 4.988338110074213e-05
Position 2626: 4.693354795041491e-05
Position 111: 4.2261799868445445e-05
Position 3216: 1.3525125264727658e-05
Position 2906: 1.038597828245791e-05
Position 281: 4.02443066501537e-06
Position 3920: 3.065073733904831e-06
Position 3717: 2.7316514571159093e-06
Position 466: 2.250575025477302e-06
Position 575: 1.7350178290163046e-06
Position 941: 1.632222684441705e-06
Position 190: 7.992621194918146e-07
Position 894: 7.009492412271636e-07
Position 524: 5.829505816657562e-07
Position 244: 5.455833729653407e-07
Position 666: 5.427399197991925e-07
Position 864: 4.312282060710253e-07
Position 613: 3.9394115517118663e-07
Position 819: 3.367704739244073e-07
Position 616: 2.857088772796046e-07
Position 1235: 1.7639007556989892e-07
Position 698: 1.1814633314992529e-07
Position 633: 8.837785370288713e-08
Position 821: 5.554857563179696e-08
Position 886: 4.02323330773611e-08
Position 924: 2.8729261767492645e-08
Position 602: 1.4845457813629247e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2601: 0.693627778175896
Position 7950: 0.6930328798836819
Position 548: 0.6517470770526668
Position 7228: 0.378074660509727
Position 6846: 0.20813558462067527
Position 7198: 0.19211248771872366
Position 476: 0.17238580712246052
Position 6688: 0.16715076863651596
Position 2984: 0.14373742845827425
Position 6214: 0.14044850529173528
Position 6037: 0.12735930358648279
Position 492: 0.09480107835680031
Position 3068: 0.08906993277689097
Position 6593: 0.06137830807314128
Position 241: 0.0495577130969652
Position 4285: 0.033086436722617345
Position 6638: 0.0283266984101272
Position 5859: 0.028101946041390678
Position 1029: 0.019500496566948248
Position 5945: 0.011894173630280756
Position 7429: 0.011013690516791639
Position 6660: 0.009850856606419548
Position 1309: 0.008575774841816874
Position 2607: 0.008015285497365379
Position 2812: 0.005831221504700061
Position 1221: 0.005351702866251045
Position 2562: 0.004165950274393967
Position 748: 0.004118042379325259
Position 260: 0.003933791036282393
Position 7512: 0.003931663120972017
Position 3093: 0.0037543616209964104
Position 2387: 0.0034674925258738236
Position 5139: 0.0030439675485872666
Position 203: 0.0024223609128782874
Position 4707: 0.002053253784219006
Position 2202: 0.002010552559561335
Position 554: 0.0017099728348563756
Position 844: 0.0012820313616068865
Position 6228: 0.001281908459220578
Position 1196: 0.0012583321887740507
Position 3283: 0.001214331469133997
