Gene = CLDN11
index = 375
Annotated 5SS: [ 428 4463]
Annotated 3SS: [ 4297 13658]
SMsplice 5SS: [ 428 4463 7309]
SMsplice 3SS: [ 4297  7166 13413]
top_k =  500
Partition function (log Z): -6.632250406319782

Sorted 5' Splice Sites (High to Low Probability):
Position 7309: 0.9192139739082461
Position 4463: 0.9130356618166103
Position 428: 0.8861574696502615
Position 6434: 0.48603926064029634
Position 5877: 0.4103817733866416
Position 1963: 0.2960955676582512
Position 3211: 0.22833174351785576
Position 5792: 0.1832484301035711
Position 6208: 0.09926624068702268
Position 5016: 0.08681898855715592
Position 534: 0.07696948135837672
Position 13588: 0.06975656018858882
Position 9873: 0.06534358336140275
Position 5516: 0.057672955502508096
Position 7809: 0.054237554437150164
Position 13231: 0.05260236224947307
Position 838: 0.05138585519991153
Position 2566: 0.04920563902725795
Position 1256: 0.04912252251746078
Position 8394: 0.049021222959247567
Position 7751: 0.044393186613167636
Position 3123: 0.04220349262815252
Position 13579: 0.039708881542600896
Position 935: 0.03812348262590666
Position 13573: 0.03578813346685046
Position 6256: 0.032582189796029115
Position 7595: 0.02960531032889033
Position 6496: 0.028856525453282635
Position 13538: 0.025204578959115105
Position 10021: 0.023681515553300617
Position 2473: 0.023522138120306027
Position 13295: 0.020320566395022596
Position 4409: 0.017230481374806414
Position 3207: 0.0166480082003906
Position 5970: 0.016095226274972403
Position 6332: 0.013761678844563856
Position 1438: 0.01342185509901014
Position 3449: 0.010809088348341683
Position 1692: 0.008781483395700106
Position 6438: 0.006596045520812366
Position 6399: 0.006561371565735318
Position 6754: 0.006552381661033222
Position 2705: 0.006477895715973623
Position 2515: 0.005922870270689676
Position 4708: 0.005464662299158238
Position 5491: 0.004145288284528375
Position 10530: 0.003977721083291308
Position 223: 0.003972361721263707
Position 123: 0.003858253982240069
Position 4603: 0.0030204875492905368
Position 2115: 0.0029281750256448303
Position 6506: 0.002887876692816876
Position 5799: 0.002856616808504577
Position 114: 0.002819542633730166
Position 5261: 0.0023328080720370604
Position 474: 0.002291502206304525
Position 2814: 0.002136744435224306
Position 4869: 0.0019778050430499248
Position 4419: 0.001944062396928944
Position 5321: 0.0013531851881442127
Position 5921: 0.0013479916755772773
Position 165: 0.00127584208245228
Position 295: 0.001242651262916719
Position 657: 0.001109296821176126
Position 2717: 0.0009838517291588253
Position 226: 0.0009616716376357624
Position 3107: 0.0009259500842472731
Position 4926: 0.0008486880930525723
Position 3924: 0.0008428712553307154
Position 3836: 0.0006691510535147464
Position 3182: 0.000551199801630635
Position 1107: 0.0004677033424805562
Position 5890: 0.00046413292360214254
Position 2148: 0.0004600541195173278
