Gene = CSDE1
index = 412
Annotated 5SS: [   40  8144 18273 20002 20494 21207 23523 23976 24233 25361 27457 27707
 30982 31754 32744 34082 37426 38386 39352]
Annotated 3SS: [ 7756 18073 19891 20400 21108 23440 23846 24106 25147 27315 27541 30873
 31577 32630 33961 37246 38221 39218 39747]
SMsplice 5SS: [   40  1783  7991  8144 16438 18273 20002 21207 23523 24233 25361 27457
 27707 31754 32744 33604 34082 37426 38386 39352]
SMsplice 3SS: [ 1644  7756  8059 16348 18073 19891 21108 23440 24106 25147 27315 27541
 31644 32630 33446 33961 37246 38221 39218 39747]
top_k =  500
Partition function (log Z): 23.21821308728031

Sorted 5' Splice Sites (High to Low Probability):
Position 21207: 0.9947903711467266
Position 27457: 0.987369251639148
Position 37426: 0.9805835573352257
Position 24233: 0.97853259081809
Position 34082: 0.9685857828725324
Position 27707: 0.9555338027329048
Position 18273: 0.9363762538107099
Position 31754: 0.9114459533955587
Position 25361: 0.9077446349406095
Position 1783: 0.8798233812527687
Position 23523: 0.8675317162624461
Position 8144: 0.8547913397934382
Position 32744: 0.8059035932988788
Position 20002: 0.7844381767199862
Position 38386: 0.7537518428543003
Position 39352: 0.7431106185506118
Position 9690: 0.6748107456099758
Position 16438: 0.5552071815907839
Position 23976: 0.5075289647069169
Position 40: 0.49249363791261874
Position 7991: 0.45771473252815315
Position 20246: 0.4407094793964116
Position 135: 0.3847740946938428
Position 33604: 0.35006373208303976
Position 2330: 0.30250332002094127
Position 20576: 0.29979353261713854
Position 33677: 0.2987911066385743
Position 9247: 0.23558564202563315
Position 25248: 0.23517834516154335
Position 21477: 0.22580377068952828
Position 11837: 0.14606044262647555
Position 1556: 0.1349663478126358
Position 25232: 0.1323558314479262
Position 20494: 0.11137185948308512
Position 18516: 0.09825297121996326
Position 25637: 0.09270607541309499
Position 2309: 0.08347312877694614
Position 29016: 0.07821006794558377
Position 34682: 0.07695237886951828
Position 20951: 0.07589387060981614
Position 33600: 0.060624842576763455
Position 8148: 0.0572268828480023
Position 21595: 0.05492088091372669
Position 23167: 0.05382177147065246
Position 4507: 0.04897922524875292
Position 24871: 0.04541857742217546
Position 7978: 0.04202438120903369
Position 11422: 0.04178800317071333
Position 18266: 0.04124704998452631
Position 23984: 0.04080309000111199
Position 39572: 0.03826302418024461
Position 20486: 0.03537663679704218
Position 32936: 0.03409417492892999
Position 27848: 0.03366909482292001
Position 20953: 0.030170969947715526
Position 20722: 0.029092639541349708
Position 8826: 0.02777013999025938
Position 12808: 0.027192233750109915
Position 21039: 0.026316430922822584
Position 1385: 0.026241851505713537
Position 26795: 0.024415983454912762
Position 1832: 0.023533829447047853
Position 26809: 0.02342326252400242
Position 39118: 0.023279797237420952
Position 1670: 0.02326967746870157
Position 12836: 0.02156348193286686
Position 35447: 0.021183322956516697
Position 21953: 0.02078751830808513
Position 6012: 0.02077667525797175
Position 157: 0.018905551443069334
Position 18579: 0.01750791907787062
Position 1335: 0.017253281951852776
Position 26976: 0.016998796591470768
Position 9082: 0.01604850798838847
Position 7556: 0.01603907554457478
Position 32710: 0.015922308156777438
Position 44: 0.015667673844098166
Position 36794: 0.015574141839962804
Position 1770: 0.014624622460623
Position 27070: 0.01419317362218163
Position 284: 0.013490663794345537
Position 34673: 0.01262528247575522
Position 37623: 0.012614237031831232
Position 2285: 0.011513810565260046
Position 25951: 0.011467394590516317
Position 3445: 0.01145602403896973
Position 361: 0.011016798936815434
Position 26608: 0.010648781362744764
Position 22442: 0.010451103891934925
Position 24194: 0.01040456082719587
Position 33149: 0.01003576425876614
Position 39528: 0.009545994055941412
Position 35924: 0.009278921177009467
Position 39850: 0.009069281280316662
Position 7575: 0.008801290233835185
Position 1748: 0.008357820069937363
Position 2564: 0.008184665380617783
Position 296: 0.007482456989834531
Position 40102: 0.007407615212579841
Position 34252: 0.007050514475020809
Position 24697: 0.0062134779609241105
Position 22846: 0.005704279652311598
Position 5734: 0.005701306699776963
Position 2095: 0.005619254235834704
Position 1125: 0.00551990779814672
Position 1192: 0.005421449436108846
Position 26935: 0.005197474307558509
Position 39258: 0.0047989019853337846
Position 32013: 0.0043991935464992174
Position 1293: 0.004389309686105492
Position 33578: 0.0039757470779461694
Position 236: 0.0037405273758205457
Position 27436: 0.0036770794432791987
Position 38913: 0.0032026265538901972
Position 26722: 0.0025359555277965915
Position 5368: 0.0025296744028415097
Position 305: 0.0023734341656977934
Position 1935: 0.0022643152990702064
Position 26707: 0.002144064133804537
Position 27377: 0.0020377176930063213
Position 1787: 0.0020200541493516767
Position 37108: 0.001997320147843317
Position 37259: 0.0018178028837332676
Position 21700: 0.0016875512643977533
Position 24020: 0.0015341823190864877
Position 69: 0.001436780853555427
Position 496: 0.0014135161253514552
Position 25486: 0.0013660207779191355
Position 33537: 0.0013317331297977137
Position 38992: 0.0012864486777864087
Position 37567: 0.0011492159691000544
Position 26835: 0.0011466107319816126
Position 24215: 0.001144424853013425
Position 24295: 0.0011429416757823604
Position 11326: 0.001079283648872753
Position 1222: 0.001078706481851468
Position 39218: 0.0010178274316196847
Position 23988: 0.0009630814908077494
Position 25606: 0.0009504484574906555
Position 27644: 0.0009308009118302412
Position 24925: 0.0008936658824655889
Position 33128: 0.0008625518120082395
Position 12630: 0.0008594337390681278
Position 27485: 0.0008163232224550238
Position 21514: 0.0007908269938862128
Position 21297: 0.0007760941617238116
Position 25256: 0.0007635208863512337
Position 1524: 0.0007415369572016529
Position 1076: 0.0007085427410479533
Position 1060: 0.0006469454719686353
Position 39835: 0.0006466614584747329
Position 25991: 0.0006337591551199146
Position 32019: 0.0006236604439697106
Position 57: 0.0005010786588180403
Position 491: 0.00048024092283790716
Position 22563: 0.0004546528316547252
Position 257: 0.000425428339217246
Position 281: 0.0003790597101422922
Position 1817: 0.0003763804804938679
Position 1249: 0.00036516685895353714
Position 290: 0.0003533672317163182
Position 24290: 0.00030045065655640973
Position 34425: 0.00027189992069980685
Position 278: 0.00026478760585563806
Position 40076: 0.00026418062454979836
Position 601: 0.00023414385876729734
Position 27441: 0.00020784514568026666
Position 293: 0.00020433019183401283
Position 1552: 0.00019188936129315492
Position 25261: 0.00018474253840018086
Position 2166: 0.00016538944049488444
Position 1550: 0.00014359196838195342
Position 33268: 0.00013376536210458676
Position 24222: 0.00012985416314099463
Position 1439: 0.00012800448130297946
Position 27448: 0.0001124068103579859
Position 625: 9.909429675799089e-05
Position 27477: 8.789111002211605e-05
Position 1389: 7.824961979220243e-05
Position 231: 7.21155015306794e-05
Position 38752: 4.669316953930095e-05
Position 1290: 4.418367270183779e-05
Position 751: 3.62824835203801e-05
Position 1296: 3.553552753626465e-05
Position 203: 3.437409337801454e-05
Position 2483: 3.0251794568192514e-05
Position 482: 2.8147620966361363e-05
Position 34: 2.6228655953175556e-05
Position 27373: 2.619446082446216e-05
Position 705: 2.3117830750196983e-05
Position 129: 2.298858577180339e-05
Position 918: 2.2862379541669725e-05
Position 38180: 2.1931602120670022e-05
Position 778: 1.726228870877702e-05
Position 5128: 1.5887976566978903e-05
Position 547: 1.4700520342423207e-05
Position 1183: 1.357369960884761e-05
Position 1455: 1.2800564141163484e-05
Position 864: 1.1001939720622542e-05
Position 27711: 9.68501130309288e-06
Position 395: 9.341457329880353e-06
Position 999: 9.253697777205734e-06
Position 38318: 8.11183849882048e-06
Position 976: 7.459491253159731e-06
