Gene = CD48
index = 327
Annotated 5SS: [  170 26965 30650]
Annotated 3SS: [26661 30382 32719]
SMsplice 5SS: [  170  1428 11721 19722 20105 26965 32501]
SMsplice 3SS: [ 1337 11633 19491 19965 26873 32302 32719]
top_k =  500
Partition function (log Z): -16.516127790048973

Sorted 5' Splice Sites (High to Low Probability):
Position 11721: 0.9277460424719693
Position 1428: 0.7842904801413774
Position 170: 0.5632757830498157
Position 19722: 0.47440728537881544
Position 5348: 0.4458264748323374
Position 4302: 0.29342064341919416
Position 7344: 0.289299640236424
Position 20105: 0.24741863037139739
Position 7446: 0.2413101644531085
Position 7399: 0.22589396898461656
Position 284: 0.19212514041314355
Position 1939: 0.19033219375350147
Position 929: 0.1623102817145718
Position 1468: 0.11124504286145231
Position 5: 0.10735399046351389
Position 16648: 0.08838968301103574
Position 216: 0.07425878034036991
Position 2154: 0.053158806615286394
Position 595: 0.05104345094668871
Position 1109: 0.034278117731124484
Position 1188: 0.026264995374517177
Position 1134: 0.019371478666913626
Position 1712: 0.01806433684484721
Position 4814: 0.014981452656877644
Position 793: 0.012786010671589326
Position 1908: 0.011819932423864496
Position 408: 0.008656453718861517
Position 101: 0.003616627495057877
Position 154: 0.003525383093221357
Position 12884: 0.002581202609531199
Position 1154: 0.002539438980469202
Position 188: 0.002253842842155893
Position 12123: 0.0017525396996801127
Position 1064: 0.0016507772585150115
Position 9800: 0.0014143485096243175
Position 434: 0.0013136141088632056
Position 1219: 0.0011191669318833734
Position 1432: 0.0007673923948010722
Position 759: 0.0006824145124378886
Position 10136: 0.0005828391702280823
Position 317: 0.0004995896197724837
Position 570: 0.0004277037029400535
Position 7403: 0.00039922065589687586
Position 1010: 0.0003918847354200752
Position 753: 0.0003180476816420259
Position 989: 0.0003122991274877457
Position 3778: 0.0003089464823787422
Position 1706: 0.00024137527443153677
Position 690: 0.00023371302847359707
Position 450: 0.00022526397146531936
Position 8282: 0.00021110924419964384
Position 242: 0.00019408435635765383
Position 1214: 0.00018997240689985892
Position 981: 0.0001860728142014316
Position 941: 0.00018232072585717615
Position 1472: 0.0001814156849708198
Position 3053: 0.00017011786460912926
Position 575: 0.00016984721489290416
Position 1497: 9.875273580054199e-05
Position 1643: 9.871363530219367e-05
Position 3996: 8.059371573119188e-05
Position 194: 6.627495169556191e-05
Position 1564: 3.1449481575021414e-05
Position 1442: 2.030774594767857e-05
Position 269: 1.0372340634164655e-05
Position 375: 9.2217603625823e-06
Position 2436: 8.953494643635849e-06
Position 463: 7.145301257590959e-06
Position 73: 6.770702941193759e-06
Position 1718: 4.13630296284438e-06
Position 676: 3.7085547156688487e-06
Position 781: 3.0681748682879645e-06
Position 786: 1.8818186649711155e-06
Position 90: 6.469174692598393e-07
Position 220: 3.863603616866114e-07
Position 438: 3.773115244718854e-07
Position 2566: 2.367427938695264e-07
Position 113: 2.1571497589875967e-07
Position 441: 1.803088973101436e-07
Position 461: 1.4161199878162806e-07
Position 271: 1.3726357278874415e-07
Position 1998: 1.2316051613111714e-07
Position 53: 1.0814469131733609e-07
Position 2136: 6.651302556786159e-08
Position 9: 3.2625902081896015e-08
Position 200: 2.7978405321592533e-08
Position 111: 8.106311059465862e-09
Position 186: 6.16736827539098e-09
Position 144: 2.738917949829488e-09
Position 245: 1.5438630053424195e-10
Position 62: 1.774683801608021e-13
Position 14: 1.7275325314444173e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11633: 0.9305934926959354
Position 1337: 0.8790084361014873
Position 7312: 0.7668515711406984
Position 21067: 0.5848521974147401
Position 19491: 0.5143305957583092
Position 19965: 0.38936607452019095
Position 5137: 0.30208477919099064
Position 1845: 0.24062152868079262
Position 4146: 0.18072897405500696
Position 5075: 0.14502719251940474
Position 834: 0.13791501702846765
Position 16527: 0.1006185848358249
Position 4234: 0.08983522036325142
Position 19792: 0.06004725132295876
Position 862: 0.05465454950983004
Position 13122: 0.030222651713070137
Position 1108: 0.025968926696466863
Position 13499: 0.025880693729384098
Position 11880: 0.02197030479609082
Position 4208: 0.021303925475966733
Position 1806: 0.018463620926538766
Position 1590: 0.017927937367139688
Position 4639: 0.015305316917448866
Position 545: 0.011858577898867956
Position 10513: 0.010934405375915668
Position 882: 0.008356890160566732
Position 1275: 0.007934467072583122
