Gene = NGLY1
index = 939
Annotated 5SS: [  292  4978 19486 32454 43975 46218 47548 49680 51233 54419 63538]
Annotated 3SS: [ 4862 19239 32287 43751 46095 47401 49568 51067 54232 63359 63915]
SMsplice 5SS: [  292  4978 25099 32454 36304 39216 43975 44142 46218 49680 54419 63538]
SMsplice 3SS: [ 4862 24980 32287 36186 39086 43751 44069 46095 49568 54232 63359 63915]
top_k =  500
Partition function (log Z): -35.552842190664535

Sorted 5' Splice Sites (High to Low Probability):
Position 6796: 0.695630101626741
Position 4978: 0.6752596359904208
Position 4064: 0.47323356915495485
Position 292: 0.4609426219145058
Position 5962: 0.39555742407841726
Position 5851: 0.25832803468654986
Position 319: 0.20278446674596648
Position 659: 0.1483262178285642
Position 589: 0.05908280505158643
Position 327: 0.04996523350599883
Position 5945: 0.04842298141419863
Position 814: 0.04356680058123502
Position 4982: 0.013592887663680999
Position 79: 0.012768933875857133
Position 307: 0.012369575956020793
Position 331: 0.011038050748635468
Position 5668: 0.01015649358840758
Position 947: 0.009957801494052407
Position 2030: 0.008818476489475943
Position 6546: 0.00833753171344166
Position 8441: 0.004915085590878825
Position 2157: 0.00462653286678504
Position 5039: 0.0041942541085503585
Position 6785: 0.0031012135881051703
Position 6349: 0.0027537655073921396
Position 4416: 0.0019122880920821256
Position 6985: 0.0011830410127098242
Position 7598: 0.0007552685404809392
Position 1126: 0.0006838709500708717
Position 4771: 0.00062054234439588
Position 438: 3.1547790325696476e-05
Position 5790: 2.9918004634494605e-05
Position 549: 2.3009740526840335e-05
Position 70: 1.7140453907735056e-05
Position 1379: 1.0700345391809836e-05
Position 1291: 6.5862385043616946e-06
Position 111: 6.370111773744384e-06
Position 754: 5.9705043152015866e-06
Position 966: 5.914988249251238e-06
Position 1010: 5.702282855151529e-06
Position 787: 5.547332964971283e-06
Position 1145: 3.6787244498088323e-06
Position 1753: 3.539786344418437e-06
Position 424: 3.091534346306619e-06
Position 1116: 2.9899966942503027e-06
Position 540: 1.4808763354382367e-06
Position 772: 5.396442946077651e-07
Position 690: 4.847547931142255e-07
Position 348: 4.67975279777048e-07
Position 514: 3.2256601594350323e-07
Position 109: 2.9520295900227866e-07
Position 503: 1.5136097578566585e-07
Position 368: 1.1743873441261242e-07
Position 477: 9.253797783744197e-08
Position 517: 9.243606002145595e-08
Position 738: 6.1382966743329e-08
Position 534: 5.5963757047658695e-08
Position 811: 3.7381736011873693e-08
Position 559: 2.8977883712448027e-08
Position 199: 2.146744082790007e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5710: 0.6586580454930835
Position 4862: 0.6001327446084861
Position 6675: 0.3695967148283075
Position 16904: 0.36013868364359225
Position 3948: 0.3570424783076955
Position 6647: 0.34061686561248705
Position 16672: 0.13788202285539303
Position 20436: 0.10330850371332903
Position 3953: 0.06645141384444143
Position 4922: 0.06587863530203494
Position 7717: 0.05004529407532886
Position 8635: 0.03417900204678115
Position 6158: 0.032848599780424
Position 14596: 0.03250351245950268
Position 7115: 0.031798126628643605
Position 10374: 0.03001157348732943
Position 5944: 0.029615106861618983
Position 5567: 0.02435221276703812
Position 6183: 0.02313932947037345
Position 15156: 0.021533785402619816
Position 9884: 0.020976147006677482
Position 15130: 0.019797938520767586
Position 3992: 0.017593942992064175
Position 9271: 0.017158642587574564
Position 3866: 0.01714480964631225
Position 1857: 0.01208419422985914
Position 5881: 0.010719565183779877
Position 3780: 0.00955553152449013
Position 4886: 0.008712875217508794
Position 4720: 0.008331905630464136
Position 6766: 0.008045222428709071
Position 4741: 0.007965034456936306
Position 5554: 0.006910411456148253
Position 8301: 0.005271751280082359
Position 7493: 0.0051028991703725105
Position 7305: 0.004790316838718732
Position 9080: 0.003974122088619102
Position 534: 0.0036896299596897225
Position 7066: 0.003660290822557251
Position 1436: 0.003466905254665642
Position 5776: 0.0032042105295346686
Position 9332: 0.00301354847947425
Position 3730: 0.002987772565470044
Position 4348: 0.0028517868134138114
Position 8122: 0.002544121532500504
Position 9289: 0.002543671841186352
Position 514: 0.002455820149822559
Position 4937: 0.0024432554770700003
Position 8166: 0.002334243325650541
Position 8832: 0.0022699949372468092
Position 9013: 0.002223236018611887
Position 3918: 0.002198745227992812
Position 6885: 0.002027714484787474
Position 8403: 0.001823843553475778
Position 7692: 0.0015921221788991356
Position 6710: 0.0015851106463081062
Position 2047: 0.001576452993161117
Position 6348: 0.0014434844572281575
Position 7755: 0.0013587716181405736
Position 4319: 0.0012826836024900355
Position 4909: 0.0012132962682953011
Position 7239: 0.0011809941937257061
Position 642: 0.001143441506273278
Position 406: 0.0010968352711631412
Position 5722: 0.0008280914344323946
Position 1931: 0.0008165560940752054
Position 6373: 0.0007760573369379352
Position 872: 0.0006882124210846614
Position 9010: 0.0006075470706694719
Position 9545: 0.000535820976635808
Position 5183: 0.0005207182755481461
Position 990: 0.000492710062725842
Position 3756: 0.00044073672995013723
Position 357: 0.0004379000076677025
Position 888: 0.00037699711447395436
Position 385: 0.00032509799598325447
Position 499: 0.0003021581430259174
Position 7369: 0.00027437412801826426
Position 5160: 0.00025554916124549644
Position 735: 0.0002442794907637835
Position 7845: 0.00024058777705819086
Position 7476: 0.00022335096109057787
Position 1472: 0.00021709204260127779
Position 538: 0.00021267462111597367
Position 456: 0.00017733592971914296
Position 7133: 0.0001665965463978827
Position 1092: 0.00011681284944172286
Position 5961: 0.00011449326106021407
Position 2093: 0.00011310920606810837
Position 8197: 0.00010209119381718213
Position 2052: 8.886919834509472e-05
Position 4228: 5.767925462845969e-05
Position 588: 4.955796949578077e-05
Position 1007: 4.733004769518896e-05
Position 935: 3.9084203352830614e-05
Position 6849: 1.7744769620778492e-05
Position 1863: 1.685711967435894e-05
Position 1190: 1.5101851197639952e-05
Position 494: 1.1419686076977136e-05
Position 1226: 1.1160797211169391e-05
Position 4688: 5.5880840685954414e-06
Position 882: 9.042260642279324e-07
Position 777: 5.955515450851094e-07
Position 703: 5.421432370780585e-07
Position 1027: 4.776858749047311e-07
Position 568: 3.1727898092335024e-07
Position 444: 2.2537083722525283e-07
Position 392: 2.183050218151223e-07
Position 559: 1.5873306334928363e-07
Position 738: 1.404280537102773e-07
Position 379: 1.068244791664871e-07
Position 420: 9.907419970078491e-08
Position 477: 8.708732724962132e-08
Position 708: 7.684650478105684e-08
Position 1072: 6.159409775525192e-08
Position 503: 5.72555962528284e-08
Position 583: 4.687188943341578e-08
Position 607: 4.094579658579586e-08
