Gene = SPATA17
index = 1301
Annotated 5SS: [   123  17648  19855  37760  52038 110775 143214 150999 170527 231533]
Annotated 3SS: [ 17557  19772  37708  51933 110650 143009 150849 170393 231449 235697]
SMsplice 5SS: [   123  17648  19855  25189  37869  43188  52038  68641  93899 101761
 102689 110775 121548 129527 132470 143214 150999 163518 170527 231533]
SMsplice 3SS: [ 17557  19772  25031  37708  43068  51933  68465  93756 101574 102514
 110650 121460 129445 132318 143009 150849 163426 170393 231449 239061]
top_k =  500
Partition function (log Z): -111.33340767256536

Sorted 5' Splice Sites (High to Low Probability):
Position 17648: 0.9989679632514062
Position 123: 0.9961653796858907
Position 19855: 0.8673434680770342
Position 25189: 0.8291515415722687
Position 6785: 0.6446779075850432
Position 11328: 0.32034481957501687
Position 4032: 0.2704422236412127
Position 24600: 0.2412350900411121
Position 11332: 0.1883108023481511
Position 4596: 0.17472281309193027
Position 3975: 0.1531228150114292
Position 6199: 0.1508713766196144
Position 26597: 0.07924301515793544
Position 6691: 0.07900017340171928
Position 2450: 0.06911685045952091
Position 25609: 0.051420128371570235
Position 2639: 0.03277286008475451
Position 6563: 0.03134095537210649
Position 2546: 0.01573567864374159
Position 4398: 0.009063812505003911
Position 3033: 0.0052028676979746745
Position 4930: 0.0037956747128433284
Position 6526: 0.00223093541489776
Position 2690: 0.001991394698891005
Position 961: 0.001343861119485162
Position 94: 0.0012525150450560867
Position 6303: 0.0011941982083547484
Position 5380: 0.0009333065214892694
Position 3018: 0.0009297656676021536
Position 1083: 0.0006915452513625583
Position 2376: 0.0006226251447642282
Position 2807: 0.0006146119359566692
Position 4676: 0.0005462775436574958
Position 147: 0.0005281576232830314
Position 5934: 0.00050838467733815
Position 18: 0.0004496396108958754
Position 3131: 0.00044876100751164023
Position 4057: 0.0004421495122154832
Position 5547: 0.00035613852028783786
Position 4332: 0.0003227316211974502
Position 5021: 0.00024901008110308934
Position 84: 0.0001286124421568143
Position 4247: 0.00011252355577473284
Position 3004: 0.00010627035989391276
Position 3472: 4.873196377986461e-05
Position 925: 3.9479075113841226e-05
Position 3911: 3.89057076591811e-05
Position 3498: 3.8072707016446186e-05
Position 4322: 3.416469550206281e-05
Position 331: 3.174451242932353e-05
Position 1058: 3.122903640682607e-05
Position 11445: 2.9837272942172647e-05
Position 678: 2.390503459058411e-05
Position 105: 2.2743236921930234e-05
Position 11480: 2.2406476807931342e-05
Position 63: 2.2030276090526615e-05
Position 231: 1.5253298105262671e-05
Position 583: 1.3463756778080468e-05
Position 836: 1.3356910070147357e-05
Position 191: 1.2555870804928755e-05
Position 2209: 1.1499683937694864e-05
Position 572: 1.0173806332427098e-05
Position 1481: 4.613727580028691e-06
Position 1149: 4.551433895957518e-06
Position 1176: 4.421064140328213e-06
Position 2352: 3.5064526168821525e-06
Position 1492: 3.4725605332784438e-06
Position 2335: 3.0974288283147826e-06
Position 1432: 1.9636018119075827e-06
Position 1810: 1.58887105778403e-06
Position 1366: 1.2089566123249207e-06
Position 370: 7.309991018085074e-07
Position 2746: 7.004349206212078e-07
Position 2368: 5.173134799104678e-07
Position 1816: 2.2505340857744237e-07
Position 2563: 8.930112079582143e-08
Position 795: 5.170602500220211e-08
Position 127: 3.559809995201164e-08
Position 160: 2.4974578715722583e-08
Position 234: 2.3308012692525313e-08
Position 478: 2.2192582596202435e-08
Position 33: 1.3512864578861666e-08
Position 4167: 1.1168832341526531e-08
Position 21: 1.0563797494550823e-08
Position 174: 1.0525351529199202e-08
Position 814: 7.571763560539836e-09
Position 375: 5.535751097138795e-09
Position 801: 4.8635178226188625e-09
Position 723: 2.776906735638736e-09
Position 601: 2.0037065013446475e-09
Position 4751: 1.8618139812208538e-09
Position 443: 1.084381239376629e-09
Position 423: 1.0397971177383805e-09
Position 329: 7.798601762825154e-10
Position 749: 7.155122354657387e-10
Position 588: 6.30439065762635e-10
Position 30: 6.259625979478391e-10
Position 276: 6.095321525636757e-10
Position 688: 4.622920325778717e-10
Position 318: 1.4218663873664879e-12
Position 282: 2.597905673354599e-13
Position 177: 2.484844332212372e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17557: 0.9992369676442066
Position 25031: 0.8822007297372209
Position 19772: 0.8542104260129901
Position 28403: 0.5808241153846319
Position 11220: 0.5087337811250359
Position 6447: 0.39136363963491033
Position 3847: 0.3044078340496534
Position 6631: 0.28775399618788944
Position 24469: 0.26781569142560036
Position 4487: 0.17648878093609754
Position 6107: 0.11210294558481924
Position 25479: 0.0883290074924233
Position 26475: 0.08577764705558666
Position 31532: 0.07892292288267208
Position 30303: 0.07011502952808749
Position 2295: 0.06810959820091658
Position 3876: 0.05699636285271033
Position 25379: 0.05377927106726531
Position 26931: 0.05273774195493363
Position 2449: 0.04528960835235634
Position 6606: 0.03990655570772295
Position 6722: 0.0383790372653675
Position 6112: 0.03315222371941932
Position 3910: 0.02718599464156685
Position 3807: 0.021704962249914393
Position 19610: 0.01527663409557796
Position 25869: 0.01293918346857932
Position 4103: 0.007428078459437842
Position 3916: 0.006185164202402095
Position 2870: 0.005345525673325241
Position 2379: 0.003693610354685574
Position 6009: 0.0036527814300366017
Position 23982: 0.0030124990158890367
Position 3965: 0.0028257346418685027
Position 3934: 0.002757111224646842
Position 5897: 0.0020548519312050015
Position 23438: 0.001987125407117821
Position 4916: 0.0019154572368211022
Position 20147: 0.0018988953076781658
Position 20952: 0.0018984617767872109
Position 22250: 0.00183849586779229
Position 20928: 0.0018369307789355088
Position 19994: 0.0018284692665951165
Position 3940: 0.001665913677260353
Position 21462: 0.0013989110184633832
Position 2545: 0.001316487225349388
Position 22224: 0.0012547336101722574
Position 24207: 0.0010784500767151378
Position 22639: 0.0010711045553892804
Position 4131: 0.001052232585107808
Position 20379: 0.0009408014446388529
Position 5281: 0.0008398692738092232
Position 5929: 0.0008368755308070119
Position 20306: 0.000741732959751879
Position 4315: 0.0007018084220350839
Position 999: 0.000682028419110192
Position 2596: 0.0006770181902964465
Position 4736: 0.0006627081889721928
Position 18427: 0.0006559740360043877
Position 2482: 0.0005733619093937696
Position 2845: 0.0005624418619813502
Position 19936: 0.0005523448562147453
Position 20333: 0.0005352404047891629
Position 18660: 0.0005221575894778021
Position 2874: 0.00043552786546882796
Position 5944: 0.00043205689695560874
Position 20579: 0.00040535469558752293
Position 3623: 0.00040433676835040797
Position 2319: 0.00038342697052763696
Position 20210: 0.00037711038956812705
Position 19117: 0.0003548764774767239
Position 5183: 0.00027936989754247016
Position 6155: 0.0002793443282690688
Position 2768: 0.00025626924092433636
Position 11974: 0.0002512509108271777
Position 18850: 0.00024313683071748511
Position 4695: 0.0002417411398323792
Position 2083: 0.00021325943936546487
Position 5418: 0.0001731992784161025
Position 2806: 0.00014891969916207073
