Gene = NDUFB2
index = 928
Annotated 5SS: [ 172 6340 8299]
Annotated 3SS: [ 6194  8188 24880]
SMsplice 5SS: [ 172 2793 6340]
SMsplice 3SS: [2625 6194 9891]
top_k =  500
Partition function (log Z): -6.653998962924058

Sorted 5' Splice Sites (High to Low Probability):
Position 6340: 0.9959255320640349
Position 172: 0.9145128581224196
Position 2793: 0.7384204347662069
Position 8293: 0.4820744808928484
Position 9683: 0.22717409099860605
Position 9899: 0.13023367398406777
Position 9086: 0.10890862137926012
Position 8032: 0.07565578512963546
Position 551: 0.06866167930633026
Position 8266: 0.057676043947612846
Position 5451: 0.05633811158323891
Position 9258: 0.04850229004628258
Position 1598: 0.048492617238259254
Position 1782: 0.04705630095449571
Position 6549: 0.046110538120490374
Position 6042: 0.04315504375638808
Position 8297: 0.043061283379238306
Position 1479: 0.04167677639131564
Position 168: 0.03935770418460721
Position 1787: 0.02852519205694782
Position 3109: 0.026267629396703802
Position 1988: 0.02294393319146783
Position 846: 0.018615457041694698
Position 864: 0.016193126451926613
Position 11714: 0.01581284001615199
Position 8707: 0.014607900407744392
Position 721: 0.013607087643183602
Position 4599: 0.012177494547143859
Position 4289: 0.01216547147209984
Position 5384: 0.009884161633702296
Position 9685: 0.009277372772556471
Position 5550: 0.009016223006688999
Position 6944: 0.00850000197734013
Position 7702: 0.008258814765782075
Position 9753: 0.007564334447472705
Position 2869: 0.006800068902089212
Position 6546: 0.00615507971756251
Position 9521: 0.0057754583963978675
Position 1838: 0.005714712604242175
Position 164: 0.005138872158360066
Position 7729: 0.005024419864658557
Position 7686: 0.004925257004921563
Position 8238: 0.004917025835019592
Position 9599: 0.004694703815704481
Position 6334: 0.0037443556935036885
Position 2782: 0.0034065953122581227
Position 7635: 0.003320223560013568
Position 9497: 0.003285481786855982
Position 6747: 0.003283457380986595
Position 6536: 0.0032114031054170664
Position 9269: 0.0031109385382885168
Position 513: 0.0029964039826083587
Position 857: 0.0028923914105818353
Position 9296: 0.002337358139131553
Position 7720: 0.0018526351653163342
Position 910: 0.0018303934531869533
Position 1794: 0.001678930691256719
Position 2472: 0.001640277723741738
Position 1486: 0.0014186955579087595
Position 2798: 0.0013593996826080086
Position 3018: 0.0013564088160698089
Position 7964: 0.0013554315456429972
Position 1608: 0.001333122095367145
Position 404: 0.001328442482021156
Position 7564: 0.0013018400141278637
Position 8287: 0.0012254947680062308
Position 2011: 0.0011811015552508405
Position 7706: 0.0011480479175602228
Position 3688: 0.0011252839251122725
Position 2351: 0.0010621428285345325
Position 801: 0.0009908827989748169
Position 72: 0.000946727201667548
Position 502: 0.0009246686673902843
Position 839: 0.0008727745142320136
Position 2306: 0.0007358104514522176
Position 9220: 0.0007149103486322132
Position 8524: 0.0006553994296315715
Position 4692: 0.000615732178740903
Position 1734: 0.00047570344691739936
Position 949: 0.000462391025776443
Position 159: 0.0004357446795013737
Position 1958: 0.00038610430594095954
Position 2040: 0.0003378056424957252
Position 7840: 0.0002913746304463925
Position 1612: 0.00022741987971617336
Position 2065: 0.0002210832291990251
Position 2167: 0.00022048621978818108
Position 888: 0.00021538696913417742
Position 25: 0.00020105986888937648
Position 1835: 0.0001834451724673441
Position 178: 0.0001557543375147291
Position 1924: 0.0001497130560809672
Position 1893: 0.00014719213439652417
Position 2356: 0.00014683566206648318
Position 1758: 0.00012533460021818213
Position 2429: 0.00012506398047746595
Position 1633: 9.778619233395985e-05
Position 1840: 9.65992979491894e-05
Position 8731: 9.263860615427913e-05
Position 209: 8.660334803942624e-05
Position 1860: 7.487783535383756e-05
Position 2274: 7.13086236444667e-05
Position 176: 5.477724332263771e-05
Position 607: 4.23797476425984e-05
Position 1846: 3.8766072735304556e-05
Position 1376: 3.6111819176019654e-05
Position 895: 2.7938160809194515e-05
Position 1875: 2.4715437598791434e-05
Position 2078: 2.224984779134129e-05
Position 386: 9.576732552365886e-06
Position 7037: 8.274128474221732e-06
Position 225: 6.783005259480834e-06
Position 1557: 5.386252939042589e-06
Position 1527: 4.446891373226138e-06
Position 585: 2.8843404876263034e-06
Position 6344: 1.6705309600881041e-06
Position 1354: 1.619403193250082e-06
Position 6225: 1.3793416327938853e-06
Position 439: 1.0296960212214622e-06
Position 407: 1.0075733236718348e-06
Position 6259: 5.36367553515539e-07
Position 388: 3.4711059380087433e-07
Position 6471: 2.5724967658462076e-07
Position 304: 1.9252480226632665e-07
Position 6291: 1.3314085898265581e-07
Position 6563: 8.679790585915017e-08
Position 482: 3.3725622690903195e-08
Position 302: 1.564126807950147e-08
Position 296: 1.4262802234195842e-08
Position 293: 1.3833799442616349e-08
Position 579: 1.3814383887089782e-08
Position 110: 8.612156524325875e-09
Position 76: 7.476936335638542e-09
Position 271: 7.478647604550736e-14
Position 97: 5.362697688824942e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6194: 0.9939835824543092
Position 2625: 0.7500392773119154
Position 9891: 0.6174435346248679
Position 9447: 0.5147355277952138
Position 8188: 0.4989541889126721
Position 1695: 0.10923504161906862
Position 6422: 0.08769010102106582
Position 1403: 0.08747561735351615
Position 8218: 0.0765288565751013
Position 5383: 0.06535433458992787
Position 7940: 0.057258131896825444
Position 16721: 0.057181166585365234
Position 9219: 0.056041378556329104
Position 8989: 0.05309950208795026
Position 5943: 0.04321473150845054
Position 8824: 0.04199474818037952
Position 684: 0.03497154390352796
Position 18522: 0.024924821697108523
Position 16338: 0.024052309961742752
Position 8453: 0.02383962861258484
Position 11629: 0.020698399761626147
Position 8113: 0.018096031440402092
Position 11598: 0.017118024891484857
Position 314: 0.01695271012763447
Position 605: 0.014183782570431873
Position 17460: 0.01354232445033655
Position 12111: 0.012917452741392405
Position 7609: 0.012786032533625046
Position 7537: 0.012033574450313504
Position 2988: 0.011735312611811138
Position 4198: 0.0117083075700611
Position 5236: 0.009884161633702296
Position 9050: 0.00985696662057687
Position 16289: 0.008410986919732865
Position 2958: 0.007017977352835257
Position 9467: 0.006914269191427431
Position 7869: 0.006575993658493075
Position 410: 0.005994282407761892
Position 4559: 0.005823421929055983
Position 9443: 0.005679278751996438
Position 7832: 0.005373440032586285
Position 12063: 0.005084252151459302
Position 6083: 0.005064430746989141
Position 7705: 0.005059921227396391
Position 2908: 0.00487912097486777
Position 430: 0.004565204749152495
Position 4500: 0.004448158293562543
Position 8830: 0.0036548495641073003
Position 8850: 0.003645462205613033
Position 11820: 0.003238219492341401
Position 487: 0.0028942504971953094
Position 9778: 0.002822409921032496
Position 393: 0.0026549838817572
Position 450: 0.0024817046535815968
Position 13230: 0.0022830863480332595
Position 13408: 0.0021698127845043227
Position 10065: 0.0020257309598439915
Position 2238: 0.001980715043120578
Position 7835: 0.001965285813976195
Position 9591: 0.0019587751567274104
Position 7499: 0.0018666474798062448
Position 2781: 0.0018091978844795582
Position 263: 0.0017728092773623262
Position 9358: 0.001762114558930395
Position 12891: 0.001742726556242692
Position 4529: 0.0017031401037601165
Position 8135: 0.0017006250731853851
Position 6625: 0.001691808253716631
Position 2210: 0.0016680380627656002
Position 2868: 0.0016558869162749206
Position 7635: 0.0016203368229244133
Position 1181: 0.001531993373636192
Position 9045: 0.0014790942709444809
Position 6785: 0.001457137164293175
Position 8523: 0.0014208271994819617
Position 733: 0.0012808819282190621
Position 7959: 0.0012276971670628243
Position 6573: 0.0011414937381956749
Position 9018: 0.001132092503818862
Position 1523: 0.0011024323689929972
Position 12216: 0.0010594004573246708
Position 8610: 0.0010218834252841147
Position 407: 0.0008489018695346422
Position 8449: 0.0007553913127752637
Position 375: 0.0006844065978652127
Position 1365: 0.0006844022530934307
Position 265: 0.000592106746852226
Position 6648: 0.0005084870073722679
Position 6788: 0.0004983774304051266
Position 3547: 0.0004907435593828478
Position 4391: 0.0004858231578034884
Position 9132: 0.00047337674183640997
Position 6267: 0.00046071283590407497
Position 4202: 0.00045716390203873555
Position 3497: 0.0004356544387371537
Position 8225: 0.0004320270923247804
Position 1444: 0.00038846511095024644
Position 1478: 0.00036845430628282044
Position 296: 0.00036686718541118065
Position 4433: 0.0003326832417026331
Position 8613: 0.0003055659139726166
Position 2739: 0.0002764069674727495
Position 6814: 0.00022940276513282127
Position 1903: 0.00022720163706613672
Position 1527: 0.00022398850048565167
Position 8397: 0.0002229556278778119
Position 1496: 0.00019923562146988957
Position 3476: 0.00019888592699227075
Position 2670: 0.0001967592453167839
Position 7996: 0.00018501312849947995
Position 1493: 0.00016640481217429506
Position 7442: 0.00016164442032393453
Position 1417: 0.00014995056695687225
Position 278: 0.0001477074890497984
Position 705: 0.00014373409812266336
Position 7105: 0.00014307917238525213
Position 1460: 0.00013354592846362567
Position 2373: 0.00013268616403072745
Position 1335: 0.00013123583081697246
Position 772: 0.00012824797786413548
Position 6840: 0.00012453610300192767
Position 637: 0.0001142501058523935
Position 6114: 0.0001051933492803146
Position 355: 9.937112516610394e-05
Position 1631: 8.990536100606636e-05
Position 1292: 8.619052703574351e-05
Position 6857: 7.084791516780555e-05
Position 463: 5.830167317988347e-05
Position 624: 5.1586344525655736e-05
Position 1104: 4.2437653744819035e-05
Position 1204: 4.182743141003296e-05
Position 610: 3.438755992540591e-05
Position 326: 3.2915042437884464e-05
Position 1306: 2.9930116137630972e-05
Position 1849: 2.87915357205165e-05
Position 353: 2.5810818048502173e-05
Position 1411: 6.406037205672024e-06
Position 759: 6.0060415162647274e-06
Position 1427: 5.50416125297432e-06
Position 349: 3.846360970963384e-06
Position 1265: 3.688920925648334e-06
Position 1061: 3.4593167120262437e-06
Position 2565: 3.219316848840551e-06
Position 2696: 3.090353222795738e-06
Position 1184: 2.850429471336624e-06
Position 810: 2.6884975574875082e-06
Position 2712: 2.58574792044907e-06
Position 493: 2.394116479933058e-06
Position 359: 2.3078361520753377e-06
Position 6631: 2.225901337461616e-06
Position 1234: 2.127563329309839e-06
Position 612: 2.0146284778247937e-06
Position 331: 2.0073154238954205e-06
Position 6790: 1.5860483847850737e-06
Position 711: 1.5291790105122527e-06
Position 1376: 1.3703939100421073e-06
Position 212: 1.1861422435806324e-06
Position 129: 9.104117560787943e-07
Position 7002: 8.443548471754662e-07
Position 6933: 7.237628650199374e-07
Position 6865: 7.172523773457759e-07
Position 459: 6.348963910234326e-07
Position 730: 6.011375972595556e-07
Position 329: 6.000740374013842e-07
Position 116: 5.964913601777069e-07
Position 6947: 5.765502090381192e-07
Position 7413: 5.293390390936191e-07
Position 7542: 4.1975290001575325e-07
Position 361: 3.6283001708217134e-07
Position 783: 3.4398962247158025e-07
Position 6545: 2.7030669845264337e-07
Position 561: 2.311879609972551e-07
Position 497: 4.9889348934290684e-08
Position 500: 4.2378474658593325e-08
Position 132: 3.882840406882304e-08
Position 219: 1.6595881138811945e-08
Position 534: 1.2360121231784533e-08
Position 6481: 1.2057410544960213e-08
Position 1648: 9.873948703594151e-09
Position 155: 8.739972939261382e-09
Position 707: 4.692263782103462e-09
Position 709: 4.4241453815961e-09
Position 530: 3.653366635122399e-09
Position 688: 2.255878260105711e-09
Position 164: 3.4401984336847527e-11
