Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  500
Partition function (log Z): -0.6605449878361529

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9772609994123752
Position 2173: 0.9030872817272122
Position 1202: 0.8344780960559794
Position 2538: 0.23681228470055493
Position 2392: 0.21918160711475254
Position 2517: 0.10096212753516873
Position 1664: 0.06755848643418572
Position 2718: 0.06366154802847492
Position 406: 0.05872631680891721
Position 2724: 0.025549271301668428
Position 1633: 0.024403791824939566
Position 1866: 0.023507794470231356
Position 415: 0.022192892113257805
Position 2722: 0.017090615644020393
Position 2184: 0.010770610557390684
Position 2350: 0.007367005628166551
Position 366: 0.006068027420899099
Position 1189: 0.005890999031245653
Position 248: 0.0040620777178739615
Position 1449: 0.0037720464571403445
Position 973: 0.00354693573341299
Position 2326: 0.003135069038189768
Position 1688: 0.002759037346704638
Position 754: 0.002088733546623569
Position 2344: 0.001913605567135135
Position 1215: 0.001848402313484841
Position 98: 0.0015471807414990835
Position 2623: 0.001279679383616778
Position 300: 0.001089470120423604
Position 471: 0.0010524171587313798
Position 664: 0.0009054021270043312
Position 2109: 0.0008047489259419511
Position 191: 0.0006770815691110623
Position 2296: 0.0006228842097789983
Position 289: 0.0006191596241818641
Position 73: 0.0005981879100215087
Position 2527: 0.0005732896423787832
Position 2404: 0.0005453340021835687
Position 1678: 0.0005418651170344202
Position 488: 0.0004824066440652262
Position 1430: 0.0004248086438913646
Position 1301: 0.0004023473430297845
Position 2521: 0.00039473096530217287
Position 2553: 0.00039449638910284823
Position 609: 0.0003518020325314347
Position 1322: 0.0003495214433196514
Position 2390: 0.0003379323992008805
Position 525: 0.00020916942326237224
Position 451: 0.00020916108911659203
Position 591: 0.00016720296351956855
Position 785: 0.00016252605273209543
Position 2428: 0.00013505951923482946
Position 2320: 0.00013445758361892184
Position 436: 0.00010194337237797269
Position 2563: 8.443624052067859e-05
Position 2842: 8.032187402909264e-05
Position 443: 7.984310231459983e-05
Position 56: 6.458134596793012e-05
Position 2177: 6.074294802411927e-05
Position 668: 5.489052435579646e-05
Position 711: 4.9633627293488845e-05
Position 803: 4.8348293352519914e-05
Position 1599: 4.7728376658941444e-05
Position 1281: 3.860676469230917e-05
Position 1110: 3.481854232447548e-05
Position 1310: 3.37698200034273e-05
Position 2856: 2.9657397450296013e-05
Position 977: 2.6131455046540258e-05
Position 38: 2.2069638799071323e-05
Position 836: 1.3827424589824044e-05
Position 153: 1.327169772458148e-05
Position 708: 1.3261648178584659e-05
Position 485: 1.1984742968552076e-05
Position 634: 1.1708273891942025e-05
Position 200: 2.009336405938265e-07
Position 91: 1.384182739972173e-07
Position 26: 5.129382960154629e-10
Position 227: 3.7427869918092914e-10
Position 384: 2.4803985107323366e-10
Position 266: 6.474246738822641e-13
Position 280: 3.061296724173691e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2602: 0.8427498224752727
Position 1078: 0.8280110393442831
Position 2254: 0.5607714721346095
Position 2084: 0.5431582976209735
Position 1865: 0.22053557815646105
Position 2402: 0.0859389044941673
Position 273: 0.07600965923951972
Position 2836: 0.056359954809034295
Position 2037: 0.05570039755658159
Position 1836: 0.054964867807724214
Position 2839: 0.04048877799904227
Position 2107: 0.03473924730079876
Position 2258: 0.028773087513415566
Position 1549: 0.02798980647507942
Position 1400: 0.027289549876549017
Position 1483: 0.022757935923036966
Position 3009: 0.01440980573391876
Position 2417: 0.012747042029360845
Position 2334: 0.012514419798131993
Position 1890: 0.011834765862355821
Position 1419: 0.01082390059549078
Position 1980: 0.00839339907852174
Position 2377: 0.007084642680122115
Position 1119: 0.0060781181104212385
Position 1802: 0.00561746879846391
Position 1180: 0.004377027570669075
Position 1627: 0.004261867027483767
Position 1587: 0.0036945450276591194
Position 2886: 0.0033425201457556513
Position 2641: 0.0032923102880731466
Position 1987: 0.0027633602849136372
Position 900: 0.0022229552959768853
Position 525: 0.001954482583977116
Position 2094: 0.0018801635276237284
Position 658: 0.0018675473812350663
Position 1086: 0.0012215234363921515
Position 1526: 0.0011252947901593394
Position 1994: 0.0010624124860743407
Position 2049: 0.0010462122979299185
Position 2604: 0.0010439462012209301
Position 1593: 0.0009895751909247397
Position 811: 0.0009743977854783885
Position 1465: 0.0008697116155654851
Position 3034: 0.0006884417490752203
Position 2980: 0.0006635304855381332
Position 2311: 0.000654896186671191
Position 2150: 0.0005201193467875684
Position 927: 0.0004547964770489481
Position 1940: 0.0004353272176339381
Position 1912: 0.00033597014601414153
Position 2622: 0.00032115157323447013
Position 1816: 0.0003041286519184723
Position 966: 0.0003018715751668506
Position 2419: 0.00029049355568235165
Position 2842: 0.0002846972130591431
Position 2488: 0.0002559372438216104
Position 1098: 0.00025060180426549435
Position 1925: 0.00023543272703989068
Position 345: 0.00023381570285643718
Position 699: 0.0002271787427604234
Position 2774: 0.00021413669199164926
Position 2548: 0.0002135440991354469
Position 1280: 0.0002031978997699052
Position 1083: 0.0001916378823888216
Position 309: 0.00013635331590414808
Position 2913: 0.00011672560719402087
Position 1425: 0.00011215646548293182
Position 903: 0.00010983867320812389
Position 1590: 0.00010771107878913566
Position 341: 0.00010314733785571345
Position 3060: 0.00010247440198904923
Position 2509: 9.987783048799582e-05
Position 840: 9.888573504162461e-05
Position 2537: 9.856934393563666e-05
