Gene = CACYBP
index = 273
Annotated 5SS: [ 463 5101 7109 7465 8974]
Annotated 3SS: [ 4880  7011  7364  8875 10189]
SMsplice 5SS: [ 463  867 4800 7109 7465 8974]
SMsplice 3SS: [  765  4585  7011  7364  8875 10189]
top_k =  500
Partition function (log Z): -2.8848947337383066

Sorted 5' Splice Sites (High to Low Probability):
Position 8974: 0.8861568367119185
Position 7109: 0.8857705004382144
Position 463: 0.7845877849556268
Position 4800: 0.7785776970608895
Position 7465: 0.7097226537425506
Position 867: 0.5958070702318017
Position 5101: 0.3865982905635679
Position 4266: 0.20718093304567542
Position 4206: 0.20204626601318643
Position 7240: 0.12147160509566472
Position 10402: 0.11870823130970645
Position 352: 0.09586580977586968
Position 10416: 0.09450733113909668
Position 9406: 0.09074145305284763
Position 7310: 0.07649061218764844
Position 5082: 0.07644615064476849
Position 7316: 0.04969892795216332
Position 718: 0.04909439865573497
Position 5805: 0.03380462474965703
Position 4363: 0.02599916566919465
Position 8929: 0.025786884199139527
Position 9501: 0.02224831496216355
Position 5765: 0.021103216096276477
Position 1442: 0.0208197818678937
Position 91: 0.019707560145097395
Position 4938: 0.019491386409090768
Position 4026: 0.018366245878824364
Position 1225: 0.017013219996238598
Position 7092: 0.016228871451034695
Position 312: 0.01290344767965421
Position 4014: 0.010479300361198802
Position 5736: 0.010198241112272008
Position 5092: 0.009273162640426416
Position 7770: 0.008840004312519568
Position 2490: 0.008000095873097314
Position 4427: 0.007183779208049917
Position 9387: 0.0068672346696924185
Position 9120: 0.006600022228836991
Position 7381: 0.006389161974640692
Position 265: 0.005913856414023029
Position 7365: 0.004991596047622456
Position 8676: 0.0043846350790553885
Position 692: 0.00398911458708808
Position 7815: 0.0038642135802390847
Position 196: 0.003022997987527164
Position 166: 0.003001103095061389
Position 1845: 0.0028506711064696637
Position 8948: 0.0023972676954276415
Position 10784: 0.002171016688535537
Position 316: 0.002048452467261299
Position 369: 0.001528729968983069
Position 4372: 0.001269454678342569
Position 9637: 0.0010020550538067637
Position 2436: 0.0009412917727055108
Position 2359: 0.0009213625782203726
Position 580: 0.0009026370576364866
Position 10866: 0.00067031237950275
Position 727: 0.0006292644459192232
Position 584: 0.0006011602029116271
Position 694: 0.0004920467062160898
Position 849: 0.0004738607186525588
Position 4715: 0.00044945988834631744
Position 1236: 0.0004476864803057227
Position 4636: 0.0004464531183109499
Position 4222: 0.0004440042888311095
Position 1392: 0.00040863605400581266
Position 281: 0.0003906461951931489
Position 9242: 0.00036619662114687564
Position 222: 0.0002755360184813333
Position 4358: 0.0002288526895360317
Position 2291: 0.00015754915423041546
Position 569: 0.0001171356741945611
Position 346: 0.00011502571143378411
Position 470: 7.335599909673002e-05
Position 235: 6.85266759362923e-05
Position 47: 2.4187997119876715e-05
Position 541: 2.308222783895351e-05
Position 9250: 1.0199430277650056e-05
Position 389: 9.987467966616698e-06
Position 467: 9.337985821418352e-06
Position 318: 9.294669609022877e-06
Position 906: 7.210276603585177e-06
Position 1272: 5.634738005231602e-06
Position 709: 5.233578924335054e-06
Position 731: 1.5347665565606237e-06
Position 859: 1.467804030829087e-06
Position 200: 4.6326167239130435e-07
Position 50: 4.5471473259958163e-07
Position 26: 2.1820269115372926e-07
Position 358: 1.677452670519936e-07
Position 535: 1.1602155211232952e-07
Position 242: 6.390440584147084e-08
Position 276: 6.411455187693933e-09
Position 13: 2.2341796083586226e-09
Position 396: 1.1818342580668215e-10
Position 226: 2.8285094795789908e-11
Position 112: 1.968044912559383e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8875: 0.9673578708956573
Position 7011: 0.8272091716596328
Position 10189: 0.6245531526278694
Position 4585: 0.6027912279814518
Position 7364: 0.5878910269003474
Position 765: 0.46791859918302076
Position 4114: 0.4394986747458872
Position 7207: 0.2649288347588457
Position 4880: 0.2638497025570218
Position 11095: 0.2133724304463917
Position 4956: 0.1723347026027889
Position 4665: 0.10379577998271616
Position 7185: 0.08828181337927271
Position 9269: 0.08494234499789419
Position 6963: 0.07706872562370636
Position 9386: 0.07398887719991838
Position 4695: 0.07234696862079013
Position 10663: 0.07045408212578742
Position 789: 0.052730591313273484
Position 10215: 0.05025466016051104
Position 5649: 0.04793989266021827
Position 642: 0.04177647167012955
Position 4886: 0.03847921424219025
Position 10698: 0.025260475998295777
Position 10247: 0.018925289888769684
Position 10783: 0.018409591481455496
Position 10037: 0.016192348874872517
Position 3935: 0.015949461509690885
Position 5630: 0.01577396836931354
Position 7386: 0.013847063381485772
Position 10879: 0.0116360064574172
Position 3908: 0.01015643346202016
Position 9208: 0.009638078172120802
Position 8846: 0.009010732275948508
Position 2391: 0.007774564771211557
Position 7567: 0.00769729516384048
Position 1011: 0.00760081728647475
Position 10577: 0.00757448649846928
Position 4854: 0.007513999622085496
Position 4922: 0.007426288767099517
Position 419: 0.007148044090838917
Position 10193: 0.007101018745355164
Position 580: 0.006992041807480458
Position 1286: 0.0069234204972497505
Position 9309: 0.005770156577557589
Position 7661: 0.0056317268847376
Position 6967: 0.005626465735009113
Position 1379: 0.005477336651665581
Position 11822: 0.005425608515902141
Position 8469: 0.005381332018908616
Position 10116: 0.005376452919975061
Position 10865: 0.0049803921701910055
Position 4346: 0.004536608656694451
Position 1124: 0.00452787448388977
Position 793: 0.004453197528761491
Position 1406: 0.0043843082044439366
Position 11150: 0.003877624872352778
Position 9166: 0.003085597156645451
Position 7300: 0.0027353773562123805
Position 10958: 0.002638283666807018
Position 3811: 0.002408620406132306
Position 9537: 0.002380839121600197
Position 7237: 0.0023676703596348363
Position 9038: 0.0022080753231080623
Position 9664: 0.0021496006074160396
Position 8907: 0.002087386244374206
Position 1306: 0.0017933772189403791
Position 7328: 0.0017448074242428523
Position 10441: 0.0016322505233959483
Position 5586: 0.0013922209286736968
Position 1666: 0.001378827397235788
Position 4970: 0.0012637715249561026
Position 714: 0.001237479757030416
Position 10266: 0.0011588901750869806
Position 2412: 0.001134563587062263
Position 1097: 0.001036503931196077
Position 457: 0.0010123760620542517
Position 9225: 0.000998180437968589
Position 4496: 0.0009493857622125888
Position 584: 0.0009453230401573326
Position 264: 0.0007632469869097614
Position 9286: 0.0007157189790168364
Position 1769: 0.0006907504028867934
Position 9628: 0.0006403631933408884
Position 10260: 0.0005783807817196782
Position 11069: 0.000560896213420845
Position 511: 0.0004774256174047283
Position 852: 0.00044102056484860103
Position 969: 0.0004073316344182255
Position 2029: 0.00039770525686404673
Position 505: 0.0003976232492664749
Position 1699: 0.00036860200053824696
Position 11931: 0.00036642254822111405
Position 8656: 0.0003388522133446514
Position 3894: 0.00033103086217980043
Position 2190: 0.00032241764948110375
Position 4192: 0.0003153825931313075
Position 327: 0.0003134963344797155
Position 4525: 0.0003029005816929714
Position 972: 0.00029187024733373965
Position 310: 0.00026220729087158624
Position 4788: 0.00020587706613728793
Position 2290: 0.0002011276285492636
Position 800: 0.00017927133899219073
Position 442: 0.00017914536191674727
Position 986: 0.0001535743664638311
Position 1229: 0.00015325692413266554
Position 1693: 0.0001424261198316976
Position 1718: 0.00014219319087916462
Position 1084: 0.0001401111400316798
