Gene = EDARADD
index = 479
Annotated 5SS: [  228 14997 20022 33173 73999]
Annotated 3SS: [14937 19981 33113 73952 87988]
SMsplice 5SS: [  228 11881 12138 14997 33173 39771 41552 49803 73999]
SMsplice 3SS: [11688 11983 14937 33113 39688 41446 49715 73952 87988]
top_k =  500
Partition function (log Z): -40.79850095964564

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9977472160115416
Position 14997: 0.9281028286266411
Position 11881: 0.7534657907075267
Position 12138: 0.41796006261010704
Position 20443: 0.2540872729942881
Position 12321: 0.23965582729073084
Position 20022: 0.18582334699122124
Position 19364: 0.155386763012919
Position 12051: 0.09382405120716864
Position 3770: 0.08397316828199687
Position 4861: 0.07442452367317409
Position 11870: 0.06920391657736265
Position 4825: 0.0674382764351497
Position 12104: 0.06203586853301029
Position 1383: 0.0615126965604256
Position 12326: 0.05882878214439969
Position 15940: 0.05423830289690885
Position 13773: 0.05414668041525665
Position 7259: 0.04802957423647423
Position 15108: 0.02583722751500598
Position 829: 0.025744871087511882
Position 18154: 0.025624389537690438
Position 12389: 0.024645267326301425
Position 12039: 0.019844197103975822
Position 861: 0.019186645984329957
Position 2624: 0.015275741339071496
Position 7552: 0.014904906580453044
Position 12644: 0.008852278490564693
Position 16481: 0.0061058889099942434
Position 13867: 0.0057340233516493255
Position 16355: 0.005465687684484039
Position 15001: 0.0038261442319933647
Position 16566: 0.0026535649136034843
Position 15022: 0.0022649011667343396
Position 632: 0.0022560683248321104
Position 16375: 0.0012957974055596477
Position 68: 0.001282354578306482
Position 4660: 0.0007844664398030472
Position 1105: 0.0007724334769959057
Position 3430: 0.00068292494828206
Position 3800: 0.0005995754193116309
Position 2378: 0.0003263418105109176
Position 232: 0.00015611246395192858
Position 3349: 6.278627440375381e-05
Position 1690: 4.189519785624107e-05
Position 2329: 4.119136384667377e-05
Position 284: 3.3922310130693944e-05
Position 15226: 2.250680455338512e-05
Position 216: 8.162710724153201e-06
Position 538: 5.614481676201969e-06
Position 545: 4.2207737609216735e-06
Position 565: 2.161376011942653e-06
Position 373: 1.9071370295295524e-07
Position 477: 1.5150547787607637e-07
Position 375: 1.5016146924932806e-07
Position 485: 1.4406653069454982e-07
Position 21: 6.075112587892105e-08
Position 270: 2.9659245153000302e-08
Position 636: 2.6785750964273592e-08
Position 524: 2.2960951471044787e-08
Position 4177: 1.6636810191238614e-09
Position 689: 9.224830660046745e-10
Position 112: 1.444674234941978e-10
Position 365: 1.0408119380634022e-10
Position 245: 2.0314847909857003e-11
Position 436: 6.86810913248088e-12
Position 526: 1.2512207120153095e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14937: 0.9773051703605653
Position 11983: 0.816615447424679
Position 11688: 0.7924421282857889
Position 20294: 0.3995646760562854
Position 23244: 0.20368663797000577
Position 19981: 0.1814387031003982
Position 17101: 0.15577483667750466
Position 19308: 0.13424908628687798
Position 4771: 0.11918978843056208
Position 16243: 0.09944991930819276
Position 12210: 0.09535693043856257
Position 15832: 0.07347577890973976
Position 3623: 0.0685877710299734
Position 13673: 0.05988070376690614
Position 674: 0.044178316448137724
Position 18297: 0.04346842946707947
Position 16399: 0.041359979418404864
Position 21191: 0.040125358929824544
Position 26191: 0.03918496985825683
Position 1244: 0.0382621708168274
Position 7097: 0.03756496803857104
Position 23696: 0.035736523767636155
Position 11717: 0.030594070554528133
Position 19077: 0.02944139186992376
Position 21898: 0.027693040719747694
Position 18030: 0.023036676718225464
Position 20777: 0.02186960121934555
Position 4719: 0.021442985968796187
Position 19779: 0.01894359991904961
Position 1305: 0.014763948967537435
Position 18283: 0.012994962814347057
Position 18320: 0.01203841280285606
Position 17284: 0.011962776086411005
Position 18048: 0.00933860662382098
Position 12487: 0.009231971445579447
Position 2529: 0.008948045065031779
Position 7483: 0.008231840681921948
Position 22585: 0.008188672687073972
Position 3663: 0.006443637728384817
Position 11987: 0.006425754679029486
Position 17896: 0.0062395925703552695
Position 3562: 0.006229669112414766
Position 15079: 0.006145669475223741
Position 18475: 0.005664288816198068
Position 7170: 0.005652775432593805
Position 21841: 0.005214912899417408
Position 7538: 0.005057365243953712
Position 1151: 0.004475817118063003
Position 16510: 0.003473879727399922
Position 1261: 0.0030533389907675163
Position 18227: 0.0027621395683013147
Position 15179: 0.002683601210910872
Position 7044: 0.0026099487545161604
Position 16788: 0.0022747605465156828
Position 7143: 0.002241973355685475
Position 17760: 0.0021477997641847907
Position 2433: 0.0021376397601175594
Position 2588: 0.0020778265369846786
