Gene = LRRC61
index = 795
Annotated 5SS: [298]
Annotated 3SS: [13454]
SMsplice 5SS: [  298  2748 10544]
SMsplice 3SS: [ 2577 10454 13454]
top_k =  500
Partition function (log Z): -4.2296406034637055

Sorted 5' Splice Sites (High to Low Probability):
Position 2748: 0.9948877364735624
Position 298: 0.9878580455799983
Position 10544: 0.6189897097003765
Position 12911: 0.34792817585609814
Position 10706: 0.34635529843040824
Position 3843: 0.31542454609159565
Position 7460: 0.2623785917110169
Position 4130: 0.12863880837489747
Position 10563: 0.12124403773530307
Position 12781: 0.09045090935812097
Position 9924: 0.0593373680312459
Position 1156: 0.05680767744336763
Position 9883: 0.04639521377123748
Position 9760: 0.04469761975901901
Position 9944: 0.04234986691606343
Position 8062: 0.04064012624995206
Position 3109: 0.04055426999739775
Position 1278: 0.039349872870373045
Position 13136: 0.038942366322314986
Position 1266: 0.038553308792546745
Position 12793: 0.030089284353127924
Position 11201: 0.0270754137909323
Position 938: 0.02413549436995053
Position 13371: 0.022849202449352003
Position 723: 0.02122260136577421
Position 8490: 0.019243241320490184
Position 2400: 0.013764805285141922
Position 2489: 0.01253741949687781
Position 3913: 0.010321423222639703
Position 1206: 0.01029953486723509
Position 2513: 0.006339430184494255
Position 231: 0.0061633616932692615
Position 959: 0.005183251121278805
Position 3101: 0.0050523834602355785
Position 13201: 0.003763618059193144
Position 1178: 0.003567717779273006
Position 640: 0.003410812254485144
Position 11134: 0.0025969244315714635
Position 10616: 0.002260184198789542
Position 2196: 0.0021307737540185415
Position 143: 0.0020148351940648033
Position 2207: 0.0019470958756837818
Position 3720: 0.0015442766333603668
Position 2807: 0.0014734538386012269
Position 683: 0.001430857261156151
Position 490: 0.0010459899537584262
Position 3368: 0.0010388259459546882
Position 1072: 0.0007756664651612928
Position 1851: 0.0007277270520311658
Position 1598: 0.0007129807279068138
Position 135: 0.0006876805076340545
Position 2191: 0.0006770867696470369
Position 2811: 0.0006649626570242541
Position 162: 0.0006548437178240627
Position 687: 0.0005940788937815366
Position 662: 0.0005823290495861712
Position 1198: 0.0005089760545655275
Position 1503: 0.00049420712280963
Position 2163: 0.00047910536636129695
Position 322: 0.00042764106853815175
Position 1036: 0.0003915325411520848
Position 3524: 0.00039024515099163277
Position 1649: 0.0002576513185141879
Position 3818: 0.00025390962185162756
Position 2389: 0.00022725501900986567
Position 670: 0.0002253474597398413
Position 1000: 0.00017290582260729174
Position 680: 0.00013393391669602714
Position 4913: 0.00013105093725825315
Position 1406: 0.00013011230709016045
Position 3847: 0.00012576163203699593
Position 3695: 0.0001223874970284136
Position 19: 0.00011113973250461452
Position 2787: 0.00010663473169958427
Position 2181: 0.00010488735475063245
Position 2985: 9.063749169004063e-05
Position 2720: 8.554672822149114e-05
Position 3530: 8.256084346986314e-05
Position 6765: 8.207076793509475e-05
Position 2657: 7.054672350182934e-05
Position 3636: 7.001299838913044e-05
Position 13063: 5.468147889051039e-05
Position 3030: 5.028569757443031e-05
Position 3135: 4.545814734702183e-05
Position 3113: 4.1695055323880195e-05
Position 140: 7.529461483726936e-06
Position 780: 5.508412526177167e-06
Position 965: 5.147522944536754e-06
Position 970: 5.131388681824334e-06
Position 387: 4.304862446463009e-06
Position 796: 3.6356120786477773e-06
Position 487: 3.4760264169528595e-06
Position 851: 3.3996809469846965e-06
