Gene = MFSD1
index = 839
Annotated 5SS: [  451  2507  3610  5218  5599  7423 12203 17883 18462 19789 20276 21661
 22372 24198 25473]
Annotated 3SS: [ 2453  3496  5174  5530  7313 12099 17783 18349 19731 20118 21562 22258
 24149 25414 27113]
SMsplice 5SS: [  177  3610  5218  5599  7423 17883 18462 21661]
SMsplice 3SS: [ 3496  5174  5530  7313 17783 18349 21562 27113]
top_k =  500
Partition function (log Z): -3.845434743380716

Sorted 5' Splice Sites (High to Low Probability):
Position 7423: 0.9965792566412659
Position 17883: 0.9486876552686139
Position 18462: 0.7746380996842207
Position 21661: 0.77457053639367
Position 3610: 0.7652866843851098
Position 5599: 0.7423254324534605
Position 5218: 0.6509319794902829
Position 22372: 0.5100068386366698
Position 2507: 0.48085270617783205
Position 6896: 0.43472721884379845
Position 20276: 0.39348811450686255
Position 177: 0.3060057562674403
Position 751: 0.25706963123999776
Position 703: 0.22585124315143582
Position 19808: 0.1989083233898234
Position 18138: 0.183990114299463
Position 3677: 0.1828683742192651
Position 451: 0.16942079883983407
Position 18184: 0.15215208673858216
Position 352: 0.15048051957769884
Position 19314: 0.14867831671310847
Position 25473: 0.12732956311297033
Position 4070: 0.10016586951890191
Position 23437: 0.08595964979630667
Position 19789: 0.08147934971609427
Position 464: 0.0695556530788618
Position 110: 0.05964388581505019
Position 4496: 0.05844030828598827
Position 24198: 0.05391433112258226
Position 420: 0.04224543977013945
Position 3633: 0.0385717374331787
Position 1667: 0.03686154747143948
Position 21246: 0.03487184819720194
Position 4263: 0.03213393587413822
Position 3119: 0.02956034578092786
Position 2584: 0.028382166809824
Position 6639: 0.025025866966990218
Position 12203: 0.021317202645201712
Position 3293: 0.016642059637516454
Position 3825: 0.015755352554104117
Position 22699: 0.01469626021037818
Position 6088: 0.010893428261481207
Position 852: 0.010232529973636984
Position 23395: 0.009956915915952136
Position 2953: 0.009713033421928858
Position 3871: 0.009672989204844905
Position 2376: 0.008717276245363118
Position 19873: 0.007442765045484802
Position 3114: 0.0071044102344429505
Position 6021: 0.0067120529126855726
Position 7092: 0.005835392114175156
Position 2358: 0.005470613131861484
Position 242: 0.0046100563117676034
Position 510: 0.004599600231695216
Position 1116: 0.0044800518326686325
Position 2355: 0.004422971706264114
Position 655: 0.0031345181170027397
Position 2986: 0.002793907294702905
Position 3123: 0.0027551189881661435
Position 7520: 0.0026950932034109087
Position 4281: 0.0022432025845751397
Position 18720: 0.002110010639813551
Position 1062: 0.0016951423338622744
Position 11426: 0.00165555050043271
Position 770: 0.001528072398224787
Position 3995: 0.001459318223632128
Position 434: 0.001396910264248348
Position 2342: 0.001355864842323113
Position 6564: 0.0011675477484663541
Position 195: 0.001143630792868399
Position 2102: 0.0011201818879968592
Position 4048: 0.0011196248888945175
Position 4045: 0.0011186464369344047
Position 4012: 0.0005588258691384445
Position 3795: 0.0004740636706841167
Position 2323: 0.00026774351453098274
Position 1229: 0.00026132479161517625
Position 4706: 0.00023453400174047428
Position 22309: 0.0002287101014617155
Position 4309: 0.00022630846272219258
Position 23134: 0.00022037231339563253
Position 22331: 0.00019829008413966878
Position 1122: 0.0001506889477361347
Position 1854: 0.00014613061984326193
Position 4594: 0.00011896971940568515
Position 963: 0.0001097812306463523
Position 11088: 0.00010641620402074342
Position 27: 0.0001048177037356897
Position 6: 9.124815138463685e-05
Position 8381: 7.332649287426463e-05
Position 533: 7.211351705803414e-05
Position 272: 6.911626703389976e-05
Position 157: 6.254865813011911e-05
Position 1443: 5.248116789460143e-05
Position 1347: 5.088881214215217e-05
Position 425: 2.7359016203599904e-05
Position 468: 2.44936358536151e-05
Position 1214: 1.5812202114194325e-05
Position 10277: 1.102908957932222e-05
Position 9840: 9.234879813752892e-06
Position 8117: 8.548733792891491e-06
Position 249: 5.5727545526244815e-06
Position 526: 5.420149129750343e-06
Position 397: 4.456099531213403e-06
Position 2085: 2.8249340225663082e-06
Position 190: 2.4040808536080844e-06
Position 13: 2.015686297259065e-06
Position 172: 1.8717133186801495e-06
Position 523: 1.3263939050380963e-06
Position 252: 1.0827965508977264e-06
Position 215: 9.9346549266201e-07
Position 213: 9.565004062126443e-07
Position 649: 4.943277673140655e-07
Position 7674: 4.712765416718506e-07
Position 788: 4.473233065591873e-07
Position 640: 3.663063536905521e-07
Position 62: 1.38966396256135e-07
Position 147: 1.1115987426871258e-07
Position 677: 3.0243522626094e-08
Position 95: 5.2648749375782736e-09
Position 630: 1.4232987985737589e-10
Position 204: 1.2781918441355183e-11
Position 114: 1.4854078097389076e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7313: 0.9992816640089898
Position 3496: 0.9890844855357358
Position 17783: 0.9486876552686139
Position 21562: 0.7769539971259771
Position 18349: 0.7762476389266317
Position 5174: 0.6825255347492674
Position 22258: 0.5366683882183534
Position 27113: 0.5061666817044999
Position 5530: 0.39264696005641875
Position 19731: 0.2921110546642214
Position 2453: 0.2678522043488765
Position 5409: 0.25878270970786366
Position 25414: 0.2494328928707203
Position 2239: 0.24674356153759341
Position 20138: 0.23304408802736096
Position 6761: 0.2234740827254415
Position 509: 0.210663936831892
Position 18044: 0.18949937202064643
Position 6786: 0.18337439240516604
Position 20118: 0.16314708863065838
Position 24827: 0.15556886520062205
Position 19138: 0.1491484958651093
Position 18078: 0.1472457718242983
Position 23199: 0.09427136469957148
Position 24149: 0.06049945164575375
Position 23338: 0.059609397273792546
Position 4199: 0.05896606809088901
Position 5442: 0.0490300168072461
Position 3009: 0.041722050819513246
Position 3870: 0.039831697915958676
Position 22989: 0.03834442426343723
Position 23312: 0.03817694252584604
Position 3789: 0.0362653889599561
Position 21086: 0.03487184819720195
Position 3938: 0.029915189494457473
Position 630: 0.026667797820325394
Position 327: 0.025313748751146534
Position 6432: 0.023743635227389474
Position 608: 0.02036420621847079
Position 2867: 0.019713233471090164
Position 1365: 0.01671878078261857
Position 12099: 0.016299307096205858
Position 6662: 0.01467933693160116
Position 23910: 0.01455854723598126
Position 22439: 0.014339054406759416
Position 4392: 0.013403514573890008
Position 4425: 0.013127614019868243
Position 1515: 0.012256567848656759
Position 22597: 0.011764351647834214
Position 513: 0.01139914777261089
Position 6832: 0.009605490602602445
Position 3975: 0.009019245613194806
Position 5958: 0.008215030732079059
Position 2385: 0.007618957858473547
Position 851: 0.006388710504369718
Position 7042: 0.005835430440897338
Position 20583: 0.005241728683591076
Position 5924: 0.005184003620545454
Position 11968: 0.005079105300541602
Position 4345: 0.0043464596385400164
Position 5217: 0.004256582960010749
Position 486: 0.0040781266640564666
Position 5876: 0.0037940544935920364
Position 6877: 0.0035939161789872356
Position 3994: 0.003584266138603555
Position 567: 0.0033297229152454153
Position 703: 0.0032173676919979256
Position 1533: 0.002926009674788152
Position 5314: 0.00263669212062035
Position 2457: 0.002592182632492784
Position 6444: 0.0024497794880671084
Position 3031: 0.002431964704928763
Position 3843: 0.0021696044675810953
Position 25594: 0.002156223423146535
Position 2547: 0.0021317029859391164
Position 3928: 0.0019454884804877327
Position 3064: 0.0019079335117742676
Position 11303: 0.001737153078663698
Position 18566: 0.0016333851046186976
Position 5445: 0.001627635112544579
Position 4237: 0.0014717383890005414
Position 2491: 0.0014351365723239199
Position 3763: 0.001394576943687658
Position 21732: 0.001296614682504648
Position 1309: 0.001265964330188775
Position 3161: 0.00120967674130482
Position 3243: 0.0011587164901008299
Position 22629: 0.0011125721563801784
Position 1544: 0.0011084391858192518
Position 5360: 0.001099479565216521
Position 2301: 0.0010955964922995131
Position 1884: 0.0009888639458749005
Position 397: 0.0009716945435734864
Position 654: 0.0009040631531732577
Position 18619: 0.0008933382929620405
Position 3824: 0.0008519036603872987
Position 213: 0.0008376096139452734
Position 549: 0.0007852442763098465
Position 4458: 0.0006819905255031277
Position 707: 0.0006539970125362512
Position 4398: 0.000653889652933093
Position 5035: 0.0006524152841386793
Position 3794: 0.0005358661606143238
Position 1395: 0.0005149061099312439
Position 3879: 0.000493626553890974
Position 3590: 0.0004838212653354339
Position 4240: 0.0004257952665130005
Position 2760: 0.0004252996189730512
Position 5848: 0.0004123923279502253
Position 3444: 0.00036578811997086324
Position 22014: 0.00035094455739830677
Position 3475: 0.0003459583758867499
Position 3953: 0.00024623764745161387
Position 4653: 0.00023453400174047403
Position 3560: 0.00023334167574997133
Position 293: 0.000197339022695725
Position 15868: 0.00019390272773108893
Position 372: 0.0001720772004636517
Position 3421: 0.00015059064029310871
Position 1985: 0.0001341428761445254
Position 3391: 0.00011542626130445011
Position 349: 9.360437274389739e-05
Position 8184: 9.189070582452586e-05
Position 4130: 8.565476969247884e-05
Position 10990: 7.70317325759031e-05
Position 1023: 7.52479518458236e-05
Position 1725: 6.65130763866517e-05
Position 12480: 6.139986826841113e-05
Position 1766: 4.3497033885117836e-05
Position 299: 4.3232865930696636e-05
Position 1741: 3.61205095714922e-05
Position 1138: 2.5200247705534154e-05
Position 1368: 2.4990608800557858e-05
Position 1428: 2.3546393298510633e-05
Position 249: 2.280894427756336e-05
Position 10812: 2.1279031427886414e-05
Position 1189: 2.0020289520881856e-05
Position 7901: 1.5971423441971025e-05
Position 11025: 1.4211714434072859e-05
Position 14732: 1.3194633130343111e-05
Position 9692: 1.3161377346728832e-05
Position 3730: 1.2712444332613312e-05
Position 7498: 1.1729570566698776e-05
Position 10144: 1.102908957932222e-05
Position 7949: 7.5091554745696e-06
Position 351: 4.993004577440573e-06
Position 9267: 3.7443321365572295e-06
Position 4044: 3.6299702892187637e-06
Position 4064: 2.640079518561633e-06
Position 9010: 2.4256919688810633e-06
Position 7768: 2.1247080831915967e-06
Position 554: 1.940033462487331e-06
Position 7554: 1.7607353567693357e-06
Position 7746: 1.293071033021469e-06
Position 123: 1.167335640667476e-06
Position 341: 6.768752334418209e-07
Position 1081: 6.152585238253427e-07
Position 296: 4.2533722749946396e-07
Position 7721: 4.0645058081510995e-07
Position 309: 3.4471003820431827e-07
Position 305: 3.1146534355520285e-07
Position 455: 1.8332347498679072e-07
Position 190: 9.418691759017275e-08
Position 1049: 7.241257730961701e-08
Position 7608: 6.864847912447508e-08
Position 660: 6.403382739825068e-08
Position 713: 6.294527747176879e-08
Position 742: 6.040907341137493e-08
Position 181: 5.291699655134686e-08
Position 7953: 4.653592187404118e-08
Position 733: 4.01829930525264e-08
Position 1110: 3.987145201350946e-08
Position 7219: 3.897516858265973e-08
Position 1541: 2.7707897464927186e-08
Position 735: 2.14446639734333e-08
Position 1029: 1.8233380601720795e-08
Position 769: 1.3956301461919334e-08
Position 76: 7.457314501585367e-09
Position 89: 5.24953804276702e-09
Position 1325: 4.903810064183408e-09
Position 70: 2.0209579159025685e-09
Position 760: 8.271017713694355e-11
