Gene = TOE1
index = 1468
Annotated 5SS: [ 635 1546 1674 1900 2438 2974 3333]
Annotated 3SS: [1402 1632 1802 2278 2713 3172 3411]
SMsplice 5SS: [ 635 1546 1674 1900 2438 2974 3333]
SMsplice 3SS: [1402 1632 1802 2278 2713 3172 3411]
top_k =  500
Partition function (log Z): 4.5270452060021436

Sorted 5' Splice Sites (High to Low Probability):
Position 3333: 0.976234588174405
Position 1546: 0.9370556405288459
Position 635: 0.9317063527531599
Position 2438: 0.9022166189882349
Position 1900: 0.8803463362321746
Position 2974: 0.7560574047215401
Position 1674: 0.582496083878057
Position 3607: 0.30165317847664874
Position 2604: 0.27598261294641174
Position 873: 0.21252155729081296
Position 3925: 0.1032112640046243
Position 2609: 0.09434041637916325
Position 3521: 0.08206706911153538
Position 936: 0.04808667652214396
Position 653: 0.03927539710286199
Position 1163: 0.038364940820939
Position 1266: 0.03042966385600656
Position 4067: 0.021306995966645672
Position 2579: 0.019515317902991276
Position 2877: 0.014646093984799895
Position 1170: 0.010139642025050789
Position 2074: 0.008935247430132099
Position 3649: 0.008643755319335675
Position 1928: 0.00843953770773962
Position 2398: 0.00703935164687816
Position 2590: 0.005746527687614655
Position 1120: 0.005056937761972069
Position 2629: 0.002644547853743002
Position 2783: 0.0016930248188161258
Position 1948: 0.0015874802043409557
Position 3590: 0.0013353392962820463
Position 2202: 0.0011584088298950735
Position 2738: 0.000968269407918811
Position 2985: 0.000826177772276257
Position 1253: 0.000798730754978953
Position 1573: 0.0007921646466995917
Position 4056: 0.000720873227300245
Position 1403: 0.0006404101216639332
Position 1678: 0.00044816121012697233
Position 1803: 0.00044036169152799823
Position 4196: 0.0004165263629782621
Position 2335: 0.00039168727359458757
Position 3865: 0.00034054091775380347
Position 2999: 0.0003245643368811335
Position 1450: 0.0002308312149447689
Position 2818: 0.00017783768232489577
Position 538: 0.00017502763476836964
Position 3366: 0.0001269034076494462
Position 958: 0.00012093811495967837
Position 2537: 7.043314391667814e-05
Position 2637: 5.667940759317197e-05
Position 853: 5.435233603547415e-05
Position 1720: 4.75970494696896e-05
Position 363: 4.182264055651058e-05
Position 596: 4.1037113829553646e-05
Position 943: 3.9092532510795744e-05
Position 880: 3.905950437751753e-05
Position 1283: 3.7114198587428624e-05
Position 897: 3.673713413012881e-05
Position 1552: 3.591883168911579e-05
Position 1344: 2.3041904160060965e-05
Position 1257: 2.0769971933502434e-05
Position 3611: 1.6131652936079822e-05
Position 1491: 9.253978195597014e-06
Position 1342: 6.106285186128916e-06
Position 1744: 5.983168901022631e-06
Position 1032: 3.947930386853691e-06
Position 886: 3.634342451350316e-06
Position 545: 3.5764207399842397e-06
Position 877: 3.358133976983786e-06
Position 1152: 3.2871714580983935e-06
Position 1456: 2.688757279445857e-06
Position 578: 2.1840682966866085e-06
Position 459: 1.9875255862721003e-06
Position 610: 1.416011258929629e-06
Position 1029: 1.0626675303406724e-06
Position 889: 6.296264606750386e-07
Position 773: 4.246353435734518e-07
Position 141: 1.5835066182084446e-07
Position 1828: 1.3887443812542295e-07
Position 1044: 1.3787434039471544e-07
Position 815: 1.0045350076916561e-07
Position 447: 8.599450603931537e-08
Position 580: 6.065420924405211e-08
Position 856: 5.1820421464734436e-08
Position 921: 4.9001004183777355e-08
Position 960: 4.7766617097084786e-08
Position 2125: 2.5989478728239096e-08
Position 2143: 2.4311499399897693e-08
Position 156: 2.4178138935576588e-08
Position 181: 2.0869496971248753e-08
Position 1086: 1.8806879624078406e-08
Position 273: 4.352074254393214e-09
Position 781: 3.2078345019747898e-09
Position 354: 2.2746619383116764e-09
Position 1197: 1.400232772337968e-09
Position 902: 7.345717867741295e-10
Position 1004: 7.171990903781822e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1402: 0.8233449198134396
Position 2278: 0.775722399125983
Position 3411: 0.7713541821892984
Position 2713: 0.7461063743896872
Position 1632: 0.6509370609992166
Position 3172: 0.6477214059546534
Position 1802: 0.6223693589127284
Position 3841: 0.5197441318077723
Position 2502: 0.3982211396840225
Position 3247: 0.27475725632283693
Position 755: 0.21983946677482474
Position 1761: 0.15852104737001943
Position 1230: 0.07386384964045926
Position 3441: 0.07029112756842935
Position 3991: 0.07002970224873092
Position 1096: 0.05229338451489781
Position 3288: 0.04165271803975886
Position 4181: 0.0387374387664631
Position 1148: 0.03339163040356215
Position 1371: 0.03056736482506756
Position 2039: 0.0273293766121764
Position 2332: 0.024856589326480612
Position 2258: 0.023411486687661503
Position 2232: 0.016584078107796576
Position 2345: 0.01355873307546135
Position 2824: 0.013268758289887782
Position 4085: 0.012738695754638282
Position 2303: 0.012617704372075166
Position 1844: 0.010958039538583236
Position 4055: 0.00946280444434813
Position 2261: 0.008995269879388316
Position 2894: 0.008378954988504533
Position 2374: 0.007421549426372011
Position 1773: 0.007409524601516887
Position 4240: 0.0059243216999692394
Position 1699: 0.005918228850129584
Position 729: 0.004955606094979813
Position 711: 0.004778990012352193
Position 4142: 0.004489897921379521
Position 3064: 0.004139192498538031
Position 3450: 0.0038636625242956186
Position 1510: 0.0037793583366189237
Position 3958: 0.003566073593477724
Position 1056: 0.0034961269144869176
Position 2215: 0.0034958565200958074
Position 3068: 0.00347451523656203
Position 1655: 0.0034026467794459284
Position 2891: 0.0024960689394217038
Position 705: 0.0024721099903060695
Position 3313: 0.0024306297711072845
Position 1248: 0.0020520011628249934
Position 2533: 0.0018210096614625151
Position 2804: 0.0018048210234575127
Position 1459: 0.0017960523065242249
Position 3924: 0.0017607066998575355
Position 1412: 0.0017513334995975824
Position 3076: 0.00168056845947808
Position 1260: 0.001581400973282867
Position 2758: 0.0014316497888683308
Position 2335: 0.0013246793166629038
Position 1337: 0.0012700081460905001
Position 2362: 0.0012569526658794301
Position 4285: 0.001152648124798992
Position 1635: 0.0011024102035797677
Position 2954: 0.001055080302635881
Position 974: 0.0009922716691366002
Position 3227: 0.0009478383879336004
Position 1824: 0.0009477263647753078
Position 2193: 0.0009303563008179354
Position 2186: 0.0008753832855927215
Position 723: 0.0007416185153804032
Position 4120: 0.0006836536885198997
Position 2123: 0.0006503872511906891
Position 1779: 0.0006258160053464792
Position 3143: 0.0005840866145824078
Position 1485: 0.0005676582087880361
Position 4261: 0.0005169954602245655
Position 1472: 0.0005015540292477329
Position 897: 0.00047374760606309853
Position 931: 0.0004694085172643431
Position 2016: 0.0004640301795564839
Position 2398: 0.0004352704747372175
Position 3486: 0.00042279827386780636
Position 1812: 0.00040049589425284284
Position 762: 0.00039281833336729006
Position 765: 0.00037901667473505584
Position 3034: 0.000294482428985403
Position 1418: 0.00025081242591814873
Position 1437: 0.00020504373545067036
Position 1029: 0.00020119106859490504
Position 2395: 0.00019996085889066836
Position 3496: 0.0001885354325877271
Position 3194: 0.0001820957058321356
Position 806: 0.00014211305979117388
Position 3620: 0.00014185550138633008
Position 2146: 0.00014031490913863503
Position 1278: 0.00012394783852070687
Position 902: 0.00012320902252122522
Position 1705: 0.0001169347542437892
Position 1927: 0.00010238717272542781
Position 1441: 9.913368544715618e-05
Position 731: 9.906641391053034e-05
Position 3524: 8.288095527500785e-05
Position 1734: 7.757422380346898e-05
Position 3793: 7.080197163346217e-05
Position 1292: 6.292621101744888e-05
Position 1884: 6.174190152532349e-05
Position 773: 4.4239428492987966e-05
Position 2078: 4.097925321012248e-05
Position 3498: 3.740369185791752e-05
Position 2054: 3.347299985882522e-05
Position 1032: 3.253117799269177e-05
Position 713: 2.9916365479380998e-05
Position 3094: 2.96377729698327e-05
Position 4002: 2.6691558509253944e-05
Position 880: 2.442553123422724e-05
Position 1182: 1.926671898173366e-05
Position 935: 1.7826088225280822e-05
Position 459: 1.6821186036922636e-05
Position 1024: 1.6763103721052375e-05
Position 877: 1.4528926469773468e-05
Position 2574: 1.3618494758428609e-05
Position 1119: 1.2940033439606208e-05
Position 1659: 1.2367791121825028e-05
Position 3890: 1.2014527515142434e-05
Position 886: 1.1181075749943333e-05
Position 994: 1.036509809834961e-05
Position 1074: 8.905789311892607e-06
Position 4025: 8.867445406431222e-06
Position 856: 8.489033835177388e-06
Position 523: 8.176432069203557e-06
Position 554: 7.740947278423229e-06
Position 1518: 5.668430153182479e-06
Position 838: 4.80363175517428e-06
Position 1128: 4.755019799838059e-06
Position 526: 4.556547358903182e-06
Position 4028: 3.980314591565454e-06
Position 1522: 1.6246323460780491e-06
Position 1111: 1.5567404487136397e-06
Position 616: 1.3452125472016514e-06
Position 3865: 1.24704364042599e-06
Position 487: 9.50274803889121e-07
Position 3687: 8.909377506923397e-07
Position 563: 6.178662946294526e-07
Position 596: 5.87082102624057e-07
Position 1060: 1.4542330104763144e-07
Position 1674: 8.918779925910799e-08
Position 1890: 6.259106891854524e-08
Position 939: 5.3627980041098564e-08
Position 610: 4.234234285638356e-08
Position 916: 1.5433782917100874e-08
Position 850: 1.5186375802114424e-08
Position 813: 1.3644742993626793e-08
Position 650: 1.1497494991695584e-08
Position 907: 5.4877494815725935e-09
Position 863: 5.043797637486481e-09
Position 625: 4.8633215761376486e-09
Position 690: 2.8231858733278862e-09
Position 822: 2.2563169367974143e-09
Position 543: 1.9115529239365987e-09
Position 570: 9.623759921889849e-10
Position 656: 6.068651548756815e-10
Position 684: 5.806755331209443e-10
Position 538: 5.500328141827687e-10
Position 682: 5.347864114576128e-11
Position 639: 7.848722238956187e-12
Position 291: 1.2503473262097814e-12
Position 321: 9.72658289674663e-13
Position 418: 2.723134790216146e-13
Position 392: 2.540832822797505e-13
Position 209: 2.3689601129748063e-13
Position 249: 1.905546563224138e-13
Position 348: 1.4778034168592653e-13
Position 387: 1.3343719060216174e-13
Position 408: 1.1375714867091244e-13
Position 400: 7.28959067762999e-14
Position 575: 6.41817872315436e-14
Position 253: 5.1780079934580673e-14
Position 256: 3.9438052188860726e-14
Position 286: 3.746863757534968e-14
Position 380: 3.100631644100008e-14
Position 652: 1.366327094580265e-14
Position 665: 7.571339260949662e-15
Position 315: 3.404282589370825e-15
Position 288: 2.6839985323888326e-15
Position 294: 1.53680626798103e-15
Position 300: 9.475476943540655e-16
Position 265: 4.322405095040078e-16
Position 296: 1.5856159271919892e-19
