Gene = IQCG
index = 715
Annotated 5SS: [  175   491 14400 16242 21472 27846 33996 46139 47345 67392 68574]
Annotated 3SS: [  299 14332 15967 21238 27716 33913 45976 47269 67259 68471 70304]
SMsplice 5SS: [  175  9820 14400 21029 21472 27846 33996 46139 47345 60185 68574 70402]
SMsplice 3SS: [ 9686 14332 20920 21238 27716 33913 45976 47269 60062 68471 70304 70634]
top_k =  500
Partition function (log Z): -20.397246387615336

Sorted 5' Splice Sites (High to Low Probability):
Position 27846: 0.9998983935911271
Position 33996: 0.9876307886684985
Position 9820: 0.9680680517130131
Position 21029: 0.9520199582854406
Position 175: 0.9127225618779442
Position 46139: 0.8837576902389231
Position 47345: 0.8542893873921023
Position 14400: 0.7693648784158381
Position 16242: 0.573154523636593
Position 21472: 0.535026659783105
Position 491: 0.4317233810393753
Position 16214: 0.2522463633472785
Position 16693: 0.2443832238928518
Position 10181: 0.17723330236664142
Position 2244: 0.12198552396256669
Position 24034: 0.10563262112890136
Position 4382: 0.09245332315068643
Position 1485: 0.08542236004171852
Position 11736: 0.06900547257739163
Position 22177: 0.06758628576866682
Position 2248: 0.0659234906189418
Position 9419: 0.05953648091343836
Position 23990: 0.05772591397558343
Position 6250: 0.052022521302073764
Position 14373: 0.0442093587395163
Position 25426: 0.04044770091855988
Position 8591: 0.03932069153190017
Position 9275: 0.03358045433227365
Position 9488: 0.02008065554435165
Position 16048: 0.016826214439615593
Position 14264: 0.015823075538280867
Position 11461: 0.015420408404903658
Position 380: 0.015361328264123163
Position 4426: 0.013433285477989642
Position 14575: 0.012522730739540631
Position 10121: 0.01163466755595148
Position 14564: 0.011361342072135485
Position 4882: 0.011198683082957074
Position 10975: 0.009417242193568503
Position 14434: 0.0076398275518321365
Position 12435: 0.007254587491718114
Position 11712: 0.006714752954476955
Position 42: 0.0063703528808282915
Position 10647: 0.005784478115375986
Position 10001: 0.005070966706409046
Position 10877: 0.004922600270766247
Position 14678: 0.004696353725202358
Position 16053: 0.004556707018299059
Position 8436: 0.004056918074965829
Position 9757: 0.003618014108537562
Position 21563: 0.003546425859807598
Position 14663: 0.0035096364673252354
Position 11708: 0.0027031765039424345
Position 16490: 0.002403320543310799
Position 114: 0.0023653272120122515
Position 10570: 0.002282910736968345
Position 14806: 0.0021253623363744006
Position 33862: 0.0020714606468067672
Position 1186: 0.0019755676071340233
Position 610: 0.0019277649285608601
Position 10479: 0.0016892263134658354
Position 15916: 0.001235872127653586
Position 11541: 0.0011169995848493157
Position 12092: 0.0009654770724460484
Position 14823: 0.0008708365813396464
Position 107: 0.0006946647745320533
Position 1325: 0.0006853031904706691
Position 440: 0.0004618663400279651
Position 46: 0.0004355414906773794
Position 165: 0.00039447142711885664
Position 655: 0.0003336541749739603
Position 23083: 0.0003174669262904126
Position 1031: 0.0002715488175146023
Position 16209: 0.00023093812759508947
Position 1871: 0.0002114793995806202
Position 30745: 0.00018963316791861516
Position 1276: 0.00016238725158130752
Position 1601: 0.00010319164607330813
Position 593: 8.666315353945812e-05
Position 1832: 7.568418056020947e-05
Position 1558: 7.512417722726228e-05
Position 1394: 5.530859870578154e-05
Position 1195: 4.482442267732203e-05
Position 1876: 4.264108361129977e-05
Position 29925: 3.792809933025833e-05
Position 627: 3.059136338446214e-05
Position 1075: 1.910139032440951e-05
Position 519: 1.6997650604520887e-05
Position 922: 1.38837558364489e-05
Position 155: 1.3833027184617006e-05
Position 1156: 9.009980045463547e-06
Position 124: 5.518711743867042e-06
Position 584: 5.207223711618013e-06
Position 984: 4.75370829775145e-06
Position 50: 4.636609757921528e-06
Position 116: 3.0401150295370126e-06
Position 89: 2.96947219094911e-06
Position 581: 2.5219178907951897e-06
Position 468: 1.6531074193328562e-06
Position 10: 7.83399275352004e-07
Position 71: 7.04999704987934e-07
Position 158: 3.785790669514328e-07
Position 207: 2.2298029109593222e-07
Position 52: 1.6094318904331722e-07
Position 153: 1.2183841972762072e-07
Position 179: 1.2009948279477223e-07
Position 35: 6.668035222669427e-08
Position 269: 5.039939620030755e-08
Position 631: 4.503555759608617e-08
Position 556: 3.5500628294666896e-08
Position 63: 3.4909057092581826e-08
Position 729: 3.1073274341930225e-08
Position 542: 2.804769065892569e-08
Position 676: 1.5910190429847657e-08
Position 299: 1.114209538916306e-09
Position 420: 8.542433102882671e-10
Position 276: 3.797296251120009e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27716: 0.9999562927786574
Position 33913: 0.9883640881479926
Position 9686: 0.9653276766621293
Position 20920: 0.9520201367571188
Position 45976: 0.8951159962843115
Position 47269: 0.8837576902389231
Position 14332: 0.8443830171872697
Position 15967: 0.5161700066106651
Position 21238: 0.4996409449347918
Position 299: 0.3585483671566211
Position 16137: 0.3065641830909742
Position 48855: 0.2825188950118955
Position 48556: 0.23012896689088838
Position 23862: 0.16338432800199512
Position 2116: 0.1611133816243012
Position 49746: 0.14993063143658486
Position 16387: 0.14497023288777558
Position 49050: 0.11931557861736519
Position 9155: 0.11319759079006345
Position 4244: 0.10244862290262616
Position 16622: 0.1018182964525911
Position 11627: 0.07631455491151097
Position 1377: 0.06933951687705447
Position 22055: 0.06759040624327994
Position 10004: 0.0662655794213713
Position 10084: 0.0641822681976715
Position 8358: 0.043377609606866
Position 25055: 0.040453127758922354
Position 48042: 0.03968193976858001
Position 21246: 0.038932964795761665
Position 34748: 0.03670133774572446
Position 47482: 0.03271337566678559
Position 9891: 0.026116580732549893
Position 16002: 0.024281683171208636
Position 2164: 0.023446076800762154
Position 10124: 0.020529618645022216
Position 6002: 0.01853577315889204
Position 34634: 0.017777200651657648
Position 34691: 0.016392563720487165
Position 1412: 0.01629897261158789
Position 6030: 0.015937814582354222
Position 14152: 0.015823075538280898
Position 11319: 0.015564039666933878
Position 6165: 0.014680206845039356
Position 10792: 0.014339842464334755
Position 14546: 0.011917684962316653
Position 306: 0.011153459027080065
Position 34577: 0.01086135326122142
Position 10032: 0.010240589261426378
Position 45596: 0.009895251965221013
Position 4800: 0.007575844010261324
Position 12347: 0.007254587491718114
Position 9987: 0.0045772266033522295
Position 9778: 0.0045342683879866135
Position 10612: 0.00374936740236821
Position 4796: 0.0036228390726957592
Position 4379: 0.003437985726049787
Position 37316: 0.0029902763926634894
Position 10371: 0.0028695127492899754
Position 5971: 0.002868726715788135
Position 354: 0.002544205146015331
Position 11578: 0.00210884712430012
Position 34805: 0.002092621750510273
Position 2053: 0.00205807121485093
Position 9911: 0.0020270753616808313
Position 34862: 0.0019763849509704372
Position 9805: 0.0018241216601393047
Position 2070: 0.0012914850114469603
Position 10229: 0.0012747383110426498
Position 816: 0.0012638695408106716
Position 10411: 0.001241774752158521
Position 15847: 0.0012359351777021495
Position 33622: 0.0011244014971661062
Position 33625: 0.0010165182356805702
Position 11372: 0.0009733683228190873
Position 11955: 0.0009654770724460484
Position 30094: 0.0007745019116851308
Position 490: 0.0007041803354440417
Position 10569: 0.000621225924993076
Position 39837: 0.0006033583237705463
Position 30881: 0.0005573071252014974
Position 37877: 0.0005345119620923384
Position 29698: 0.0005149566786281696
Position 32173: 0.0004923022494762054
Position 1058: 0.0004907243827292807
Position 377: 0.000379826413477095
Position 23043: 0.0003174669262904126
Position 30906: 0.00030429464604518993
Position 34904: 0.0002798986719401074
Position 28540: 0.0002633255491878028
Position 1166: 0.00026017037299229324
Position 30596: 0.00025948108708968745
Position 1030: 0.0002576799832256028
Position 311: 0.0002541669526364463
Position 27950: 0.00020117731834105857
Position 1713: 0.00015564681211614788
Position 1484: 0.000118421846217913
Position 1072: 0.00010833352902870419
Position 30090: 0.00010035200315625376
Position 30061: 9.942553496714275e-05
Position 27990: 9.92941257546042e-05
Position 28989: 9.54106319204275e-05
Position 31309: 5.610627421975859e-05
Position 31346: 5.5584030886896876e-05
Position 31191: 5.19521056945802e-05
Position 28564: 5.12031538789648e-05
Position 30552: 3.438270126610241e-05
Position 30414: 3.092555440572687e-05
Position 420: 2.6095729788567248e-05
Position 335: 2.5872302531970333e-05
Position 330: 2.5496457351197496e-05
Position 1520: 1.934857269339722e-05
Position 516: 1.758028343812308e-05
Position 28071: 1.7417219462488173e-05
Position 976: 1.6990256912543626e-05
Position 1122: 1.5965554516848164e-05
Position 1445: 1.5533664377749777e-05
Position 28128: 1.3885416413467056e-05
Position 979: 1.377446807794105e-05
Position 1304: 1.3680826227458649e-05
Position 1329: 1.222343680431883e-05
Position 27927: 1.2157216981220533e-05
Position 1820: 1.1556346712750277e-05
Position 28614: 1.0223101540925772e-05
Position 1721: 8.86439559205437e-06
Position 1276: 8.124033161164966e-06
Position 384: 7.899302449533946e-06
Position 30275: 6.7749760616946846e-06
Position 684: 6.5019553135729345e-06
Position 153: 4.414520993046393e-06
Position 106: 2.749315635817732e-06
Position 21704: 2.564144927143467e-06
Position 839: 1.6367286062893707e-06
Position 913: 1.1494535429975844e-06
Position 1005: 1.1223698125045833e-06
Position 522: 9.617011707203677e-07
Position 822: 9.231610835589419e-07
Position 437: 7.870082822492436e-07
Position 1092: 6.56002002769798e-07
Position 1096: 5.76161326546165e-07
Position 20135: 4.2996903909583546e-07
Position 896: 3.3943795479142456e-07
Position 220: 3.3262032101951444e-07
Position 23858: 3.246306468909474e-07
Position 648: 3.2313881720064195e-07
Position 440: 2.7570472746942254e-07
Position 21562: 2.6173748793522284e-07
Position 17128: 1.7797067872569587e-07
Position 495: 1.3411188068593116e-07
Position 113: 8.72702020209816e-08
Position 17153: 4.853901308671216e-08
Position 2769: 4.798607180377075e-10
Position 468: 3.1651159771000943e-10
Position 593: 2.828947021736173e-10
Position 461: 2.656040840742031e-10
Position 207: 2.5221043939736004e-10
Position 567: 1.2578452796760027e-10
Position 174: 1.2507097791591486e-10
Position 158: 1.0839129603359611e-10
Position 530: 7.886734646596299e-11
Position 610: 5.977461712662609e-11
Position 561: 3.8143646908124735e-11
Position 2987: 3.6015599433778083e-11
Position 981: 2.3979384798652288e-11
Position 519: 2.3204574921276038e-11
Position 121: 1.5182320718485207e-11
Position 542: 1.51707537308124e-11
Position 778: 4.876317641801378e-12
Position 2168: 4.0156345738422374e-14
Position 89: 7.303987361126774e-15
