Gene = CCK
index = 312
Annotated 5SS: [ 207 1487]
Annotated 3SS: [1270 6671]
SMsplice 5SS: [ 207 1487]
SMsplice 3SS: [1270 6671]
top_k =  500
Partition function (log Z): -1.613182956345486

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.9938499075045686
Position 207: 0.8366632040295894
Position 4597: 0.5118631646586588
Position 4384: 0.29107068518165735
Position 1081: 0.16987870782720751
Position 4407: 0.1697868541789293
Position 219: 0.09852967175664998
Position 4339: 0.09739655740245262
Position 2453: 0.0769344453898339
Position 6561: 0.07036527274168816
Position 2128: 0.06886074828006192
Position 494: 0.0585503849312163
Position 1643: 0.05707874425580602
Position 6354: 0.05483159094906104
Position 1949: 0.03756946471215084
Position 4355: 0.03359937545479045
Position 2029: 0.030236229209785425
Position 2439: 0.020182617341733624
Position 4779: 0.017530244344325045
Position 4964: 0.015009917523142607
Position 1589: 0.014747795175389142
Position 4757: 0.013565484455031186
Position 2485: 0.01328702091322293
Position 1665: 0.01092969698225992
Position 71: 0.010366424861352055
Position 3785: 0.008969918942232176
Position 1055: 0.008046828325244107
Position 4763: 0.006391651835308009
Position 4735: 0.006309245797031282
Position 1309: 0.00598332962471639
Position 5661: 0.004823231097521419
Position 1293: 0.004717957327296781
Position 5273: 0.0040906425502278965
Position 1118: 0.003407119016749968
Position 386: 0.0033561220755612985
Position 375: 0.0033268681019068998
Position 100: 0.0026902325400046654
Position 4631: 0.0025435627596971386
Position 1160: 0.0021702960733291188
Position 4842: 0.0017817306717708183
Position 380: 0.0016647321759706033
Position 4307: 0.0011364003796702543
Position 2607: 0.0011073977409118657
Position 4907: 0.0008117340233765834
Position 2717: 0.0007929298980547644
Position 6787: 0.0007370429970633457
Position 211: 0.0006996715726356334
Position 4152: 0.0005612820026692992
Position 169: 0.0005532042737908987
Position 700: 0.0005069399565791765
Position 240: 0.0003920750554505426
Position 1408: 0.00036358161063213804
Position 725: 0.0003506819061651321
Position 2088: 0.0003435956322682177
Position 2846: 0.0003113299696479329
Position 245: 0.0002702011028003121
Position 1394: 0.0002181854486545372
Position 1339: 0.00018045898947799144
Position 390: 0.0001220208863077807
Position 242: 6.688145486601249e-05
Position 247: 5.6756255160017745e-05
Position 131: 3.839352471996241e-05
Position 1034: 3.1304357463998706e-05
Position 1931: 2.4925253978427058e-05
Position 1198: 2.4012136043579064e-05
Position 223: 6.593606791057444e-06
Position 1874: 6.448112464107336e-06
Position 1618: 4.602491167848666e-06
Position 848: 6.768548430579119e-07
Position 785: 6.625641204768201e-07
Position 810: 5.996514680387173e-07
Position 60: 5.84902170424345e-07
Position 1431: 5.060657117175903e-07
Position 347: 3.118178939825919e-07
Position 472: 2.0390851753598246e-07
Position 11: 1.8221572894098223e-07
Position 949: 9.543241880756665e-08
Position 42: 9.10488811453007e-08
Position 1175: 7.866837900195065e-08
Position 277: 5.308289653349897e-08
Position 367: 5.020725510107107e-08
Position 54: 1.1509576520549564e-08
Position 66: 1.046020457658256e-08
Position 14: 4.000281380265292e-09
Position 23: 2.4045596010470193e-09
Position 44: 2.0416960695464235e-09
Position 309: 3.2566782398842977e-10
Position 536: 2.154348312867143e-10
Position 249: 1.1487708969231113e-10
Position 192: 4.65562038528761e-12
Position 265: 3.206221949498666e-13
Position 311: 2.75874067891862e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6671: 0.8797799608376862
Position 4273: 0.569063418618144
Position 1270: 0.5041707984438618
Position 4503: 0.46453204639982715
Position 1351: 0.4063955643545348
Position 2304: 0.10149132841674678
Position 990: 0.08199980824855159
Position 4690: 0.07419302764243908
Position 1559: 0.07361116260241202
Position 953: 0.06920975766494071
Position 2055: 0.06816175024031242
Position 1374: 0.06301090530406962
Position 6510: 0.05920143964663573
Position 6093: 0.05847725175811426
Position 6478: 0.04814028340915078
Position 2254: 0.03264546966993761
Position 1821: 0.02127546313330765
Position 4526: 0.017720421148630854
Position 4482: 0.017319374890586665
Position 4328: 0.014549298737122464
Position 894: 0.013493714048478253
Position 4241: 0.013236732220092503
Position 4840: 0.01286465402953699
Position 1864: 0.012677868101693204
Position 4304: 0.01267616718520011
Position 1949: 0.01174616521360911
Position 1215: 0.010375670541685873
Position 1867: 0.010343127790024668
Position 324: 0.010259092070184642
Position 956: 0.007710813468945518
Position 1239: 0.0074108726547770995
Position 1397: 0.006869416957257516
Position 1025: 0.006415046340823551
Position 1709: 0.006327601339751311
Position 1592: 0.006292685639200701
Position 5565: 0.005608254799965359
Position 3704: 0.0050668064627924555
Position 1335: 0.00469792825544277
Position 5204: 0.004569937863978843
Position 2278: 0.004111715097730628
Position 5812: 0.0036510385523715614
Position 1774: 0.0034769932390891884
Position 3673: 0.003311348749094837
Position 1628: 0.0027295636182011144
Position 3177: 0.0027124760315866206
Position 4144: 0.0026881984997935635
Position 6700: 0.0025722164579873013
Position 1532: 0.001798858073735636
Position 375: 0.001683872701593961
Position 421: 0.0016830587748911602
Position 882: 0.0016710594896361397
Position 3205: 0.0013443763584212464
Position 431: 0.0013416312971613175
Position 5123: 0.0012700613817952786
Position 3654: 0.0011912941800607485
Position 5707: 0.001108494685113355
Position 571: 0.0010524549475623287
Position 3412: 0.0010108824249086877
Position 2742: 0.0009602285731737202
Position 6931: 0.0009523043541884298
Position 1788: 0.0008921825749462933
Position 1231: 0.000845752597098052
Position 6777: 0.0007779651970786076
Position 454: 0.0007526520858614538
Position 393: 0.0006685117749100916
Position 4010: 0.0006577739483370001
Position 2767: 0.0006161851196112154
Position 347: 0.0006032459146844198
Position 1712: 0.0005257064773918892
Position 1746: 0.0004999671835199077
Position 6019: 0.0004560750622205255
Position 6709: 0.00045073059358128497
Position 1401: 0.0004504459085543406
Position 258: 0.0004363158612308545
Position 1923: 0.0004193862898648476
Position 3090: 0.00041777898311412933
Position 1794: 0.00040609658572721385
Position 272: 0.0004057856100773609
Position 6729: 0.0003948039992654163
Position 326: 0.0003860672806803782
Position 3867: 0.0003854816395983205
Position 152: 0.0003600057910952217
Position 1565: 0.00035403814707220515
Position 860: 0.0003496553365637151
Position 960: 0.0003486825462157308
Position 1186: 0.0003094895958392193
Position 621: 0.00030362060311772405
Position 404: 0.00028144415205379544
Position 1032: 0.00026993050372091647
Position 395: 0.00026205745284442965
Position 827: 0.00020279693488252652
Position 5606: 0.0001981987390907709
Position 351: 0.0001612870692539932
Position 1839: 0.00015139712056327944
Position 2836: 0.0001302902584523681
Position 379: 0.0001134452264375592
Position 995: 0.00010744464554563455
Position 1280: 0.00010674909435015753
Position 4665: 9.56580351822075e-05
Position 206: 9.237282155402911e-05
Position 3830: 9.056250533648886e-05
Position 1910: 8.153329405851282e-05
Position 1769: 7.673359449810566e-05
Position 3096: 6.959765140785531e-05
Position 703: 6.914088191649241e-05
Position 1756: 6.824917207847174e-05
Position 2120: 6.284799030217565e-05
Position 3912: 5.549766896685963e-05
Position 3132: 5.202094635002004e-05
Position 1416: 5.192444316782824e-05
Position 2057: 4.922701073881533e-05
Position 1381: 4.7013378272379734e-05
Position 466: 4.559026664726031e-05
Position 1726: 4.250053541979922e-05
Position 3318: 3.8208204028942474e-05
Position 2222: 3.6688856484377864e-05
Position 1218: 3.326297821285311e-05
Position 958: 3.320745727864037e-05
Position 1959: 2.4924218464203075e-05
Position 491: 1.6829665323527002e-05
Position 2024: 1.6234468153022436e-05
Position 183: 1.391535997322313e-05
Position 595: 8.461770659956343e-06
Position 1122: 7.814679093046877e-06
Position 1463: 6.025549922808948e-06
Position 1687: 4.912571625512071e-06
Position 1062: 3.4559811162134325e-06
Position 835: 2.9617090727996603e-06
Position 227: 2.8938093948275344e-06
Position 1600: 2.4766669532916976e-06
Position 334: 2.29105430332885e-06
Position 1962: 1.2789761842104203e-06
Position 2337: 2.9122973173595667e-07
Position 210: 2.902161720214145e-07
Position 532: 2.53190040835321e-07
Position 406: 2.1724762003153727e-07
Position 187: 1.4750435435974893e-07
Position 649: 1.341391785473378e-07
Position 480: 7.258659739504426e-08
Position 1071: 6.495003087516873e-08
Position 472: 1.4208863255760685e-08
Position 114: 1.0276430851364227e-10
Position 543: 1.0175533913541332e-11
Position 120: 5.5318986846029335e-12
Position 240: 4.02084482492816e-12
Position 116: 1.2775575214340662e-12
