Gene = POLD2
index = 1050
Annotated 5SS: [ 330 1227 1675 5566 5890 6376 6692 7079 7394 7743 8214]
Annotated 3SS: [1048 1312 5443 5765 6260 6492 6997 7235 7614 8111 8562]
SMsplice 5SS: [ 622 1675 5566 5890 6376 6692 7079 7394 7706 8214]
SMsplice 3SS: [1509 5443 5765 6260 6492 6997 7235 7614 8111 8562]
top_k =  500
Partition function (log Z): 11.523827961002809

Sorted 5' Splice Sites (High to Low Probability):
Position 7394: 0.9780648789342692
Position 8214: 0.9398599088173117
Position 6692: 0.9276975055362073
Position 1675: 0.8893170333030752
Position 7079: 0.7956111863281207
Position 5566: 0.7914995237569171
Position 6376: 0.778671859884269
Position 5890: 0.7475114186886341
Position 7706: 0.521038479438963
Position 7743: 0.40344179984390205
Position 622: 0.3994960546373919
Position 330: 0.32945798489111905
Position 2050: 0.17893299163961812
Position 5925: 0.15600299316137048
Position 6413: 0.14750499786471194
Position 699: 0.120612445896732
Position 4432: 0.08559066443849264
Position 2361: 0.07445609096463117
Position 5554: 0.07279604781120955
Position 743: 0.057389905212480254
Position 1976: 0.056130584571382335
Position 6146: 0.03944353381425154
Position 7640: 0.03250084029051444
Position 4370: 0.031417755795530945
Position 7984: 0.030736547913042724
Position 6744: 0.03007854389430902
Position 5912: 0.027775923495042622
Position 5943: 0.027364433967950717
Position 1227: 0.025770801339016536
Position 71: 0.0220366367227133
Position 7963: 0.019609377435193167
Position 176: 0.0187808923749668
Position 252: 0.018606291902091968
Position 6795: 0.01512857667306554
Position 7103: 0.014042549541377874
Position 5959: 0.013996912862642001
Position 1312: 0.012885797261911034
Position 250: 0.012703644699748362
Position 3282: 0.012545688079244858
Position 718: 0.01210331762606241
Position 408: 0.011170953883562562
Position 67: 0.00974325695235721
Position 1238: 0.009111014293864884
Position 347: 0.00827649834433154
Position 336: 0.007895803818398092
Position 1119: 0.006561437659872294
Position 874: 0.005553192998812278
Position 6873: 0.003981598957536728
Position 241: 0.003978936919090717
Position 6575: 0.003919017345806647
Position 816: 0.0031432313849015835
Position 5635: 0.003067118156841483
Position 1695: 0.002965860081113019
Position 6774: 0.002728608004896368
Position 5916: 0.0026425460612585832
Position 5883: 0.0023575431487292855
Position 1328: 0.0021226039242443102
Position 1049: 0.002008897537822861
Position 7765: 0.0018241213272081607
Position 6623: 0.0017502429740174955
Position 6769: 0.001732353718554541
Position 5845: 0.0016639459540307943
Position 371: 0.0014847560525933223
Position 6929: 0.0014059103601778884
Position 6022: 0.0012782541477192033
Position 6799: 0.0011749446170145718
Position 3361: 0.0011705558532210966
Position 7043: 0.0011487797575106705
Position 6632: 0.0010193414351605706
Position 5957: 0.0010049847650113683
Position 334: 0.0009639044323713565
Position 6891: 0.0009382787006447081
Position 1440: 0.0008986301401301504
Position 6061: 0.0008675138586472024
Position 22: 0.0008273106436659434
Position 8338: 0.0007885541794212935
Position 2954: 0.0007875851452442907
Position 4476: 0.0007644532404601008
Position 6287: 0.00073102314605712
Position 2412: 0.0006538518917355596
Position 6198: 0.0006392296110570678
Position 1156: 0.0005828888058748634
Position 6493: 0.0005814273292765868
Position 6786: 0.0005635062555551172
Position 6781: 0.0005599076363564745
Position 263: 0.0004809147379784074
Position 210: 0.0004781840712791673
Position 8275: 0.00046440503688610234
Position 8443: 0.0004419301589231989
Position 1679: 0.0004248100198781914
Position 4379: 0.0003799639996051572
Position 521: 0.0003717475080201581
Position 7207: 0.00026736119812989853
Position 5940: 0.0002672319986484615
Position 4496: 0.00024059926522468128
Position 7389: 0.00023890273076396492
Position 7254: 0.0001906376732001155
Position 7479: 0.00018720634048301563
Position 6026: 0.00015682611106643604
Position 6566: 0.00013707917488461218
Position 8467: 0.00013643419217528816
Position 7356: 0.00013137438014952055
Position 6572: 9.222812964999842e-05
Position 8418: 7.681287585815385e-05
Position 8537: 7.242239737885104e-05
Position 2068: 4.821434669354971e-05
Position 276: 3.5582450188750115e-05
Position 6311: 3.171226156202999e-05
Position 756: 2.392795720713284e-05
Position 134: 1.547069820683941e-05
Position 109: 1.5441097233979823e-05
Position 7: 1.3700325749450808e-05
Position 234: 1.162828223751932e-05
Position 6531: 1.0815653873448199e-05
Position 79: 9.241440509923574e-06
Position 6214: 8.758487366600254e-06
Position 2958: 6.808738720154194e-06
Position 412: 5.7294355186353315e-06
Position 265: 5.717332041314455e-06
Position 2911: 4.695760342125101e-06
Position 281: 4.059967703176107e-06
Position 2310: 4.0414956884334985e-06
Position 2660: 4.002885074129523e-06
Position 710: 3.166785099887266e-06
Position 653: 1.5591310457635933e-06
Position 2746: 1.468911367275658e-06
Position 781: 1.4484774962874322e-06
Position 504: 1.1467767225154185e-06
Position 438: 1.1232684981800034e-06
Position 286: 7.784791943234252e-07
Position 570: 6.68964930208576e-07
Position 610: 6.599900356732543e-07
Position 93: 4.459454504354953e-07
Position 33: 2.9222179608441304e-07
Position 81: 1.0165366482447019e-07
Position 460: 9.476733775924722e-09
Position 39: 1.2766338094200838e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6492: 0.9853368553567917
Position 5765: 0.969948887264247
Position 7235: 0.9619644777904803
Position 7614: 0.9046575663721349
Position 8111: 0.8942774462283517
Position 5443: 0.8517293853393746
Position 6260: 0.8298417070979489
Position 6997: 0.7981655070251726
Position 8562: 0.7928286957125801
Position 1509: 0.3634635985978707
Position 1398: 0.18539684884693228
Position 1469: 0.13601778627154845
Position 1539: 0.09550688470590377
Position 4334: 0.08269627820861222
Position 8501: 0.08101147028243698
Position 450: 0.07467924135624329
Position 1966: 0.06143736005820261
Position 6238: 0.060690201386815384
Position 1961: 0.059809416798718464
Position 8153: 0.05972801724477589
Position 1578: 0.05256995828707407
Position 1867: 0.05157758912486169
Position 7839: 0.044019784662458004
Position 2244: 0.04115881590418979
Position 1810: 0.03375009233439724
Position 2181: 0.03336353233284085
Position 4219: 0.0312848968849481
Position 7662: 0.029805995915777317
Position 8608: 0.028878855062967914
Position 6103: 0.02804568265591035
Position 8350: 0.026940128551713134
Position 6346: 0.021549959486890032
Position 1994: 0.018701812535799618
Position 514: 0.01646502093210408
Position 8537: 0.01640727237881422
Position 7631: 0.015236486603734101
Position 5447: 0.01412157540298433
Position 1312: 0.013989010951005047
Position 8517: 0.013436274040912083
Position 7301: 0.01132561142950259
Position 987: 0.011304573123621972
Position 6925: 0.01063583457011344
Position 1225: 0.009771742796006474
Position 483: 0.009737811803831098
Position 1003: 0.009262324752379694
Position 5738: 0.008543734869049835
Position 6371: 0.008080084716157888
Position 3127: 0.007484156604570733
Position 6021: 0.007098030341841813
Position 5783: 0.006756753864085793
Position 1048: 0.005444878243902454
Position 6018: 0.005057443077767666
Position 6763: 0.004845635109810392
Position 8060: 0.004763346793882799
Position 7918: 0.004464718756905626
Position 4090: 0.0044122616457531495
Position 8332: 0.004298547992803861
Position 1822: 0.004053451531538383
Position 7539: 0.0040369713359442805
Position 3170: 0.003626599439293702
Position 8780: 0.003493186737207757
Position 7298: 0.0030655977803228625
Position 7665: 0.003013257879964344
Position 1044: 0.0029474281236154336
Position 6856: 0.0025280262256514767
Position 6349: 0.0023157395196176157
Position 6794: 0.0022670209295418764
Position 1936: 0.002200546521573402
Position 8091: 0.0021813877329078545
Position 8513: 0.0020984654643864615
Position 7946: 0.002028887697191892
Position 1020: 0.0020197458651052846
Position 1328: 0.001973612271050008
Position 965: 0.0017850342108512568
Position 3096: 0.0017713326369824815
Position 6025: 0.001753311399776245
Position 7585: 0.0016821368497175015
Position 8618: 0.0016520872305970386
Position 1863: 0.0015831055161126056
Position 5335: 0.0015144895631472634
Position 8644: 0.0015072112107102666
Position 1466: 0.0014036852479818928
Position 1024: 0.0012968005421697697
Position 1873: 0.0011459993681236691
Position 8190: 0.000994023794774857
Position 7894: 0.0009001865694905916
Position 8239: 0.0008807770331612636
Position 1006: 0.0008684474018742293
Position 3215: 0.0008341552516190465
Position 1291: 0.0008330873402790408
Position 2826: 0.0007969353167804355
Position 1998: 0.000788718949199004
Position 8431: 0.0007824993179540616
Position 7263: 0.0007778886090138516
Position 8800: 0.0006583551472721274
Position 6559: 0.0006143513366513606
Position 520: 0.0006095071003823928
Position 7866: 0.0005896083813284097
Position 7242: 0.0005464058448797616
Position 2309: 0.00052752130957629
Position 7541: 0.0005008179443160537
Position 7636: 0.0004820522167017949
Position 6293: 0.0003694480771514471
Position 610: 0.00036448437105337714
Position 7547: 0.00034419434141202417
Position 7811: 0.0003272181357474028
Position 6951: 0.00030131287340582887
Position 8274: 0.00030022145581097163
Position 7352: 0.0002983554088199572
Position 6145: 0.0002849181729018942
Position 6108: 0.00023072723898425975
Position 8746: 0.0001905726279368546
Position 647: 0.000171862258685965
Position 7024: 0.00016832895941656684
Position 6472: 0.00014232308360134376
Position 8387: 0.00013905085404007894
Position 575: 0.0001376558773384753
Position 8570: 0.00013510281712909248
Position 8685: 0.00013483942946739523
Position 7187: 0.00011545537475573773
Position 7373: 0.00011287371708411057
Position 8580: 0.0001061000053876406
Position 7742: 9.860884478181804e-05
Position 333: 9.692441958662994e-05
Position 6055: 8.096951801963697e-05
Position 330: 6.884856457806675e-05
Position 8657: 6.872479171148591e-05
Position 6586: 6.718731326699982e-05
Position 1192: 5.918568496712191e-05
Position 8733: 4.889571522776756e-05
Position 2293: 4.7116742190797204e-05
Position 7211: 4.586099233639394e-05
Position 1878: 3.674011624101945e-05
Position 715: 3.653924179739242e-05
Position 1154: 3.324152805996721e-05
Position 1367: 3.1329828374082644e-05
Position 1975: 3.11088991584579e-05
Position 6657: 3.061803007808709e-05
Position 7015: 2.7767624628138743e-05
Position 8062: 2.6665492154234856e-05
Position 8576: 2.3111224476247075e-05
Position 7072: 2.1821980164998773e-05
Position 5654: 2.156180412503896e-05
Position 8155: 1.3912341415778175e-05
Position 7144: 1.220867640979797e-05
Position 6772: 1.0668520189868923e-05
Position 682: 7.764511533086276e-06
Position 1709: 6.85111673900478e-06
Position 1826: 5.877480166406133e-06
Position 2453: 5.471796441405187e-06
Position 2781: 2.0233104948463205e-06
Position 1139: 1.0749148509863861e-06
Position 7505: 8.21870075214061e-07
Position 7719: 5.976146697558564e-07
Position 671: 5.252544015784272e-07
Position 7590: 3.636397575152005e-07
Position 690: 3.432308002935898e-07
Position 7727: 3.3044691907414174e-07
Position 7493: 2.211036644276363e-07
Position 179: 1.8677318897173067e-07
Position 2910: 1.3101703128781928e-07
Position 2267: 1.182701199334899e-07
Position 146: 9.024876987941275e-08
Position 584: 7.341897946860172e-08
Position 621: 7.047851938263939e-08
Position 101: 6.426384134050063e-08
Position 775: 4.709088931688118e-08
Position 295: 4.3553927798013576e-08
Position 731: 4.2761364476749747e-08
Position 153: 2.79444529317619e-08
Position 6440: 2.7549743761810338e-08
Position 6375: 2.5398474627998005e-08
Position 815: 2.086887033273091e-08
Position 834: 1.9964090500164152e-08
Position 206: 1.690523996967799e-08
Position 698: 1.1698875558829086e-08
Position 245: 5.2235302793299536e-09
Position 176: 3.799020759414513e-09
Position 271: 3.5063519639356795e-09
Position 552: 3.1608280347802352e-09
Position 618: 1.175142755703318e-10
