Gene = LIN9
index = 784
Annotated 5SS: [  625  8561 12015 13892 22070 23401 31959 41777 43521 44201 58895 70763
 76390 76638]
Annotated 3SS: [ 8527 11919 13786 21935 23274 31800 41642 43400 44098 58813 70636 76209
 76539 77126]
SMsplice 5SS: [  108 12015 13892 22070 23401 31959 40809 41777 43521 44201 58895 70763
 76390 76638]
SMsplice 3SS: [11919 13786 21935 23274 31800 40699 41642 43400 44098 58813 70636 76209
 76539 77126]
top_k =  500
Partition function (log Z): -41.58231246279318

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.6865804170777831
Position 1283: 0.31404674563141516
Position 1367: 0.31313178135279035
Position 8561: 0.29403847458277693
Position 6765: 0.27918232224178147
Position 6484: 0.2734908365742224
Position 1729: 0.22288252010398893
Position 5143: 0.19298287427958968
Position 5148: 0.16958993838387953
Position 625: 0.14795117616791248
Position 1335: 0.14157720784277938
Position 6521: 0.08576649760464718
Position 92: 0.07569703823273448
Position 1170: 0.048071503415854144
Position 722: 0.0438056337482873
Position 65: 0.03760705235257336
Position 3134: 0.031700994131987084
Position 12015: 0.018683510098154103
Position 292: 0.016133414572552424
Position 1465: 0.01299350449365099
Position 8468: 0.005743848450586303
Position 1015: 0.002473579099661207
Position 2964: 0.0017255617834645491
Position 3899: 0.0015716114863825819
Position 2894: 0.001565108072509266
Position 1232: 0.0012556452337253513
Position 112: 0.000869925133501257
Position 126: 0.000678124869176812
Position 1206: 0.0004922480486710382
Position 1446: 0.0004899932488646528
Position 1010: 0.0003423738323550716
Position 329: 0.00032989523304878884
Position 1373: 0.00031534023466995296
Position 927: 0.0002747098589682297
Position 96: 0.00022999440377998402
Position 1277: 0.000216811883730148
Position 53: 0.00010221183026943705
Position 829: 8.953175292941858e-05
Position 1198: 5.0655344261387845e-05
Position 807: 1.1417149008580737e-05
Position 1137: 9.821806304726933e-06
Position 532: 3.6214785286309722e-06
Position 801: 5.95918756455395e-07
Position 629: 5.191949465015908e-07
Position 811: 4.4895915836578984e-07
Position 803: 1.618301543413428e-07
Position 888: 1.449222436744199e-07
Position 770: 1.4404833811808373e-07
Position 222: 2.9058460127348302e-08
Position 11: 7.046469943885199e-09
Position 1026: 2.770857749919909e-09
Position 20: 1.2339756505965535e-09
Position 587: 1.109349024671069e-09
Position 611: 8.759661842469382e-10
Position 194: 1.7155786011797417e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 6364: 0.3678204014255883
Position 1231: 0.36160580438074497
Position 1115: 0.3600965929605518
Position 5037: 0.35246141115334384
Position 8199: 0.23453530238814588
Position 11593: 0.2159874927051793
Position 8527: 0.19862904162406203
Position 1603: 0.19664434851609475
Position 6688: 0.18781180748489534
Position 8886: 0.14187844578330375
Position 1092: 0.08550058385510395
Position 8904: 0.08546277793718401
Position 12483: 0.0654178610916468
Position 8338: 0.06118272132422156
Position 6609: 0.05911058775940524
Position 8882: 0.05680955910868887
Position 7076: 0.042139926434048174
Position 12743: 0.038859566749230426
Position 7671: 0.031612460373864136
Position 7021: 0.028537009986347683
Position 1623: 0.026896504668487232
Position 6576: 0.023941363788281662
Position 5062: 0.01921396494958537
Position 5375: 0.016651293432991095
Position 8035: 0.014676776725828344
Position 10746: 0.014590491200182847
Position 3128: 0.014096236588539042
Position 1188: 0.013685300362846719
Position 2838: 0.01155656455529899
Position 6245: 0.011080727522621656
Position 3238: 0.01025488986836832
Position 1300: 0.00573122514431762
Position 429: 0.005626469424252719
Position 5264: 0.005565573751818074
Position 2784: 0.0053305093904392675
Position 2986: 0.00493512451499566
Position 1202: 0.00389289404377545
Position 921: 0.003729946330085251
Position 4067: 0.0036238108445269443
Position 3416: 0.003377566313726816
Position 4267: 0.0032714730193538514
Position 3789: 0.003065840753454955
Position 497: 0.0027104261927734055
Position 1808: 0.002274965460028633
Position 215: 0.0022346420700163354
Position 2912: 0.0021203473893745845
Position 4953: 0.0018896918192830535
Position 4153: 0.001683990428372232
Position 1397: 0.0013807235233607735
Position 7667: 0.0013585409042627683
Position 4430: 0.001203805332184695
Position 1324: 0.0011751556440327184
Position 563: 0.0011354026380159434
Position 2788: 0.0009268967776636019
Position 2101: 0.0008957623035542282
Position 1657: 0.000775448850794351
Position 2174: 0.0006674813514370988
Position 1578: 0.0005961233093899412
Position 676: 0.0005945694889983191
Position 4241: 0.000557472485995004
Position 1873: 0.0004777801635049172
Position 532: 0.0004665295918746079
Position 528: 0.0004137030472667533
Position 2656: 0.00031695081219904986
Position 593: 0.00029689585572128716
Position 2056: 0.0002747542254739139
Position 475: 0.00019346183084795039
Position 231: 0.00017718766992340693
Position 1876: 0.00016203674612120495
Position 456: 0.00014001691821851681
Position 1365: 0.00011492324209615416
Position 1253: 0.000102709262915626
Position 575: 8.117216668261033e-05
Position 721: 7.600823999377867e-05
Position 2318: 6.826303671852876e-05
Position 237: 6.802908321578478e-05
Position 460: 4.556677730088986e-05
Position 1282: 2.86394819270241e-05
Position 372: 2.7673839487088098e-05
Position 222: 2.6150050545724407e-05
Position 1275: 1.7777330432244215e-05
Position 1326: 1.5551559953216066e-05
Position 1262: 1.420417363743239e-05
Position 839: 1.100920173098416e-05
Position 756: 1.0660058701352896e-05
Position 2810: 8.659821524497814e-06
Position 1489: 8.10997331564735e-06
Position 480: 7.891234672814438e-06
Position 501: 6.1022270811517545e-06
Position 926: 3.926829705593955e-06
Position 129: 2.3696708742310396e-06
Position 884: 1.8720243669016684e-06
Position 1548: 1.800049145556328e-06
Position 154: 1.4483499525162625e-06
Position 642: 1.0780543940083243e-06
Position 632: 1.069799950412833e-06
Position 611: 1.0429110216664977e-06
Position 1714: 8.088957870838368e-07
Position 441: 7.64961127585396e-07
Position 625: 7.564559066104346e-07
Position 472: 6.905340655538533e-07
Position 161: 5.633815534441821e-07
Position 1495: 3.824423396813429e-07
Position 878: 3.2219389608158886e-07
Position 932: 2.0830861468227365e-07
Position 855: 1.0383218887405424e-07
Position 997: 5.838064539059492e-08
Position 1043: 3.8621815641374516e-08
Position 384: 3.222509758463625e-08
Position 391: 3.047442359284714e-08
Position 131: 2.0804613218787944e-08
Position 1204: 1.4473305456459892e-08
Position 264: 4.396666513047973e-09
Position 288: 4.332455133525544e-09
Position 623: 3.8314127043697e-09
Position 737: 1.194583260360453e-11
Position 629: 1.078032759249797e-11
Position 602: 6.361433874983877e-12
