Gene = MAPKAP1
index = 816
Annotated 5SS: [   328   2826  14993  87089 113011 129585 166334 188201 204672 228143]
Annotated 3SS: [  2735  14843  86915 112833 129474 166225 188059 204533 228044 233630]
SMsplice 5SS: [   328   2826  14993  22948  86314  87089 107667 113011 129585 151292
 151755 166334 188201 190325 194564 204672 212070 228143 233542]
SMsplice 3SS: [  2735  14843  22847  86160  86915 107595 112833 129474 151195 151624
 166225 188059 190190 194460 204533 211972 228044 233449 233630]
top_k =  500
Partition function (log Z): -107.39541979408651

Sorted 5' Splice Sites (High to Low Probability):
Position 2826: 0.9999964771191802
Position 14993: 0.9607731997753645
Position 328: 0.7517280685960073
Position 20527: 0.33923850128980493
Position 22948: 0.31814061675454886
Position 11216: 0.21475414095056972
Position 244: 0.195319686792016
Position 13077: 0.17874514903327285
Position 15930: 0.10376938890899973
Position 16826: 0.038801596010202374
Position 22953: 0.02555302118537589
Position 11817: 0.023610676843852558
Position 10525: 0.020217040572932117
Position 11857: 0.01999837536719975
Position 16464: 0.01808728187896458
Position 4: 0.015179107095202971
Position 217: 0.01348286119563784
Position 2665: 0.009923037333233343
Position 221: 0.00732981281313153
Position 18735: 0.007081904260922895
Position 1690: 0.005493535137242666
Position 148: 0.005138436561641689
Position 465: 0.004006967941558501
Position 19518: 0.003952715630409166
Position 1181: 0.0037978248247875815
Position 4522: 0.002995318652305737
Position 6431: 0.002822785453312242
Position 16100: 0.001918917361830647
Position 5374: 0.0017309449095255262
Position 657: 0.001716683079693065
Position 16110: 0.0016532977155491871
Position 272: 0.0014298667220084065
Position 720: 0.001205956443269241
Position 1112: 0.0010961991440933412
Position 16254: 0.0010355279882498954
Position 304: 0.0009929004853261479
Position 558: 0.0007992074224531527
Position 1100: 0.0007808630949910185
Position 13404: 0.0004559522686051362
Position 2659: 0.00042699888538699765
Position 11415: 0.00039639499671809364
Position 562: 0.00037398090574811593
Position 5661: 0.00037059286736669056
Position 661: 0.00034933594269641506
Position 370: 0.00033222092530989656
Position 9169: 0.00030558920056796603
Position 14787: 0.000272289936615899
Position 7220: 0.0002678980033762795
Position 146: 0.00026420079405099875
Position 123: 0.0002625901967810321
Position 687: 0.0002519140833829809
Position 6339: 0.0002421282587392394
Position 1273: 0.0002332328929144097
Position 292: 0.0001935713835675793
Position 940: 0.00014949352404977214
Position 532: 0.0001204520610526386
Position 1918: 0.00011982482262092519
Position 1636: 0.0001110226572787168
Position 1585: 9.30244361001646e-05
Position 1520: 8.684958827277982e-05
Position 1886: 8.408756167089016e-05
Position 1999: 8.231645099720188e-05
Position 1617: 5.146142503649154e-05
Position 1492: 3.5060669001496256e-05
Position 1955: 3.2497096168015565e-05
Position 1430: 3.12150071874244e-05
Position 5718: 2.5017024294503676e-05
Position 1632: 2.2907095086426295e-05
Position 2024: 2.17402818189453e-05
Position 1527: 1.7713633662287065e-05
Position 5987: 1.6396196396658953e-05
Position 5734: 1.5436701945187047e-05
Position 4313: 6.660439707275261e-06
Position 130: 3.7499318608370264e-06
Position 4150: 6.048544669843405e-07
Position 261: 5.946105304064344e-07
Position 5321: 4.542871703925336e-07
Position 4509: 4.1395338573595725e-07
Position 4266: 3.1107153119900545e-07
Position 3408: 3.0806512741663034e-07
Position 4309: 1.7409043051083844e-07
Position 5367: 1.2578391463184313e-07
Position 156: 1.218247915398675e-07
Position 5345: 1.1089464818640679e-07
Position 4224: 9.570011219303369e-08
Position 4114: 9.392736188378658e-08
Position 3080: 6.763303060344197e-08
Position 4307: 5.6329700508733056e-08
Position 5094: 2.379169808359614e-08
Position 345: 1.2560944557124871e-08
Position 339: 1.0436668249262503e-08
Position 431: 5.8953029280968635e-09
Position 116: 3.3408657959783e-09
Position 174: 3.1988416041232275e-09
Position 12: 2.523033554776935e-09
Position 337: 2.218467121702894e-09
Position 276: 2.144831426714377e-09
Position 350: 5.773157340461633e-10
Position 3589: 3.563054405992127e-11
Position 2690: 1.7485418152763894e-11
Position 3926: 1.2132982008572241e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2735: 0.8791027581471843
Position 14843: 0.7173603832290907
Position 22847: 0.5721106153443914
Position 20385: 0.3340706223568762
Position 26913: 0.3121995746859613
Position 14690: 0.24462860932886996
Position 19426: 0.21226306224313704
Position 12934: 0.17881654567745817
Position 15730: 0.12673267113134673
Position 11051: 0.11846512937025996
Position 11166: 0.09291160378270134
Position 2715: 0.06412150387674963
Position 2593: 0.05936264124600317
Position 28020: 0.052785366009863006
Position 21044: 0.03867329938929198
Position 16636: 0.03623234740373175
Position 11724: 0.02882162363951279
Position 18567: 0.02798566570511617
Position 23562: 0.024249495945773143
Position 23050: 0.02423417487231394
Position 20484: 0.022876697449847883
Position 16330: 0.019236865058915392
Position 11699: 0.01248910733619045
Position 10428: 0.010526217972936678
Position 10268: 0.009782439108874611
Position 18180: 0.007740049531285896
Position 24129: 0.007197554867476859
Position 23536: 0.005751705217944044
Position 19482: 0.004985275793283846
Position 16048: 0.004791499647166296
Position 16615: 0.004761859392365744
Position 1491: 0.004146209469106741
Position 2742: 0.00385555108042444
Position 10852: 0.003799769363327951
Position 11753: 0.003337267141200484
Position 21040: 0.0032242088346090096
Position 19116: 0.002884198123124469
Position 19113: 0.002688375957488706
Position 2664: 0.0026258297191987722
Position 6212: 0.002576434053769733
Position 440: 0.0024203412332460205
Position 102: 0.002148137384011906
Position 16757: 0.002095588753859442
Position 5192: 0.0015562326468921046
Position 18147: 0.0012529710195796737
Position 15750: 0.0012443086375588466
Position 4294: 0.0011159832151082637
Position 1519: 0.0008855331517800938
Position 4334: 0.000856202957557966
Position 1020: 0.000778724413471012
Position 4265: 0.0007622637975723798
Position 2522: 0.0007151082444185984
Position 7338: 0.0005707282921346153
Position 6233: 0.0004844541122921769
Position 15619: 0.0004707170260879369
Position 15250: 0.0004134880415284297
Position 15892: 0.0004084007392634671
Position 5579: 0.00038398363505825215
Position 13341: 0.00036125433360784836
Position 5485: 0.00032866850351377945
Position 2747: 0.0003226492598242871
Position 1792: 0.00031660444923535915
Position 1535: 0.0003154478676111058
Position 217: 0.00031116563192439933
Position 1058: 0.0002694553279891799
Position 15066: 0.00023551874579548214
Position 15181: 0.00023219162625435678
Position 16798: 0.0002245097096768208
Position 4420: 0.00022299555577921267
Position 1462: 0.0002108357922448896
Position 11387: 0.00020189576480623685
Position 7053: 0.000178116616191994
Position 8996: 0.00015535403110941468
Position 6215: 0.00015378304581063223
Position 12430: 0.00011927371075523858
Position 5786: 0.00011259894849815649
Position 3190: 0.0001110726262464406
Position 1099: 0.00010581257512396952
Position 8970: 0.00010581164504516914
Position 1154: 9.521471349532131e-05
Position 183: 9.501570144639242e-05
Position 13376: 9.469793499728143e-05
Position 116: 9.43109154191384e-05
Position 2390: 9.364692888668688e-05
Position 2418: 9.104401863288213e-05
Position 6043: 9.095975789485818e-05
Position 1108: 8.803753676636085e-05
Position 7022: 8.727132299100021e-05
Position 5239: 7.888183672416217e-05
Position 9963: 7.82951269254007e-05
Position 11295: 7.539850607715403e-05
Position 1416: 7.478834985257106e-05
Position 11240: 7.474140247498382e-05
Position 5241: 7.320321345982199e-05
Position 13845: 6.840969812743173e-05
Position 8794: 6.786526831802793e-05
Position 4091: 6.506966577314942e-05
Position 5549: 6.286967942987279e-05
Position 8298: 6.264007572927697e-05
Position 2463: 5.8034823117659346e-05
Position 213: 5.532010811069366e-05
Position 6285: 5.3713746978430166e-05
Position 7678: 5.187219978209715e-05
Position 4125: 5.0143451164857546e-05
Position 408: 4.9921580228065605e-05
Position 955: 3.601383042695634e-05
Position 11622: 3.4041229529330785e-05
Position 3169: 3.2991053061413346e-05
Position 9987: 3.212920711927922e-05
Position 1175: 3.041552845336378e-05
Position 4900: 2.921464399028603e-05
Position 605: 2.566431346117025e-05
Position 9588: 2.554312993000724e-05
Position 9553: 2.4754321664156144e-05
Position 12214: 2.4415794503418733e-05
Position 7334: 2.401340805785561e-05
Position 1620: 2.364101209013468e-05
Position 1470: 2.185686153262275e-05
Position 4306: 2.09544923867143e-05
Position 6016: 2.028062048801947e-05
Position 130: 2.0054128009098338e-05
Position 1157: 1.9869568607915532e-05
Position 4649: 1.9540904927689192e-05
Position 2928: 1.7277565429166566e-05
Position 4240: 1.710591571116535e-05
Position 1446: 1.699821711980155e-05
Position 642: 1.6958640963286542e-05
Position 4438: 1.6067523271546557e-05
Position 10696: 1.5670757432491985e-05
Position 1323: 1.5664298138452085e-05
Position 1758: 1.519727843783429e-05
Position 1125: 1.458338017688806e-05
Position 1085: 1.4527366754802866e-05
Position 4063: 1.4477458827567446e-05
Position 8713: 1.3700089211154878e-05
Position 1640: 1.291793607393312e-05
Position 313: 1.2633979230229397e-05
Position 8323: 1.2325874320324929e-05
Position 9653: 1.1734485956849884e-05
Position 7029: 1.1599183514188104e-05
Position 3466: 1.1442184161671976e-05
Position 1630: 1.0419883624518017e-05
Position 8772: 1.0341517415323274e-05
Position 345: 9.532291605559105e-06
Position 1261: 9.37138989846794e-06
Position 5449: 9.083042237400956e-06
Position 4243: 9.003831457864061e-06
Position 3926: 8.518238300535052e-06
Position 310: 8.168129888479567e-06
Position 1931: 8.049089701694061e-06
Position 4312: 7.980174043666333e-06
Position 4798: 7.680793864651622e-06
Position 4801: 7.200852663550923e-06
Position 7358: 7.107657763889765e-06
Position 8752: 6.7159399718157094e-06
Position 3165: 6.437314202448452e-06
Position 4868: 6.278114713433706e-06
Position 1133: 6.1674296577444496e-06
Position 3870: 5.943808085657769e-06
Position 5160: 5.308520536655288e-06
Position 594: 5.107419270395018e-06
Position 1379: 4.4759144143759045e-06
Position 3226: 4.468219330405724e-06
Position 5811: 4.222968447922287e-06
Position 7829: 3.866953712491806e-06
Position 5835: 3.8474913558586255e-06
Position 272: 3.506466607450664e-06
Position 7945: 3.2705837221615263e-06
Position 6676: 3.095939841367381e-06
Position 4826: 3.0542841918304773e-06
Position 2986: 2.8849565238000347e-06
Position 4042: 2.340001686687766e-06
Position 3039: 2.048406826145126e-06
Position 3965: 1.7630075413052974e-06
Position 5701: 1.573309705287444e-06
Position 3115: 1.0594206755221299e-06
Position 4627: 1.0102353138211114e-06
Position 3820: 9.247653097759724e-07
Position 4103: 8.079526315824594e-07
Position 3247: 7.242684523566295e-07
Position 3902: 5.441285983571669e-07
Position 3001: 4.2301026818648716e-07
Position 3329: 3.9769108706088466e-07
Position 962: 3.9279793219759837e-07
Position 1896: 3.224636711825898e-07
Position 6298: 2.0358351931774298e-07
