Gene = ZBTB40
index = 1590
Annotated 5SS: [  154  1096 38795 39683 49834 50591 54391 56287 56881 57383 59497 60284
 61280 65614 68425 69808 70613 72594]
Annotated 3SS: [  807 38028 39548 49640 50447 54197 56149 56678 57248 59327 59824 61072
 65448 68209 69644 70525 72366 74350]
SMsplice 5SS: [  154  1096  4790 17612 23963 37399 38795 39683 50591 54391 56287 56881
 57383 57639 61280 66016 68425 70613 71985 72594]
SMsplice 3SS: [ 1004  4713 17527 23871 37251 38674 39548 50489 54197 56149 56772 57248
 57520 61072 65851 68265 70499 71869 72366 74350]
top_k =  500
Partition function (log Z): -38.32915696331268

Sorted 5' Splice Sites (High to Low Probability):
Position 4790: 0.9781787228473352
Position 154: 0.9749583109719813
Position 1096: 0.5990391070324064
Position 17612: 0.31268194495746493
Position 2043: 0.25356739299872233
Position 1644: 0.1338582258119377
Position 4556: 0.0741323925175774
Position 593: 0.03159029375586881
Position 214: 0.016737432014832535
Position 1041: 0.015717537035050258
Position 8376: 0.012380723460515127
Position 4582: 0.009897513506113897
Position 4357: 0.009320412549195564
Position 4961: 0.009089309295332122
Position 3317: 0.007448924878319231
Position 1105: 0.007022658938748292
Position 3989: 0.004951310357214857
Position 11675: 0.0043577997187082915
Position 143: 0.003455417369258318
Position 2761: 0.0032390720944013907
Position 2466: 0.003236638467821398
Position 3315: 0.0029676826121307486
Position 7193: 0.0028285427353421334
Position 326: 0.0027134306313242964
Position 2054: 0.00255504576915299
Position 615: 0.002040824438300895
Position 3725: 0.0019432579936359301
Position 5795: 0.0014308339116261117
Position 5039: 0.001306760430433574
Position 1734: 0.001247652438544376
Position 878: 0.0012156592557940043
Position 904: 0.0011804766455134905
Position 882: 0.001108680683515259
Position 1100: 0.0010499241149954494
Position 5904: 0.0009726332858113858
Position 95: 0.0009005200444943426
Position 1636: 0.0007094003190987818
Position 5946: 0.0006562244234737799
Position 5479: 0.0005929336714260132
Position 690: 0.00038649350208404536
Position 498: 0.0002827716372711187
Position 570: 0.0002818093065039179
Position 5806: 0.00027533188558866807
Position 1316: 0.00016310818027036973
Position 732: 8.495846994950314e-05
Position 893: 5.8159236530018394e-05
Position 643: 5.557346691321299e-05
Position 937: 4.962794910889202e-05
Position 1484: 4.722365908069037e-05
Position 1863: 4.481929635635124e-05
Position 813: 2.027272520333949e-05
Position 5227: 1.879849330734757e-05
Position 735: 1.798723344924207e-05
Position 628: 1.7489032579550875e-05
Position 684: 1.742289232622635e-05
Position 797: 1.69042003442497e-05
Position 677: 1.2319674881574821e-05
Position 455: 1.2255401023809106e-05
Position 4808: 9.087474611877448e-06
Position 513: 8.85863486490216e-06
Position 42: 8.551390534341287e-06
Position 656: 6.624216133786769e-06
Position 583: 4.364878669019684e-06
Position 99: 1.0160073090730746e-06
Position 232: 9.535519107539499e-07
Position 184: 6.16884080089434e-07
Position 133: 5.677559493146524e-07
Position 353: 5.024756101886496e-07
Position 308: 1.2576705962350214e-07
Position 234: 9.002457658041655e-08
Position 1010: 7.031865154616084e-08
Position 1147: 1.6557953025548145e-08
Position 101: 1.170096993489815e-08
Position 76: 1.1306164645614891e-08
Position 54: 6.666374274304803e-09
Position 93: 5.884397264755607e-09
Position 470: 4.404915526526795e-09
Position 576: 3.1999571504104724e-09
Position 429: 1.5293840930813857e-09
Position 116: 7.489147761906374e-10
Position 252: 1.5770848143278112e-10
Position 476: 5.7978334812120714e-11
Position 695: 9.39805855305756e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4713: 0.8699262353561646
Position 17527: 0.4612059880221532
Position 1004: 0.45137123811661245
Position 19199: 0.3787708373956037
Position 1957: 0.19343220417966278
Position 807: 0.1424092305304735
Position 4392: 0.08330222298773943
Position 4690: 0.06642914930364582
Position 2008: 0.04695540563276109
Position 8908: 0.04346419800212842
Position 1538: 0.04193590940362399
Position 13182: 0.04189623130671718
Position 4719: 0.04101584796341988
Position 11588: 0.03959418292842466
Position 1510: 0.038236971511526094
Position 9126: 0.03734048524163635
Position 497: 0.0332662911302437
Position 11989: 0.03044637642648713
Position 6058: 0.029528228544265765
Position 1469: 0.02653125829284838
Position 7809: 0.02041063578103304
Position 5067: 0.018761627857122654
Position 5694: 0.01831053713689108
Position 16649: 0.017849358568597713
Position 8300: 0.017025051516661394
Position 4894: 0.015784998193558945
Position 15648: 0.014019286382477446
Position 5371: 0.013426707742420907
Position 983: 0.012199355256447476
Position 8078: 0.01199396969051872
Position 6448: 0.011241686385209448
Position 1421: 0.011103026292725889
Position 1829: 0.010549340494834898
Position 11130: 0.009736361428405737
Position 14539: 0.007306912551574773
Position 10891: 0.006476984074925151
Position 3148: 0.006374262635333385
Position 866: 0.0062205827452568255
Position 4241: 0.005984754932838481
Position 4932: 0.005574857257768208
Position 1424: 0.00552126713349023
Position 3889: 0.0053533609791547865
Position 1020: 0.005241650095157934
Position 13918: 0.004905081493859091
Position 1565: 0.004658507764431305
Position 9318: 0.004528655259475597
Position 9984: 0.0044756412377281694
Position 10950: 0.004446347148516631
Position 8127: 0.004420422358329868
Position 840: 0.004228838363182172
Position 12960: 0.003969511411957443
Position 9270: 0.0039620883784270405
Position 4860: 0.003841449091806989
Position 11465: 0.003753986677954603
Position 1363: 0.0035777824452784693
Position 3179: 0.0033157883566186314
Position 12482: 0.0032351395770468245
Position 6139: 0.0031818740642003056
Position 6924: 0.0031474037347580127
Position 8319: 0.0031169012077803706
Position 6272: 0.0030291581236989223
Position 5289: 0.002773019907711227
Position 1540: 0.002714200139803456
Position 1733: 0.0026990858289925447
Position 1962: 0.0026922547499341454
Position 7399: 0.002613115957948852
Position 8809: 0.002300306761976254
Position 4176: 0.0022051834319083696
Position 3600: 0.002150963314676563
Position 6743: 0.0020990916031691166
Position 4622: 0.002016752762214502
Position 9714: 0.0019602515144068445
Position 6950: 0.0018960734882362768
Position 4200: 0.0018169724373707768
Position 9633: 0.0017847948248312193
Position 6499: 0.001586207209865076
Position 7532: 0.001499423315926936
Position 7272: 0.0014433312702930542
Position 583: 0.0014240420700263085
Position 7461: 0.0013494258270308709
Position 6593: 0.0013117173086469793
Position 3230: 0.00120107597977621
Position 2652: 0.001148373884376251
Position 1258: 0.0011357745881041938
Position 1040: 0.0011275000726482926
Position 10691: 0.0010977088623620602
Position 10363: 0.0010808629404507086
Position 2283: 0.0010619008327540076
Position 4580: 0.0010584810822806068
Position 4984: 0.0010571756397460693
Position 2123: 0.0010536111218202484
Position 2631: 0.0009785802791327468
Position 5717: 0.0008747219601869517
Position 3874: 0.0008469844508891125
Position 241: 0.0008020914341803197
Position 9595: 0.0007465335963179138
Position 5980: 0.000718401888171458
Position 7504: 0.0006862098992178018
Position 2286: 0.0006830385380179229
Position 7672: 0.0006795890738591491
Position 7933: 0.0006790028124314459
Position 320: 0.0006760474630000283
Position 9052: 0.0006455658834087866
Position 1064: 0.0006268812058808032
Position 8876: 0.0005985598346799316
Position 5025: 0.0005857460653713462
Position 5666: 0.000580470889110265
Position 6570: 0.0005298584931622552
Position 4173: 0.0005242490491180736
Position 7243: 0.0005185963446178753
Position 5498: 0.0005087121389941965
Position 1304: 0.0004801498687549047
Position 2568: 0.0004731304592798512
Position 2312: 0.0004388399202119543
Position 1831: 0.0003897443252526181
Position 7979: 0.00038798259557050365
Position 5988: 0.0003736043289961214
Position 2656: 0.0003561944941086509
Position 356: 0.0003345528692492004
Position 944: 0.00032769317607598826
Position 2355: 0.00031453144108671766
Position 718: 0.000292424012533321
Position 2648: 0.00028234124331870777
Position 5540: 0.0002587184371664692
Position 7357: 0.0002523540528730835
Position 391: 0.00023455928482574886
Position 1162: 0.0001844809325229995
Position 462: 0.00013634585480474046
Position 985: 9.534571869667353e-05
Position 4956: 7.025190578666051e-05
Position 1024: 6.095068029083324e-05
Position 1521: 4.362032371369919e-05
Position 853: 3.716915302330484e-05
Position 1437: 2.685940166008442e-05
Position 1669: 2.1817798561349003e-05
Position 229: 1.8256879987196867e-05
Position 893: 1.690174733602771e-05
Position 643: 1.6586216558583434e-05
Position 628: 1.3744112142410752e-05
Position 902: 1.243231566032623e-05
Position 777: 1.0127309570579128e-05
Position 720: 9.797160087232986e-06
Position 517: 6.830779023324563e-06
Position 813: 6.31440578934744e-06
Position 1171: 5.042302069752254e-06
Position 1448: 4.661956742862441e-06
Position 1643: 3.936626867647663e-06
Position 399: 3.139174724132855e-06
Position 1343: 2.8977048483111516e-06
Position 1178: 2.8918107897191907e-06
Position 937: 1.9129862937670636e-06
Position 1803: 1.7833602152991705e-06
Position 725: 1.4463658938448566e-06
Position 202: 9.314354927919278e-07
Position 843: 9.086126248422057e-07
Position 927: 8.34924108936512e-07
Position 904: 7.004632073022417e-07
Position 1207: 5.200786471195655e-07
Position 929: 4.662302122739263e-07
Position 1126: 4.590353106450159e-07
Position 2500: 2.5530186089887506e-07
Position 2379: 2.527094125304989e-07
Position 2143: 2.400500686753471e-07
Position 2448: 1.9643232428746337e-07
Position 1800: 4.707279118350375e-08
Position 656: 4.4961708981148043e-08
Position 597: 2.622459033340661e-08
Position 604: 1.8853772945336323e-08
Position 781: 5.476296053275532e-09
Position 372: 3.9090011515383855e-09
Position 727: 3.6136480999545077e-10
Position 125: 6.064142295904542e-11
Position 153: 3.891047510520899e-12
Position 133: 2.9853432168333825e-12
Position 189: 1.7243849374505232e-12
Position 365: 1.2735849812656203e-12
Position 163: 1.169302938043748e-12
Position 370: 1.9706639751132944e-13
