Gene = DFFA
index = 441
Annotated 5SS: [ 204 3350 5337 9096 9469]
Annotated 3SS: [ 3187  5193  8905  9316 10823]
SMsplice 5SS: [ 249 3350 5337 9096]
SMsplice 3SS: [3187 5193 8905 9316]
top_k =  500
Partition function (log Z): -7.783357592047705

Sorted 5' Splice Sites (High to Low Probability):
Position 3350: 0.875964570498315
Position 9096: 0.8373081960931772
Position 5337: 0.7599377977905476
Position 249: 0.4990503228579224
Position 9469: 0.4780318100859928
Position 662: 0.44274061847932294
Position 43: 0.22295631940326302
Position 669: 0.15967439078998702
Position 9539: 0.15141355047699945
Position 9702: 0.08382041924856728
Position 9017: 0.0553613471216821
Position 204: 0.055035956104766054
Position 8996: 0.035264399590135415
Position 6488: 0.030939070005611073
Position 13262: 0.03093200960249739
Position 228: 0.01970212589538244
Position 336: 0.016448872440886792
Position 1262: 0.01482035095793674
Position 74: 0.014745282152847284
Position 6137: 0.008373837939835557
Position 3927: 0.007332141987908904
Position 51: 0.007165117895513726
Position 779: 0.006246919870117164
Position 537: 0.006101617745345962
Position 9021: 0.005694864056310566
Position 13225: 0.00537814301778773
Position 1041: 0.005292812806713123
Position 5683: 0.004382405808340929
Position 393: 0.003111261558400596
Position 1725: 0.002966831206987514
Position 1201: 0.0025487174892661114
Position 7356: 0.002176241369621825
Position 6355: 0.0019256925592882604
Position 6610: 0.0018745527499637517
Position 278: 0.0018318511990794274
Position 567: 0.001471688176981218
Position 92: 0.0014020334758398968
Position 1393: 0.0011484575375813135
Position 1134: 0.0010798177147544222
Position 9335: 0.0007609849273091355
Position 305: 0.0006898673484044376
Position 9046: 0.0005492196861226187
Position 9362: 0.0005337644404401115
Position 1869: 0.0005226509706776896
Position 9907: 0.00048396358226538664
Position 257: 0.0004565433261650667
Position 9706: 0.0004240519271313738
Position 460: 0.0002820207997218441
Position 691: 0.00022818365230439046
Position 406: 0.00021621181470739934
Position 342: 0.00021124221340842734
Position 409: 0.0001786469295042135
Position 7975: 0.00016183502006717507
Position 230: 6.199574538299727e-05
Position 379: 6.134201954987727e-05
Position 314: 5.1696396177587916e-05
Position 7956: 3.50401797936384e-05
Position 433: 2.656561974309991e-05
Position 6267: 2.2662598075916704e-05
Position 129: 2.177266112780699e-05
Position 912: 7.4763786984270254e-06
Position 903: 7.28012460086573e-06
Position 509: 7.017320614358834e-06
Position 5200: 3.49034829177404e-06
Position 485: 3.235555877029465e-06
Position 3539: 2.3588952277120325e-06
Position 127: 2.278789619378685e-06
Position 167: 1.781334491428173e-06
Position 391: 9.55919733949742e-07
Position 647: 6.760775871692484e-07
Position 1230: 2.2675065016167171e-07
Position 1198: 1.9561527033750117e-07
Position 569: 4.8626406325234035e-08
Position 7653: 3.9699758407499094e-08
Position 5699: 3.8915309454386626e-08
Position 758: 3.683692086464839e-08
Position 61: 6.986068861885493e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.8531955269301174
Position 9316: 0.8190450697433782
Position 5193: 0.6283904093053494
Position 8905: 0.548722333304358
Position 601: 0.4319934552752708
Position 15478: 0.3725833108327308
Position 8930: 0.3713804991388773
Position 13211: 0.09792555795239997
Position 5235: 0.0877068876816435
Position 9568: 0.08659007980619589
Position 14314: 0.06239020755506964
Position 11142: 0.039834743174002415
Position 13155: 0.03715176564771107
Position 14466: 0.03603834072067583
Position 6392: 0.0314498257746043
Position 15761: 0.029553627631909614
Position 14193: 0.02704715144148364
Position 14156: 0.023500982527818345
Position 533: 0.022821681028966395
Position 10823: 0.02001804648995404
Position 3213: 0.015322750204288442
Position 9243: 0.014817094168830739
Position 5199: 0.012636064002228862
Position 5105: 0.012223053636097546
Position 1092: 0.010417121012309563
Position 8995: 0.010349541807022501
Position 5220: 0.010038795219343529
Position 9676: 0.009030080177981013
Position 12288: 0.008524446368584055
Position 12802: 0.00848854648325491
Position 1119: 0.00820688586487637
Position 6024: 0.007645702997534962
Position 5244: 0.006828425177334428
Position 8980: 0.006707609291246698
Position 3830: 0.005849365002475752
Position 13105: 0.0056961530408391635
Position 5503: 0.0056619461964934475
Position 9965: 0.0053073435180817875
Position 3244: 0.005242248478892887
Position 14264: 0.004974260752230902
Position 9730: 0.00412765983103926
Position 150: 0.0031173080366214256
Position 10105: 0.0031032111212978067
Position 14875: 0.0030634233204793267
Position 10128: 0.002795328519425127
Position 10937: 0.0025944085173721125
Position 613: 0.0023320854772112395
Position 5322: 0.002188064843233673
Position 10014: 0.0020583628810142566
Position 3226: 0.0020569802248629034
Position 6412: 0.002030387274274585
Position 10934: 0.002002252225138992
Position 12865: 0.001971885077027894
Position 6205: 0.0019411519863011177
Position 9827: 0.001853750734787986
Position 7213: 0.0018520211391726653
Position 9646: 0.001814953497208807
Position 646: 0.0017489678612532342
Position 9318: 0.001660715852236883
Position 1392: 0.001655307393512844
Position 12032: 0.0014985356358779554
Position 8941: 0.0014983395312138325
Position 11732: 0.0014529153452402465
Position 11205: 0.0010065378095157431
Position 9178: 0.000935790269288054
Position 6071: 0.0008028449695756586
Position 12358: 0.0007744450735170297
Position 9091: 0.0007701556487651071
Position 1629: 0.0007597732841322964
Position 9786: 0.0006750225645309306
Position 973: 0.0006343716837377881
Position 652: 0.0005457273131264092
Position 9609: 0.0005144598838861364
Position 1466: 0.0004933591583042914
Position 7818: 0.00045713017422383505
Position 3848: 0.0004570969301457617
Position 829: 0.0004017157848234742
Position 1778: 0.00039294693373750623
Position 11352: 0.0003545347142985991
Position 11087: 0.0003496967264683922
Position 3787: 0.0003462974405151663
Position 3741: 0.00033289663515336844
Position 7294: 0.00032422023044915966
Position 983: 0.00032353888236872047
Position 459: 0.000297044474187594
Position 3246: 0.00028831984444389934
Position 319: 0.00028132390430460623
Position 1165: 0.0002810753937234237
Position 6559: 0.00027015782573018245
Position 361: 0.00026781196715411126
Position 1632: 0.00024033856718156616
Position 1146: 0.0002306510809996307
Position 10078: 0.00018468718299744316
Position 5576: 0.0001668390463050979
Position 1004: 0.00016491137287804878
Position 3449: 0.00014648487644255024
Position 124: 0.00014575096313918114
Position 1257: 0.0001375497653787198
Position 902: 0.00012307338352041483
Position 843: 0.00012088117748315332
Position 758: 0.0001090282793621562
Position 3834: 9.705617966560545e-05
Position 3492: 9.432540995928318e-05
Position 1321: 8.800030553094493e-05
Position 444: 8.063196961813794e-05
Position 448: 6.870708576238952e-05
Position 552: 6.720363928736239e-05
Position 3463: 5.4471431034831384e-05
Position 6869: 4.643680730417988e-05
Position 416: 4.1923633874965813e-05
Position 3072: 3.8378648522361014e-05
Position 9791: 3.412093682715764e-05
Position 5476: 2.7889209454294695e-05
Position 793: 2.5994533453778213e-05
Position 891: 2.1356979156400224e-05
Position 188: 1.499633808056902e-05
Position 9582: 9.814263467479953e-06
Position 330: 4.580563229270415e-06
Position 351: 4.407071951013317e-06
Position 368: 3.553039391018747e-06
Position 5530: 2.479057732614561e-06
Position 420: 2.389260387474271e-06
Position 160: 2.213860771916823e-06
Position 720: 1.3380662901381486e-06
Position 620: 7.229812955390037e-07
Position 242: 4.816798688450759e-07
Position 920: 3.350224504787593e-07
Position 894: 2.954983271869619e-07
Position 959: 2.7878461892543393e-07
Position 397: 2.764804048251627e-07
Position 3421: 2.3594284843461495e-07
Position 618: 2.3555358967460114e-07
Position 926: 1.9089912130930187e-07
Position 282: 1.422102929033457e-07
Position 806: 1.3895919210178623e-07
Position 744: 1.1062869212239688e-07
Position 770: 9.418493412752932e-08
Position 543: 6.634898964192934e-08
Position 202: 6.55613091150501e-08
Position 195: 6.422353718336454e-08
Position 657: 6.407945029583255e-08
Position 109: 6.236844943567649e-08
Position 1170: 6.21081712898411e-08
Position 6417: 5.025529639143458e-08
Position 7520: 3.969975840749906e-08
Position 424: 3.227976101041361e-08
Position 226: 1.691977623163563e-08
Position 377: 1.4915985199896997e-08
Position 272: 1.3409284226896395e-08
Position 342: 8.312232450288553e-09
Position 198: 4.50927614537453e-09
Position 624: 4.1831513723705e-09
Position 576: 1.865676413529903e-09
Position 691: 3.4988042895594756e-10
Position 673: 3.492145610510173e-10
Position 285: 1.7616708847186873e-11
Position 253: 1.7412860439439317e-11
