Gene = LCN9
index = 773
Annotated 5SS: [  96  977 1474 2034 2431 2587]
Annotated 3SS: [ 839 1399 1922 2373 2538 2773]
SMsplice 5SS: [  96  977 1474 2034 2431]
SMsplice 3SS: [ 876 1399 1922 2365 2538]
top_k =  500
Partition function (log Z): -1.7149690609635881

Sorted 5' Splice Sites (High to Low Probability):
Position 2431: 0.8724585250745307
Position 96: 0.8083500947428186
Position 2034: 0.7218646899686423
Position 1474: 0.6272381937141733
Position 977: 0.45661243579801847
Position 1088: 0.2830423983671828
Position 1307: 0.26650039331484393
Position 1664: 0.23557916223671144
Position 1547: 0.15407908206888402
Position 112: 0.13892156425816135
Position 1104: 0.04418391590410558
Position 1128: 0.028374470438635883
Position 1242: 0.02794868124641401
Position 1787: 0.024284812857277023
Position 268: 0.02167761938222806
Position 306: 0.021379548002127702
Position 1688: 0.016935920054069926
Position 668: 0.0067146507254795445
Position 1214: 0.005950175881385784
Position 1219: 0.005815516658877025
Position 2387: 0.005691787861190257
Position 1133: 0.004985153810132825
Position 263: 0.004736085757355176
Position 547: 0.003915815295748648
Position 2587: 0.0031563022942042275
Position 2473: 0.0017390700612094987
Position 644: 0.0017259414634797506
Position 684: 0.0010837586950432697
Position 2085: 0.0009805957507587923
Position 2141: 0.000731704111248182
Position 116: 0.0005889733795481299
Position 98: 0.0005317588234072
Position 405: 0.0004962532142902645
Position 2672: 0.0004172000998371334
Position 249: 0.0003071922176481853
Position 100: 0.0002845744438474032
Position 730: 0.00015155502782925173
Position 1237: 0.00014477836734827731
Position 1499: 0.0001433685819312891
Position 2711: 0.0001329138530184198
Position 1110: 7.548044168280225e-05
Position 2131: 5.2331113026624204e-05
Position 164: 3.8745325447894466e-05
Position 50: 3.8183361473815605e-05
Position 1235: 2.767070572504482e-05
Position 1331: 2.5865304758241955e-05
Position 287: 2.437988261249976e-05
Position 191: 2.219272417607466e-05
Position 2486: 2.074195213516457e-05
Position 775: 1.9717236676426793e-05
Position 724: 1.5533327931511033e-05
Position 395: 1.435928630799813e-05
Position 87: 1.1578998967320301e-05
Position 508: 1.15112243811867e-05
Position 175: 5.638138106111759e-06
Position 915: 4.568785039029282e-06
Position 450: 3.7524424739793904e-06
Position 440: 3.4670270144558362e-06
Position 224: 2.5645377260034805e-06
Position 854: 1.351437864622535e-06
Position 106: 2.9008328261880064e-08
Position 66: 7.091724431002966e-09
Position 146: 6.739771586424314e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9792291868419722
Position 1922: 0.6671723242472775
Position 876: 0.6073033095362257
Position 1399: 0.5684801681231084
Position 2365: 0.33471470458332203
Position 2328: 0.2816670090935708
Position 1355: 0.20905243465049855
Position 1572: 0.18947362133046175
Position 1207: 0.16885861563394985
Position 1184: 0.1489955827184134
Position 839: 0.12007069278017705
Position 2245: 0.09412504439449143
Position 846: 0.07817898062869007
Position 2342: 0.07385187505659034
Position 2290: 0.04125306127211537
Position 2170: 0.03971987484498901
Position 1773: 0.032813888330700355
Position 1528: 0.023638109904819817
Position 1990: 0.02116087724903893
Position 1629: 0.017436823126020223
Position 1823: 0.009981842351390659
Position 182: 0.009381597558174389
Position 221: 0.008653288219251347
Position 996: 0.007959766367123675
Position 2310: 0.006267307671761181
Position 1126: 0.0061859526461047485
Position 2668: 0.005503990562168548
Position 2270: 0.005398834818366748
Position 897: 0.004904731430213633
Position 2264: 0.00449843044539509
Position 1860: 0.004396438597137667
Position 1872: 0.0029568525488643596
Position 1927: 0.002857742585787663
Position 1965: 0.002808183743816277
Position 825: 0.0028074772062212767
Position 1252: 0.0019795587448720713
Position 2230: 0.001953479308529658
Position 1325: 0.0016303864559231308
Position 1711: 0.0014214114165386714
Position 1954: 0.0012752947206348204
Position 1442: 0.0009208870549228577
Position 1406: 0.0008280113411186656
Position 1646: 0.0008122312878033115
Position 1186: 0.0007824080314834547
Position 1507: 0.0007275105796332555
Position 1587: 0.000719654346551284
Position 2362: 0.0006777499077282342
Position 1255: 0.0005949336125223311
Position 2773: 0.0005727326288749759
Position 1577: 0.0005231919168069473
Position 554: 0.00047465798757153667
Position 795: 0.00033746683245632563
Position 2563: 0.00033047494624111165
Position 2710: 0.0003280583297176675
Position 2555: 0.00020998734706301943
Position 944: 0.00020949791192880092
Position 1655: 0.00019938244783841987
Position 1328: 0.0001519189249047744
Position 197: 9.245073692212532e-05
Position 595: 9.04059389322328e-05
Position 741: 6.054773976849705e-05
Position 952: 5.4611990929146365e-05
Position 1605: 4.4445749254717235e-05
Position 1365: 3.692268764889532e-05
Position 2518: 3.215372560121541e-05
Position 1006: 3.211197106283804e-05
Position 330: 3.11509022697866e-05
Position 613: 2.9110246646409897e-05
Position 651: 2.8637014875755196e-05
Position 771: 2.813320577363111e-05
Position 2725: 2.7983962578666222e-05
Position 576: 2.7868844902388106e-05
Position 2520: 2.6193270721434014e-05
Position 233: 2.46733305614319e-05
Position 516: 1.8556283085744922e-05
Position 536: 1.7709651951154435e-05
Position 1218: 1.6227697207494048e-05
Position 476: 1.4615175912798668e-05
Position 405: 1.4444129804218751e-05
Position 538: 1.3015606906224537e-05
Position 230: 1.0272202133936616e-05
Position 628: 9.235573014387923e-06
Position 1446: 8.148951334600214e-06
Position 556: 7.444794470530504e-06
Position 496: 6.366996079306428e-06
Position 1289: 5.902079247291969e-06
Position 365: 5.382311787717155e-06
Position 673: 4.8355111670336756e-06
Position 390: 4.2800298346794205e-06
Position 635: 4.262735804107071e-06
Position 402: 3.5248386606510733e-06
Position 305: 3.3251889982262646e-06
Position 531: 3.0254099168053177e-06
Position 246: 2.44771183457638e-06
Position 157: 1.8910773663699446e-06
Position 1478: 1.7989729435274329e-06
Position 913: 1.7784029558540242e-06
Position 906: 1.729416693472634e-06
Position 332: 1.4736048035740536e-06
Position 421: 1.4418053660768353e-06
Position 1010: 1.4154406148912531e-06
Position 202: 1.0810213648007645e-06
Position 518: 8.030519076862755e-07
Position 383: 4.854936269334009e-07
Position 410: 4.768417877931801e-07
Position 766: 4.4367382009726457e-07
Position 362: 4.156144824458239e-07
Position 786: 4.000029943815705e-07
Position 478: 1.4372503130625104e-07
Position 501: 1.1810172468617803e-07
Position 469: 1.1716716631971944e-07
Position 653: 1.0607155992269333e-07
Position 440: 9.316120726052278e-08
Position 339: 7.84129720801404e-08
Position 503: 4.415332476709359e-08
Position 428: 2.8989323131014794e-08
Position 714: 6.191267133970744e-09
Position 455: 5.069904283517111e-10
Position 448: 4.860508323079418e-10
Position 310: 4.5979881190217976e-10
