Gene = NOM1
index = 951
Annotated 5SS: [ 1002  2876  4576 10452 12539 13453 14304 16680 17370 19474]
Annotated 3SS: [ 2750  4379 10127 12427 13284 14181 16546 17237 19363 19805]
SMsplice 5SS: [  228  2569  2876  4576  7550 10344 10904 12539 13453 14304]
SMsplice 3SS: [ 2384  2747  4379  7429 10127 10806 12427 13284 14181 16546]
top_k =  500
Partition function (log Z): 5.049145884576859

Sorted 5' Splice Sites (High to Low Probability):
Position 12539: 0.9800165583930825
Position 4576: 0.9412224570732779
Position 14304: 0.9400300997395578
Position 19474: 0.8482580276149732
Position 2876: 0.8336893928207343
Position 13453: 0.8326264467169133
Position 7550: 0.6776068769726562
Position 228: 0.6729946707575165
Position 10904: 0.6567998006865955
Position 2569: 0.650144820118354
Position 16680: 0.5047853063325362
Position 10344: 0.44149273060605565
Position 12873: 0.3374743223010382
Position 17370: 0.3036213154667344
Position 1002: 0.2762394274398989
Position 3313: 0.20346433491715904
Position 22196: 0.1993474731133674
Position 11483: 0.16645135792461901
Position 10251: 0.157760748554259
Position 17097: 0.1403109389402598
Position 22530: 0.13808950450522256
Position 10452: 0.12887047303700236
Position 17553: 0.11153060577876148
Position 14466: 0.10208704171406767
Position 5916: 0.09082130664982715
Position 2863: 0.08320430281943185
Position 12937: 0.07703463807769637
Position 9134: 0.06819557430396575
Position 10531: 0.062288072957492405
Position 15461: 0.061124559858230225
Position 22189: 0.053607901213114116
Position 10248: 0.05171501446360311
Position 19209: 0.04137003503963221
Position 1976: 0.038469296480309244
Position 14355: 0.03813078208256204
Position 22637: 0.03800297399175811
Position 17710: 0.03744068519877726
Position 19249: 0.03738997332161516
Position 9948: 0.03256842707376233
Position 11133: 0.0322670911923131
Position 1133: 0.029313306544429606
Position 18819: 0.026852646823648255
Position 17705: 0.024282003934284698
Position 5403: 0.023077871670930016
Position 1120: 0.022041373127816472
Position 12646: 0.019645844192899706
Position 4103: 0.0188984747638711
Position 4075: 0.01804063261174728
Position 13285: 0.017834009494658826
Position 2856: 0.017094002733772273
Position 4959: 0.016734994777099756
Position 5657: 0.01603158372777944
Position 14719: 0.01591637122007478
Position 4292: 0.014413230163578856
Position 5681: 0.012625011725923665
Position 13222: 0.010753824228530648
Position 259: 0.010336224554483792
Position 721: 0.009669773706388725
Position 14074: 0.009472798997267393
Position 10956: 0.00934136093674595
Position 14905: 0.009062325324684938
Position 16485: 0.00849918923157792
Position 14631: 0.008290580921945706
Position 10719: 0.007994047349879418
Position 595: 0.007864774899704809
Position 4129: 0.007629644895318505
Position 1462: 0.007562468731590243
Position 3083: 0.007065821041144736
Position 5214: 0.006755192665135765
Position 12877: 0.006694063060027619
Position 14267: 0.006662001810394897
Position 13304: 0.006326467644051597
Position 2518: 0.005877925110233809
Position 985: 0.005480827038997541
Position 7838: 0.00502857291169155
Position 11411: 0.0048453803797051465
Position 3363: 0.004822531661867196
Position 124: 0.004798214955263154
Position 13503: 0.004619681491043424
Position 5258: 0.0044194377411583335
Position 3385: 0.0044095646152044156
Position 4249: 0.004083406575239944
Position 2474: 0.0036984108660821986
Position 1328: 0.0033700846826258688
Position 8813: 0.003337413358262406
Position 14107: 0.003138628260888302
Position 3502: 0.003106946344634947
Position 4647: 0.002961208493705051
Position 4619: 0.0029005281238483924
