Gene = INSL4
index = 702
Annotated 5SS: [301]
Annotated 3SS: [2234]
SMsplice 5SS: [ 301 2277]
SMsplice 3SS: [2234 3350]
top_k =  500
Partition function (log Z): -7.135442079857073

Sorted 5' Splice Sites (High to Low Probability):
Position 301: 0.8308085045148255
Position 2277: 0.6072186210516972
Position 625: 0.3773449576272941
Position 3056: 0.19876051016906437
Position 598: 0.09305002003771057
Position 2417: 0.06620068951562341
Position 675: 0.04231838174087058
Position 3079: 0.03735173755159659
Position 1204: 0.03424709995745914
Position 37: 0.02993609133248376
Position 741: 0.027150200071404312
Position 1775: 0.026439464705745923
Position 3047: 0.010907978353963885
Position 98: 0.010689187968153414
Position 736: 0.008007477356541155
Position 1969: 0.0064681204774545975
Position 2451: 0.004056069034433979
Position 1070: 0.0037962892616208587
Position 2070: 0.0030531248893296884
Position 1964: 0.003039115124007374
Position 630: 0.002567497853923037
Position 2463: 0.001978891817863638
Position 2458: 0.0019345832516232723
Position 3594: 0.0014621451241977692
Position 2441: 0.0014100089620224857
Position 411: 0.0008366754641291871
Position 823: 0.0007290646946186873
Position 3218: 0.0006924945341935816
Position 122: 0.0006650653100136756
Position 428: 0.000597089651656059
Position 536: 0.0005373569615320044
Position 1196: 0.000442405221796991
Position 2382: 0.0003883314510040334
Position 3015: 0.00033776438908197367
Position 92: 0.0003333981938243313
Position 1401: 0.0002811053401254235
Position 2973: 0.00024669985806758196
Position 569: 0.00017379048599398852
Position 481: 0.00010990863588295325
Position 196: 0.00010641939952137692
Position 1658: 0.0001063113299123544
Position 54: 8.972341295380049e-05
Position 272: 8.963492149054614e-05
Position 2409: 8.348521743435022e-05
Position 1820: 7.790608323500746e-05
Position 433: 6.0383573476366656e-05
Position 373: 3.294266761223244e-05
Position 199: 2.2973835780328184e-05
Position 116: 2.1291063874135446e-05
Position 376: 1.1119943640917069e-05
Position 418: 1.4067784071930197e-06
Position 394: 1.0369468024931044e-06
Position 32: 8.754452275774527e-07
Position 450: 8.097717044385046e-07
Position 474: 8.035638819389091e-07
Position 401: 1.3337112835839086e-07
Position 292: 1.2488867825025887e-07
Position 415: 1.1412048994004592e-07
Position 224: 8.281053431771498e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2234: 0.890582176009176
Position 3350: 0.696600209377398
Position 448: 0.3778639552372488
Position 2965: 0.3031291431308912
Position 979: 0.023256752698848183
Position 555: 0.022961748596844796
Position 1658: 0.018871418748285577
Position 459: 0.014391624745375739
Position 2968: 0.009093199354798848
Position 1867: 0.00705041147390757
Position 267: 0.006762309664443457
Position 1701: 0.00669753048628778
Position 621: 0.004498637237980604
Position 940: 0.0040943746824469935
Position 872: 0.0038309610653917063
Position 3137: 0.003531567396831477
Position 3442: 0.0034458021159137742
Position 1139: 0.003204462794829939
Position 1772: 0.0023994064332631326
Position 618: 0.0023430651817515228
Position 3008: 0.0023206259920134425
Position 3382: 0.002218457045013189
Position 474: 0.0018246621432753804
Position 135: 0.001640667470281183
Position 3456: 0.0016259783723150607
Position 1533: 0.0014949061826763207
Position 1909: 0.0014840583832304152
Position 1790: 0.0014685028757221935
Position 2312: 0.0013003587256838467
Position 559: 0.0011544997002214555
Position 2711: 0.001038224292034399
Position 3151: 0.0009654056907498563
Position 3844: 0.0009581048083084559
Position 1143: 0.0007531044427061986
Position 3741: 0.000746329125207925
Position 649: 0.0007447401939291185
Position 2156: 0.0007022292902336736
Position 1291: 0.0006650418329778462
Position 3504: 0.0006385308663452911
Position 2377: 0.00062857886009342
Position 1115: 0.0006134555555150685
Position 3077: 0.0006112604784344399
Position 3652: 0.0005731118777593478
Position 3316: 0.0005341206792230007
Position 2552: 0.00039329090893903815
Position 2936: 0.00039326219085048767
Position 2461: 0.00035919683799415724
Position 3622: 0.0003583108999864701
Position 1075: 0.00032828649973213166
Position 1798: 0.000300453238532122
Position 376: 0.000288197704079849
Position 1098: 0.0002673100781516654
Position 3857: 0.00023333198032521253
Position 2046: 0.00022686257139301687
Position 3215: 0.00022434761894333366
Position 248: 0.00021822467194966097
Position 3533: 0.0002121773930226684
Position 2417: 0.00015013743039022308
Position 2261: 0.0001465062163996288
Position 498: 0.0001385762809411138
Position 2094: 0.0001353793565597986
Position 1361: 0.00012700746016587448
Position 2607: 0.0001180696241600928
Position 2747: 0.00011560173287734665
Position 3745: 0.00011477256228811122
Position 2893: 0.00010026135301066376
Position 3810: 8.722465525448669e-05
Position 484: 8.41613760276013e-05
Position 3403: 8.345795547770521e-05
Position 166: 7.645880925014417e-05
Position 2458: 7.318557471651195e-05
Position 917: 6.827645636162951e-05
Position 507: 6.502352505745062e-05
Position 401: 6.249753098238108e-05
Position 3664: 6.242635101344776e-05
Position 510: 6.045197155768974e-05
Position 1389: 5.572706362548528e-05
Position 528: 5.137756650711167e-05
Position 2441: 3.759124791970086e-05
Position 2341: 3.4441139044571705e-05
Position 641: 3.339291671599487e-05
Position 1373: 2.057873967770903e-05
Position 245: 1.3570772492858057e-05
Position 172: 1.106562782692642e-05
Position 270: 7.057406308021734e-06
Position 581: 5.011917452178281e-06
Position 654: 2.7599431940037835e-06
Position 1150: 2.063534142278528e-06
Position 300: 1.9387081368969715e-06
Position 1565: 1.8775928853424867e-06
Position 674: 1.135960849050372e-06
Position 592: 9.29017105658923e-07
Position 567: 8.924565813944158e-07
Position 1085: 8.60189056320121e-07
Position 103: 8.498678680466856e-07
Position 703: 7.807614624482547e-07
Position 718: 7.487626532874415e-07
Position 168: 7.289741205685107e-07
Position 721: 4.822585108700598e-07
Position 561: 3.834241574776003e-07
Position 515: 3.488576242233043e-07
Position 785: 3.1502992874967444e-07
Position 486: 3.0611917148300455e-07
Position 492: 2.502708687369122e-07
Position 624: 2.3776109446396704e-07
Position 411: 1.7968607451839514e-07
Position 597: 1.7561896347666152e-07
Position 489: 1.7186857154346367e-07
Position 349: 1.607172784756554e-07
Position 154: 1.17097553884728e-07
Position 385: 1.0773442569649957e-07
Position 329: 9.242860073743206e-08
Position 183: 7.398351823539495e-08
Position 1124: 4.7526688500427276e-08
Position 180: 4.7207714787645876e-08
Position 112: 4.7207261990014876e-08
Position 725: 3.38809484220919e-08
Position 177: 1.9605617472164637e-08
Position 356: 1.6545030654604335e-09
Position 190: 1.1241836867903471e-09
Position 185: 8.3034002726866e-10
Position 305: 3.454344257843447e-10
Position 307: 1.0014956206460463e-11
Position 97: 7.417396909928216e-12
Position 335: 4.39070604755197e-12
Position 594: 3.958996307714292e-13
