Gene = NTPCR
index = 967
Annotated 5SS: [  121  5096  5820 19495]
Annotated 3SS: [ 4932  5722 19284 27538]
SMsplice 5SS: [  121  5096  5820 13713 15686 17246 17487 18430 18652 19495]
SMsplice 3SS: [ 4932  5722 13563 15587 17160 17434 18268 18544 19284 27538]
top_k =  500
Partition function (log Z): -1.3946505743366355

Sorted 5' Splice Sites (High to Low Probability):
Position 13713: 0.9569652340746504
Position 121: 0.9463729158897869
Position 17487: 0.8823933778722929
Position 18430: 0.8201658860142764
Position 5820: 0.7190172514377703
Position 17246: 0.6886738267127369
Position 19495: 0.6091394501661336
Position 5096: 0.5859124849500139
Position 6206: 0.5214089218943564
Position 18652: 0.4633674271188952
Position 15686: 0.46207708242957934
Position 7283: 0.44227546883576424
Position 15690: 0.3760209210859473
Position 7423: 0.36050461082863566
Position 7483: 0.27470028293173543
Position 5824: 0.27116876569459386
Position 8745: 0.25074522487069395
Position 27685: 0.2341067179958314
Position 14741: 0.22716525398614518
Position 9356: 0.18033943651612003
Position 13004: 0.14989946634152776
Position 509: 0.14531659287004767
Position 16003: 0.12741696840423394
Position 8709: 0.10374545625831276
Position 4658: 0.09871708689640907
Position 14198: 0.09486116278165452
Position 10098: 0.08815699237467382
Position 16378: 0.08365544971602057
Position 19203: 0.06651975370900548
Position 898: 0.06405200762693518
Position 20705: 0.06301714771813291
Position 16206: 0.06084779411992155
Position 2584: 0.05334204804513435
Position 821: 0.048454475544194436
Position 27583: 0.045887281653056236
Position 3677: 0.035265241517886285
Position 24555: 0.03519305375356572
Position 19953: 0.034939115040672854
Position 7129: 0.03353171218217925
Position 19791: 0.02945220420680931
Position 18953: 0.029348833341028627
Position 8092: 0.02418282673629186
Position 19835: 0.023716566213403033
Position 19617: 0.022150295214324607
Position 20027: 0.019555241146558933
Position 19375: 0.017740485696871415
Position 20848: 0.017567574347021445
Position 3954: 0.016266817613708427
Position 14612: 0.016243147521109114
Position 19992: 0.012417806768152729
Position 16161: 0.01073488339368342
Position 2717: 0.01034448754212077
Position 3934: 0.010153864934536993
Position 23813: 0.009805036325643106
Position 85: 0.009411461855075298
Position 2162: 0.009379970453104361
Position 5357: 0.009331906732314188
Position 6059: 0.009131160537086196
Position 2380: 0.008774329273020015
Position 5526: 0.00720932363753549
Position 6201: 0.005964333357303532
Position 560: 0.005549561857581132
Position 4180: 0.0039271449207161895
Position 21829: 0.003450960746617488
Position 845: 0.0034105282523904544
Position 17553: 0.003381340402412758
Position 18617: 0.0032773601707042094
Position 696: 0.002963212145308856
Position 4234: 0.002958818471321418
Position 20715: 0.002533355766162787
Position 5091: 0.002215646480579612
Position 1749: 0.0020772812480376332
Position 17525: 0.0020206351742195297
Position 17557: 0.0020094546131622206
Position 2701: 0.0019709898186771498
Position 4966: 0.00196313607889915
Position 2680: 0.0018204090479585402
Position 399: 0.0015269059201324015
Position 5367: 0.0014932475073405151
Position 19486: 0.0013844653227251741
Position 18752: 0.0013685981671891151
Position 17638: 0.0012477443984858336
Position 4444: 0.0012061787103358694
Position 7823: 0.0011869403703895645
Position 5765: 0.001068277401526178
Position 5546: 0.0010635298025251914
Position 522: 0.001053678364973465
Position 6369: 0.0010393905733161561
Position 833: 0.0007643645080925186
Position 1076: 0.00065899395049171
Position 441: 0.0006254198124553195
Position 7432: 0.0005444592213223617
Position 4257: 0.0004925236505059914
Position 1156: 0.0004578922803538506
Position 5723: 0.0003408137760930564
Position 2744: 0.0003235791318928029
Position 7437: 0.0001587008894008329
Position 152: 0.00015852440785014233
Position 19613: 7.29277580984198e-05
Position 161: 6.266599108153591e-05
Position 682: 5.2155114688964093e-05
Position 337: 4.441022244383944e-05
Position 260: 3.825110293780012e-05
Position 595: 2.9662788885490554e-05
Position 2374: 2.8401048853828302e-05
Position 6219: 2.523697198745284e-05
Position 471: 2.447628094697802e-05
Position 295: 2.162711794005614e-05
Position 7760: 1.7916823288770446e-05
Position 1240: 1.2224130925934196e-05
Position 1865: 8.737737520527788e-06
Position 12: 6.881635753542171e-06
Position 1000: 6.790124544756735e-06
Position 1327: 5.9127054209711935e-06
Position 756: 5.850571170129136e-06
Position 99: 4.72231529920709e-06
Position 428: 4.5773282349406054e-06
Position 272: 3.2215939175517417e-06
Position 205: 2.045238154938694e-06
Position 526: 1.7699054954828248e-06
Position 476: 1.5062103011551807e-06
Position 5828: 1.4411761748389783e-06
Position 5863: 1.4274112818495404e-06
Position 411: 1.3022960346282325e-06
Position 495: 1.0552199502851623e-06
Position 592: 9.378641678564292e-07
Position 195: 3.650296043837525e-07
Position 345: 3.011753766948692e-07
Position 276: 1.4903594377735466e-07
Position 190: 1.3339523258422552e-07
Position 235: 1.192045385762055e-07
Position 7414: 5.486087679314949e-08
Position 101: 3.412745835306574e-08
Position 263: 1.7365090234335524e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5722: 0.9852198306284932
Position 27538: 0.9556485680998374
Position 15587: 0.8380980035155264
Position 18268: 0.8292621352353502
Position 13563: 0.810320624005911
Position 17434: 0.7930372646694336
Position 17160: 0.6798946164586726
Position 4932: 0.587862465078788
Position 19284: 0.5455168322174219
Position 6103: 0.5029591864001502
Position 18544: 0.4632620351667063
Position 8592: 0.3544906811290066
Position 7377: 0.2522010960405074
Position 7371: 0.2491029778910525
Position 14643: 0.22228521669026524
Position 7045: 0.16546617251557724
Position 27859: 0.16507350982126257
Position 12803: 0.14989946634152773
Position 7024: 0.1470135681181739
Position 13487: 0.14664461006873952
Position 6927: 0.12498471561911494
Position 7335: 0.1171866675313544
Position 16103: 0.112461063802743
Position 9253: 0.09976430006282277
Position 9744: 0.08815699237467375
Position 15941: 0.0845193653639114
Position 31713: 0.08303705798719402
Position 20625: 0.08076093129791656
Position 9280: 0.0805751364532972
Position 19875: 0.07349377607044232
Position 2454: 0.06427223316851652
Position 414: 0.06186829418870438
Position 19049: 0.059321269346919434
Position 19399: 0.05864703780673254
Position 669: 0.05760987565844118
Position 13984: 0.0571067463586168
Position 4600: 0.046572093092682794
Position 15897: 0.042897603040322606
Position 3598: 0.03855252212997853
Position 17316: 0.03745910797549314
Position 19750: 0.03629099906665559
Position 19262: 0.03179076395261039
Position 14144: 0.0317428351783261
Position 764: 0.0293517697591574
Position 24345: 0.028105113764317957
Position 7115: 0.02769336510057992
Position 28022: 0.02646943926822625
Position 16300: 0.023372296807697198
Position 18650: 0.021486963287149576
Position 4532: 0.02137989454943422
Position 617: 0.019731961334418093
Position 16066: 0.019404766619185367
Position 19456: 0.018493237450500046
Position 369: 0.017894879459234823
Position 7926: 0.017807289732965376
Position 17404: 0.017414307708152048
Position 6959: 0.016491927883494364
Position 17214: 0.015201425339495606
Position 17473: 0.014552993348719344
Position 5236: 0.013716653435864389
Position 5913: 0.01313557908861848
Position 4571: 0.012562290731153794
Position 17369: 0.012297318699510555
Position 351: 0.01207915007249529
Position 28172: 0.011783791254136481
Position 14548: 0.01150056260550577
Position 705: 0.010546828751350332
Position 4512: 0.010517416093385096
Position 19713: 0.010154502111904329
Position 17458: 0.009973359761866724
Position 24437: 0.009907509467994572
Position 23546: 0.009805036325643099
Position 3668: 0.009790203848329904
Position 14299: 0.009622622211483254
Position 218: 0.008657339220161306
Position 25677: 0.008384308271487947
Position 19616: 0.007881456552203287
Position 3866: 0.007260154937682042
Position 6043: 0.006765987341051969
Position 14171: 0.006011581244711586
Position 6127: 0.0059003351574587765
Position 19890: 0.005599318309267382
Position 5428: 0.005544612113278087
Position 6058: 0.005258302221293561
Position 2209: 0.005239382772010492
Position 5618: 0.0050875073227716235
Position 7929: 0.004756511919974693
Position 2094: 0.0047085607615487855
Position 374: 0.0045534097222674815
Position 20556: 0.004536125345117644
Position 19127: 0.004327164960106977
Position 4489: 0.004082420910940421
Position 7407: 0.003823131130059809
Position 6980: 0.0037836629670225277
Position 1931: 0.0037543420435489903
Position 4484: 0.0036029715188127345
Position 21732: 0.0035211901970112766
Position 3802: 0.0034643343573923517
Position 18608: 0.003267570962141543
Position 4152: 0.002832576169097234
Position 4012: 0.0028018876559092053
Position 383: 0.002543449493190184
Position 18975: 0.0021999363554929064
Position 6752: 0.0019005215483487168
Position 3465: 0.001731998488628518
Position 2293: 0.001698767857609111
Position 312: 0.0016213724884145142
Position 25717: 0.0016092460767859317
Position 6893: 0.0015931283540620378
Position 5016: 0.0015601627516873022
Position 6076: 0.0014767252554347883
Position 396: 0.0014478176999779613
Position 4056: 0.0014460464280197823
Position 2583: 0.0014389078488230506
Position 1604: 0.0013441020475499692
Position 7780: 0.0012791088125887044
Position 20146: 0.0010993430127288488
Position 1911: 0.0010902299213701718
Position 6016: 0.0010730297963812468
Position 7810: 0.0010197677753499847
Position 19634: 0.0009785923143493017
Position 2415: 0.0007394233559987258
Position 2560: 0.0007118384980478561
Position 21897: 0.000707354483424806
Position 4180: 0.0007069871508978612
Position 18580: 0.0006995369328171044
Position 5795: 0.0006777560603305073
