Gene = XRCC4
index = 1579
Annotated 5SS: [    89  27532  33677 118410 126181 127395 181151]
Annotated 3SS: [ 27382  33500 118242 126024 127287 181002 275597]
SMsplice 5SS: [    89  27532  31240  31636  33296  33677  65140  81518  82138 106520
 118410 127395 133229 175278 181151 214315 215427 255122]
SMsplice 3SS: [ 27382  31157  31491  33174  33500  65011  81386  82035 106427 118242
 127287 133152 175139 181002 214225 215311 255019 275597]
top_k =  500
Partition function (log Z): -136.87933530699598

Sorted 5' Splice Sites (High to Low Probability):
Position 89: 0.9848833566595931
Position 609: 0.29090680035990096
Position 6406: 0.11896396949373574
Position 963: 0.11681229325577536
Position 1808: 0.09321942545949273
Position 3379: 0.07614096818694253
Position 1535: 0.05399186129437871
Position 294: 0.022053621333987118
Position 539: 0.011474802383521037
Position 1293: 0.008119888858319244
Position 703: 0.004916773959568985
Position 560: 0.003812110021797098
Position 4927: 0.003747346694940182
Position 136: 0.0037439238503458486
Position 6816: 0.0033443039487664515
Position 972: 0.0027517944060771247
Position 1268: 0.0024404615773149846
Position 7562: 0.002049772048565515
Position 6716: 0.0014642218854978135
Position 808: 0.0011519398064901386
Position 102: 0.0009358371965093841
Position 1463: 0.0004675807763068859
Position 417: 0.0004219799491933282
Position 228: 0.00041828363306057063
Position 403: 0.00029747375926775455
Position 1241: 0.00026373802207679185
Position 484: 0.00023783672112151323
Position 940: 0.00020836558110454465
Position 73: 0.00019411223800604098
Position 379: 0.00012707795256778633
Position 273: 0.00011755012877424822
Position 427: 0.00011512581202616336
Position 661: 6.817643730651768e-05
Position 1546: 6.610530713462468e-05
Position 251: 5.395417224046337e-05
Position 708: 3.821900681472601e-05
Position 785: 3.561388328682497e-05
Position 491: 2.902114061034707e-05
Position 383: 2.4702006612443122e-05
Position 422: 2.232212916612191e-05
Position 319: 8.634741689878673e-06
Position 5: 6.460105506708575e-06
Position 1096: 6.4412417148393594e-06
Position 667: 4.3585094678275796e-06
Position 664: 3.938732107885646e-06
Position 78: 2.685621819314882e-06
Position 303: 2.6145002930938955e-06
Position 386: 1.7291008571029445e-06
Position 583: 1.384882205039557e-06
Position 522: 1.0084542031216726e-06
Position 327: 9.704402838473783e-07
Position 377: 2.5401818864886836e-07
Position 42: 2.4351741781680605e-07
Position 141: 2.163132503508865e-07
Position 175: 7.772175620560959e-08
Position 557: 1.5611294611394246e-09
Position 24: 1.2101484506217862e-09
Position 434: 8.201805142021284e-12
Position 54: 4.002045037335333e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 477: 0.3000505636656916
Position 7243: 0.23203862403507727
Position 16536: 0.16739842634109994
Position 6349: 0.11960872632788092
Position 1648: 0.1130733163667976
Position 702: 0.09559889283342075
Position 1381: 0.08227057952334359
Position 1878: 0.07772804291481605
Position 888: 0.05335314533487872
Position 3210: 0.04936558152341913
Position 196: 0.04693896106690088
Position 5385: 0.04180520326122991
Position 6493: 0.03670669938310181
Position 5870: 0.03220984057173971
Position 7970: 0.029833279776732922
Position 7525: 0.029557810056369937
Position 11894: 0.01919251217043086
Position 3125: 0.017677313455707933
Position 2026: 0.01567991886631443
Position 7681: 0.015368699182936622
Position 6197: 0.013138504233837708
Position 3095: 0.013109749877773948
Position 5467: 0.011776252239522958
Position 2046: 0.011557124466374054
Position 7632: 0.011027155422847535
Position 3243: 0.010166400921498255
Position 505: 0.00990537097548182
Position 11057: 0.009463436274621784
Position 4658: 0.009136155924385327
Position 6319: 0.008741056658655662
Position 451: 0.006853470706704139
Position 6904: 0.006773842204521631
Position 5894: 0.006762461457414091
Position 3820: 0.006476046564024323
Position 319: 0.0064131344616649155
Position 5121: 0.006276453865120276
Position 2665: 0.006209487064402563
Position 4745: 0.006115977179414699
Position 4771: 0.005583152562455308
Position 1217: 0.005032870649668341
Position 175: 0.004848954871576672
Position 5279: 0.004239197089989307
Position 8970: 0.004198592754911107
Position 1153: 0.003429708023901983
Position 8160: 0.00334408650549066
Position 3159: 0.0030747958750274524
Position 7785: 0.0029780615778260988
Position 1911: 0.00296110267832738
Position 4980: 0.0026156375478799472
Position 892: 0.002601138503971073
Position 852: 0.002212251115045684
Position 1458: 0.0021205609749405502
Position 5063: 0.0019480119189320228
Position 2751: 0.0017841850438403677
Position 1506: 0.0015769620179379958
Position 3525: 0.0015664059843161775
Position 292: 0.001456711865301665
Position 7024: 0.0014261358912656204
Position 3174: 0.0012608206309773443
Position 5570: 0.001072892404623218
Position 1176: 0.0009473032285365079
Position 2022: 0.0009293228008103846
Position 1084: 0.0009287797344072224
Position 1025: 0.0008779336460128501
Position 3308: 0.0008703514752565395
Position 6032: 0.0008640981503173356
Position 2671: 0.00074684927607802
Position 2192: 0.0007374562188384162
Position 5535: 0.0007127318046514247
Position 788: 0.0007016483600846935
Position 5411: 0.0006343250334424299
Position 5060: 0.0005522875268752222
Position 4199: 0.000473790721211309
Position 1534: 0.00041539520098095095
Position 1255: 0.00039084041719455396
Position 597: 0.0003573760794684613
Position 760: 0.0003237644658275185
Position 754: 0.00027655898732790866
Position 936: 0.00023555715701515292
Position 2095: 0.00018102519999075643
Position 1961: 0.00017338819068438965
Position 2691: 0.00016787677269860623
Position 1553: 0.00015885351407351247
Position 2082: 0.00014448328418625772
Position 2284: 0.0001320200748291186
Position 339: 0.000127208139727749
Position 1415: 9.733266192135321e-05
Position 808: 5.927762018467933e-05
Position 1683: 5.039283886740512e-05
Position 939: 3.784803942391958e-05
Position 574: 2.7025143288105817e-05
Position 528: 2.553031409471314e-05
Position 909: 2.2203666430708253e-05
Position 1478: 1.9873303020648227e-05
Position 271: 1.5040291233995743e-05
Position 1224: 1.4137550460255933e-05
Position 543: 1.3673234023591983e-05
Position 1564: 1.0172683317195562e-05
Position 430: 1.016949605054322e-05
Position 1131: 9.237882513793031e-06
Position 413: 2.28682151377005e-06
Position 513: 1.8364219715291223e-06
Position 415: 1.6299140372097023e-06
Position 232: 1.4909523235479172e-06
Position 398: 8.769398599334835e-07
Position 359: 4.3147884685187506e-07
Position 814: 3.8930458282733956e-07
Position 608: 3.2515554558499443e-07
Position 538: 2.7601853743835484e-07
Position 895: 2.3847381571803863e-07
Position 619: 1.5940359640546303e-07
Position 212: 6.930598266698106e-08
Position 707: 3.821241673885928e-08
Position 440: 3.698460831853005e-08
Position 548: 2.7866901532205305e-08
Position 420: 2.493414022875415e-08
Position 135: 4.0615684675386975e-12
Position 76: 2.0741219793422353e-16
Position 73: 1.6773904704967815e-16
Position 92: 7.413048812111821e-17
Position 88: 1.2981589916100511e-17
Position 102: 9.299619370113198e-18
Position 78: 7.574369880412677e-18
Position 86: 5.3053837765351784e-20
