Gene = IL23R
index = 692
Annotated 5SS: [  142  1791  3239 16560 34498 40656 53331 70403 73882 89528]
Annotated 3SS: [ 1691  2941 16435 34336 40509 53173 70312 73778 89436 92077]
SMsplice 5SS: [  142  1791  3239 16560 19689 38274 53331 70403 73882 85669 89528]
SMsplice 3SS: [ 1691  2941 16435 19563 38180 53173 70312 73778 85535 89436 92144]
top_k =  500
Partition function (log Z): -42.27864180990633

Sorted 5' Splice Sites (High to Low Probability):
Position 1791: 0.9677727403589105
Position 142: 0.8968112243559413
Position 16560: 0.8627391062174944
Position 5520: 0.785292681209366
Position 3239: 0.7530356432353797
Position 15272: 0.4975225315867939
Position 19689: 0.33042964744868875
Position 4536: 0.16802875087277153
Position 38: 0.09577079954104023
Position 5348: 0.09448805901549259
Position 17272: 0.08286197526352179
Position 18913: 0.046110072380460505
Position 999: 0.04450356463375178
Position 19759: 0.018356073305557323
Position 4433: 0.013232883094581994
Position 3005: 0.007466998360291995
Position 3135: 0.005204476227321912
Position 2547: 0.004882723334046123
Position 798: 0.004755786898669849
Position 3445: 0.004422201098365229
Position 134: 0.004279478059269193
Position 5092: 0.0024433772041454857
Position 530: 0.0016990375950071523
Position 59: 0.00146444988558165
Position 715: 0.0007126185193632717
Position 729: 0.0007076542316213138
Position 2683: 0.0006023853986446453
Position 9168: 0.0005696005513956767
Position 1266: 0.0005302879234205839
Position 2235: 0.0004947379393535835
Position 1129: 0.0004617491020410719
Position 5690: 0.000430251038752988
Position 1805: 0.00040932998417344467
Position 639: 0.0003692820606710374
Position 2579: 0.000345748852617495
Position 2195: 0.00033584870732494544
Position 8039: 0.000271690113173097
Position 1796: 0.0002715712896979889
Position 1845: 0.0002513505380564126
Position 1730: 0.00023892285655093085
Position 2489: 0.0001442067401332757
Position 762: 0.00011196176784626458
Position 574: 0.00010458553429177382
Position 251: 0.00010434764637671578
Position 5154: 0.00010355055320433948
Position 2170: 0.00010333969233578506
Position 210: 7.186965818749043e-05
Position 2718: 6.969278300574388e-05
Position 1222: 6.336450427326045e-05
Position 329: 5.9127451278824834e-05
Position 1593: 5.476957055830287e-05
Position 1780: 3.930251466163342e-05
Position 1168: 3.710525170979074e-05
Position 507: 3.083536341946597e-05
Position 1260: 2.9400863462033004e-05
Position 1751: 2.6338544494365805e-05
Position 852: 1.9997062455514974e-05
Position 592: 1.8356808969679105e-05
Position 2533: 1.4645778886468482e-05
Position 2376: 1.3042694894986686e-05
Position 2178: 1.2188676658741242e-05
Position 2608: 1.1389055620637845e-05
Position 1191: 8.478349176006796e-06
Position 2605: 7.468226994087687e-06
Position 2618: 5.966492884798481e-06
Position 2502: 5.699304216290793e-06
Position 2779: 5.243274041043849e-06
Position 7587: 1.791855998088928e-06
Position 42: 1.6705436531711098e-06
Position 121: 1.1589350633536247e-06
Position 4664: 1.0979438163615029e-06
Position 227: 1.0866870624183038e-06
Position 92: 9.458633779115927e-07
Position 25: 7.713741974046727e-07
Position 1915: 6.490371160526046e-07
Position 613: 3.658289269092911e-07
Position 582: 2.9408249170371797e-07
Position 562: 2.015205875119878e-07
Position 248: 1.7700082294303767e-07
Position 625: 8.398329694171978e-09
Position 111: 2.3109361521895453e-09
Position 458: 1.7462070276943206e-09
Position 2288: 1.0143622044407955e-09
Position 2020: 3.171373406671271e-11
Position 364: 1.6030579970799523e-11
Position 213: 2.9672158511344463e-12
Position 446: 2.5741564711900538e-12
Position 1863: 1.273883762383921e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 16435: 0.9053190406592025
Position 19563: 0.6888372698442905
Position 5432: 0.6509281834801595
Position 2941: 0.6364171660461039
Position 1691: 0.5790070476871642
Position 1718: 0.38113959406115777
Position 21841: 0.36462696745968903
Position 15149: 0.20535076419667098
Position 15191: 0.15846532054324186
Position 4375: 0.14497348648113054
Position 15014: 0.1374186129955352
Position 17192: 0.12645252121028303
Position 5257: 0.09580175409772801
Position 24827: 0.0735132977889953
Position 5209: 0.061792062607407355
Position 21820: 0.059410506150028894
Position 18785: 0.051106906903684364
Position 3000: 0.039854516711580946
Position 3034: 0.03607680505353817
Position 5507: 0.029223788979660475
Position 5326: 0.02251302221324606
Position 711: 0.02006928380779399
Position 2980: 0.018036232546568137
Position 17373: 0.01674424190649262
Position 4275: 0.015071160527639226
Position 685: 0.012530531220077254
Position 3031: 0.010306698841327146
Position 3124: 0.010234350038990257
Position 5297: 0.009889051512238322
Position 20616: 0.009526338387787518
Position 3056: 0.00721153554265556
Position 19687: 0.0070084938066472865
Position 2405: 0.006070988562469639
Position 133: 0.005852546767177456
Position 9279: 0.0054354210767068485
Position 747: 0.004708807747878645
Position 4487: 0.004154737664176112
Position 4460: 0.003996426947765071
Position 5363: 0.003976768416710367
Position 4256: 0.003897775238115391
Position 3088: 0.0038974310417151706
Position 16749: 0.0038539261137663363
Position 5153: 0.0034433626469135012
Position 1592: 0.0034379379695193045
Position 4239: 0.0033124279031278864
Position 5072: 0.003281085049779044
Position 3202: 0.002875715354003485
Position 4331: 0.002668520931105128
Position 11681: 0.0023336983488163993
Position 14569: 0.0022364539103225988
Position 15437: 0.0022103590720488095
Position 5458: 0.0021147920606479067
Position 7816: 0.0020269195552424083
Position 7459: 0.002001100470112823
Position 1693: 0.001979657486601127
Position 855: 0.0019082068930488798
Position 852: 0.0019001513260864685
Position 881: 0.0018088269710967253
Position 3388: 0.0017798038908989184
Position 10456: 0.0017759323417266982
Position 15810: 0.0017683575887520817
Position 1729: 0.0017306033040681195
Position 11165: 0.0016266398145261428
Position 4338: 0.0013173686861334723
Position 9047: 0.0009418478969898807
Position 15452: 0.0008981689461092197
Position 1776: 0.0008877990700169299
Position 4180: 0.0008656062159209189
Position 2000: 0.0007418641173440208
Position 5549: 0.000736729103127441
Position 3092: 0.0007106533991504309
Position 4433: 0.0006792878595724302
Position 5049: 0.0006514129948432398
Position 648: 0.0006463301825502132
Position 1089: 0.0006280607901396583
Position 3394: 0.0006007501737013664
Position 3363: 0.0005947362852270734
Position 3107: 0.0005945702162987623
Position 934: 0.0005516373274366288
Position 3309: 0.0005254147050641265
Position 8177: 0.0004939581268411705
Position 7136: 0.0004852711637931147
Position 8453: 0.00047946979975188917
Position 379: 0.0004495642709899732
Position 7263: 0.0004119949805739014
Position 4066: 0.00040250904486213674
Position 5178: 0.00039865648422581374
Position 9197: 0.00039029269315979463
Position 1701: 0.0003723361402480659
Position 465: 0.0003641010796399297
Position 7475: 0.0003583496959830119
Position 2986: 0.0003213593515769704
Position 8407: 0.0003180678153238913
Position 3320: 0.00029856439228312295
Position 5689: 0.00027616380767446003
Position 1619: 0.0002729770540645157
Position 5654: 0.00023071167081967358
Position 356: 0.0002233206020892401
Position 329: 0.00022012135033077938
Position 4953: 0.00022000459839616768
Position 1973: 0.00017802889405676102
Position 510: 0.00017063773778048906
Position 3204: 0.0001629336456473248
Position 1094: 0.00015225663692296129
Position 7846: 0.0001498855230230891
Position 344: 0.00014789387949968214
Position 11503: 0.00012879173947363533
Position 9331: 0.00010680169944143168
Position 4899: 9.999206835495012e-05
Position 3755: 9.918867101442553e-05
Position 1751: 9.889200019701027e-05
Position 2379: 9.631043788044789e-05
Position 907: 8.779827395184437e-05
Position 7985: 8.442438978215511e-05
Position 611: 7.946563855706004e-05
Position 2148: 7.933670972358664e-05
Position 4645: 7.34472335030703e-05
Position 6894: 7.089686814138209e-05
Position 801: 7.007995981799257e-05
Position 8354: 6.917766558982939e-05
Position 6950: 6.888172329134501e-05
Position 8639: 6.551357065151647e-05
Position 622: 6.174891217309382e-05
Position 3348: 5.648780142660243e-05
Position 8027: 5.4053018065121914e-05
Position 1874: 5.1159791927036395e-05
Position 1145: 4.9830795524847395e-05
Position 384: 4.9095993497974464e-05
Position 6066: 4.823662063805779e-05
Position 1521: 4.629037869598696e-05
Position 2511: 4.502181605810939e-05
Position 7581: 4.099959248620474e-05
Position 3336: 3.980245410500042e-05
Position 6728: 3.772031685581437e-05
Position 3418: 3.519291723758625e-05
Position 2037: 3.3120951778539074e-05
Position 6548: 3.296896056719565e-05
Position 3341: 3.293729305283539e-05
Position 6918: 3.2107594199339915e-05
Position 948: 3.161070537804651e-05
Position 2874: 2.6289166801284412e-05
Position 248: 2.5169618867337326e-05
Position 227: 2.447129722837208e-05
Position 5928: 2.2906927211398983e-05
Position 2376: 1.7644313727500954e-05
Position 543: 1.731404908135475e-05
Position 972: 1.65595914001055e-05
Position 1210: 1.3299009123864291e-05
Position 2004: 1.1579507256568244e-05
Position 6326: 1.082850272650114e-05
Position 2413: 9.799763480227072e-06
Position 4202: 8.652460955739461e-06
Position 5814: 8.029510467790873e-06
Position 4146: 5.37135494841916e-06
Position 3480: 4.88024185822969e-06
Position 861: 4.204296559938427e-06
Position 2595: 3.623217802084193e-06
Position 2345: 3.519362898833536e-06
Position 3679: 3.5107056187885398e-06
Position 2627: 3.1950966079881226e-06
Position 3353: 3.0757269734684265e-06
Position 412: 2.8674469726277713e-06
Position 381: 2.3421689923921288e-06
Position 436: 2.14231073733424e-06
Position 2436: 2.0972177361228617e-06
Position 2476: 1.8664545238799134e-06
Position 7872: 1.5346570199098978e-06
Position 5303: 1.41402760429365e-06
Position 988: 1.149883714410876e-06
Position 111: 9.026421554379263e-07
Position 518: 8.868943161775024e-07
Position 5554: 6.634404020060512e-07
Position 2842: 6.506334319329321e-07
Position 3243: 1.7435297116249827e-07
Position 4606: 1.436917527721224e-07
Position 1757: 4.6188225569109035e-08
Position 692: 7.07246293885828e-09
Position 446: 2.750504188869716e-09
Position 1391: 2.461162452165172e-09
Position 1935: 5.755933245651354e-10
Position 1445: 3.283448798704276e-10
Position 265: 3.0381315008858254e-10
Position 431: 2.8356500184251213e-10
Position 2170: 2.1742366873348282e-10
Position 174: 1.427642148473457e-10
Position 728: 2.6534307436828743e-11
Position 141: 8.755128874568311e-12
Position 1063: 2.326012711398777e-13
Position 210: 1.4748893989822114e-13
Position 178: 1.1582234944983268e-13
Position 149: 8.942332906704765e-14
Position 153: 1.2233099691875276e-14
Position 98: 5.416467817780897e-15
Position 90: 1.1758076673994017e-16
