Gene = TMEM167A
index = 1417
Annotated 5SS: [  176 12489 15620]
Annotated 3SS: [12378 15584 20341]
SMsplice 5SS: [  176 12489]
SMsplice 3SS: [12399 20341]
top_k =  500
Partition function (log Z): -11.890413562267327

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9946960957849589
Position 12489: 0.5741685109364681
Position 15620: 0.453332645958575
Position 12542: 0.40503967427740606
Position 11484: 0.23906110784670073
Position 8266: 0.16521607758964588
Position 2478: 0.12121953470394374
Position 8026: 0.10922978049192866
Position 15481: 0.10093062911292888
Position 16460: 0.09089897575454164
Position 6134: 0.06133316294250711
Position 17439: 0.04306473653237048
Position 14278: 0.0377011117371771
Position 19921: 0.028713879267926075
Position 4132: 0.023445339959383856
Position 896: 0.015687307033318106
Position 11573: 0.014387834765451473
Position 987: 0.014280536715194778
Position 196: 0.003188003024133674
Position 360: 0.0009785867270479687
Position 264: 0.0002620721318203002
Position 385: 0.00020140281005784206
Position 49: 0.00018658200188527346
Position 425: 0.00017447301287493546
Position 142: 0.0001414567444017922
Position 183: 8.556180431079528e-05
Position 202: 2.1647911310744933e-05
Position 1688: 2.1102753155364042e-05
Position 718: 1.8079151313245344e-05
Position 3145: 1.3322363077559002e-05
Position 341: 5.504769588315167e-06
Position 3556: 5.300152465669918e-06
Position 698: 4.995935743798927e-06
Position 5524: 3.889483153519882e-06
Position 3202: 3.3178167807531988e-06
Position 620: 2.7790303659646603e-06
Position 1001: 2.486863983187015e-06
Position 220: 2.3774374746424254e-06
Position 689: 1.992890554424179e-06
Position 1403: 1.557686991616597e-06
Position 249: 1.4045608659255106e-06
Position 2388: 1.257695110191315e-06
Position 448: 1.1582448585687708e-06
Position 56: 1.030622991621091e-06
Position 2496: 7.97294259604873e-07
Position 245: 7.610116363143681e-07
Position 147: 4.3710407368040957e-07
Position 1595: 3.4957475774177325e-07
Position 8: 3.060371373744e-07
Position 1699: 3.0105063275410785e-07
Position 1074: 3.0051534019961886e-07
Position 268: 2.8895583071033917e-07
Position 887: 2.743732451489346e-07
Position 2012: 2.543872285758466e-07
Position 496: 2.407401112097582e-07
Position 2258: 2.2644197595105735e-07
Position 624: 2.1422706633463342e-07
Position 1368: 1.9024091496761324e-07
Position 402: 1.4831066691377654e-07
Position 549: 1.10925481240909e-07
