Gene = AC092782.1
index = 17
Annotated 5SS: [45]
Annotated 3SS: [7835]
SMsplice 5SS: [45]
SMsplice 3SS: [4649]
top_k =  500
Partition function (log Z): -12.54861320059901

Sorted 5' Splice Sites (High to Low Probability):
Position 45: 0.7031989516637179
Position 793: 0.5672412699783257
Position 4754: 0.20290358105853926
Position 4515: 0.05913530443332804
Position 5232: 0.04918990955434561
Position 3732: 0.025634002415814275
Position 740: 0.017587229927575686
Position 99: 0.010290618188686703
Position 3454: 0.0079701646402903
Position 983: 0.007264760639778126
Position 4897: 0.006589155644894306
Position 1790: 0.0048204041881461275
Position 7666: 0.0035747751689354616
Position 3158: 0.003445051871565733
Position 69: 0.002771914809838278
Position 4431: 0.0019328075337469238
Position 699: 0.001914185665719663
Position 949: 0.0010321696608415424
Position 174: 0.0009819508362454365
Position 3053: 0.0008476705706990903
Position 797: 0.0006297747086667979
Position 3840: 0.0003031949698373054
Position 2132: 0.000245583694711039
Position 4444: 0.00020850727461027422
Position 2021: 0.0002067351212635899
Position 514: 0.000187898921935695
Position 105: 0.0001838422523508217
Position 4492: 0.00017900915454141574
Position 881: 0.000160070075763106
Position 319: 0.00012887298334039824
Position 594: 0.00010331900339974822
Position 380: 3.0277717518013685e-05
Position 151: 2.797336795811925e-05
Position 119: 2.5038185484903214e-05
Position 484: 8.578723663943382e-06
Position 543: 3.681952796653642e-06
Position 352: 2.758326172425509e-06
Position 9: 2.132929044151165e-06
Position 658: 2.0624825557897977e-06
Position 615: 1.2100256397197034e-06
Position 477: 1.0453356829003812e-06
Position 1048: 1.9046990932841786e-07
Position 866: 9.340319612160053e-08
Position 1775: 7.490610660998729e-08
Position 801: 3.6304186738346753e-08
Position 769: 1.5389245478416767e-08
Position 339: 7.020880991471151e-10
Position 438: 6.325620797798239e-10
Position 958: 4.692081623871602e-11
Position 904: 4.118704085824153e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4649: 0.4235743666359921
Position 698: 0.3172053021616279
Position 5080: 0.08778256248139384
Position 1047: 0.08268592846745995
Position 7419: 0.08253836367159156
Position 7608: 0.061914403874502415
Position 4821: 0.05640879559684091
Position 7689: 0.05503285540733566
Position 7226: 0.03999310434502948
Position 3701: 0.0399111974222405
Position 3681: 0.03728180046659042
Position 7252: 0.030343349955334244
Position 4407: 0.025541720220650092
Position 5085: 0.02119666337394079
Position 4319: 0.021160573766197826
Position 6534: 0.021079495729772513
Position 2490: 0.02004890303692764
Position 4404: 0.017670873495175255
Position 7174: 0.01698593083617941
Position 3635: 0.016713020653716288
Position 3806: 0.014284263751751224
Position 1120: 0.010649654833525188
Position 2974: 0.010028284005228937
Position 4295: 0.009862959893143897
Position 5108: 0.00887155989069106
Position 5660: 0.00861690543091074
Position 1936: 0.008453175331605133
Position 6539: 0.008432642852269417
Position 6871: 0.007834688203745981
Position 4800: 0.00727039246536868
Position 6380: 0.007184314321358625
Position 4299: 0.007082132686778793
Position 4221: 0.00685648472099713
Position 3057: 0.006187065692094659
Position 3232: 0.005823849850200794
Position 535: 0.005539300536214048
Position 4665: 0.005296639691567945
Position 735: 0.005145350919922011
Position 3570: 0.004079364674042406
Position 7771: 0.003574775168935464
Position 4836: 0.003392560713105727
Position 2693: 0.002947841243619805
Position 1878: 0.002923241092294094
Position 5188: 0.0027851491505856735
Position 4279: 0.002500590808252868
Position 3205: 0.0020566761919717648
Position 948: 0.0020241250689240443
Position 6043: 0.0019641474639977377
Position 3839: 0.0019232731099937343
Position 3354: 0.0019033153066572426
Position 3031: 0.0018007120178977053
Position 4430: 0.0017916272377261357
Position 3539: 0.0016870339937514246
Position 4113: 0.0015625423699015498
Position 165: 0.001503709377354194
Position 3453: 0.0013925235356091717
Position 4876: 0.0013850910933771517
Position 4192: 0.001212511678867246
Position 473: 0.001201630368162269
Position 510: 0.0011769605306064755
Position 4803: 0.0010932612552737315
Position 1412: 0.0010668725160216045
Position 4479: 0.0010039981749278841
Position 3297: 0.0009878641524975352
Position 1957: 0.0009117989443423922
Position 2645: 0.0008658249097386472
