Gene = OTUD3
index = 989
Annotated 5SS: [  222  8021 11968 15150 21886 22475 24104]
Annotated 3SS: [ 7871 11854 15026 21753 22377 23918 25056]
SMsplice 5SS: [  222  8021 11968 15150 21886 22475 24104 25148]
SMsplice 3SS: [ 7871 11854 15026 21753 22377 23883 25056 26643]
top_k =  500
Partition function (log Z): 4.06897358673427

Sorted 5' Splice Sites (High to Low Probability):
Position 15150: 0.9861497780771404
Position 22475: 0.9859079807301547
Position 8021: 0.8587262388188104
Position 24104: 0.8534475249903204
Position 11968: 0.8503406777978607
Position 25148: 0.8190564531818603
Position 222: 0.7548844037916937
Position 21886: 0.6057018219957717
Position 6176: 0.5370478583737478
Position 29823: 0.27696894481826045
Position 4414: 0.25933190745413565
Position 16441: 0.25100285027807534
Position 9089: 0.2432779485259996
Position 10082: 0.19802442424654135
Position 975: 0.19445146563523155
Position 6159: 0.18433589250806834
Position 5981: 0.1778861404218713
Position 208: 0.16431905392331492
Position 5770: 0.1619466812885796
Position 1542: 0.14181287247038482
Position 5764: 0.12012977651685657
Position 21862: 0.09340263800742024
Position 13068: 0.09039852239955667
Position 14731: 0.07639398536295897
Position 24569: 0.0702206136473418
Position 23837: 0.05525488433070437
Position 13087: 0.050121117518687544
Position 13463: 0.049401409840614176
Position 21391: 0.0479521881356571
Position 624: 0.04547465399882467
Position 9801: 0.045046283926845704
Position 9014: 0.04474926872920062
Position 15777: 0.04293169694899094
Position 13760: 0.0404574195167965
Position 2450: 0.038814843261674975
Position 21841: 0.03652797734923494
Position 21223: 0.032973857954949864
Position 5961: 0.030907413424499194
Position 21866: 0.027346707665703237
Position 17957: 0.02629661315189802
Position 10074: 0.025985000055471337
Position 26605: 0.0259012214850887
Position 21344: 0.02548348163365577
Position 6255: 0.025398896696298152
Position 24108: 0.020903779293099136
Position 21340: 0.020790361966634013
Position 22108: 0.018034059584470456
Position 1583: 0.017678857649910954
Position 14266: 0.015536959476931397
Position 12679: 0.014584156743687184
Position 7685: 0.01446587931570978
Position 15154: 0.013729978963254352
Position 4460: 0.013520719804641321
Position 18270: 0.012682391821413078
Position 22521: 0.01260611190232769
Position 466: 0.012329882963994
Position 16576: 0.012031491212912158
Position 28406: 0.011772820491578809
Position 14121: 0.011155855322911338
Position 25255: 0.011147296788870716
Position 21881: 0.01108609270717473
Position 24331: 0.009065094053456416
Position 23708: 0.007996953432818947
Position 21447: 0.007529423646737766
Position 21236: 0.006857853039031223
Position 26373: 0.006582623600099338
Position 3411: 0.006570641892520416
Position 19616: 0.0060927665106312165
Position 23406: 0.004765337991506355
Position 532: 0.004727083784435273
Position 3277: 0.004652383721542856
Position 19456: 0.004552290523399305
Position 26225: 0.0044967442441631415
Position 24283: 0.004102526336981605
