Gene = SCCPDH
index = 1229
Annotated 5SS: [  566  2958 12009 16255 20079 34310 35105 36030 36181 40311 42093]
Annotated 3SS: [ 2844 11927 16124 20028 34178 34986 35909 36123 40198 42010 43147]
SMsplice 5SS: [  566  2958 12009 12182 18518 24884 34310 36030 36181 40311]
SMsplice 3SS: [ 2844 11927 12123 18342 24813 34178 35909 36123 40198 43147]
top_k =  500
Partition function (log Z): -13.15800278481645

Sorted 5' Splice Sites (High to Low Probability):
Position 12009: 0.9721982344695552
Position 2958: 0.9106094942847905
Position 18518: 0.881559534937567
Position 12182: 0.8573926239160969
Position 24884: 0.7453497537261812
Position 12504: 0.5252103120132088
Position 566: 0.3310267242437742
Position 16255: 0.3245783499595589
Position 299: 0.2374469270659073
Position 764: 0.22086867760851228
Position 20079: 0.2110324357872851
Position 15796: 0.19071454290256873
Position 469: 0.1902427728213806
Position 20156: 0.17545440768717427
Position 4442: 0.16329349416459346
Position 3133: 0.1010031262711383
Position 454: 0.09619614467344637
Position 679: 0.09352047877115365
Position 4112: 0.09212252935404326
Position 7788: 0.09165439557767481
Position 7897: 0.08640556369230414
Position 1177: 0.07477084493097141
Position 3505: 0.07218229856780128
Position 18457: 0.05175642944212097
Position 12711: 0.044716960441720945
Position 30185: 0.03816770398762976
Position 1723: 0.037861302341868214
Position 12472: 0.0366721833451426
Position 2620: 0.03498615082981406
Position 538: 0.034747559605168045
Position 6741: 0.03248047916725143
Position 13031: 0.02972061201875634
Position 24880: 0.02911596188689425
Position 12937: 0.027951827309084173
Position 6781: 0.025349274122226814
Position 1090: 0.023237785999995944
Position 15196: 0.02313415270059964
Position 15212: 0.021692079680823036
Position 15754: 0.02109510953049663
Position 12242: 0.020915352509961342
Position 11403: 0.01775802150761354
Position 15990: 0.012305740180172666
Position 5773: 0.012260337283875395
Position 29775: 0.011660205477890177
Position 1211: 0.011659507233303813
Position 12967: 0.011602635623021202
Position 8110: 0.011241972119540207
Position 758: 0.007870792895737883
Position 12187: 0.0068931265091477885
Position 752: 0.006794618137272965
Position 16369: 0.0066813124743340235
Position 20091: 0.006661118598060492
Position 438: 0.004914985183060589
Position 754: 0.004754448051292507
Position 4593: 0.004518537986244862
Position 16227: 0.0036036436123805388
Position 15476: 0.003363488304510406
Position 12440: 0.0032723040082022906
Position 3245: 0.0030725180904462215
Position 2949: 0.002132511457895851
Position 1131: 0.0021307797040415305
Position 1570: 0.0020451640428836783
Position 17627: 0.001988810037058442
Position 1245: 0.0019668795610296567
Position 1662: 0.0018947234042223236
Position 18845: 0.001506291795966569
Position 246: 0.000990915455163358
Position 406: 0.000883458535923807
Position 3553: 0.0008531698237393513
Position 2962: 0.0006356961864548845
Position 1616: 0.0006098748046450193
Position 3856: 0.0005942709767459288
Position 411: 0.0005655307900486805
Position 756: 0.00043319284786785323
Position 442: 0.00036479391791426963
Position 4118: 0.00034620194001482794
Position 3594: 0.0003193684417825384
