Gene = ATG10
index = 106
Annotated 5SS: [   282  15654  86578 192513 206563 280635 281405]
Annotated 3SS: [ 15533  86469 192373 206464 280536 281288 282042]
SMsplice 5SS: [   282   2037   6825  15654  22344  38609  70552  78565  83310 111991
 121930 126098 129263 180391 192513 204342 239704 255302 261621 262491
 270858 281405]
SMsplice 3SS: [  1922   6656  15533  22172  38414  70483  78494  83189 111906 121851
 126021 129165 180183 192373 204236 239602 255196 261485 262318 270771
 281288 282042]
top_k =  500
Partition function (log Z): -137.76858624514256

Sorted 5' Splice Sites (High to Low Probability):
Position 2037: 0.9657839254921722
Position 15654: 0.9119740617022247
Position 282: 0.8336787677902062
Position 6825: 0.6517201761313673
Position 22344: 0.3278456841908882
Position 9393: 0.202839299877641
Position 567: 0.11214717179985738
Position 8959: 0.05548513552324836
Position 438: 0.05460807006756211
Position 382: 0.030913669702559692
Position 571: 0.019320520803255282
Position 4777: 0.0165546015328098
Position 1277: 0.01607008250359066
Position 4567: 0.011961931083091576
Position 839: 0.011130689973085714
Position 574: 0.010548185494249606
Position 83: 0.008423236771783487
Position 3917: 0.008044185402597454
Position 1707: 0.007446652377085402
Position 1515: 0.00731879271221806
Position 4303: 0.0073078647766517514
Position 5806: 0.006735659908826294
Position 260: 0.00306171772153168
Position 1248: 0.002387359868222944
Position 155: 0.002216499925213879
Position 5797: 0.0020421521493860736
Position 547: 0.0020359477418659174
Position 524: 0.0012254831377605448
Position 726: 0.0010013904188902272
Position 1763: 0.0007102140516318122
Position 286: 0.0006590229500625271
Position 1651: 0.0005399245374709355
Position 339: 0.0003671992078926186
Position 1070: 0.00029039866904090214
Position 506: 0.00021441086146741333
Position 1678: 0.00018001354410618098
Position 195: 0.00016014505555400618
Position 689: 0.00012080593409530824
Position 308: 0.00011851463887446217
Position 150: 0.00010620968068433556
Position 7658: 0.00010555699141666186
Position 854: 9.242815726985587e-05
Position 311: 9.22801743814578e-05
Position 1366: 6.568735497697118e-05
Position 7320: 1.080425294588506e-05
Position 2068: 6.671706695921762e-06
Position 160: 4.762661223167445e-06
Position 629: 8.024619696726151e-07
Position 175: 1.5256810098379125e-07
Position 2875: 5.35144078017838e-08
Position 137: 1.5926554017067417e-08
Position 428: 9.738367973687235e-09
Position 228: 5.987860138046462e-09
Position 23: 1.422917329853688e-10
Position 2148: 5.3856172020001126e-11
Position 1952: 5.1449562620755707e-11
Position 452: 5.940643023083761e-14
Position 401: 8.620342281382715e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1922: 0.9629149786019731
Position 15533: 0.9202444773063987
Position 6656: 0.5632319864224822
Position 22172: 0.5595354328536704
Position 23130: 0.32784568419089155
Position 15726: 0.18094139865582637
Position 9283: 0.14123423624019615
Position 357: 0.08140344102560872
Position 20401: 0.060282405158059764
Position 8695: 0.04823125143943613
Position 6680: 0.04580181546648222
Position 18018: 0.039389165277367945
Position 19279: 0.03672843528980336
Position 9137: 0.03380199417415652
Position 19024: 0.03290159358162291
Position 9055: 0.026717639978017228
Position 6730: 0.026054921881144846
Position 1129: 0.01641981237260401
Position 447: 0.013421198895323921
Position 16831: 0.013330116909004378
Position 4662: 0.012717219166808163
Position 4489: 0.012306720959807593
Position 13250: 0.009716315553181037
Position 8900: 0.009275511092952262
Position 6658: 0.008974523847200277
Position 9161: 0.006230333158420058
Position 3777: 0.005985338435836441
Position 6662: 0.00584402122217296
Position 5599: 0.005406621215110904
Position 1598: 0.004814017772120534
Position 6549: 0.0046205412145690055
Position 17595: 0.004434661370036225
Position 8717: 0.00440314396883333
Position 15906: 0.004306431586458277
Position 4167: 0.003254510596162507
Position 13549: 0.003182247250221687
Position 4596: 0.0028895210747199667
Position 5614: 0.002717125689848896
Position 3996: 0.0026133650332495323
Position 11759: 0.0024896944957337875
Position 1540: 0.0021798308889178037
Position 7841: 0.0021555781842352547
Position 9722: 0.0021018714553618237
Position 12663: 0.002051299794524046
Position 10939: 0.0019533673957443896
Position 11912: 0.001661847442148282
Position 1702: 0.0016035820670067316
Position 1625: 0.001505626649805922
Position 3816: 0.0014292372100796493
Position 1125: 0.0014258204073008334
Position 4170: 0.0013980737750693773
Position 9680: 0.0012452870034327782
Position 9950: 0.0012425968488256934
Position 11679: 0.0011661815499279652
Position 10585: 0.001137051155212757
Position 414: 0.0010595574186083808
Position 1928: 0.0010346031853281608
Position 1454: 0.00102484275964949
Position 1835: 0.000999047185339586
Position 362: 0.0009095003188929607
Position 5693: 0.0008549265158805374
Position 7254: 0.0007948273266411001
Position 7878: 0.000754173314759159
Position 10669: 0.0007453942108728665
Position 3738: 0.0006847702295572094
Position 4020: 0.0006741934010479771
Position 5184: 0.0006482012908026861
Position 8251: 0.0006064534677542412
Position 5771: 0.0005587049887573617
Position 5713: 0.0005364939686338033
Position 683: 0.0005221537679761345
Position 468: 0.0005189142186498367
Position 4871: 0.000518775183131002
Position 4635: 0.0005009161738579276
Position 4452: 0.0004843107962125995
Position 8032: 0.00048037028933777817
Position 7263: 0.0004559758960770338
Position 10029: 0.000452602305708441
Position 4875: 0.0004481530579057138
Position 2800: 0.00044283834813537256
Position 716: 0.0004364484447316179
Position 7613: 0.0004279037663294592
Position 5375: 0.0004015994334299251
Position 6895: 0.00038834740295490874
Position 629: 0.00037327134237332516
Position 1149: 0.00035400447073771177
Position 11796: 0.0003327509866928075
Position 652: 0.00032078233295329024
Position 7539: 0.00031848810956097614
Position 8170: 0.0002957111668215613
Position 8106: 0.0002954871100865266
Position 4711: 0.0002933881367556562
Position 7805: 0.00026761614560819253
Position 1366: 0.00022314180788012713
Position 6065: 0.0002048910980313769
Position 2836: 0.00018490080712430155
Position 2125: 0.0001771338865990536
Position 6919: 0.00017437776999186018
Position 208: 0.0001730011037727566
Position 8636: 0.00016682767563833102
Position 5471: 0.00015950335827553475
Position 8065: 0.00015455836881170826
Position 2243: 0.0001476889628964381
Position 7705: 0.00014578436556869244
Position 4895: 0.0001431534410965649
Position 5336: 0.0001334319679300067
Position 1206: 0.0001222703535673706
Position 6033: 9.461663164228962e-05
Position 1315: 8.721301766425792e-05
Position 3185: 8.577422272168465e-05
Position 5468: 7.385516758839501e-05
Position 8470: 5.900838461427231e-05
Position 3407: 5.300576846157795e-05
Position 8139: 5.036805884847911e-05
Position 1267: 4.867562443843913e-05
Position 893: 4.3699088898458686e-05
Position 5401: 4.2960035442936565e-05
Position 1669: 4.275463117068854e-05
Position 725: 4.047682604716404e-05
Position 2600: 3.9613161856707645e-05
Position 677: 3.76397654259194e-05
Position 2874: 3.656303487604939e-05
Position 6473: 3.366886328442931e-05
Position 5036: 3.291628635000777e-05
Position 2144: 3.1276193959912e-05
Position 5300: 2.859930465601373e-05
Position 6139: 2.669871669777635e-05
Position 3361: 2.4455666082965597e-05
Position 6451: 2.2482723729212318e-05
Position 6619: 2.0806212354086667e-05
Position 823: 1.9523658514119616e-05
