Gene = RBM33
index = 1121
Annotated 5SS: [   241  20575  28237  34006  36230  56266  62390  66777  73765  92984
  93725  95348  97428 100924 119340 121977 129969]
Annotated 3SS: [ 20495  28187  33928  35910  56093  62180  66523  73705  92850  93380
  95035  97139 100281 119132 121787 129879 130313]
SMsplice 5SS: [   241   2653   7872  11426  20575  25299  28237  34006  52555  55649
  56198  66777  67049  73765  80844  92984 100196 100508 115243 119223
 119340 121977 129969 133756]
SMsplice 3SS: [  2566   7778  11285  20495  25151  28187  33928  52419  55510  56093
  66493  66839  73652  80683  92850 100120 100281 115143 119129 119301
 121787 129879 133661 136206]
top_k =  500
Partition function (log Z): -42.98677348985064

Sorted 5' Splice Sites (High to Low Probability):
Position 20575: 0.9999999947382522
Position 34006: 0.9997087670333366
Position 7872: 0.9770572478117215
Position 241: 0.97047621453916
Position 11426: 0.93251453361316
Position 28237: 0.8178979578347759
Position 25299: 0.7293257442740054
Position 2653: 0.6853973010609994
Position 24524: 0.46614227930892416
Position 27637: 0.4319501822804884
Position 3845: 0.3428007805092117
Position 12626: 0.16125830529676372
Position 9086: 0.14690914986297718
Position 557: 0.12134311243724605
Position 3859: 0.09700668474801813
Position 30037: 0.09615162854030357
Position 28610: 0.06501719355840041
Position 23772: 0.056193104924387886
Position 8029: 0.052274349762237764
Position 11698: 0.05157842162836096
Position 36230: 0.041563086700364585
Position 2660: 0.03892449766493816
Position 747: 0.033900261035171284
Position 625: 0.02897195924897981
Position 10487: 0.028940249233874064
Position 3569: 0.025180971397384865
Position 969: 0.018341170340987353
Position 614: 0.01685685187358754
Position 2895: 0.01610301179356141
Position 40527: 0.016066375083138858
Position 13520: 0.013777717517160002
Position 4333: 0.013546079789892142
Position 2219: 0.010471564287349338
Position 245: 0.009488182683624906
Position 284: 0.008106090373122831
Position 1678: 0.008064669950788108
Position 11515: 0.007071003605800716
Position 10298: 0.006305453724793365
Position 1997: 0.006291132662473851
Position 9659: 0.005068899903754205
Position 954: 0.004786839067848132
Position 11370: 0.004615945581620918
Position 29596: 0.0044991282749004494
Position 1813: 0.004366572451557959
Position 25152: 0.004150463735495294
Position 24495: 0.004036076192158802
Position 36708: 0.0034290464624708644
Position 9061: 0.0032259761296995555
Position 730: 0.00310139654692671
Position 11388: 0.002773781512181566
Position 38572: 0.001662161284766016
Position 2273: 0.0014426065895888937
Position 34832: 0.001394688065253983
Position 21905: 0.0011713044157318241
Position 1257: 0.0009530584128762399
Position 1061: 0.0009375900188540765
Position 722: 0.0008982293585893514
Position 11892: 0.0008878826964104917
Position 1283: 0.000858492615014464
Position 1618: 0.0007635189702355575
Position 36852: 0.0007071751630426346
Position 21944: 0.0006861334185165488
Position 21140: 0.0005786999351184814
Position 1715: 0.0005005040439699016
Position 12377: 0.00044278917466694705
Position 950: 0.0004012560941318246
Position 36796: 0.00037038257275328495
Position 620: 0.0003629366172552012
Position 23801: 0.00035910930264539885
Position 23687: 0.0003448247798179343
Position 11925: 0.0002966282598228967
Position 1633: 0.0002848623738803931
Position 23839: 0.00027059786466306275
Position 1580: 0.0002504068962467218
Position 12753: 0.00019855767121158087
Position 11992: 0.00015897114541462237
Position 22711: 0.00013287242811482964
Position 12718: 0.00012252980172746425
Position 13277: 0.00012015760000797132
Position 24550: 0.00010912677260510955
Position 296: 4.1249551816899925e-05
Position 163: 2.9405445551115503e-05
Position 2622: 1.5764982881112657e-05
Position 8: 8.754925655769696e-06
Position 142: 5.8486422141300215e-06
Position 294: 4.730708258994531e-06
Position 546: 4.300677473096126e-06
Position 464: 3.6234157369352178e-06
Position 496: 1.7639081952664538e-06
