Gene = NAA50
index = 906
Annotated 5SS: [  333 22316 22853 23369]
Annotated 3SS: [22178 22732 23301 24336]
SMsplice 5SS: [  333  5015  7252 22853]
SMsplice 3SS: [ 4717  7164 22732 24336]
top_k =  500
Partition function (log Z): -16.838756105667326

Sorted 5' Splice Sites (High to Low Probability):
Position 7252: 0.834280173391003
Position 333: 0.7981229209123308
Position 5015: 0.7872870085071173
Position 8619: 0.517650934842556
Position 1292: 0.369078744376059
Position 3342: 0.1794015501899423
Position 297: 0.16433416959125208
Position 4870: 0.15679442378390265
Position 9354: 0.11458557079467863
Position 12241: 0.1043338823493203
Position 7028: 0.09818122059202655
Position 7488: 0.09011459747622257
Position 3507: 0.07322823870547758
Position 2939: 0.06133658969419591
Position 1490: 0.05872778695907562
Position 4411: 0.05104905163599446
Position 6034: 0.050728289017261716
Position 6849: 0.026968649901333082
Position 10131: 0.02537280766171383
Position 693: 0.021503885708637017
Position 4816: 0.0163403280015164
Position 3376: 0.011061065838493691
Position 4837: 0.010851193343290206
Position 4142: 0.010810840294143025
Position 3389: 0.006115811873160086
Position 3593: 0.005203057081014262
Position 1043: 0.004694330306890389
Position 1119: 0.0044476327783837845
Position 561: 0.0043126172741764345
Position 3443: 0.004018202529532337
Position 365: 0.0035910878004813676
Position 251: 0.003209420732776402
Position 5310: 0.0031286814132330445
Position 6637: 0.002896044365662505
Position 1441: 0.0028358030307784753
Position 3399: 0.002727704273830454
Position 3511: 0.002654483482200681
Position 575: 0.0018747090315623992
Position 3368: 0.0016331085452533827
Position 1089: 0.0012667406764690684
Position 6086: 0.001172232034246887
Position 3816: 0.0011712358332651685
Position 2426: 0.0010335812246445365
Position 956: 0.0008110649504261985
Position 1311: 0.0007585158655163521
Position 2073: 0.0006735020967991112
Position 3558: 0.000671517361360727
Position 294: 0.0005384134197674536
Position 4399: 0.0002976074000042199
Position 866: 0.00027303677360018624
Position 370: 0.0002589511848581719
Position 1669: 0.00021731748940424954
Position 1435: 0.00018128323394550207
Position 1256: 0.00017661483891379066
Position 3246: 0.00017260802361715444
Position 378: 0.00017256435162790092
Position 834: 0.00014179689666588712
Position 1450: 0.00011417262387187288
Position 2186: 0.00010870312356512296
Position 701: 0.00010111663060674672
Position 1924: 8.037209203130534e-05
Position 1282: 7.338973529032484e-05
Position 2520: 6.442871954339432e-05
Position 743: 5.52959503493091e-05
Position 1055: 5.30193309192648e-05
Position 2264: 5.2164026256832494e-05
Position 1061: 4.6521348626875236e-05
Position 30: 4.518325795579375e-05
Position 941: 2.8196701500325076e-05
Position 1153: 2.7192493884725173e-05
Position 847: 2.3599648078984336e-05
Position 2436: 2.1027886376172347e-05
Position 960: 1.3335147654567437e-05
Position 1124: 1.2153812020975014e-05
Position 48: 8.622564982479913e-06
Position 23: 6.0969735627206445e-06
Position 573: 5.434748728230688e-06
Position 555: 5.203257184723735e-06
Position 3761: 4.924677213740662e-06
Position 579: 4.728510634290783e-06
Position 390: 4.190833202776758e-06
Position 1156: 4.072284320736736e-06
Position 230: 3.905935532444527e-06
Position 1137: 3.041241606915004e-06
Position 1169: 2.357179054229565e-06
Position 605: 1.9440190106145237e-06
Position 871: 1.5680105256370063e-06
Position 948: 1.1784948351416646e-06
Position 921: 1.1324864593999303e-06
Position 760: 9.714860894357885e-07
Position 587: 8.24759962831392e-07
Position 96: 3.19143746846851e-07
Position 706: 6.310586220918594e-08
Position 90: 2.8024501595202638e-08
Position 629: 2.759288395872805e-08
Position 284: 2.191300787051599e-08
Position 98: 9.756004411747073e-09
Position 582: 5.969580786769808e-09
Position 698: 5.592462899471181e-09
Position 235: 3.4788376441295935e-09
Position 507: 2.4918045064876086e-10
Position 465: 2.388668057978025e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4717: 0.6449418018076828
Position 7164: 0.619490084819293
Position 8471: 0.5339987234441652
Position 13933: 0.2739145058090893
Position 4934: 0.26491113079090606
Position 3318: 0.25720566491980357
Position 12428: 0.23188968811574492
