Gene = COX20
index = 401
Annotated 5SS: [ 435 6737 6937]
Annotated 3SS: [6621 6872 7718]
SMsplice 5SS: [415]
SMsplice 3SS: [7718]
top_k =  500
Partition function (log Z): -9.382821709267766

Sorted 5' Splice Sites (High to Low Probability):
Position 415: 0.6976106797351818
Position 12: 0.35336140940427546
Position 435: 0.2282093450437385
Position 7805: 0.21372571123362083
Position 1199: 0.20821832184268174
Position 5678: 0.19940904506697177
Position 6937: 0.15014994953556324
Position 4590: 0.12447319200411208
Position 4336: 0.09937078716639228
Position 6975: 0.05473997760634753
Position 1170: 0.0542112014323846
Position 3746: 0.04727445398603946
Position 1839: 0.043866597742713766
Position 479: 0.0405598029761514
Position 74: 0.03681408067133235
Position 6737: 0.03513725357366098
Position 2456: 0.02253478058262145
Position 2564: 0.021724029554484554
Position 25: 0.011000522878326473
Position 109: 0.00992850474724004
Position 7888: 0.008303216251756985
Position 475: 0.006959644648053164
Position 4062: 0.00691836082413441
Position 5518: 0.006069831365108352
Position 2653: 0.005658436802356819
Position 1282: 0.004986756306989241
Position 7879: 0.004247988386704243
Position 7938: 0.0022583782121795874
Position 8154: 0.0012857801069856753
Position 468: 0.0008446312618489741
Position 6164: 0.0003800958763442176
Position 222: 0.00031712976652736467
Position 795: 0.00028763566192885066
Position 1076: 0.000276144592379521
Position 240: 0.00027442905668763074
Position 446: 0.00017145598675886303
Position 273: 0.0001667278788178728
Position 674: 0.00015062624332789262
Position 64: 0.00013681506208580753
Position 1468: 0.000106863519717346
Position 105: 9.726259855707675e-05
Position 1510: 9.716960637067503e-05
Position 301: 8.52596416045939e-05
Position 1081: 2.1766822207342413e-05
Position 360: 3.5801549699821246e-06
Position 178: 1.2727313581932516e-06
Position 187: 5.922309627388093e-07
Position 180: 5.803348304817373e-07
Position 157: 3.527274015072704e-07
Position 743: 2.931682785352463e-07
Position 990: 2.1232784551072014e-07
Position 750: 3.9823980285949105e-08
Position 159: 2.210615903193199e-08
Position 371: 5.766114372412563e-10
Position 113: 1.5324089290314532e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7718: 0.6543112772868103
Position 153: 0.3934111135967728
Position 6872: 0.32100524309452205
Position 1056: 0.14843768988278855
Position 7730: 0.1318282160742112
Position 5376: 0.13130259691919416
Position 4419: 0.11244198040300074
Position 4133: 0.08945547632456284
Position 5517: 0.07926730769048118
Position 8028: 0.060333828164433834
