Gene = ZMYND12
index = 1607
Annotated 5SS: [  380  6350  7801 16412 19847 20994 23125]
Annotated 3SS: [ 6207  7628 16241 19723 20881 22978 25408]
SMsplice 5SS: [  221  6350  7801 19847 20994 23125]
SMsplice 3SS: [ 6207  7628 19723 20881 22978 24361]
top_k =  500
Partition function (log Z): -3.535553630558212

Sorted 5' Splice Sites (High to Low Probability):
Position 7801: 0.9985293147603408
Position 19847: 0.9868414885270421
Position 6350: 0.8598434933687048
Position 23163: 0.6864439643409327
Position 20994: 0.6648210372516059
Position 13751: 0.5909509346550108
Position 16412: 0.5514771432131154
Position 20091: 0.3183513287955974
Position 9530: 0.27808153765833765
Position 221: 0.2504902079980371
Position 380: 0.23220940142991595
Position 180: 0.20944822248296158
Position 324: 0.12234798187514188
Position 24502: 0.10850331732061859
Position 6742: 0.09104333713430043
Position 24492: 0.08878874011879705
Position 986: 0.07734699045414105
Position 2732: 0.07657370496822076
Position 3250: 0.06303175363996248
Position 6386: 0.062052527391953986
Position 3: 0.05264852218453313
Position 6096: 0.050011373683998245
Position 24296: 0.04111346713789418
Position 1845: 0.04103520146317473
Position 25071: 0.03696312686679782
Position 3850: 0.03177683773167855
Position 20095: 0.03022805745273325
Position 1488: 0.028728629656557293
Position 348: 0.02432979909869515
Position 25166: 0.024057899723822093
Position 6650: 0.02208886553901662
Position 21701: 0.020342966287056893
Position 24275: 0.01986916745657928
Position 1614: 0.019823674575396206
Position 963: 0.018583772269693866
Position 6374: 0.018153616793671768
Position 21407: 0.016241867433272297
Position 12837: 0.0160562437230847
Position 6382: 0.015058069634428278
Position 11686: 0.014482426126774995
Position 319: 0.013738911088920822
Position 11639: 0.013316385389449011
Position 20841: 0.012553662779121825
Position 8261: 0.012274481311492795
Position 6796: 0.012163577081472723
Position 8254: 0.010003291088625847
Position 9000: 0.009627063736345786
Position 12795: 0.009531068448578749
Position 763: 0.008373812094573775
Position 68: 0.008338413484234045
Position 21857: 0.00741492319787187
Position 24618: 0.007404673252045368
Position 21698: 0.006966061874693729
Position 10250: 0.006329327052696955
Position 1584: 0.006116608342621081
Position 3207: 0.005930729495911653
Position 6391: 0.00542327735490162
Position 21425: 0.005237691395281386
Position 9870: 0.004621736773981136
Position 23129: 0.004244538687969798
Position 24412: 0.004156372468126604
Position 10324: 0.003949991750580177
Position 14125: 0.0035683518933403964
Position 24060: 0.0029372594913321423
Position 22177: 0.0028719787038761126
Position 23089: 0.0028575520152575497
Position 25614: 0.0026598283608837395
Position 25136: 0.0025275962810582227
