Gene = NOP16
index = 952
Annotated 5SS: [ 543  741 2136 3755]
Annotated 3SS: [ 631 2065 3647 4600]
SMsplice 5SS: [ 543  741 1000 2136 3755]
SMsplice 3SS: [ 631  839 2065 3647 4600]
top_k =  500
Partition function (log Z): -2.975735460960703

Sorted 5' Splice Sites (High to Low Probability):
Position 2136: 0.8347876573114941
Position 543: 0.7084199832705838
Position 3755: 0.6653053925861753
Position 1000: 0.5414892959918154
Position 3310: 0.35545159087995404
Position 741: 0.34577425192404965
Position 669: 0.3421671430256322
Position 2346: 0.2805890722323621
Position 730: 0.18173712749626467
Position 3046: 0.15088205848182215
Position 207: 0.12826186882058807
Position 2250: 0.11078056644162257
Position 4110: 0.09095393929064999
Position 3167: 0.05846907817846848
Position 2420: 0.0485539686738132
Position 2376: 0.035509192686116166
Position 213: 0.026163494308986856
Position 3162: 0.02604475577031894
Position 3543: 0.02301379054304191
Position 2140: 0.01785520036382808
Position 2111: 0.010853773117112959
Position 3728: 0.009395154641210247
Position 3531: 0.007468197799377467
Position 419: 0.005545774307818002
Position 898: 0.005022051704102854
Position 4656: 0.00480085316449082
Position 3534: 0.003730212429578513
Position 1329: 0.0031184532806883586
Position 3716: 0.0023494172121448146
Position 2163: 0.0021662342498484015
Position 251: 0.0019171935316161517
Position 303: 0.0018013687234647515
Position 720: 0.001756453926440392
Position 2274: 0.0017151455297242288
Position 2403: 0.0017126774200489372
Position 589: 0.0014362665673149754
Position 4487: 0.001381522817791791
Position 384: 0.0011813020217210336
Position 628: 0.0009258262738016076
Position 1386: 0.0008263634579601865
Position 8: 0.0005849706279938549
Position 427: 0.0005393939565285092
Position 2368: 0.0005363500245536851
Position 2283: 0.0004214171804021525
Position 695: 0.0004085933837257941
Position 156: 0.0003590093070346731
Position 2081: 0.00035071295518853427
Position 1980: 0.00024602322975318924
Position 1152: 0.00023677512975978516
Position 2066: 0.0001529902864703654
Position 757: 0.0001472635133871788
Position 2126: 9.657103110761097e-05
Position 763: 9.082282120089008e-05
Position 2145: 8.877804495580139e-05
Position 564: 7.470795399972462e-05
Position 868: 6.466521422174141e-05
Position 288: 6.418399742471534e-05
Position 557: 5.9626410231682034e-05
Position 1638: 5.756135773159532e-05
Position 1046: 5.540139180697146e-05
Position 69: 5.151171255915146e-05
Position 113: 4.927190302200254e-05
Position 2309: 4.807725754499425e-05
Position 887: 3.880102265462056e-05
Position 817: 3.332805651958572e-05
Position 18: 2.91203835574805e-05
Position 471: 2.6732210552261523e-05
Position 2258: 1.979862082158142e-05
Position 76: 1.7903445578391405e-05
Position 424: 1.664079702340158e-05
Position 370: 1.2577626479937827e-05
Position 28: 1.0563514704244791e-05
Position 4335: 1.0039141059528854e-05
Position 570: 2.2395277516912567e-06
Position 148: 2.132844928733866e-06
Position 497: 1.6530803307599975e-06
Position 476: 1.2935750260955561e-06
Position 614: 2.9917759523787255e-07
Position 1107: 2.914853263875455e-07
Position 406: 8.689586364516138e-08
Position 285: 5.5279228364337306e-11
Position 291: 5.80636903528881e-12
Position 306: 1.0582240643798576e-12
Position 271: 3.382238733166811e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2065: 0.8759511043325415
Position 631: 0.7080591948243071
Position 3647: 0.6908664150817772
Position 839: 0.5369466350083142
Position 3069: 0.4430372805236877
Position 2220: 0.4333124710485509
Position 4600: 0.40392512886814846
Position 4720: 0.1816370798901307
Position 4021: 0.14082760713030132
Position 2955: 0.13217635421531315
Position 4073: 0.10322068068762875
Position 4017: 0.08670764820858758
Position 2880: 0.060381157331186416
Position 4212: 0.04451489132275989
Position 2031: 0.04278401461947469
Position 3423: 0.02689627284158999
Position 3309: 0.01395590090683858
Position 4232: 0.013158589032122447
Position 4691: 0.012136041063170075
Position 2048: 0.009320171721594897
Position 868: 0.008216344648446366
Position 482: 0.008097695681161669
Position 4208: 0.0062918329175192635
Position 431: 0.006204130116517513
Position 345: 0.006005174118705909
Position 367: 0.005691876714222813
Position 803: 0.005424630389452976
Position 4760: 0.003545528789027245
Position 4648: 0.0033169452227551875
Position 291: 0.0028271727688621118
Position 522: 0.002682933071704739
Position 3108: 0.0026276838452722094
Position 396: 0.002487615996600667
Position 383: 0.002480953813656427
Position 4688: 0.002347016438900701
Position 2839: 0.0018027500224879348
Position 2005: 0.0017746129677064075
Position 2162: 0.0015049456020664654
Position 1237: 0.0013736953911759565
Position 3156: 0.0011042948180004604
Position 4432: 0.0009997751955677643
Position 468: 0.0009911278860534765
Position 2613: 0.0007537872997686283
Position 715: 0.0007357676991440864
Position 370: 0.0007126819220903279
Position 1158: 0.0006594388168038063
Position 444: 0.0006057688297938048
Position 1266: 0.0005202380842836789
Position 526: 0.00044225125455523237
Position 495: 0.0004243516957268097
Position 2071: 0.00039460163569532533
Position 464: 0.00034154112352338277
Position 450: 0.0003266003160915424
Position 677: 0.00028415159350038063
Position 1240: 0.00027791510276377226
Position 1857: 0.00024602322975318935
Position 932: 0.00023648032553749433
Position 317: 0.00021668884256674853
Position 2516: 0.0002108180136839125
Position 2345: 0.00016068952710736895
Position 1123: 0.00013612619885654682
Position 1967: 0.0001352717388710801
Position 471: 0.00010973861522575557
Position 1139: 9.657795619022935e-05
Position 285: 8.29111868374935e-05
Position 1046: 7.945325749248359e-05
Position 1406: 5.75613577315954e-05
Position 1174: 5.1902423967934584e-05
Position 872: 4.275422390475437e-05
Position 398: 3.697590562541463e-05
Position 896: 3.191136954216519e-05
Position 2226: 3.056334219194257e-05
Position 298: 3.0008891364065117e-05
Position 2002: 2.616487323149557e-05
Position 1987: 2.5199835644687328e-05
Position 76: 2.1067852369087387e-05
Position 734: 2.048795795647718e-05
Position 390: 2.0218467427474363e-05
Position 306: 1.9321590773011803e-05
Position 1186: 1.8204908466542967e-05
Position 120: 1.3849719813221644e-05
Position 392: 1.282091484450892e-05
Position 597: 1.2479999347482566e-05
Position 412: 8.525808439281118e-06
Position 139: 7.810542579801551e-06
Position 402: 6.91911874223065e-06
Position 258: 6.03346130104818e-06
Position 103: 5.342355649486499e-06
Position 547: 3.447964067820928e-06
Position 168: 3.4405057652921747e-06
Position 736: 1.626248992471237e-06
Position 86: 1.4399279632093826e-06
Position 212: 8.666343141805072e-07
Position 171: 7.590262840326043e-07
Position 689: 3.416391312289605e-07
Position 174: 2.3185532173180288e-07
Position 199: 9.023330912844353e-08
Position 810: 6.402446448965768e-08
Position 961: 5.70565324801775e-08
Position 989: 3.810516251849224e-08
Position 850: 2.7448422216420787e-08
Position 2186: 2.5864897584778855e-08
Position 755: 1.6885848146063266e-08
Position 892: 2.8872452289415583e-09
Position 148: 4.25965557250976e-11
Position 177: 1.0502191556717772e-12
Position 222: 3.1390622702130414e-13
Position 246: 1.9388308191619645e-14
