Gene = ZNF474
index = 1614
Annotated 5SS: [171]
Annotated 3SS: [22265]
SMsplice 5SS: [  192 22359]
SMsplice 3SS: [22265 22749]
top_k =  500
Partition function (log Z): -14.332640151549615

Sorted 5' Splice Sites (High to Low Probability):
Position 1022: 0.9691562395248318
Position 22359: 0.6104949111867775
Position 192: 0.5481067320749963
Position 171: 0.3202399924818474
Position 231: 0.08961293484601868
Position 1528: 0.03571616228539643
Position 208: 0.023365206667706053
Position 1195: 0.008181170001028366
Position 134: 0.007115405413642023
Position 745: 0.0067243846861606
Position 1336: 0.003236894184581728
Position 2822: 0.0020154902305600337
Position 4539: 0.0018788210052957507
Position 1650: 0.0017487052480017276
Position 314: 0.0010916266747664377
Position 68: 0.001061304990280164
Position 4190: 0.0010439584770832024
Position 1532: 0.0010108552335821694
Position 3281: 0.0008590862274059872
Position 985: 0.0007059032500796816
Position 6213: 0.00036379782939336856
Position 614: 0.0002768064774512499
Position 5747: 0.0002564456867174252
Position 5241: 0.00020627944128828924
Position 235: 0.00015946220841359674
Position 1932: 0.00013460258878935974
Position 1888: 0.00013178476430841026
Position 997: 0.00012983138298968436
Position 392: 0.00010399346311995586
Position 554: 8.178981952560208e-05
Position 1505: 7.401846244519109e-05
Position 691: 5.59872164882882e-05
Position 3477: 5.134382516877261e-05
Position 107: 3.579629588585268e-05
Position 684: 3.436139881490201e-05
Position 210: 2.1703751614840074e-05
Position 1797: 1.4703584647764911e-05
Position 1297: 4.872333923758864e-06
Position 1458: 9.236439183779421e-07
Position 1001: 8.291463668854852e-07
Position 450: 5.160798591627247e-07
Position 468: 4.6251202116859773e-07
Position 1026: 2.7521291555385624e-07
Position 1609: 1.857444463036973e-07
Position 2002: 1.2268582199803666e-07
Position 2174: 1.1447234804186262e-07
Position 1646: 4.540971542732495e-08
Position 212: 1.9685425975878256e-08
Position 1697: 1.7679295759126145e-08
Position 540: 1.2228085520385986e-08
Position 17: 9.013453480258387e-09
Position 307: 7.171222083187098e-09
Position 378: 6.909173895234768e-09
Position 496: 5.10682831474484e-09
Position 549: 3.793616029747354e-09
Position 101: 1.5587204216075247e-10
Position 23: 6.29252161616253e-11
Position 95: 2.3849105489894833e-11
Position 226: 1.2960110632188983e-11
Position 416: 7.74719722172847e-12
Position 370: 5.819780623336008e-12
Position 184: 2.500507658020114e-12
Position 223: 2.778848641355734e-13
Position 282: 5.585435767846785e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 22265: 0.9051267348797263
Position 22749: 0.6104949111867775
Position 877: 0.5776900102874553
Position 846: 0.14014893744588872
Position 828: 0.12670173902696766
Position 911: 0.04629636390341055
Position 1451: 0.031868866083613695
Position 3811: 0.026622351634793696
Position 939: 0.019637281670720066
Position 6192: 0.01698433326648993
Position 882: 0.016073151723190498
Position 961: 0.014184282459286568
Position 5324: 0.009995909404381519
Position 958: 0.009693084394700893
Position 1862: 0.007955914020657666
Position 4490: 0.0074245917832072225
Position 744: 0.0069448870833149195
Position 1109: 0.006051226703995214
Position 5023: 0.0056225582889213865
Position 1425: 0.005535027384004018
Position 774: 0.004978537156803401
Position 667: 0.003936154724746051
Position 1093: 0.003377874760327893
Position 4518: 0.002692123858121968
Position 4071: 0.0026858718136831155
Position 2744: 0.0023522606748643607
Position 1184: 0.0022830172181685228
Position 719: 0.0018575322287794865
Position 1259: 0.0016009155591995157
Position 2536: 0.0015803866941027417
Position 3831: 0.0015736861111583398
Position 4091: 0.0015682218908451657
Position 6920: 0.001531899876003835
Position 3198: 0.0012020820123017377
Position 1527: 0.0011635462787253493
Position 1433: 0.0009093440616064898
Position 3029: 0.0008813699242500898
Position 1909: 0.0008482557743591829
Position 7686: 0.000681458721204029
Position 4536: 0.0006500642700328921
Position 2387: 0.0006092595345664457
Position 3121: 0.0005347705661973791
Position 1457: 0.00036868364835795556
Position 3224: 0.00026882327082267116
Position 5945: 0.00026287664595887677
Position 3708: 0.00025767662322353867
Position 3679: 0.0002464021368302956
Position 1078: 0.0002371626945799675
Position 5261: 0.00023484790895162496
Position 2609: 0.00022529120255340647
Position 273: 0.00022170914206395741
Position 2557: 0.00022000125084479708
Position 571: 0.0002194993306750698
Position 5157: 0.00021137680085761497
Position 2821: 0.0002020800489914589
Position 1710: 0.00019745454610946574
Position 6997: 0.00015446892613188892
Position 535: 0.0001406752150993883
Position 3397: 0.0001357119363831838
Position 4232: 0.00013334749163381598
Position 4575: 0.00012295340954072032
Position 3899: 0.00010871139217964314
Position 234: 8.026338580243069e-05
Position 3518: 6.85302586880441e-05
Position 2474: 6.679886127409788e-05
Position 2211: 6.12846153680139e-05
Position 997: 6.025154095809077e-05
Position 307: 5.967267908834416e-05
Position 3069: 5.734754128752794e-05
Position 2977: 5.468088153294532e-05
Position 975: 4.807676856283451e-05
Position 4067: 4.02554726677604e-05
Position 2923: 2.84192278018883e-05
Position 1565: 2.3562367362658393e-05
