Gene = RPS14
index = 1208
Annotated 5SS: [  45 2163 2946 4139]
Annotated 3SS: [2011 2783 4061 5393]
SMsplice 5SS: [ 262 2274 2571 2946 4139 5269]
SMsplice 3SS: [2011 2412 2783 4061 5169 5393]
top_k =  500
Partition function (log Z): 1.8654149565937037

Sorted 5' Splice Sites (High to Low Probability):
Position 4139: 0.9690087152597281
Position 2946: 0.7554752851358425
Position 2571: 0.7484076280069804
Position 5269: 0.5609664139894093
Position 2274: 0.5482720676651652
Position 262: 0.5335197853335859
Position 45: 0.3307937621955703
Position 2163: 0.29557670243803613
Position 2818: 0.17757789266666232
Position 256: 0.12780201981209413
Position 5195: 0.07798311045646356
Position 2074: 0.04783893127071257
Position 4915: 0.031842245150742715
Position 3292: 0.03149843124466771
Position 1570: 0.028871889962285506
Position 4377: 0.028031885785234578
Position 2461: 0.016355063569380244
Position 2455: 0.016096687398111164
Position 3903: 0.015420208962072522
Position 2886: 0.01469613529562852
Position 2900: 0.014288565934145528
Position 4118: 0.013413013964160331
Position 2481: 0.01288883055599815
Position 3252: 0.010889067253825503
Position 3020: 0.010234484772361203
Position 203: 0.008392845921631515
Position 3149: 0.005821703161814201
Position 2092: 0.004610896140562476
Position 2444: 0.004299448828804249
Position 5505: 0.0038806578480833145
Position 2546: 0.0037055539819230757
Position 146: 0.0030013460660169183
Position 479: 0.002988109224337289
Position 4547: 0.002232373999060033
Position 1349: 0.0020133381115418998
Position 2807: 0.0013906766040108244
Position 4857: 0.0013791616472172412
Position 5832: 0.0012738328012061137
Position 2731: 0.0012092888100812948
Position 2532: 0.00114204546338861
Position 3918: 0.0010947706887806787
Position 2053: 0.0010660396028656803
Position 3418: 0.0009599982872843418
Position 1284: 0.000959471391809509
Position 402: 0.0008252386123336233
Position 622: 0.0007877410036054339
Position 5264: 0.0007635032171476564
Position 2975: 0.0007574261957100292
Position 1200: 0.0007527485874368576
Position 214: 0.0007379984972396553
Position 1804: 0.0007254863793527022
Position 1524: 0.000717659074979153
Position 1316: 0.0007009456163380414
Position 1339: 0.0006830764399088904
Position 3214: 0.0006389775290962213
Position 2565: 0.0005046114383198856
Position 1887: 0.000491277976727722
Position 2590: 0.0004810362140001364
Position 1863: 0.00047779986561254486
Position 4248: 0.000448931251834819
Position 4649: 0.00044834177657431646
Position 1156: 0.0004416483885224572
