Gene = HMMR
index = 658
Annotated 5SS: [  189  3405  4253  7199  9280 10722 10914 12704 13008 13656 15123 18251
 22239 22623 22818 23696 30003]
Annotated 3SS: [ 3305  4172  7150  9090 10634 10812 12628 12828 13506 14907 18133 22091
 22469 22717 23518 29839 30561]
SMsplice 5SS: [  189  3405 10722 10914 12704 13008 18251 22239 22623 22818 30003]
SMsplice 3SS: [ 3305 10634 10795 12628 12828 18133 22091 22469 22717 29839 30561]
top_k =  500
Partition function (log Z): 5.431059345750781

Sorted 5' Splice Sites (High to Low Probability):
Position 22818: 0.9922844406705725
Position 3405: 0.9879835468119078
Position 22623: 0.9836676165248589
Position 10722: 0.8596673074686035
Position 30003: 0.8507562926155268
Position 189: 0.798792987061301
Position 10914: 0.7655791939883531
Position 22239: 0.7594259095782301
Position 18251: 0.7018922669396659
Position 13008: 0.6965062102507392
Position 12704: 0.6823174254405207
Position 9280: 0.6597474058919578
Position 4253: 0.5774867837630263
Position 15123: 0.4418621875673973
Position 13656: 0.3707439655590975
Position 18382: 0.2977928592623533
Position 7199: 0.29501461435073034
Position 15532: 0.2775791216329873
Position 23696: 0.19215962191470398
Position 10918: 0.1817028991569472
Position 193: 0.16539058490331213
Position 29131: 0.15262358813385604
Position 25529: 0.13642896604731317
Position 8025: 0.07041047142454646
Position 1373: 0.05871918109430328
Position 14737: 0.04532471434571925
Position 7386: 0.03700451177361419
Position 30691: 0.032141113235799885
Position 24671: 0.02573922316686565
Position 12240: 0.015361083977985484
Position 446: 0.013188160650619955
Position 4601: 0.012910421308766839
Position 11209: 0.011763180125131834
Position 3925: 0.011643712327824825
Position 24830: 0.010447046147918896
Position 24701: 0.009783956411729177
Position 10742: 0.008606860984122945
Position 11670: 0.008078472223896009
Position 6771: 0.007274831387152677
Position 12267: 0.006378857252088358
Position 8169: 0.005114688603561474
Position 70: 0.005049644518294355
Position 1312: 0.004850332081309012
Position 32: 0.004297291063636678
Position 494: 0.003745173651992931
Position 6351: 0.003689959674358748
Position 12311: 0.0032810183714072263
Position 30611: 0.003143276466447992
Position 287: 0.002874751837920736
Position 3835: 0.0028372385330675196
Position 23116: 0.0027922922155465186
Position 6799: 0.0023014839917574236
Position 25507: 0.002299242262742675
Position 3641: 0.0020103876409912095
Position 3023: 0.0019187869005384997
Position 932: 0.0018962916221588134
Position 29964: 0.0018492617563654584
Position 3456: 0.0017653564633336272
Position 4311: 0.0017064703901571864
Position 3431: 0.0016469921771168
Position 3935: 0.001528003935062885
Position 905: 0.0014922748472559956
Position 772: 0.0012633391200671756
Position 513: 0.0012171710853218678
Position 4352: 0.0012024686482506905
Position 1030: 0.0011436805664179442
Position 13422: 0.0011239524850700994
Position 22959: 0.0010575650614822478
Position 1656: 0.0008596262175092234
Position 18543: 0.0006799380679036141
Position 12716: 0.0006439392662250561
Position 22234: 0.0006312456758144313
Position 2064: 0.0006012677005903007
Position 12085: 0.0005615116795273951
Position 3: 0.0005586729531505629
Position 1516: 0.0005453365098658026
Position 1303: 0.0005098046785590533
Position 22822: 0.0004710512787171901
Position 2762: 0.00046354609919430003
Position 1624: 0.0004512776294531713
Position 3107: 0.00041790019087602567
Position 4289: 0.00036276414138191443
Position 36: 0.00033911621803850325
Position 20309: 0.0002883035755878182
Position 23153: 0.0002513903627457459
Position 2220: 0.0002377813551190678
Position 2096: 0.00023107225033865906
Position 3885: 0.00022762999244443552
Position 18498: 0.0002235279633048572
Position 11697: 0.00021842202078245412
Position 23262: 0.00019989834958382746
Position 3685: 0.00017422600205740964
Position 1352: 0.00016913893340112784
Position 22826: 0.0001659984356461851
Position 490: 0.0001531681330871435
Position 3365: 0.00014785398826748207
Position 3554: 0.00014761627822047535
Position 19594: 0.00014617013002435748
Position 1380: 0.0001454789915987468
Position 3436: 0.0001368740115826271
Position 1018: 0.00012245162943517248
Position 1253: 0.00010958018963395127
Position 4047: 0.00010797068967262939
Position 2113: 9.530393097978273e-05
Position 19947: 8.48966061729627e-05
Position 18940: 8.225855358681851e-05
Position 1576: 7.59929534489972e-05
Position 2214: 6.950310289149497e-05
Position 616: 6.371601094914263e-05
Position 2995: 6.044756404146786e-05
Position 1863: 5.658781564014549e-05
Position 4340: 4.8959248295041256e-05
Position 546: 4.8455776997497805e-05
Position 2415: 4.1127828772663976e-05
Position 29922: 4.0427717131771e-05
Position 3045: 4.0247861556292904e-05
Position 21705: 3.98990956174374e-05
Position 3930: 3.820961020943503e-05
Position 4359: 3.296974417477949e-05
Position 45: 3.1550648709222496e-05
Position 1471: 3.0203704027321144e-05
Position 307: 2.9541523869903465e-05
Position 22833: 2.519884148527411e-05
Position 2145: 2.3581776185629503e-05
Position 679: 2.2729233378524946e-05
Position 2521: 2.0702809855476174e-05
Position 1357: 1.6041427261174064e-05
Position 22769: 7.456662089230508e-06
Position 6022: 7.034287019757168e-06
Position 22774: 6.1509244410883e-06
Position 4232: 5.707283381159093e-06
Position 4333: 4.695624663742e-06
Position 145: 2.8375630463163425e-07
Position 121: 2.773773708407867e-07
Position 742: 7.359096272338817e-08
Position 94: 5.7126473496542996e-08
Position 77: 4.036551779442911e-08
Position 97: 6.050804594099517e-09
Position 111: 5.36948912438167e-09
Position 105: 1.8708726767598993e-09
Position 137: 7.323145771739929e-10
Position 343: 7.898161506479695e-12
Position 392: 1.4644960738095517e-13
Position 403: 5.672848858279749e-15
Position 555: 2.9730334798856584e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22717: 0.9954912407712749
Position 3305: 0.9783303323269639
Position 29839: 0.8611750846896865
Position 18133: 0.8407631827752883
Position 22091: 0.7600571552540445
Position 22469: 0.7441646016328519
Position 10634: 0.6522830050367509
Position 30561: 0.6456944535168697
Position 12828: 0.6301376770973127
Position 12628: 0.6156754574384921
Position 10795: 0.5166216432889081
Position 10812: 0.42335703630056165
Position 4172: 0.40205221195086904
Position 9090: 0.3606377999785602
Position 9108: 0.2925412694025296
Position 13506: 0.27732037080234034
Position 15372: 0.2744153981358148
Position 14907: 0.24019739326455197
Position 22563: 0.23951520201008647
Position 7150: 0.2207906389212216
Position 23518: 0.1888270357617855
Position 10595: 0.18393089155152187
Position 14852: 0.16767816845676992
Position 4122: 0.16175932399019535
Position 18194: 0.1589219434267312
Position 30447: 0.1541774608050933
Position 25431: 0.12572628133973893
Position 28985: 0.10873487618462731
Position 30854: 0.09136932790486801
Position 12639: 0.05967771536394845
Position 7913: 0.055638992785553475
Position 30528: 0.04804368223689641
Position 13480: 0.04586404270779612
Position 28820: 0.044694558358982714
Position 24639: 0.04179710972961093
Position 14666: 0.04007434976888873
Position 12795: 0.03907609211271913
Position 10592: 0.035746107831393883
Position 13509: 0.03450798389285509
Position 1337: 0.034293998246027566
Position 15024: 0.027310935191089517
Position 7041: 0.024304823425424057
Position 6997: 0.02394163833804171
Position 12839: 0.0210175455973968
Position 7153: 0.01810054320286486
Position 7282: 0.017893115114898755
Position 30348: 0.017754541911484244
Position 12188: 0.01582739761080159
Position 1298: 0.015580195630356607
Position 7130: 0.013990661911342269
Position 4223: 0.013634695953639583
Position 7873: 0.012775498972383455
Position 3323: 0.010973580000252123
Position 30058: 0.01083962314621083
Position 7024: 0.010171914566385979
Position 31156: 0.008788742255221516
Position 6598: 0.008379808485119147
Position 30211: 0.008155022956195846
Position 3765: 0.007759937064817177
Position 8000: 0.007110668270170996
Position 11064: 0.00707546621636359
Position 14812: 0.006675690654985851
Position 4424: 0.006562214187756021
Position 25507: 0.006557809334667092
