Gene = MAEL
index = 814
Annotated 5SS: [  376   721  2369  3733  4961 15196 16022 16289 27176 28851 32052]
Annotated 3SS: [  627  2268  3576  4918 15070 15966 16146 27112 28717 31975 32558]
SMsplice 5SS: [  376   721  3527  3733 15196 16022 16289 23403 28851 32052]
SMsplice 3SS: [  574  3445  3616 15070 15966 16179 23259 28717 31836 32558]
top_k =  500
Partition function (log Z): -10.782560845443072

Sorted 5' Splice Sites (High to Low Probability):
Position 376: 0.9831105267175373
Position 15196: 0.9306873491802661
Position 16022: 0.9100328905246852
Position 3733: 0.8911524035833887
Position 3527: 0.8594100939359055
Position 16289: 0.8406613605694158
Position 721: 0.743175263542444
Position 4961: 0.6272404764617983
Position 2369: 0.26406538190237716
Position 4327: 0.13381864655924008
Position 2745: 0.12816511256707522
Position 1241: 0.09572899757625855
Position 3697: 0.07093287596495867
Position 201: 0.07002889438301091
Position 1333: 0.06582059947967948
Position 1315: 0.05717013977552155
Position 2360: 0.05136647053642836
Position 4694: 0.04526795031645913
Position 1233: 0.04286907928778527
Position 4291: 0.025152503391242746
Position 4480: 0.01626464818722828
Position 2751: 0.01228958284923534
Position 2524: 0.008927991676441885
Position 148: 0.007568296047971893
Position 1589: 0.006826479435008367
Position 2729: 0.00563874936800998
Position 1237: 0.005142076772437812
Position 1714: 0.0031094865567661725
Position 2785: 0.002811487938414854
Position 1388: 0.0023155495195369717
Position 3042: 0.001900916486371895
Position 2472: 0.001747896792129154
Position 2167: 0.001521904983373753
Position 2780: 0.0014709887948459862
Position 11694: 0.0014010429027504134
Position 1667: 0.0012356746240080169
Position 1882: 0.0011931209825086267
Position 2374: 0.0011886688015937462
Position 254: 0.0011451786178425885
Position 430: 0.0010693759323870285
Position 830: 0.0010360216188824262
Position 136: 0.000988695911675681
Position 7431: 0.0008747068077260016
Position 1227: 0.0007858824465913604
Position 1037: 0.0007616558472675049
Position 3078: 0.0006306755634175929
Position 82: 0.0005299926927097561
Position 1454: 0.00047626920390970886
Position 4033: 0.0004046904300178785
Position 461: 0.00036656822894926266
Position 4980: 0.00034815591540695104
Position 1867: 0.000321855677931472
Position 4295: 0.0002831278015395653
Position 392: 0.00024007767476340948
Position 726: 0.00023849087163567534
Position 3768: 0.00013613686046141444
Position 543: 0.00012142503043192142
Position 4079: 8.117746337695485e-05
Position 773: 8.078529646280277e-05
Position 1797: 6.10116159676773e-05
Position 937: 3.9740451957449475e-05
Position 1284: 3.570287175473166e-05
Position 228: 2.2664384687028643e-05
Position 168: 1.8934585820684536e-05
Position 213: 1.819258653591962e-05
Position 208: 1.158013044826439e-05
Position 502: 1.0423077263856795e-05
Position 926: 9.747957620536291e-06
Position 825: 6.877093583986087e-06
Position 1003: 4.67012947108154e-06
Position 1057: 4.262534476870033e-06
Position 959: 4.060906187127147e-06
Position 328: 3.549884609446099e-06
Position 114: 2.86606687556338e-06
Position 788: 2.8303092651355925e-06
Position 72: 2.183932727134252e-06
Position 796: 2.1480884376456815e-06
Position 1016: 1.9359640195704523e-06
Position 1486: 1.2327254089174027e-06
Position 1019: 1.1881380624498123e-06
Position 1545: 7.625311768571693e-07
Position 413: 6.658619947676572e-07
Position 864: 6.50129578083719e-07
Position 809: 6.38105264064818e-07
Position 86: 4.5389926085921415e-07
Position 1525: 4.1759428701104585e-07
Position 1569: 4.071803482945625e-07
Position 1409: 2.2397813728234807e-07
