Gene = RPS6
index = 1210
Annotated 5SS: [  65  768 1547 1887 3761]
Annotated 3SS: [ 635 1335 1739 3602 3865]
SMsplice 5SS: [  65  768 1547 1887 3761]
SMsplice 3SS: [ 635 1335 1739 3602 3865]
top_k =  500
Partition function (log Z): 6.958874096336984

Sorted 5' Splice Sites (High to Low Probability):
Position 3761: 0.9945572628832386
Position 1547: 0.9338307736917631
Position 65: 0.9273076747875175
Position 1887: 0.8134916662610526
Position 768: 0.7691315837695766
Position 792: 0.13495118661723518
Position 1855: 0.08582335414072567
Position 1862: 0.04767980623808501
Position 810: 0.045885306070357935
Position 2782: 0.033847321653949484
Position 877: 0.03168226206556089
Position 493: 0.025745024995757978
Position 4142: 0.020501696282132085
Position 184: 0.01982179093237727
Position 343: 0.013127964197896158
Position 1430: 0.01260108591569305
Position 1252: 0.01000954639586662
Position 69: 0.009725294944613105
Position 3245: 0.007484066169556344
Position 754: 0.005768386919668864
Position 3355: 0.005467785843499215
Position 823: 0.0035717385022626083
Position 380: 0.0034275750460571373
Position 4365: 0.002844758501642646
Position 1486: 0.002829188496617365
Position 2653: 0.0027456697071636996
Position 2158: 0.0025678098793588478
Position 2794: 0.0020886760069502566
Position 1376: 0.0020086837218233353
Position 105: 0.0019981873303844162
Position 914: 0.0018836921220090686
Position 167: 0.0014606379010981955
Position 1537: 0.001326730091762657
Position 721: 0.0011099979131342311
Position 1531: 0.0010905462521196875
Position 1925: 0.0010451025265345605
Position 450: 0.0009312956635391005
Position 941: 0.0007836994447629493
Position 830: 0.0005601436025211837
Position 2944: 0.0004897865597812904
Position 94: 0.0004872520961923658
Position 497: 0.0003473933466834604
Position 2754: 0.0003364232871308146
Position 75: 0.0002778623217684113
Position 1847: 0.00026632109248270094
Position 3972: 0.0002654907427048484
Position 280: 0.00025958829440811377
Position 2576: 0.00024330653873329345
Position 2360: 0.0002362783672323915
Position 4088: 0.000224519842531311
Position 1123: 0.00021918247984181993
Position 774: 0.0002175200977625419
Position 4054: 0.00021343510237518238
Position 84: 0.00020105675395031098
Position 3785: 0.00019883302675560097
Position 2089: 0.00017632378172352186
Position 1620: 0.00015687709083715755
Position 177: 0.0001293030254238561
Position 1168: 0.00010368133351537954
Position 2758: 9.3598840307239e-05
Position 2877: 9.32707909354031e-05
Position 1553: 8.699557351116783e-05
Position 2643: 8.674006586780947e-05
Position 1358: 7.963195731521814e-05
Position 3116: 7.906346122220448e-05
Position 1266: 7.398402449791626e-05
Position 1214: 5.753461114522619e-05
Position 2453: 5.672885524087357e-05
Position 3603: 5.569494511517701e-05
Position 3951: 4.912000538402246e-05
Position 2808: 4.841731189819374e-05
Position 1322: 4.2814518561875745e-05
Position 2509: 4.1935729394668346e-05
Position 2711: 3.7209524843220936e-05
Position 2606: 3.67686427881518e-05
Position 2042: 3.658472047303588e-05
Position 4059: 3.235546798839592e-05
Position 1414: 2.38877483868987e-05
Position 907: 2.3682825580842382e-05
Position 325: 1.949666555914687e-05
Position 1224: 1.5847369359102144e-05
Position 1394: 1.562413252600919e-05
Position 570: 1.4821648138575232e-05
Position 800: 1.4412094429270088e-05
Position 844: 1.3890762940642758e-05
Position 526: 1.2468155653355581e-05
Position 1055: 1.1943853438460233e-05
Position 412: 1.0889951855988408e-05
Position 340: 1.0541959470843108e-05
Position 4127: 1.030442212122728e-05
Position 4148: 6.40480327551827e-06
Position 43: 5.960615097078414e-06
Position 592: 4.1417910242420316e-06
Position 317: 3.82530850388093e-06
Position 502: 3.6306415925966323e-06
Position 395: 3.531556393583423e-06
Position 11: 2.5120301385136998e-06
Position 484: 1.963723679227462e-06
Position 528: 1.746004374114623e-06
Position 3940: 1.5236512425401318e-06
Position 82: 1.2776954798689057e-06
Position 1490: 9.989373277168362e-07
Position 4120: 4.678773915640432e-07
Position 735: 2.88575545189914e-07
Position 315: 2.827888720735015e-07
Position 138: 2.8054677390746716e-07
Position 601: 2.443325149030871e-07
Position 857: 1.1403941326970357e-07
Position 3765: 8.157370374861589e-08
Position 3699: 6.916435482750917e-08
Position 3678: 6.1594586129802e-08
Position 3794: 6.008429446612631e-08
Position 3654: 2.503122836570167e-08
Position 1702: 1.038668139784728e-08
Position 114: 7.209356328740386e-09
Position 1206: 3.6968799676063517e-09
Position 285: 3.623632722385507e-09
Position 27: 2.0398390380168976e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3865: 0.9658821263144629
Position 3602: 0.8088532898990014
Position 1739: 0.788179676844609
Position 635: 0.7310232468691514
Position 1335: 0.6166244931533961
Position 654: 0.24594834070225607
Position 1451: 0.22417134015716753
Position 3664: 0.18098368761835368
Position 1688: 0.07772496530420939
Position 1389: 0.05171702589184008
Position 1620: 0.04659152252694609
Position 2705: 0.03478587140712978
Position 3868: 0.0228373524955369
Position 1392: 0.022494950918967905
Position 1355: 0.017154502176978496
Position 1775: 0.015942067013177096
Position 1800: 0.012277299320461234
Position 1097: 0.011043432621580796
Position 1251: 0.010581040098564793
Position 4271: 0.009303363956598098
Position 410: 0.007386736536298234
Position 668: 0.006679870184472424
Position 3198: 0.005540910925771004
Position 3089: 0.005193906976354405
Position 4364: 0.005157013489602181
Position 4473: 0.004413348113688899
Position 1430: 0.0038571862367354735
Position 4459: 0.003550510883496244
Position 1298: 0.0031856696796600083
Position 3548: 0.0031590378132405864
Position 4218: 0.00232283098877707
Position 1698: 0.002160984643589324
Position 1747: 0.0019458369980830635
Position 1742: 0.0017539998401466452
Position 239: 0.0017307578387332455
Position 2436: 0.0016226317636266695
Position 1375: 0.001574137324506549
Position 3637: 0.0014274669503578886
Position 3829: 0.0014101375841558568
Position 2639: 0.0013364939165886375
Position 1434: 0.0013340853701702565
Position 3484: 0.0012786470555594814
Position 681: 0.0012473267151893353
Position 3174: 0.0011707603931928434
Position 2072: 0.0011512791975399092
Position 4532: 0.0010689720237675572
Position 597: 0.0010594648455475248
Position 4291: 0.0009850541171311324
Position 493: 0.0009651736643360828
Position 1956: 0.0008600605583569971
Position 2557: 0.0008427833826685634
Position 3545: 0.0008344565143874156
Position 4166: 0.0008263228183409407
Position 2560: 0.0008192156255577335
Position 4026: 0.0007257973898813975
Position 849: 0.0007223597095283764
Position 166: 0.0006613708951004946
Position 2540: 0.0006280043738931549
Position 4376: 0.0006035366249498924
Position 325: 0.0005795560492244041
Position 2995: 0.0005232622555522096
Position 298: 0.0004887079389719006
Position 4434: 0.00048023616747323676
Position 1744: 0.0004416298221602722
Position 3496: 0.00043482451457603645
Position 881: 0.00038799847349365647
Position 791: 0.00036361112987523563
Position 1838: 0.0003494161042651838
Position 3833: 0.00029332518253761977
Position 2082: 0.0002885323903693161
Position 573: 0.00027499331905693204
Position 1980: 0.00026087167689867316
Position 719: 0.0002448352004488782
Position 3615: 0.00024189531760148244
Position 1590: 0.0002397762290078293
Position 1263: 0.00023943572395244395
Position 1627: 0.00023743477697663103
Position 1457: 0.00022229456655756914
Position 4504: 0.0002153030894462923
Position 1127: 0.00021410596090554838
Position 4342: 0.00020611350754799827
Position 716: 0.00019888476636547572
Position 216: 0.00019257763852513618
Position 335: 0.00017749455511490198
Position 3430: 0.00017227866389151183
Position 2238: 0.00016631770238525385
Position 3691: 0.0001562365499330847
Position 3108: 0.0001498213339288933
Position 2972: 0.00014379571597261702
Position 2343: 0.00014105082575479173
Position 3121: 0.00014093775926214718
Position 4484: 0.00013819057355285476
Position 3607: 0.0001266437841036597
Position 2033: 0.0001127607875771402
Position 1802: 0.00011168474068444743
Position 3694: 0.00010730851327519957
Position 2975: 0.00010670824892593115
Position 138: 0.00010453842968291012
Position 1635: 9.488086184460664e-05
Position 759: 9.483388909017902e-05
Position 2012: 9.443076098088237e-05
Position 4283: 9.344424801552501e-05
Position 732: 9.07296254097326e-05
Position 907: 8.740496606525365e-05
Position 1841: 8.591037099464512e-05
Position 3253: 8.140234756608666e-05
Position 2266: 7.63930562374612e-05
Position 3631: 7.615599285127165e-05
Position 1702: 7.459958371307714e-05
Position 412: 7.382789951957208e-05
Position 4130: 7.235054524263148e-05
Position 3586: 7.053188523017033e-05
Position 2680: 6.933902625255297e-05
Position 1040: 6.821247994448097e-05
Position 2781: 6.600837526452033e-05
Position 3623: 6.187617782839004e-05
Position 3384: 5.719939982403178e-05
Position 144: 4.613330022017939e-05
Position 1019: 4.4552993937609046e-05
Position 1959: 4.0899064086696496e-05
Position 378: 4.01027343059638e-05
Position 4235: 3.72124554555588e-05
Position 1168: 3.321088868875683e-05
Position 1806: 3.0263036056988753e-05
Position 3874: 2.9709196218225834e-05
Position 964: 2.4029245523082262e-05
Position 255: 2.0421778638217914e-05
Position 3926: 1.8436850309710644e-05
Position 4399: 1.645264556769204e-05
Position 1198: 1.6280140716895174e-05
Position 1143: 1.6130721329189748e-05
Position 911: 1.3815072933971024e-05
Position 3506: 1.369316423052891e-05
Position 431: 1.3580988157559815e-05
Position 4182: 1.2320033218853614e-05
Position 4388: 1.1071412956694615e-05
Position 601: 1.0988554748798677e-05
Position 152: 1.0963111816955323e-05
Position 1304: 1.0827001840338718e-05
Position 4108: 1.0466967779086185e-05
Position 556: 9.415345842063975e-06
Position 533: 7.857144717098983e-06
Position 3940: 7.121329855131787e-06
Position 4405: 6.694952414548456e-06
Position 187: 6.496122771153277e-06
Position 4301: 6.164585992438206e-06
Position 1180: 6.0567642360618025e-06
Position 4382: 4.889267579130725e-06
Position 172: 4.857694846422347e-06
Position 3342: 4.301613427886784e-06
Position 2290: 4.285951436043892e-06
Position 735: 3.779904451292666e-06
Position 2177: 3.3204150695393507e-06
Position 272: 2.484091525576272e-06
Position 175: 2.1588065438114814e-06
Position 395: 2.02001271649198e-06
Position 450: 1.8902110735192004e-06
Position 939: 1.655495763663116e-06
Position 1809: 1.0713255071160565e-06
Position 193: 1.0709004187553336e-06
Position 767: 8.806335439170002e-07
Position 1987: 7.306958148899052e-07
Position 2157: 4.617162368707216e-07
Position 2735: 3.634186222278894e-07
Position 4044: 2.774940365414983e-07
Position 3291: 1.5847589724299945e-07
Position 3043: 1.0471398589683496e-07
Position 3018: 1.0093112447638522e-07
Position 3951: 7.647502979155923e-08
Position 190: 7.428124086770316e-08
Position 184: 5.273224981494351e-08
Position 800: 3.1758932277443906e-08
Position 3880: 2.4904461231621445e-08
Position 502: 1.610678538869513e-08
Position 1594: 5.267100082435633e-09
Position 545: 5.1060392602636385e-09
Position 497: 4.128817303551532e-09
Position 1546: 4.107379284751688e-09
Position 913: 3.6157416162902454e-09
Position 120: 6.518768664587745e-17
Position 114: 9.977434311424317e-18
Position 88: 9.717888617473257e-18
Position 82: 1.5016177542934588e-19
