Gene = RER1
index = 1130
Annotated 5SS: [  126  4039  5388  7682  9103 10510]
Annotated 3SS: [ 3950  5282  7581  9023 10373 11201]
SMsplice 5SS: [  543  5388  7682  9103 10510]
SMsplice 3SS: [ 5282  7581  9023 10263 11201]
top_k =  500
Partition function (log Z): 0.43408059567971957

Sorted 5' Splice Sites (High to Low Probability):
Position 5388: 0.9787879615580024
Position 9103: 0.8704132601715386
Position 7682: 0.8633046648510374
Position 10510: 0.7072765128184559
Position 543: 0.6761047616725258
Position 4039: 0.6047949772030996
Position 1523: 0.5498117604492508
Position 8253: 0.3266133929637511
Position 883: 0.3176141893023357
Position 2896: 0.2734411759709989
Position 3816: 0.1864902325308885
Position 294: 0.1820736243247902
Position 3542: 0.17880502194756606
Position 9698: 0.14354681252104362
Position 4043: 0.14091470804085984
Position 11249: 0.12661806217873453
Position 5712: 0.10093231964086355
Position 9121: 0.10084035067909095
Position 9708: 0.089906893248842
Position 3831: 0.07965934046349014
Position 10018: 0.07660680282083226
Position 3157: 0.07239936311564382
Position 3694: 0.07211246839021744
Position 11757: 0.0660425164448207
Position 4473: 0.060228653150747324
Position 11602: 0.05393909032416411
Position 4978: 0.05188894886452632
Position 126: 0.05133719414475662
Position 1399: 0.04278953072042309
Position 4943: 0.03800303359210269
Position 8434: 0.03684821472066767
Position 4435: 0.0362222134933085
Position 7718: 0.031127535534668332
Position 340: 0.030793832953632867
Position 3880: 0.030689980208699213
Position 10287: 0.03046139607125132
Position 8405: 0.029307647472027906
Position 7453: 0.027594713816472986
Position 960: 0.026226801351511043
Position 5211: 0.02039094414155234
Position 945: 0.018763565564952515
Position 708: 0.017597190698086546
Position 3876: 0.016988832741557724
Position 6464: 0.01443219055866186
Position 10322: 0.01196691338211737
Position 7924: 0.011616962780008962
Position 981: 0.011319392084191856
Position 4555: 0.0112479719816606
Position 5862: 0.010884349067859067
Position 87: 0.010231609204141229
Position 1510: 0.008783334104104009
Position 3099: 0.007916023017492885
Position 13214: 0.007850890108555102
Position 4938: 0.00764380237641342
Position 5392: 0.007468530056560003
Position 11371: 0.0074668034171644125
Position 10408: 0.007145558751709797
Position 7687: 0.00693238311624207
Position 8049: 0.006871680055373248
Position 3327: 0.006571257672578077
Position 7209: 0.006502411393148413
Position 8006: 0.0065021850361550925
Position 6415: 0.006463329682345143
Position 8138: 0.005866843244217562
Position 4650: 0.004967484319011213
Position 1176: 0.0048540472247594725
Position 7543: 0.004800709101790336
Position 313: 0.004411723913828556
Position 8660: 0.004129060515880848
Position 1325: 0.003994129382572471
Position 2291: 0.003804306390593605
Position 10882: 0.0037750394597032442
Position 8177: 0.0037689291633293803
Position 10459: 0.0034725082321815557
Position 10592: 0.003370476172227383
Position 1569: 0.0033451875644676925
Position 5742: 0.003176131405092861
Position 512: 0.003150803202430201
Position 7583: 0.002994113819653222
Position 1596: 0.0029801034684110972
Position 997: 0.002783246533122969
Position 2651: 0.002770390609377738
Position 5932: 0.0021620395152039964
Position 557: 0.0020978874429798252
Position 2045: 0.001848009422624728
Position 6005: 0.0017407148996155643
Position 6542: 0.0017230195261943102
Position 3579: 0.0014617885696350725
Position 2980: 0.0010392890255318278
Position 8133: 0.001031447005470162
Position 11219: 0.001006119441763143
Position 934: 0.0007800872023952724
Position 730: 0.0006599409159501394
Position 7958: 0.0005296613845117803
Position 7971: 0.0005173241610254046
Position 1620: 0.0005020255608935636
Position 582: 0.0004891950211911668
Position 300: 0.00046525236561982655
Position 368: 0.0004485360321093348
Position 330: 0.0004274698392067839
Position 3288: 0.00042460101082914664
Position 1583: 0.0003864433310389865
Position 2614: 0.0003605416283516188
Position 7587: 0.00035045284282575
Position 966: 0.00034989249005481
Position 2657: 0.0003035902130775897
Position 537: 0.000265650631476561
Position 9305: 0.00023106017494104293
Position 10329: 0.00022618591603180185
Position 625: 0.00014815547136664534
Position 10753: 0.00014029944836321776
Position 569: 0.0001336335395237024
Position 686: 0.0001231597910319833
Position 494: 0.0001078616411527838
Position 634: 0.00010404196483040561
Position 253: 9.770268369343201e-05
Position 502: 9.438644788766665e-05
Position 517: 6.719494957395359e-05
Position 10106: 2.7308746061156857e-05
Position 713: 2.402684209507915e-05
Position 5976: 2.35307395330863e-05
Position 845: 7.628485173249348e-06
Position 432: 3.807758732213255e-06
Position 110: 2.4029551223062047e-06
Position 6274: 1.2132550844021204e-06
Position 241: 3.1918954122726875e-07
Position 190: 1.8745988050628274e-07
Position 10: 1.0580243121890718e-07
Position 270: 6.467388067005418e-08
Position 470: 5.346688445081763e-08
Position 774: 5.182476119041408e-08
Position 765: 1.4254984154967466e-08
Position 59: 1.1874202835216018e-08
Position 268: 7.158684195999877e-09
Position 143: 4.57934175006039e-09
Position 616: 2.8754705558009397e-11
Position 524: 1.0971894988668215e-12
Position 69: 6.316027215196534e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9023: 0.9664429870683076
Position 5282: 0.9475296526237991
Position 7581: 0.8947393091123804
Position 11201: 0.7723706998113499
Position 10263: 0.4531910326461901
Position 3950: 0.44933477537804384
Position 3774: 0.3984298317408571
Position 729: 0.2891641293646745
Position 10373: 0.28573635881735865
Position 7895: 0.2808897691849734
Position 2813: 0.2573247603397168
Position 9605: 0.23756764102778052
Position 1436: 0.22747366783943385
Position 3956: 0.20853437875775366
Position 1398: 0.16209756150927782
Position 1374: 0.12974174735298538
Position 3391: 0.12610155955551283
Position 4367: 0.11158088008932583
Position 4799: 0.09754995354368047
Position 11492: 0.09703954920682487
Position 5557: 0.07612081672859786
Position 11601: 0.07232001736904016
Position 9864: 0.07170171541415989
Position 13257: 0.06484522348054049
Position 3506: 0.06159864876348864
Position 5175: 0.05902210640516118
Position 12233: 0.053234814446854205
Position 3326: 0.05161827519215833
Position 3043: 0.05088298776579757
Position 8317: 0.04970563197110046
Position 1239: 0.044127553731936386
Position 1210: 0.04260031930862078
Position 7390: 0.037602221366140456
Position 11957: 0.03231273370900044
Position 13314: 0.03063601871932692
Position 8171: 0.028812300086862537
Position 3008: 0.02793813272091954
Position 10341: 0.027211879538227426
Position 803: 0.025529071075562838
Position 8065: 0.02460156009224547
Position 6327: 0.022618539767201327
Position 13037: 0.020332681819469282
Position 405: 0.01920145798768133
Position 10241: 0.01799029101365315
Position 2828: 0.017188333278492642
Position 5652: 0.016611427934540936
Position 11441: 0.01621869306409869
Position 12408: 0.013365570642756962
Position 8006: 0.013106173902755824
