Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  500
Partition function (log Z): -7.65190828074584

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.9084305652245658
Position 4231: 0.8538399923334175
Position 97: 0.7121327673947403
Position 469: 0.5932389688429636
Position 10400: 0.3837616569226089
Position 5875: 0.37791728096128824
Position 1362: 0.19105778782827584
Position 2162: 0.1432512608190056
Position 8347: 0.129530443564744
Position 143: 0.1267587046063142
Position 9257: 0.12674396679004243
Position 10537: 0.11765519983774979
Position 1041: 0.10858339726330586
Position 2183: 0.09451721653332203
Position 4245: 0.0894559144316731
Position 3988: 0.08274836334484231
Position 799: 0.06879027674248396
Position 504: 0.058837618361262126
Position 5461: 0.05275243848226768
Position 8269: 0.04732470775787877
Position 10165: 0.04698624360040609
Position 521: 0.04536724157939168
Position 8225: 0.03768031338129718
Position 789: 0.020865717652019847
Position 4227: 0.01646787445546361
Position 10366: 0.015681165829251383
Position 8424: 0.014242417809380478
Position 2428: 0.013546004852115798
Position 6068: 0.009034331276301722
Position 21: 0.005631565343692078
Position 135: 0.0054391949141248406
Position 609: 0.005402200109237628
Position 6651: 0.0048782980570577
Position 6941: 0.004217320638096413
Position 293: 0.004031760954514931
Position 537: 0.0039961017637946995
Position 323: 0.002490555379825201
Position 6328: 0.0024493883455392503
Position 47: 0.002320214954292233
Position 636: 0.0020632768181734554
Position 196: 0.0020093292073537173
Position 1728: 0.001945974581607804
Position 5157: 0.0018508786728978596
Position 4610: 0.0017604576482081666
Position 1804: 0.0017309863481153433
Position 291: 0.0014131693713019993
Position 5479: 0.0010796645623117635
Position 2212: 0.0009892365765987916
Position 3469: 0.0009740636243488134
Position 3523: 0.0009622956833676581
Position 8005: 0.000934746407448016
Position 7997: 0.0009259546252414711
Position 4976: 0.0009209764965285173
Position 121: 0.000844574799451094
Position 2147: 0.0007712310405006335
Position 423: 0.0006827639037322723
Position 3056: 0.0006092084303875394
Position 3738: 0.0006074949289385768
Position 6149: 0.0003558711215473028
Position 186: 0.00030243073837706204
Position 5457: 0.00019628578543294528
Position 104: 0.0001930771421491874
Position 5472: 0.00015576019277541007
Position 6860: 9.305916770669711e-05
Position 101: 8.729078496270326e-05
Position 843: 6.985208626641223e-05
Position 6691: 6.301977127998243e-05
Position 527: 4.375859595928902e-05
Position 827: 3.473902519337145e-05
Position 45: 3.073366713448983e-05
Position 670: 2.3292412980384983e-05
Position 607: 2.1055743512071322e-05
Position 271: 1.928714177259219e-05
Position 378: 1.5244046980840913e-05
Position 643: 1.1026538111596897e-05
Position 764: 8.371124635398398e-06
Position 668: 6.942733419466994e-06
Position 783: 6.12422570717646e-06
Position 7726: 4.593263334373658e-06
Position 840: 4.007506927173964e-06
Position 5974: 3.911414379109519e-06
Position 7061: 3.823430788345088e-06
Position 327: 3.546696018490796e-06
Position 710: 3.5386242031090882e-06
Position 329: 5.294904459262037e-07
Position 194: 4.0450648594360203e-07
Position 204: 3.305594356848782e-07
Position 126: 1.09231459164779e-07
Position 73: 3.151208724786559e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4093: 0.9485695673048694
Position 4737: 0.8866097661962046
Position 387: 0.5613936655739172
Position 10314: 0.477676825627219
Position 10470: 0.45168431930758346
Position 5773: 0.3557999224154608
Position 2103: 0.18990414206236397
Position 8104: 0.168121175830419
Position 11002: 0.1538787637613645
Position 8259: 0.14417274192215807
Position 9193: 0.14005728633120573
Position 1245: 0.13654469400871688
Position 923: 0.10618813983254105
Position 12646: 0.09340211571752384
Position 9994: 0.0764636298628518
Position 3893: 0.06952066549682732
Position 423: 0.06625127270676441
Position 7875: 0.059790567715097595
Position 673: 0.04251235406994987
Position 5307: 0.03685326894244577
Position 7584: 0.035876398607552755
Position 5810: 0.033672067860847185
Position 9230: 0.029996568280773364
Position 2062: 0.02808861180992469
Position 5240: 0.017897410837930297
Position 2120: 0.014137113136223112
Position 8124: 0.012850174817057023
Position 11030: 0.012747538440081243
Position 4673: 0.012531305577080471
