Gene = MDH2
index = 824
Annotated 5SS: [  160  6932  9427 10012 12432 15526 16372 16887]
Annotated 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211]
SMsplice 5SS: [  160  6932  9427 10012 12432 15526 16372 16887 18340]
SMsplice 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211 18532]
top_k =  500
Partition function (log Z): 8.090503012770764

Sorted 5' Splice Sites (High to Low Probability):
Position 12432: 0.99526392145057
Position 10012: 0.9796992928787894
Position 6932: 0.9376000967645126
Position 16372: 0.889435433559156
Position 16887: 0.8469038970914111
Position 18340: 0.8342617628244126
Position 9427: 0.8336732134311835
Position 160: 0.7732579449154166
Position 15526: 0.7174814068976437
Position 329: 0.28845640434499753
Position 6159: 0.1570366605815246
Position 552: 0.15648782495810648
Position 3791: 0.1474548784061574
Position 15797: 0.11960493075655786
Position 12002: 0.10234025909925815
Position 17088: 0.09372418806962161
Position 6602: 0.07180681223357646
Position 15777: 0.06932777285806607
Position 17575: 0.06638208059873772
Position 12122: 0.06564264373915939
Position 8715: 0.05801141635251091
Position 212: 0.04914979111719284
Position 1025: 0.04902258341553523
Position 16891: 0.04744870467822686
Position 15559: 0.04046757477824423
Position 17688: 0.03696790181101644
Position 10384: 0.03494238936606784
Position 10807: 0.03250804122556912
Position 14413: 0.032326099494893706
Position 17955: 0.031573799705236265
Position 6997: 0.03151866949723217
Position 10402: 0.03017816199737791
Position 12145: 0.025788839776496326
Position 11688: 0.024436293582255308
Position 16647: 0.024382284119309504
Position 12024: 0.020254717276970008
Position 6646: 0.019591922672682612
Position 17641: 0.01940979949520775
Position 3879: 0.016011443929699016
Position 17759: 0.015955835462882307
Position 363: 0.015911443228204553
Position 10790: 0.015883860837884508
Position 12870: 0.014805323640690744
Position 17880: 0.012046837009799702
Position 11284: 0.011452252089163489
Position 12691: 0.011171240146539932
Position 748: 0.00797609548199698
Position 16406: 0.007879828670343005
Position 7904: 0.0070377999015934995
Position 7647: 0.0069044811656602265
Position 17501: 0.006742613784224105
Position 17072: 0.006597931251345194
Position 8170: 0.006014858042229704
Position 15592: 0.0060119697657161535
Position 9451: 0.005950733247243294
Position 4918: 0.005754219452975247
Position 5320: 0.0056916491973146455
Position 17522: 0.00567490611491141
Position 16813: 0.0049616565460587955
Position 17912: 0.004856007836420204
Position 18357: 0.004715728725747402
Position 12458: 0.004706848506301927
Position 9561: 0.004559530976042287
Position 15770: 0.004288760345813987
Position 13336: 0.004226501592450553
Position 223: 0.0037213730316059835
Position 11409: 0.0036026969482880014
Position 18147: 0.00343728415074855
Position 12220: 0.003056755013296603
Position 10067: 0.0029001513337279664
Position 15601: 0.0027643334547236263
Position 15544: 0.0025901276895030356
Position 14417: 0.0024648371173103356
Position 13316: 0.002310265369859157
Position 10050: 0.002087472954565512
Position 1228: 0.0018829613737854456
Position 456: 0.0017913561464657772
Position 16655: 0.0016424039790781846
Position 10517: 0.0014781477947875398
Position 16347: 0.0014753993047583996
Position 16901: 0.0013829655536287528
Position 1151: 0.0013586320048289628
Position 11248: 0.0010510533410328328
Position 2369: 0.0010383964223864117
Position 17119: 0.0010244232793279607
Position 3081: 0.0010092289218171541
Position 559: 0.0009588862023761784
Position 10058: 0.0009121860914691269
Position 14535: 0.0008916574775213622
Position 10406: 0.0007820606971394052
Position 16978: 0.0007335244897632387
Position 10704: 0.0006959952043214608
Position 17919: 0.0005307926303240204
Position 948: 0.0005110446265914458
Position 485: 0.0004923960032529569
Position 3988: 0.0003512876578636326
Position 5493: 0.0003482604833837625
Position 4081: 0.00034246506807263745
Position 17843: 0.0002385012967992765
Position 407: 0.0002293637342123267
Position 2606: 0.00015184720338392682
Position 18350: 0.0001448835968792801
Position 3617: 0.00012396560033808398
Position 27: 0.00012173792311744062
Position 10085: 8.737517163919585e-05
Position 13608: 6.961283870938928e-05
Position 6974: 5.757094970024263e-05
Position 7358: 5.4979372765202884e-05
Position 74: 3.746023180929962e-05
Position 6844: 3.6852377225772306e-05
Position 599: 2.7634501717888535e-05
Position 563: 1.839556361670462e-05
Position 14501: 1.7550041134282158e-05
Position 12443: 1.444985241033934e-05
Position 12960: 1.3582703657003954e-05
Position 7217: 9.874767226074356e-06
Position 70: 8.81165376458776e-06
Position 12528: 6.194368205489814e-06
Position 9382: 4.255880353048856e-06
Position 8241: 3.88915673169222e-06
Position 383: 3.8206103285234465e-06
Position 293: 2.998403116885081e-06
Position 397: 2.622884353792067e-06
Position 391: 6.188261930834317e-07
Position 60: 2.9336345071181493e-07
Position 19: 2.570327012220818e-07
Position 366: 2.076958999711682e-07
Position 21: 7.84445266538078e-08
Position 36: 5.626186504227039e-08
Position 556: 2.420106357358624e-08
Position 47: 9.198925140638132e-09
Position 216: 8.866945747310001e-09
Position 30: 2.3730367695080763e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18211: 0.9312341367344055
Position 16734: 0.894892732412954
Position 9901: 0.8478854401256771
Position 9342: 0.8358011368573657
Position 16271: 0.7992392205837534
Position 12305: 0.7598330285608733
Position 18532: 0.6649293674421921
Position 6762: 0.62546089468915
Position 15447: 0.5234014504207536
Position 6831: 0.2992386851914552
Position 15678: 0.1934432342234022
Position 15402: 0.16402882280922373
Position 3744: 0.14271515379901012
Position 12330: 0.12944900167181309
Position 6520: 0.1167640640573461
Position 250: 0.1162567176312193
Position 6024: 0.11102414847439984
Position 11985: 0.1037025941741551
Position 16978: 0.09228813720659537
Position 11862: 0.09079192204414697
Position 17549: 0.08782450121161821
Position 508: 0.08282417816444392
Position 12333: 0.08004452750698046
Position 16298: 0.07150740773800884
Position 10278: 0.060193421571045846
Position 9730: 0.04960676545132705
Position 9972: 0.04899213406054237
Position 234: 0.03800059208388967
Position 15427: 0.0349369751870302
Position 8642: 0.032590726487247826
Position 18611: 0.031776006312913545
Position 947: 0.030722369232270296
Position 12273: 0.03013914966558857
Position 6081: 0.03007938680190585
Position 17780: 0.02948799418906903
Position 18809: 0.02836855539714644
Position 19298: 0.02721558139889433
Position 17441: 0.0269904061658348
Position 18997: 0.026110664602991926
Position 406: 0.02595541101415947
Position 15171: 0.025552484556399763
Position 10595: 0.02292264514468359
Position 9700: 0.021620779945320297
Position 8571: 0.021172063162958027
Position 17019: 0.019457760493464267
Position 14325: 0.018351348123140418
Position 395: 0.017759340614942477
Position 18217: 0.017378863979834857
Position 16147: 0.017183386130026044
Position 17687: 0.01687636364113021
Position 6836: 0.016369040744288733
Position 12611: 0.01624669080497936
Position 17371: 0.016197486234067034
Position 5928: 0.015933125305218888
Position 11960: 0.015517567561884124
Position 15460: 0.014790138224841307
Position 10669: 0.014585417616427912
Position 11508: 0.014380320392952613
Position 18268: 0.013874532547074865
Position 3712: 0.013716023850342427
Position 11230: 0.013063140445925046
Position 9528: 0.011626292635989171
Position 10622: 0.011470618058399327
Position 14300: 0.011076185006107226
Position 16489: 0.010589909001049327
Position 18635: 0.010014758237004083
Position 18569: 0.009415030305476737
Position 7806: 0.009320905870924585
Position 17453: 0.008851016398510459
Position 16476: 0.008565002011245217
Position 846: 0.008361935388185814
Position 9651: 0.008076819971308912
Position 18766: 0.0075946618620090795
Position 16638: 0.007142771729987587
Position 16283: 0.006691606380028743
Position 13168: 0.006456008572904328
Position 7278: 0.006007442300775676
Position 255: 0.00584120879257659
Position 5237: 0.005821901210933527
Position 4820: 0.005754219452975248
Position 16125: 0.005750335861130038
Position 18410: 0.005739837696976967
Position 17107: 0.00554087745897969
Position 529: 0.005343182020935459
Position 10197: 0.005216554341181903
Position 15366: 0.005023681564830898
Position 17411: 0.00492165370546594
Position 11408: 0.004694590292648146
Position 19319: 0.004581364203045614
Position 455: 0.004450632524636389
Position 19060: 0.0043637166520498795
Position 8322: 0.004248626702305051
Position 19348: 0.004003202961473667
Position 9362: 0.003863487136359775
Position 18662: 0.003794427022530121
Position 16706: 0.003790823255992435
Position 14248: 0.0036606510192957933
Position 18049: 0.0036419851845131365
Position 12144: 0.003576349988292587
Position 18932: 0.0035265218408368857
Position 17727: 0.003457570243432797
Position 19022: 0.0033668800772150747
Position 11487: 0.003342416608632859
Position 12810: 0.00329862224533178
Position 415: 0.003156346534457311
Position 18262: 0.0031562987780630407
Position 18854: 0.003095325466671434
Position 18788: 0.002935435256674366
Position 19138: 0.002803611524573388
Position 3769: 0.002794913425901215
Position 12562: 0.002793489503610939
Position 544: 0.002496583489941305
Position 12720: 0.0024522774849120793
Position 6895: 0.0024486033638769764
Position 981: 0.0024094075521791814
Position 16568: 0.002259143728237483
Position 11138: 0.0021861100781372786
Position 17494: 0.0021190552345984105
