Gene = SPATA45
index = 1304
Annotated 5SS: [   70 11777]
Annotated 3SS: [11461 17387]
SMsplice 5SS: [70]
SMsplice 3SS: [17387]
top_k =  500
Partition function (log Z): -13.191602997511785

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9732567433281571
Position 7365: 0.3126885612190995
Position 2284: 0.23119239690687124
Position 8491: 0.2164437951004339
Position 5007: 0.08412882896253043
Position 2311: 0.05130618783759824
Position 1679: 0.020531905554649944
Position 639: 0.01874697925383342
Position 1958: 0.017945080717452273
Position 1451: 0.01171354707775221
Position 56: 0.011375367555606216
Position 1593: 0.00707700664506466
Position 2117: 0.006710005224665724
Position 1922: 0.006541764016897455
Position 2070: 0.004067023389568294
Position 1566: 0.0021140291117036887
Position 5397: 0.0014931758954708978
Position 51: 0.0009563482514635949
Position 59: 0.0006058318221032057
Position 5148: 0.0005554781903006113
Position 1885: 0.0003450129708794959
Position 2162: 0.00014904631864266345
Position 4509: 7.95548743875486e-05
Position 4511: 7.928687502047261e-05
Position 608: 7.805355125106234e-05
Position 849: 7.420249109186388e-05
Position 3387: 7.184501005909933e-05
Position 729: 4.927460909250212e-05
Position 1348: 4.53691289675889e-05
Position 644: 4.0623734772507365e-05
Position 886: 3.483408876826346e-05
Position 1970: 3.109106783232727e-05
Position 1675: 1.8405711851234206e-05
Position 1222: 1.774998974434625e-05
Position 100: 1.2205424080665825e-05
Position 1216: 5.178491097958926e-06
Position 682: 3.3166855918438035e-06
Position 983: 1.920190500659096e-06
Position 1653: 1.6186085851832066e-06
Position 412: 1.181635805159393e-06
Position 1171: 1.1461365513552455e-06
Position 1744: 9.81611195230917e-07
Position 2807: 7.907765377059582e-07
Position 3085: 7.531465276919184e-07
Position 2934: 5.367474024205173e-07
Position 3295: 4.822491210746902e-07
Position 5: 3.954580440588576e-07
Position 4133: 3.4391079165679895e-07
Position 310: 3.187345311136405e-07
Position 358: 2.8024933107242364e-07
Position 381: 2.7820920017223066e-07
Position 401: 2.3171465573630734e-07
Position 45: 1.877411299581779e-07
Position 333: 1.2758592174036148e-07
Position 91: 9.394470098591043e-08
Position 428: 5.375681712875761e-08
Position 342: 3.452312294819839e-08
Position 142: 2.38670723771396e-08
Position 605: 1.2575568079862613e-08
Position 157: 1.1039322219987389e-08
Position 234: 6.555776712526486e-09
Position 120: 4.0790397889930045e-09
Position 115: 2.201757877765457e-09
Position 23: 2.0428376304320012e-09
Position 483: 6.655265551624085e-11
Position 147: 2.1281178502704517e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17387: 0.4566705494346773
Position 7242: 0.30067868599705183
Position 15975: 0.22810516619624271
Position 8398: 0.2232795887093218
Position 2196: 0.1766506681447212
Position 4894: 0.05952083555659302
Position 11461: 0.05602044856945009
Position 7266: 0.051282066201713654
Position 2046: 0.045590121321991105
Position 12132: 0.03469431712587236
Position 4361: 0.028009998271010045
Position 2228: 0.027981965718486504
Position 5298: 0.02546764773870373
Position 1498: 0.02317614267623012
Position 9742: 0.022804809538424713
Position 2025: 0.01897364644393759
Position 11371: 0.015442568830794286
Position 8038: 0.014617333994668209
Position 1772: 0.014426696930974972
Position 1377: 0.014206697635817715
Position 2150: 0.013305625269264511
Position 10023: 0.010041756107215305
Position 9348: 0.009056965284569861
Position 1791: 0.008502844830497548
Position 4386: 0.007881827275360397
Position 4726: 0.007501972652978292
Position 5134: 0.007156671527127006
Position 4820: 0.006427333334118594
Position 9308: 0.006362873346707739
Position 12153: 0.006255827087387058
Position 492: 0.005918892630919321
Position 6045: 0.005688390931094699
Position 1788: 0.005474252826940147
Position 2199: 0.0050147460378019895
Position 4729: 0.003653166041322817
Position 4579: 0.0028600249182841046
Position 2258: 0.0027602740507240904
Position 4986: 0.002739345968566474
Position 5224: 0.00208504175941665
Position 2728: 0.0020558661661339225
Position 2781: 0.001715561373427967
Position 202: 0.0017152959963730502
Position 2134: 0.0017066941231649083
Position 10635: 0.0011890782634291208
Position 9723: 0.001059278986554237
Position 5948: 0.0010471478553142908
Position 7734: 0.000991644563065703
Position 532: 0.0009678979702016374
Position 1478: 0.0009310263419677568
Position 9154: 0.0007363496670103485
Position 5273: 0.0007221639342385009
Position 3946: 0.0005667716015241639
Position 4068: 0.0005600246515208736
Position 9252: 0.0005470844988316416
Position 1540: 0.0005204998513417089
Position 1862: 0.0005055867786117259
Position 142: 0.0005011493865776803
Position 1481: 0.00047800969022191044
Position 7995: 0.0004364661025449771
Position 3762: 0.00042715853702740537
Position 1859: 0.0004158476781490978
Position 5622: 0.00040303802291261396
Position 1189: 0.00036313503759888754
Position 178: 0.00035744798951971714
Position 5348: 0.00035099819230453443
Position 5101: 0.00034250719114765953
Position 3887: 0.0002551954147399603
Position 377: 0.0002514482033490272
Position 1554: 0.00023592718469324898
Position 470: 0.00020180073503151246
Position 1292: 0.00019955826733674897
Position 3841: 0.0001445309629196273
Position 5435: 0.00013806483602711478
Position 1728: 0.00013277367824016085
Position 1221: 0.00012734443311529088
Position 1329: 0.00010072554345258531
Position 3438: 8.18252213186673e-05
Position 513: 7.26998771393167e-05
Position 328: 7.161048245224836e-05
Position 4280: 6.995107468682955e-05
Position 2450: 6.336604776054848e-05
Position 157: 4.4022638186794934e-05
Position 1827: 4.133737871512175e-05
Position 1558: 3.8839010000154986e-05
Position 1170: 3.640906499275937e-05
Position 3288: 3.6077161786292534e-05
Position 1392: 3.3410324490048824e-05
Position 3213: 3.247246020341784e-05
Position 1310: 2.7673503242818695e-05
Position 510: 2.681000141349797e-05
Position 1114: 2.551034222192445e-05
Position 206: 2.3383077645652003e-05
Position 621: 2.1839888863618857e-05
Position 1991: 1.4801546058568721e-05
Position 864: 1.4767517239311914e-05
Position 1085: 1.346535727472111e-05
Position 535: 1.1604806232847967e-05
Position 1822: 1.129024604403001e-05
Position 1638: 1.0574808384977672e-05
Position 1743: 8.512783062186346e-06
Position 2048: 8.058103775102352e-06
Position 1624: 7.751477281799106e-06
Position 1198: 7.335494597777184e-06
Position 1592: 5.568579243952804e-06
Position 1829: 5.416568926731491e-06
Position 1389: 4.826313072840075e-06
Position 541: 4.76181776097687e-06
Position 1245: 4.3792248095529965e-06
Position 1576: 3.945808748316752e-06
Position 1565: 3.836352624829243e-06
Position 3123: 3.6800239721958586e-06
Position 1154: 3.2640699620181713e-06
Position 503: 3.0689122083006994e-06
Position 1110: 2.4743174224027693e-06
Position 1455: 1.4507254420505741e-06
Position 1601: 1.3404093262436898e-06
Position 1868: 1.2371418146339324e-06
Position 1355: 7.25417404571407e-07
Position 1207: 6.251003827809941e-07
Position 2275: 5.555963299094083e-07
Position 627: 4.662340878293182e-07
Position 1256: 1.48512662245359e-07
Position 1416: 1.4746217197590227e-07
Position 1325: 1.3910008191378862e-07
Position 3099: 9.761321826785743e-08
Position 1357: 9.547810309804702e-08
Position 1090: 7.612398080149956e-08
Position 2887: 7.478875857139066e-08
Position 1124: 6.973651746901193e-08
Position 715: 4.3988214256849174e-08
Position 1159: 4.287698431182806e-08
Position 791: 2.648324282743867e-08
Position 273: 9.629252769796596e-09
Position 516: 8.493204658726746e-09
Position 419: 7.707311487194186e-09
Position 749: 7.510131543809578e-09
Position 745: 6.649147436356035e-09
Position 835: 5.8784944994292365e-09
Position 1137: 1.7155613873541408e-09
Position 333: 1.25801934532748e-09
Position 595: 1.125938472493173e-09
Position 993: 1.1088883323275114e-09
Position 982: 1.0547224644601891e-09
Position 921: 8.118536210932514e-10
Position 1228: 7.88900200729517e-10
Position 1049: 7.621046575536418e-10
Position 812: 6.571450459867555e-10
Position 675: 1.7420508241901437e-10
Position 546: 7.186819143765918e-12
Position 384: 6.483561580223405e-12
Position 638: 4.646991346314499e-12
Position 310: 2.5325725234675597e-12
